system,precinct,adult_football,the_geom,bocce,flagfootball,borough,cricket,featurestatus,ll_softball,rugby,tennis,basketball,field_lighted
B358-TENNIS-2,90,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94950239801922, 40.70286096836756], [-73.94941290337243, 40.70278217390024], [-73.94919959906169, 40.702922490473874], [-73.94929064978531, 40.70300265637032], [-73.94950239801922, 40.70286096836756]]]]}",False,False,B,False,Active,False,False,True,False,False
Q364-BASEBALL-1,111,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.77195803386678, 40.7565426332038], [-73.77165215570156, 40.75704315645904], [-73.77178143140105, 40.757088790146625], [-73.77191965720027, 40.757115211058995], [-73.77206194292401, 40.75712148556712], [-73.77220325857384, 40.75710739118971], [-73.77233860484877, 40.757073425937214], [-73.77246319322465, 40.75702079245621], [-73.77257262021722, 40.75695135064209], [-73.77266301325683, 40.7568675584865], [-73.77260369101754, 40.75674353508546], [-73.77203233835263, 40.75652075294318], [-73.77195803386678, 40.7565426332038]]]]}",False,False,Q,False,Active,True,False,False,False,False
B149B-BASKETBALL-6,75,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.88027508323272, 40.66584468380487], [-73.88013929293433, 40.66566327648976], [-73.87998980603228, 40.665730553132136], [-73.88012252916207, 40.66591019961781], [-73.88027508323272, 40.66584468380487]]]]}",False,False,B,False,Active,False,False,False,True,False
B358-HANDBALL-1,90,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9488634427148, 40.702666826767675], [-73.94892776389445, 40.7027207365564], [-73.9490358067681, 40.70264785468625], [-73.94897506020783, 40.702593946542066], [-73.9488634427148, 40.702666826767675]]]]}",False,False,B,False,Active,False,False,False,False,False
Q360N-SOCCER-1,110,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.872262098377, 40.732591504445914], [-73.87223206288675, 40.73276571063434], [-73.87266962983388, 40.73276871042146], [-73.8727032376749, 40.73259532753265], [-73.872262098377, 40.732591504445914]]]]}",False,False,Q,False,Active,False,False,False,False,False
Q403-BASKETBALL-1,100,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.80569493036417, 40.588779129252856], [-73.80568582337067, 40.58870428288799], [-73.80568561572834, 40.58870257063794], [-73.8055617529412, 40.58871132943949], [-73.80557065329894, 40.588784477073716], [-73.80557106861754, 40.58878788806639], [-73.80569493036417, 40.588779129252856]]]]}",False,False,Q,False,Active,False,False,False,True,False
R005-ZN01-BASEBALL-2,120,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-74.10571118948565, 40.6164619838967], [-74.10546966582203, 40.61690308212463], [-74.10548993226054, 40.61695287767018], [-74.10551853446559, 40.617000238655486], [-74.10555498429817, 40.61704435955595], [-74.10559866016077, 40.61708448809926], [-74.10564882120622, 40.61711994326355], [-74.10570461207112, 40.61715011977593], [-74.10576508417492, 40.61717450520386], [-74.10582920754483, 40.617192684447375], [-74.10589589091795, 40.61720434692525], [-74.10596399948302, 40.61720929556443], [-74.1060323726057, 40.617207444982824], [-74.10609984865526, 40.61719882686993], [-74.10616527800418, 40.61718358907394], [-74.10622754783665, 40.6171619892753], [-74.10628559633233, 40.61713439587349], [-74.10633843746999, 40.61710127895871], [-74.1063851716509, 40.61706320219648], [-74.10642500222811, 40.61702081290613], [-74.10645725203624, 40.616974833039436], [-74.10648137282195, 40.61692604476327], [-74.10649695231483, 40.61687527874537], [-74.10650372720215, 40.61682339973371], [-74.1065015807382, 40.616771290349], [-74.10649055099137, 40.6167198366686], [-74.10647082373211, 40.61666991562577], [-74.10644273712812, 40.61662237609461], [-74.10578058289283, 40.61644075870749], [-74.10571118948565, 40.6164619838967]]]]}",False,False,R,False,Active,False,False,False,False,False
M104-ZN04-BASEBALL-1,25,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.92698307576177, 40.786884146284955], [-73.92691849182603, 40.78695235614549], [-73.9268638615507, 40.78702541878422], [-73.9268198126155, 40.78710249894844], [-73.92678684836031, 40.78718271447863], [-73.92676534540105, 40.78726514801265], [-73.92675555006547, 40.787348854187016], [-73.92675757481652, 40.787432877644335], [-73.9267713958777, 40.78751625573295], [-73.92679685676644, 40.78759803471847], [-73.92683366354227, 40.787677279686285], [-73.9268813966438, 40.78775308175373], [-73.92693951086841, 40.787824575180046], [-73.92700733891952, 40.787890941872], [-73.92708410679728, 40.787951421299844], [-73.92716893496834, 40.78800532310623], [-73.92726085258145, 40.78805202891696], [-73.9278588238552, 40.78738837337851], [-73.92784483923573, 40.78733661551835], [-73.92698307576177, 40.786884146284955]]]]}",False,False,M,False,Active,False,False,False,False,False
Q266-BASKETBALL-1,101,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.76439955806364, 40.607584737464414], [-73.7642240618641, 40.60759989993975], [-73.7642371931298, 40.607694160497886], [-73.7644111605093, 40.607681033656775], [-73.76439955806364, 40.607584737464414]]]]}",False,False,Q,False,Active,False,False,False,False,False
Q352-BASKETBALL-1,105,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.71347800263007, 40.741153343744124], [-73.71342835668291, 40.741017179885034], [-73.71313481626456, 40.74108256828785], [-73.71318580148493, 40.74121497777271], [-73.71347800263007, 40.741153343744124]]]]}",False,False,Q,False,Active,False,False,False,True,False
B277-HANDBALL-4,62,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-74.001974572257, 40.60236069833676], [-74.00212330654432, 40.602450831639615], [-74.00218821914862, 40.60239307363877], [-74.00203880081072, 40.602302563112815], [-74.001974572257, 40.60236069833676]]]]}",False,False,B,False,Active,False,False,False,False,False
M186-HANDBALL-1,32,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93479704261576, 40.81841714881125], [-73.9347142335821, 40.81838214016818], [-73.93464910477527, 40.81847157122621], [-73.93473187032757, 40.81850627552299], [-73.93479704261576, 40.81841714881125]]]]}",False,False,M,False,Active,False,False,False,False,False
Q359-BASKETBALL-2,103,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.75814291470866, 40.71279616307301], [-73.75806510530803, 40.71261945379936], [-73.75789804228229, 40.71265974547757], [-73.75797584785688, 40.71283772548128], [-73.75814291470866, 40.71279616307301]]]]}",False,,Q,False,Inactive,False,False,False,False,False
X010-ZN03-HANDBALL-2,42,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.89501828404347, 40.839015547991096], [-73.89514564790524, 40.83905880561454], [-73.89518408020221, 40.83899301533376], [-73.89505634050852, 40.83895055344695], [-73.89501828404347, 40.839015547991096]]]]}",False,,X,False,Inactive,False,False,False,False,False
Q102-02-HANDBALL-9,104,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.87699740270617, 40.72103956782825], [-73.87689074397387, 40.72105140900778], [-73.8769102294983, 40.721171859609804], [-73.87702197599495, 40.72115911162958], [-73.87699740270617, 40.72103956782825]]]]}",False,False,Q,False,Active,False,False,False,False,False
Q419-BASKETBALL-2,109,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.8187751297417, 40.77386949888424], [-73.81865424902928, 40.7738696544962], [-73.81865300873184, 40.773943199467], [-73.81877391545586, 40.77394180480256], [-73.8187751297417, 40.77386949888424]]]]}",False,False,Q,False,Active,False,False,False,True,False
Q329-HANDBALL-5,107,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.81438065829396, 40.73546035968893], [-73.81427611634506, 40.735457308603124], [-73.81426787797066, 40.73560849361868], [-73.81437585983258, 40.735611334133964], [-73.81438065829396, 40.73546035968893]]]]}",False,False,Q,False,Active,False,False,False,False,False
B251-04-BASKETBALL-3,61,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94638261617047, 40.576804579163905], [-73.9461884503805, 40.57663179751379], [-73.94605952967788, 40.576718674583276], [-73.94625313359462, 40.57688804770217], [-73.94638261617047, 40.576804579163905]]]]}",False,False,B,False,Active,False,False,False,True,False
B057-ZN07-SOCCER-2,63,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.92595393499093, 40.59482077515892], [-73.9263929668984, 40.59455748852398], [-73.92617236872458, 40.59435357935029], [-73.92574350628976, 40.59461797936248], [-73.92595393499093, 40.59482077515892]]]]}",False,,B,False,Inactive,False,False,False,False,False
B252-HANDBALL-1,60,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.96991121583926, 40.586831394383786], [-73.96988970546106, 40.58671201805959], [-73.96977719104889, 40.58672128102125], [-73.96979865372752, 40.58684121657898], [-73.96991121583926, 40.586831394383786]]]]}",False,False,B,False,Active,False,False,False,False,False
Q349-BASKETBALL-2,111,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.75640143389984, 40.73846370025997], [-73.75630083449548, 40.738258344729914], [-73.75617014704432, 40.73829204348429], [-73.75627075915385, 40.73849609521539], [-73.75640143389984, 40.73846370025997]]]]}",False,,Q,False,Inactive,False,False,False,False,False
B082-ZN03-BASEBALL-2,68,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-74.04078645820873, 40.62788131124479], [-74.04074546909852, 40.627868597831466], [-74.04070226008481, 40.6278613054182], [-74.04065805931779, 40.627859641588195], [-74.04061411730443, 40.62786365182506], [-74.04057168209225, 40.62787322402428], [-74.04053195790169, 40.62788808670642], [-74.04049606967435, 40.62790781713437], [-74.04046503708064, 40.62793185663042], [-74.04043973906975, 40.62795952319596], [-74.0404208937886, 40.627990031328856], [-74.04040903495796, 40.62802251724632], [-74.04040450006336, 40.62805605779907], [-74.04040741737201, 40.62808970289447], [-74.04041770358123, 40.628122498010356], [-74.04073487713542, 40.62814257212415], [-74.04077226250074, 40.62811051477652], [-74.04078645820873, 40.62788131124479]]]]}",False,False,B,False,Active,True,False,False,False,False
Q094-01-HANDBALL-3,106,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.85402203551477, 40.67302078669497], [-73.85411551052302, 40.67305019905672], [-73.8541729636113, 40.672942418850624], [-73.85408033355257, 40.67291338762457], [-73.85402203551477, 40.67302078669497]]]]}",False,False,Q,False,Active,False,False,False,False,False
M010-ZN34-TENNIS-1,22,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.96241346171453, 40.79040083231205], [-73.962362385908, 40.79018992290097], [-73.96223643461767, 40.79020700201953], [-73.96228955859831, 40.79041791215619], [-73.96241346171453, 40.79040083231205]]]]}",False,False,M,False,Active,False,False,True,False,False
M010-ZN37-BASEBALL-8,22,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95616799654134, 40.79325983411132], [-73.95620388551295, 40.79321973947331], [-73.95623198853269, 40.793176204658124], [-73.95625174578322, 40.79313009483966], [-73.95626276211243, 40.79308233108394], [-73.95626481889742, 40.793033864238765], [-73.95625787523791, 40.7929856596254], [-73.95624207033632, 40.79293867812881], [-73.95621771758395, 40.792893857285215], [-73.95618530220497, 40.79285208786849], [-73.95614547178207, 40.792814204882056], [-73.95609901968439, 40.79278096143877], [-73.95604686966942, 40.792753020651155], [-73.9559900640455, 40.792730938518226], [-73.95592973168604, 40.792715156710024], [-73.95586707737625, 40.79270598815587], [-73.95580334745418, 40.792703616131654], [-73.95573981441369, 40.79270808795019], [-73.95567774254552, 40.79271931404791], [-73.95561836897936, 40.792737071579474], [-73.95556287643227, 40.79276100620794], [-73.95555561917146, 40.79321352731103], [-73.95561059925203, 40.793255037245885], [-73.95616799654134, 40.79325983411132]]]]}",False,False,M,False,Active,True,False,False,False,False
Q400-BASKETBALL-1,111,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.75946058882616, 40.75340178558426], [-73.759512207269, 40.7535220311565], [-73.75976791663062, 40.75345721749859], [-73.75971362043275, 40.75333859637607], [-73.75946058882616, 40.75340178558426]]]]}",False,False,Q,False,Active,False,False,False,True,False
Q220B-BASEBALL-1,103,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.80817394937685, 40.690009854776235], [-73.80818080964445, 40.69006461664609], [-73.80847147591315, 40.69025873318711], [-73.80852130564479, 40.69024973891348], [-73.80856848765083, 40.690234582489964], [-73.808611717, 40.69021368319073], [-73.80864979715025, 40.69018761896262], [-73.80868167667067, 40.690157110275955], [-73.80870647058549, 40.690123003049806], [-73.8087234959526, 40.69008623809259], [-73.80873228019024, 40.69004783490613], [-73.80873173410018, 40.69000189060477], [-73.80871942344596, 40.6899569110125], [-73.80869582006109, 40.68991462319783], [-73.8086618326075, 40.68987665229394], [-73.80861876652763, 40.689844459297554], [-73.80856827689661, 40.68981927975734], [-73.80851230466041, 40.6898020813453], [-73.80845299984894, 40.68979352590888], [-73.80842895604054, 40.68979260968454], [-73.80817394937685, 40.690009854776235]]]]}",False,False,Q,False,Active,False,False,False,False,False
X126-ZN04-BASEBALL-2,45,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.82618018001702, 40.82089203627784], [-73.8262265625941, 40.82090735972102], [-73.82627599015254, 40.820915515267465], [-73.82632656098079, 40.8209161884767], [-73.82637633349616, 40.82090935301083], [-73.82642339499235, 40.820895273439525], [-73.82646593636473, 40.82087448824272], [-73.82650232207774, 40.82084779910908], [-73.82653115428369, 40.820816229608546], [-73.82655132506322, 40.82078099285187], [-73.82656206040515, 40.82074344472961], [-73.82656294524678, 40.82070502631719], [-73.82655394849019, 40.82066721528512], [-73.82653541367618, 40.820631464651015], [-73.82650805438485, 40.82059914694237], [-73.82647292235553, 40.82057150552224], [-73.82643136494872, 40.82054960229789], [-73.82635720500576, 40.8205287467731], [-73.82627821388637, 40.82052593440327], [-73.8260616864838, 40.820636010829745], [-73.82604353902668, 40.82072198820946], [-73.82618018001702, 40.82089203627784]]]]}",False,False,X,False,Active,False,False,False,False,False
B223OB-HANDBALL-3,90,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95828607902746, 40.70750062840404], [-73.95814734083157, 40.70748533869124], [-73.95813573654121, 40.70754432696759], [-73.95827447519821, 40.70755907188504], [-73.95828607902746, 40.70750062840404]]]]}",False,False,B,False,Active,False,False,False,False,False
Q220C-03-BASKETBALL-1,113,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.80311180036158, 40.68012282074053], [-73.8030115680133, 40.679907694067715], [-73.8028423392056, 40.67995334047437], [-73.80294246927059, 40.68016849413455], [-73.80311180036158, 40.68012282074053]]]]}",False,False,Q,False,Active,False,False,False,True,False
B245-TRACK-1,77,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93468680166217, 40.67512397770193], [-73.934755734641, 40.67439047877207], [-73.93470948816797, 40.67435106670365], [-73.93358234653486, 40.67428823196671], [-73.93350614163964, 40.6750162328651], [-73.9335548941772, 40.67505681753117], [-73.93468680166217, 40.67512397770193]], [[-73.93360374222577, 40.67434215185878], [-73.93360434921722, 40.67433835203484], [-73.93360578637605, 40.67433468416521], [-73.93360801220142, 40.67433125268565], [-73.93361096391016, 40.67432815481553], [-73.93361455743928, 40.67432547785626], [-73.93361869099415, 40.6743232991934], [-73.93362324741967, 40.6743216808948], [-73.93362809538384, 40.674320668810935], [-73.93363309765866, 40.67432029077864], [-73.93468076601249, 40.6743727645239], [-73.93468954296624, 40.67437430578548], [-73.93469784216519, 40.67437697241923], [-73.93470541649097, 40.67438068413916], [-73.9347120413265, 40.674385330955104], [-73.93471751928465, 40.67439077587688], [-73.93472168612173, 40.674396854917745], [-73.93472442137028, 40.674403389707436], [-73.93472564124504, 40.674410184786716], [-73.93472530927731, 40.674417038419556], [-73.93466329158457, 40.67506969210771], [-73.93466259648017, 40.67507414656132], [-73.93466094702232, 40.67507845188798], [-73.9346583859046, 40.675082491945375], [-73.93465498538639, 40.67508615421016], [-73.93465083900387, 40.6750893396787], [-73.93464605802338, 40.67509196106416], [-73.93464077498633, 40.67509394640054], [-73.93463513542801, 40.67509524083902], [-73.9346292907781, 40.67509580934546], [-73.93462340427472, 40.67509563670392], [-73.93358013943904, 40.675037694360086], [-73.93357213114572, 40.675036234504155], [-73.93356457096287, 40.675033749219764], [-73.9335576823596, 40.67503031427914], [-73.93355166985636, 40.67502602975785], [-73.9335467119245, 40.675021023632176], [-73.9335429562626, 40.67501544457263], [-73.93354051270407, 40.675009457436985], [-73.93353945558653, 40.67500323966977], [-73.9335658357891, 40.674760209465504], [-73.93360374222577, 40.67434215185878]]]]}",False,False,B,False,Active,False,False,False,False,False
M041-HANDBALL-2,30,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9514820756453, 40.823102600365], [-73.95141428931254, 40.82319688076175], [-73.9515009895633, 40.82323166289414], [-73.95156818126348, 40.82313828449419], [-73.9514820756453, 40.823102600365]]]]}",False,False,M,False,Active,False,False,False,False,False
B236-BASKETBALL-1,63,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.91971555801997, 40.63654167549838], [-73.9198158355982, 40.636658158292406], [-73.91993402130336, 40.63659910354816], [-73.91983281391792, 40.63648309208043], [-73.91971555801997, 40.63654167549838]]]]}",False,False,B,False,Inactive,False,False,False,False,False
B387-BASKETBALL-1,73,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9143207798462, 40.67504005853512], [-73.91430737940176, 40.67516586675303], [-73.9143992569528, 40.67517274484372], [-73.91441532638862, 40.67504260802264], [-73.9143207798462, 40.67504005853512]]]]}",False,False,B,False,Inactive,False,False,False,False,False
X092-06-BASKETBALL-1,47,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.8728743362532, 40.90005817953852], [-73.87279293281574, 40.89994029119684], [-73.87251740229138, 40.90005413898427], [-73.87260031440582, 40.90016860464065], [-73.8728743362532, 40.90005817953852]]]]}",False,False,X,False,Active,False,False,False,True,False
Q096E-HANDBALL-1,106,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.82058964171182, 40.665488809564145], [-73.82055359917115, 40.66555834806381], [-73.82069993281009, 40.66560232429094], [-73.82073597521949, 40.66553278664628], [-73.82058964171182, 40.665488809564145]]]]}",False,False,Q,False,Active,False,False,False,False,False
Q320-BASEBALL-1,107,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.81716115861988, 40.72952523475049], [-73.81709001928772, 40.72950923856531], [-73.81701636873031, 40.72950249199158], [-73.81694227084236, 40.72950518561193], [-73.8168698009035, 40.729517243481155], [-73.81680098993655, 40.729538326639585], [-73.81673776549036, 40.729567845625546], [-73.81668189952104, 40.72960497389908], [-73.81663495506623, 40.72964866936751], [-73.81659824945088, 40.729697710346066], [-73.81657280923474, 40.72975072069862], [-73.81655934877146, 40.729806217529166], [-73.8165582440739, 40.729862643557745], [-73.81656952674476, 40.72991842024007], [-73.81659288032223, 40.729971983782264], [-73.8166276507955, 40.73002183378553], [-73.81667286424589, 40.73006657379834], [-73.81723399298924, 40.72996467522549], [-73.81727855057075, 40.7299154628024], [-73.81716115861988, 40.72952523475049]]]]}",False,False,Q,False,Active,False,False,False,False,False
Q024-ZN02-TENNIS-4,109,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.80969506975887, 40.74751362036681], [-73.8095095552827, 40.74735051708793], [-73.80941838174282, 40.747408355405284], [-73.80960606013524, 40.74757163080188], [-73.80969506975887, 40.74751362036681]]]]}",False,False,Q,False,Active,False,False,True,False,False
M194-VOLLEYBALL-1,5,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.99767443608262, 40.710443105972], [-73.99765173656226, 40.710361726343905], [-73.99743904150874, 40.710394455378825], [-73.99746233959968, 40.7104753803037], [-73.99767443608262, 40.710443105972]]]]}",False,False,M,False,Active,False,False,False,False,False
M249-BASKETBALL-1,10,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.99894829850187, 40.7475827217316], [-73.99883189185606, 40.7475343733281], [-73.99868674689269, 40.74773449577609], [-73.99880058912922, 40.747781059494805], [-73.99894829850187, 40.7475827217316]]]]}",False,False,M,False,Active,False,False,False,True,False
B018-ZN01-BASEBALL-6,69,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.89393705377385, 40.629117337652765], [-73.89381624210257, 40.629123213700296], [-73.8936991892967, 40.62914674239263], [-73.89359029712332, 40.62918703900168], [-73.8934936587069, 40.62924258906507], [-73.8934129083421, 40.62931130407426], [-73.89335108071913, 40.62939060058319], [-73.89331050202597, 40.62947749735726], [-73.89329269638768, 40.6295687260443], [-73.89329833364333, 40.62966085809543], [-73.89332720312542, 40.629750429910935], [-73.89337821934468, 40.62983407252119], [-73.8934494619524, 40.62990864220231], [-73.89353825592178, 40.62997133402114], [-73.89364126001348, 40.63001979268788], [-73.893754603755, 40.63005219463677], [-73.89387402325669, 40.63006732290124], [-73.89449667992582, 40.629645491651274], [-73.89450451188303, 40.62959226188504], [-73.89393705377385, 40.629117337652765]]]]}",False,False,B,True,Active,True,False,False,False,False
Q322-BASKETBALL-1,105,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.75790819432689, 40.72153963868108], [-73.75777330889451, 40.721346411067444], [-73.7576085883231, 40.72141738322854], [-73.75775046142248, 40.72160702998836], [-73.75790819432689, 40.72153963868108]]]]}",False,False,Q,False,Active,False,False,False,True,False
M010-ZN37-SOCCER-6,22,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95594160713499, 40.79243116685818], [-73.95559028703047, 40.792739814492805], [-73.95641757320303, 40.79326429797923], [-73.95675885995617, 40.792955644085005], [-73.95594160713499, 40.79243116685818]]]]}",False,False,M,False,Active,False,False,False,False,False
B431-BASKETBALL-3,84,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9988109130469, 40.699351162782214], [-73.99865641709647, 40.69929760402196], [-73.99852743351703, 40.69951680151052], [-73.9986819275054, 40.69957035774088], [-73.9988109130469, 40.699351162782214]]]]}",False,False,B,False,Inactive,False,False,False,False,False
B051-TENNIS-3,61,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95793367248787, 40.60449613671122], [-73.9578029357063, 40.60451097891644], [-73.95784450802688, 40.60472370466473], [-73.95784678853988, 40.60472344615084], [-73.95797524757937, 40.60470886151284], [-73.95793527655375, 40.60450434285457], [-73.95793367248787, 40.60449613671122]]]]}",False,False,B,False,Active,False,False,True,False,False
B262-BASKETBALL-1,79,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94455291952431, 40.6823071424872], [-73.94451127977152, 40.68210146836678], [-73.94433558708833, 40.682120100697304], [-73.94438116792, 40.68232556516529], [-73.94455291952431, 40.6823071424872]]]]}",False,False,B,False,Active,False,False,False,True,False
Q066B-SOCCER-1,114,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.92282556274158, 40.77480653303146], [-73.92311565740441, 40.77467381000947], [-73.92298797746913, 40.77452042850872], [-73.92270197591928, 40.77464694138734], [-73.92282556274158, 40.77480653303146]]]]}",False,False,Q,False,Active,False,False,False,False,False
R076-BASKETBALL-3,120,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-74.14571755075026, 40.624120665785505], [-74.14572339632272, 40.62395232752806], [-74.14555821274293, 40.62394877260792], [-74.14555191764785, 40.624117655340505], [-74.14571755075026, 40.624120665785505]]]]}",False,False,R,False,Active,False,False,False,True,False
M159-TENNIS-7,32,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93550988458966, 40.82465065880767], [-73.9352639238867, 40.824546912644685], [-73.93519988809109, 40.8246345156323], [-73.93544584783174, 40.82473826283022], [-73.93550988458966, 40.82465065880767]]]]}",False,False,M,False,Active,False,False,True,False,False
Q098-HANDBALL-2,110,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.88620400022148, 40.744035514869765], [-73.88610700597265, 40.744045784736905], [-73.8861284322514, 40.74416249638437], [-73.88622542785082, 40.74415222650051], [-73.88620400022148, 40.744035514869765]]]]}",False,False,Q,False,Active,False,False,False,False,False
B126-ZN02-BASEBALL-3,76,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-74.00685265312089, 40.670068252160775], [-74.00670862788944, 40.670314000498834], [-74.00675255645723, 40.670359807146966], [-74.0068033608142, 40.67040128819631], [-74.00686031236374, 40.67043784934107], [-74.00692259380801, 40.67046896562088], [-74.00698931334155, 40.67049419042576], [-74.00705951411453, 40.67051316360055], [-74.00713218960837, 40.67052561234512], [-74.00720629783035, 40.67053135751766], [-74.00728077787315, 40.67053031813608], [-74.00735456056034, 40.67052250867627], [-74.00742658855411, 40.670508040871724], [-74.00749582818341, 40.670487122812084], [-74.00756128955088, 40.67046005263807], [-74.0076220312645, 40.670427220341445], [-74.00767718527398, 40.67038909515627], [-74.00772595923642, 40.67034622465692], [-74.00776765425547, 40.670299223050215], [-74.0078016719766, 40.67024876396985], [-74.0078275264119, 40.67019557056953], [-74.00784484630377, 40.67014040561657], [-74.00785338221831, 40.67008406068488], [-74.00785301363825, 40.67002734174593], [-74.00784374423029, 40.66997106376583], [-74.00782570775452, 40.66991603269467], [-74.0076339313322, 40.6698573148633], [-74.0071227700706, 40.6697008083433], [-74.00705758739821, 40.669718573226945], [-74.00685265312089, 40.670068252160775]]]]}",False,False,B,False,Inactive,True,False,False,False,False
Q094D-BASEBALL-2,106,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.85538214331397, 40.67156350571089], [-73.8544840430239, 40.67168301366496], [-73.85450866496599, 40.67174854477201], [-73.85454191032534, 40.67181182918151], [-73.85458343401253, 40.6718722126749], [-73.85463280808449, 40.671929067943054], [-73.85468951816945, 40.67198180628903], [-73.85475297647066, 40.67202988034649], [-73.85482252766002, 40.6720727930928], [-73.85489744769524, 40.67211009784825], [-73.8549769627184, 40.672141410006915], [-73.85506024669873, 40.67216640343228], [-73.85514643678924, 40.67218481948219], [-73.85523463924154, 40.67219646701659], [-73.85532394122627, 40.67220122601489], [-73.85541341556736, 40.67219904668149], [-73.85550213374948, 40.672189951263206], [-73.8555891789276, 40.67217403496627], [-73.85544339473282, 40.67160122878077], [-73.85538214331397, 40.67156350571089]]]]}",False,False,Q,False,Active,True,False,False,False,False
M022-BASEBALL-2,18,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.99443036362436, 40.76827301371027], [-73.99441406136303, 40.76822790939898], [-73.99438946912345, 40.76818503252753], [-73.9943570890423, 40.76814525930522], [-73.99431758196981, 40.7681094011119], [-73.99427175562626, 40.76807819099033], [-73.99422054565197, 40.76805226653656], [-73.9941649978425, 40.76803215639206], [-73.99410624683007, 40.768018272138775], [-73.99404549239756, 40.768010896591946], [-73.99398397460716, 40.76801018109786], [-73.99392295248322, 40.768016140129745], [-73.9938636696653, 40.76802865218665], [-73.99380733901273, 40.76804746069279], [-73.9937551094413, 40.768072183000825], [-73.99370804934243, 40.76810231309157], [-73.99366711815641, 40.76813723507952], [-73.99363315334261, 40.76817623761961], [-73.99360684787453, 40.76821852200977], [-73.99358873839256, 40.76826322650311], [-73.99357919691047, 40.768309436212526], [-73.99357841659868, 40.76835620832366], [-73.99358641414975, 40.76840258740342], [-73.99360302503658, 40.76844762611106], [-73.99365300489721, 40.768468840236025], [-73.99409086034721, 40.76865468602854], [-73.99416189004485, 40.76863863637344], [-73.99439096971008, 40.768326662000284], [-73.99443036362436, 40.76827301371027]]]]}",False,False,M,False,Active,False,False,False,False,True
