person_id,hh_id,changed_student,attitude_bike,bike_purpose_medical,bike_purpose_other_cms,bike_purpose_shopping,medical_other_virtual,attitude_stay_home,employment_change_furloughed_1,attitude_grocery_pick_up,changed_home,age_18_64_imputed,medical_telehealth,bike_type_owned,trip_purpose_work,employment_change_pay_cut,trip_purpose_other,employment_change_pay_1,disability_walking_cms,student,age_13_17_reported,delivery_other_location,modes_used_walk,shopping_food_grocery_pick,income,changed_vehicles,num_bicycles_cms,attitude_bus,modes_used_bus,bike_freq,subway_attitude_all,modes_used_ferry,attitude_drive,modes_before_walk,modes_during_bike,age_65_over_reported,subway_attitude_temperature,modes_during_bus,student_cms,bike_purpose_other,exercise,modes_used_tnc,modes_during_subway,modes_before_ferry,race_american_indian_cms,attitude_grocery_delivery,job_type,race_white_cms,changed_num_children,medical_postponed,essential,age_cms,modes_during_household_vehicle,trip_purpose_exercise,bike_purpose_work_related,delivery_service,education_cms,modes_before_rail,bike_purpose_appointment,age_13_17_imputed,age_12_under_imputed
1912421601,19124216,0,2,0,0,0,1,4,0,4,0,1,1,0,1,1,0,1,0,995,0,0,0,0,995,0,0,5,0,1,2,0,3,1,1,0,2,0,0,0,2,0,0,1,0,4,1,1,0,1,998,7,0,0,-9999,0,7,0,0,0,0
1915439301,19154393,1,5,995,995,995,1,4,1,3,0,2,0,995,0,0,0,0,0,2,0,0,0,0,995,0,0,4,0,5,995,0,1,1,0,0,995,0,2,995,2,0,0,0,999,2,995,999,0,1,995,5,1,0,995,0,3,0,995,0,1
1940366701,19403667,0,1,0,0,1,1,4,1,3,0,-9999,0,1,0,0,0,0,0,995,0,0,0,0,995,0,1,1,0,1,2,0,5,0,0,2,2,0,0,0,7,0,0,0,0,5,1,1,0,0,998,9,0,7,-9999,0,7,0,1,-9999,-9999
1991739601,19917396,0,3,995,0,995,0,1,995,3,0,2,1,995,0,995,1,995,0,995,0,0,0,0,995,0,0,3,1,5,995,0,1,0,0,0,995,1,0,995,2,0,0,0,0,2,995,0,0,1,995,7,1,4,995,1,6,0,0,0,1
1970620101,19706201,0,3,995,995,995,0,1,995,3,0,0,0,995,0,995,0,995,0,995,0,0,0,0,995,0,0,3,0,5,995,0,3,1,0,1,995,0,0,995,2,0,0,0,0,1,995,1,0,1,995,9,0,2,995,0,6,0,995,0,0
1951309401,19513094,0,3,995,0,995,0,2,0,3,0,1,0,995,0,0,0,0,0,995,0,0,3,0,995,0,0,3,0,4,995,0,3,1,0,0,995,0,0,995,4,0,0,0,0,3,1,1,0,0,2,5,0,3,995,0,6,0,0,0,0
1961210401,19612104,0,5,995,995,995,0,2,995,2,0,3,0,995,0,995,0,995,999,995,0,0,0,0,995,0,2,2,1,6,3,0,3,0,0,0,4,0,0,995,0,0,0,0,0,5,995,0,0,1,995,7,0,0,995,0,2,0,995,0,0
1907683701,19076837,0,4,995,0,995,1,3,1,3,0,2,0,995,0,1,0,0,0,995,0,0,0,0,999,0,5,4,0,5,2,0,1,1,0,0,4,0,0,995,7,0,0,0,0,3,995,1,0,1,995,7,1,7,995,1,6,0,0,0,1
1982183201,19821832,1,3,995,995,995,0,1,995,1,0,5,0,995,0,995,0,995,0,5,0,0,0,0,2,1,0,3,0,5,995,0,2,0,0,0,995,0,1,995,4,1,0,0,0,1,995,0,0,1,995,4,0,2,995,0,3,0,995,0,0
1959694001,19596940,0,5,995,0,995,0,2,995,1,0,2,0,995,0,995,2,995,0,995,0,0,0,0,995,0,0,2,0,5,995,0,1,0,0,0,995,0,0,995,0,0,0,0,999,2,995,999,0,1,995,8,1,0,995,0,2,0,0,0,0
1901435701,19014357,0,3,995,995,995,0,1,995,3,0,0,0,995,0,995,0,995,0,995,0,0,0,0,995,0,0,3,0,5,995,0,1,1,0,1,995,0,0,995,2,0,0,0,0,5,995,1,0,0,995,9,1,0,995,0,7,0,995,0,0
1940002501,19400025,0,1,0,995,0,0,1,0,5,0,1,0,1,0,0,0,0,0,995,0,0,0,0,3,0,0,5,0,5,995,0,3,0,0,0,995,0,0,0,2,0,0,0,999,5,995,999,0,1,995,6,0,0,0,0,3,1,995,0,1
1938501601,19385016,0,4,995,995,995,0,1,995,2,0,0,1,995,0,995,0,995,1,995,0,0,1,0,1,1,0,1,0,6,2,0,3,1,0,1,2,0,0,995,1,1,0,0,0,1,995,0,0,1,995,9,0,0,995,0,5,1,995,0,0
1966064101,19660641,0,5,995,0,995,1,5,0,3,0,2,0,995,0,0,0,0,0,995,0,0,0,0,995,0,2,1,0,5,995,0,1,1,0,0,995,0,0,995,5,0,0,0,0,2,1,1,0,1,2,7,0,5,995,0,6,0,0,0,2
1913381101,19133811,0,3,995,995,995,0,2,0,2,0,3,1,995,0,0,0,0,0,995,0,0,0,0,995,0,0,4,0,5,995,0,2,0,0,0,995,0,0,995,7,0,0,0,0,2,1,1,0,1,2,7,1,7,995,1,6,0,995,0,0
1959389901,19593899,0,5,995,0,995,1,1,0,4,995,1,0,995,0,0,0,0,0,995,0,0,0,0,995,0,1,3,0,5,5,0,2,1,0,1,5,0,0,995,1,0,0,0,0,4,1,1,0,0,2,6,1,0,995,0,6,1,0,0,0
1910339001,19103390,0,2,0,0,0,1,1,0,3,0,3,1,0,0,0,0,0,0,995,0,0,0,0,3,0,0,3,0,1,2,0,2,1,0,0,2,0,0,0,5,0,0,0,0,4,995,1,0,1,995,8,0,5,-9999,0,6,1,0,0,0
1953766101,19537661,0,3,995,995,995,1,2,0,2,0,1,1,995,0,0,0,0,0,995,0,0,1,0,995,0,0,4,0,5,2,0,2,1,0,0,2,0,0,995,6,0,0,0,0,4,1,1,0,1,2,5,0,6,995,0,6,0,995,0,0
1910472701,19104727,0,3,995,0,995,0,1,0,3,0,2,0,995,0,0,0,0,0,995,0,0,7,0,995,0,2,2,0,4,995,0,1,0,0,1,995,0,0,995,7,0,0,0,0,1,3,1,0,0,1,7,0,7,995,0,6,0,0,0,1
1916576401,19165764,0,3,995,995,995,0,2,0,2,0,2,1,995,5,0,0,0,0,995,0,0,0,0,995,0,3,4,0,5,2,0,1,0,0,0,3,0,0,995,2,0,0,0,0,4,4,0,0,0,1,6,0,7,995,0,6,0,995,0,2
1923183601,19231836,0,4,995,995,995,1,2,0,2,0,2,1,995,0,0,0,0,0,995,1,0,0,0,5,0,2,2,0,5,995,0,4,0,0,1,995,0,0,995,3,0,0,0,0,2,1,1,0,1,2,6,1,0,995,0,6,0,995,1,2
1980783601,19807836,0,4,995,995,995,0,1,0,4,0,-9999,0,995,5,0,0,0,0,995,0,2,0,0,995,0,0,4,0,5,995,0,1,0,0,0,995,0,0,995,6,0,0,0,0,4,3,0,0,0,1,6,1,5,995,0,7,0,995,-9999,-9999
1972987101,19729871,0,5,995,995,995,0,3,0,5,0,3,0,995,3,0,0,0,0,995,0,0,7,1,995,0,1,5,0,5,5,0,1,0,0,0,5,0,0,995,7,0,0,0,0,5,3,1,0,0,1,6,1,0,995,0,3,0,995,0,1
1946235101,19462351,0,3,995,995,995,0,1,0,2,0,2,0,995,0,0,0,0,0,995,0,0,0,0,995,0,0,5,0,5,3,0,1,0,0,0,2,0,0,995,7,0,0,0,0,4,1,0,0,0,2,6,1,4,995,0,6,0,995,0,1
1982322501,19823225,0,4,995,995,995,0,1,995,2,0,0,0,995,0,995,0,995,999,995,0,0,0,0,995,0,0,5,0,5,995,0,1,0,0,2,995,0,0,995,0,0,0,0,999,4,995,999,0,1,995,10,1,0,995,2,999,0,995,0,0
1970963501,19709635,0,4,995,995,995,0,1,0,3,995,1,0,995,0,0,0,0,0,995,0,0,0,0,995,0,0,5,0,5,2,0,3,1,0,1,2,0,0,995,2,0,0,0,0,4,1,0,0,1,2,6,0,1,995,0,6,0,995,0,0
1940913501,19409135,0,5,995,995,995,0,2,0,1,0,2,0,995,0,0,0,0,0,995,0,0,2,0,995,0,1,5,0,5,5,0,1,1,0,0,5,0,0,995,7,0,0,0,0,1,1,1,0,0,2,8,1,7,995,1,2,0,995,0,0
1920512501,19205125,0,3,995,995,995,0,1,0,2,1,1,1,995,3,0,0,0,0,995,2,0,0,0,995,0,0,5,0,5,2,0,1,0,0,0,2,0,0,995,0,0,0,0,0,1,1,0,0,0,998,7,1,5,995,0,7,0,995,2,0
1916053401,19160534,0,3,995,0,995,0,2,1,3,1,2,0,995,0,0,0,0,0,995,0,0,0,0,995,0,0,2,0,5,995,0,2,0,0,0,995,0,0,995,6,0,0,0,0,4,995,1,0,0,995,7,1,5,995,0,6,0,0,0,0
1920765701,19207657,0,4,0,0,0,0,4,0,4,0,1,0,1,0,0,0,0,0,995,0,0,0,0,995,0,1,4,0,4,995,0,4,0,1,0,995,0,0,0,5,0,1,0,0,4,1,1,0,0,2,6,0,5,-9999,0,6,0,0,0,0
1940646001,19406460,0,5,995,995,995,0,2,0,2,0,-9999,1,995,0,0,0,0,0,995,0,0,0,0,995,0,0,1,0,5,995,0,2,0,0,0,995,0,0,995,0,0,0,0,0,1,1,1,0,1,2,6,1,0,995,0,7,0,995,-9999,-9999
1988411601,19884116,0,2,0,0,0,0,2,995,2,0,0,0,1,0,995,0,995,0,995,0,0,0,0,995,0,1,3,0,2,2,0,2,1,0,1,3,0,0,0,4,0,0,0,0,4,995,1,0,0,995,9,1,4,-9999,0,7,0,0,0,0
1950265601,19502656,0,5,995,0,995,0,4,0,4,0,1,0,995,0,0,0,0,1,995,0,1,0,0,995,0,1,1,0,5,1,0,5,0,0,0,3,0,0,995,7,1,0,0,0,3,1,1,0,0,2,8,0,7,995,0,3,0,0,0,0
1950227601,19502276,0,2,0,0,0,1,3,0,3,0,3,0,1,2,0,0,1,0,995,1,0,5,0,995,0,5,5,0,3,995,0,2,1,1,0,995,0,0,0,5,0,0,0,0,4,1,1,0,0,1,7,1,5,-9999,0,7,0,0,1,0
1945725001,19457250,0,2,0,995,0,0,5,0,3,0,2,0,0,3,1,0,1,0,995,0,0,0,1,995,0,1,4,0,2,1,0,1,1,1,0,2,0,0,0,4,0,0,0,0,3,2,0,0,1,998,5,1,1,-9999,1,6,0,995,0,1
19730571801,197305718,1,5,995,995,995,0,1,995,4,0,3,0,995,0,995,0,995,0,5,2,0,0,0,2,0,1,3,0,4,2,0,2,0,0,0,2,0,1,995,1,2,0,0,0,1,995,0,0,1,995,4,1,1,995,0,2,0,995,2,0
1979659301,19796593,0,5,995,0,995,1,4,995,4,0,2,1,995,0,995,0,995,0,995,0,0,7,1,995,1,3,4,0,3,995,0,2,1,0,0,995,0,0,995,7,0,0,1,0,4,995,1,0,1,995,7,1,7,995,0,7,0,0,0,0
1920520701,19205207,0,3,995,0,995,1,1,0,2,0,2,0,995,0,0,0,0,0,995,0,0,3,0,995,0,1,3,0,5,4,0,1,1,0,0,4,0,0,995,3,0,0,0,0,3,1,1,0,1,2,6,0,0,995,0,7,0,0,0,0
1969939001,19699390,0,2,0,0,0,0,1,0,2,0,2,0,1,0,0,1,0,0,995,0,0,1,0,995,0,2,2,0,2,2,0,1,1,1,0,2,0,0,0,2,0,0,0,1,3,1,0,0,1,2,6,1,0,-9999,0,3,1,0,0,3
1909087401,19090874,0,5,995,995,995,0,2,0,2,0,-9999,0,995,0,0,0,0,0,995,2,0,0,0,995,0,4,5,0,5,2,0,2,0,0,1,1,0,1,995,0,0,0,1,0,2,1,1,0,0,2,7,0,0,995,0,2,0,995,-9999,-9999
1928317301,19283173,0,3,0,0,0,0,3,0,3,995,2,0,1,0,1,0,1,0,995,0,0,0,0,3,1,2,5,0,4,995,0,1,0,0,0,995,0,0,0,3,0,0,0,0,3,1,1,0,0,2,5,1,7,-9999,0,6,0,0,0,0
1945705601,19457056,0,1,0,0,0,0,3,0,4,0,1,0,0,0,0,0,1,0,995,0,0,0,0,995,0,0,3,0,1,995,0,2,1,1,0,995,0,0,0,1,0,0,0,0,4,1,0,0,0,1,5,0,1,-9999,0,7,0,1,0,0
1984055901,19840559,0,2,995,995,995,0,1,0,1,1,-9999,0,995,0,0,0,0,0,995,0,0,1,0,995,0,1,5,0,5,4,0,1,1,0,0,5,0,0,995,1,0,0,0,0,1,1,0,0,1,1,8,1,1,995,0,6,1,995,-9999,-9999
1923464301,19234643,0,3,995,0,995,0,3,0,3,0,-9999,0,995,0,0,0,0,0,995,0,0,0,1,995,0,2,3,0,1,995,0,3,1,0,0,995,0,0,995,0,0,0,0,0,3,995,1,0,1,995,5,0,7,995,0,7,0,0,-9999,-9999
1932547501,19325475,1,3,995,995,995,0,1,995,2,995,3,0,995,0,995,0,995,0,5,1,0,1,1,1,0,0,4,0,6,995,0,4,0,0,0,995,0,1,995,1,0,0,0,0,2,995,0,0,1,995,4,0,1,995,0,3,0,995,1,0
1941167401,19411674,0,3,995,995,995,0,3,0,1,0,-9999,0,995,3,0,0,0,0,995,1,0,0,0,995,0,0,3,0,4,1,0,1,1,0,2,2,0,0,995,1,0,0,0,0,3,3,0,0,1,1,6,1,0,995,0,6,0,995,-9999,-9999
1903000401,19030004,0,5,995,995,995,0,2,0,2,0,1,0,995,0,0,0,0,0,995,0,0,0,0,995,0,0,3,0,5,995,0,2,0,0,0,995,0,0,995,0,0,0,0,0,1,1,1,0,0,2,5,0,0,995,0,6,0,995,0,0
1967475001,19674750,0,4,995,0,995,0,2,0,3,0,-9999,0,995,0,0,0,0,0,995,0,0,0,0,995,0,2,4,0,4,2,0,2,0,0,2,2,0,0,995,7,0,0,1,0,4,1,1,0,1,2,8,0,0,995,0,3,0,0,-9999,-9999
1900444201,19004442,0,3,995,995,995,1,5,0,3,0,3,0,995,0,1,0,1,0,995,0,0,0,0,4,0,0,3,0,5,995,0,1,0,0,1,995,0,0,995,1,0,0,0,0,3,1,0,0,0,2,6,1,0,995,0,6,0,995,0,0
1980584301,19805843,1,4,995,995,995,0,4,995,4,1,2,0,995,0,995,0,995,0,5,0,0,0,0,995,0,0,2,2,5,995,0,3,1,0,0,995,1,1,995,3,0,0,0,0,4,995,0,0,1,995,4,0,2,995,0,2,0,995,0,0
1924878501,19248785,0,3,995,0,995,0,1,995,1,995,2,0,995,0,995,0,995,0,995,0,0,0,3,995,0,0,4,0,5,1,0,2,0,0,0,1,0,0,995,2,0,0,0,0,1,995,1,0,0,995,6,1,0,995,0,6,0,0,0,1
1917069101,19170691,0,5,995,995,995,1,1,0,2,0,4,1,995,0,0,0,0,0,995,0,0,0,0,995,0,1,2,0,5,995,0,1,1,0,2,995,0,0,995,0,0,0,1,0,2,1,1,0,1,2,4,0,0,995,0,6,1,995,0,0
1975987701,19759877,0,2,995,0,995,0,1,995,3,995,1,1,995,1,995,0,995,0,995,0,0,0,1,6,0,0,4,0,1,3,1,3,0,0,1,1,0,0,995,7,0,0,0,0,5,995,1,0,1,995,7,0,1,995,0,6,0,1,0,0
1922274001,19222740,0,2,995,0,995,1,1,0,4,0,2,0,995,0,0,0,0,0,995,0,0,1,0,995,0,0,3,0,3,995,0,1,1,0,0,995,0,0,995,0,0,0,1,0,4,1,0,0,0,2,7,0,0,995,0,7,1,1,0,0
1962535201,19625352,0,5,995,995,995,0,1,995,2,0,1,1,995,0,995,0,995,999,995,0,0,0,0,995,0,1,1,0,5,995,0,1,1,0,0,995,0,0,995,7,0,0,1,0,1,995,1,0,1,995,8,0,7,995,0,3,1,995,0,0
19276306901,192763069,0,5,995,995,995,1,2,995,4,0,0,0,995,0,995,0,995,0,995,0,0,0,0,995,0,0,2,0,5,995,0,5,1,0,1,995,0,0,995,3,0,0,0,0,1,995,1,0,1,995,9,0,0,995,0,7,0,995,0,0
1933359701,19333597,0,2,995,995,995,0,2,0,3,0,3,0,995,0,0,1,0,0,995,0,0,0,0,995,0,0,4,0,5,995,0,2,1,0,0,995,0,0,995,0,0,0,0,0,3,1,1,1,1,2,5,0,0,995,0,7,0,995,0,1
1922590601,19225906,0,4,995,0,995,1,2,0,2,0,1,0,995,0,0,0,0,0,995,0,0,0,0,995,0,0,4,0,5,995,0,1,0,0,0,995,0,0,995,3,0,0,0,0,2,1,0,0,1,2,5,0,0,995,0,6,0,0,0,1
1914789401,19147894,0,5,995,995,995,0,4,995,5,0,0,0,995,0,995,0,995,0,995,0,0,0,1,995,0,0,4,0,5,2,0,1,0,0,2,2,0,0,995,7,0,0,0,0,4,995,1,0,0,995,9,1,0,995,1,6,0,995,0,0
1955027701,19550277,0,5,995,995,995,0,5,995,3,0,2,0,995,0,995,0,995,1,995,0,0,0,0,1,0,0,1,0,5,2,0,3,1,0,1,5,0,0,995,7,0,0,0,0,5,995,1,0,1,995,8,0,0,995,0,2,0,995,0,0
1975643101,19756431,0,4,995,0,995,1,1,0,2,0,2,1,995,0,0,0,0,0,995,0,0,0,0,995,0,2,5,0,4,4,0,1,0,0,0,4,0,0,995,3,0,0,0,0,4,1,1,0,0,1,6,1,0,995,0,7,0,0,0,1
1982074201,19820742,0,1,0,0,0,0,5,0,5,0,3,0,1,0,0,0,0,0,995,2,0,0,0,995,0,5,3,0,4,995,0,3,1,1,0,995,0,0,0,7,0,0,0,0,5,1,1,0,1,2,7,0,0,-9999,0,7,0,0,2,0
1930022201,19300222,0,3,995,0,995,0,1,0,5,0,1,1,995,1,0,0,1,0,995,0,0,2,0,995,0,1,2,0,5,2,0,1,1,0,0,2,0,0,995,2,0,0,0,0,2,1,1,0,0,2,6,0,1,995,0,6,1,0,0,0
1934478201,19344782,0,4,0,995,0,0,3,1,3,0,-9999,0,1,0,0,0,0,0,995,0,0,0,0,2,0,1,5,0,2,995,0,3,0,1,1,995,0,0,0,2,1,0,0,999,5,995,999,0,0,995,5,0,3,-9999,0,4,0,995,-9999,-9999
1951022401,19510224,0,5,995,995,995,0,2,0,4,0,2,0,995,0,0,0,0,0,995,0,0,0,0,995,0,0,1,0,5,5,0,2,1,0,0,5,0,0,995,1,0,0,0,0,5,1,0,0,0,2,6,0,0,995,0,6,0,995,0,0
1924515301,19245153,0,2,995,0,995,0,1,0,5,0,2,0,995,0,0,0,0,0,995,0,0,0,0,995,0,1,4,0,5,995,0,1,0,0,0,995,0,0,995,1,0,0,0,0,5,3,1,0,0,1,6,1,1,995,0,6,0,0,0,0
1916240801,19162408,0,3,995,995,995,0,3,0,1,1,2,0,995,4,0,0,0,0,995,0,0,4,0,995,0,0,1,0,5,995,0,1,1,0,0,995,0,0,995,4,0,0,0,0,2,3,0,0,1,1,5,1,4,995,0,-9998,0,995,0,0
1959776601,19597766,0,3,995,995,995,0,1,0,1,0,2,0,995,0,0,0,0,0,995,0,0,0,2,995,0,0,3,0,5,995,0,1,0,0,0,995,0,0,995,4,0,0,0,0,2,1,0,0,0,2,6,1,2,995,1,7,0,995,0,1
1901570201,19015702,0,5,995,995,995,0,1,995,4,0,0,0,995,0,995,0,995,0,995,0,0,0,0,995,0,0,3,0,5,1,0,1,1,0,1,1,0,0,995,2,0,0,0,0,3,995,0,0,1,995,9,0,0,995,0,6,0,995,0,0
1968687901,19686879,0,5,995,995,995,0,2,0,2,0,2,0,995,6,0,0,0,0,995,0,0,0,0,4,1,2,2,0,5,995,0,1,0,0,0,995,0,0,995,2,0,0,0,0,5,5,1,0,1,1,5,1,0,995,0,7,0,995,0,2
1941240401,19412404,1,1,995,0,995,0,1,995,1,1,4,0,995,0,995,0,995,0,1,1,0,0,0,995,0,2,5,0,4,995,0,1,1,0,0,995,0,1,995,0,0,0,0,1,4,995,1,0,0,995,4,0,0,995,0,5,0,0,1,0
1937325001,19373250,0,3,995,995,995,1,2,0,3,0,1,0,995,0,0,0,0,0,995,0,0,2,0,995,0,0,3,0,5,1,0,1,1,0,0,1,0,0,995,3,0,1,0,0,4,1,1,0,0,2,8,0,2,995,0,7,0,995,0,0
1960432201,19604322,0,5,995,995,995,0,3,995,3,0,0,0,995,0,995,0,995,0,995,0,0,0,0,995,0,0,5,0,5,5,0,1,0,0,1,5,0,0,995,7,0,0,0,0,3,995,1,0,1,995,9,1,7,995,0,3,0,995,0,0
1905124701,19051247,0,3,995,0,995,0,3,0,2,0,2,0,995,5,1,0,0,0,995,0,0,0,0,995,0,0,3,3,5,995,0,1,0,0,0,995,0,0,995,2,0,0,0,999,2,2,999,1,1,2,5,0,2,995,0,3,0,0,0,3
1925115201,19251152,0,1,995,995,995,0,4,0,3,0,1,0,995,0,0,0,1,0,995,0,0,0,0,995,0,0,2,1,5,4,0,2,0,0,0,4,1,0,995,5,0,0,0,0,2,995,1,0,1,995,6,0,3,995,0,6,0,995,0,0
1933492301,19334923,0,3,995,995,995,0,5,0,3,0,1,0,995,0,0,0,0,0,995,0,0,0,0,995,0,1,3,1,5,995,0,2,0,0,1,995,1,0,995,3,0,0,0,0,4,1,0,0,0,2,6,0,0,995,0,6,0,995,0,0
1933693101,19336931,0,5,995,995,995,0,1,995,3,0,0,1,995,0,995,1,995,0,995,0,0,0,0,4,0,0,5,0,6,995,0,5,1,0,1,995,0,0,995,2,2,0,0,0,1,995,1,0,0,995,8,0,0,995,0,7,0,995,0,0
1968286901,19682869,0,3,995,995,995,0,1,1,3,0,3,0,995,0,0,0,0,0,995,0,0,3,0,4,0,0,4,0,4,1,0,1,1,0,0,1,0,0,995,2,0,0,1,0,1,995,1,0,1,995,5,0,2,995,1,6,0,995,0,0
1987053301,19870533,0,5,995,995,995,0,5,0,1,0,2,0,995,4,0,0,0,0,995,0,0,0,0,995,0,0,5,0,5,1,0,1,1,0,0,1,0,0,995,0,0,1,0,0,5,3,1,0,1,1,8,1,0,995,0,7,0,995,0,0
1967173201,19671732,0,5,995,0,995,0,5,0,5,0,2,0,995,6,0,0,0,0,995,0,0,0,0,995,0,0,3,6,5,995,0,5,1,0,0,995,1,0,995,1,1,1,0,0,5,3,0,0,0,998,8,0,0,995,0,5,0,0,0,0
1924667501,19246675,0,5,995,995,995,0,5,995,5,0,-9999,0,995,0,995,0,995,0,995,1,0,0,0,995,0,0,5,0,5,995,0,5,0,0,1,995,0,0,995,7,0,0,0,0,5,995,0,0,0,995,7,0,0,995,0,2,0,995,-9999,-9999
1954923901,19549239,0,4,995,995,995,1,1,995,3,0,-9999,0,995,0,995,0,995,1,995,0,0,0,1,3,0,0,4,0,5,995,0,3,0,0,0,995,0,1,995,0,0,0,0,999,4,995,999,0,1,995,6,1,0,995,0,2,0,995,-9999,-9999
1930016201,19300162,0,4,995,995,995,0,2,0,2,0,3,0,995,0,0,0,0,1,995,0,0,0,0,2,0,1,3,0,5,1,0,1,1,0,0,2,0,0,995,0,1,0,0,0,3,995,1,0,1,995,5,0,0,995,0,6,1,995,0,1
1971346501,19713465,0,1,0,0,1,0,2,995,3,0,1,1,1,0,995,0,995,0,995,0,0,1,0,995,0,1,5,0,2,995,0,1,1,1,1,995,0,0,0,3,0,0,0,0,3,995,1,0,1,995,9,1,3,0,0,3,0,0,0,0
1992374501,19923745,0,2,995,995,995,0,1,0,2,0,2,0,995,5,0,0,0,0,995,0,0,0,4,1,0,0,4,0,4,5,0,2,0,0,0,5,0,0,995,4,0,0,0,999,3,3,999,0,0,1,4,1,0,995,0,999,0,995,0,0
1911235401,19112354,0,5,995,995,995,0,1,0,5,0,2,0,995,0,0,0,0,0,995,0,0,0,0,995,0,2,5,0,3,2,0,1,1,0,0,2,0,0,995,0,0,0,0,0,5,1,0,0,0,2,5,0,0,995,0,7,1,995,0,0
1919905301,19199053,0,5,995,995,995,0,4,0,2,0,2,1,995,5,0,0,0,0,995,0,0,7,0,995,0,1,4,0,5,995,0,1,1,0,1,995,0,0,995,7,0,0,1,0,4,3,0,0,0,1,7,1,0,995,0,2,1,995,0,0
1901959101,19019591,0,5,995,995,995,0,2,0,3,0,3,0,995,5,0,0,0,0,995,0,0,0,0,995,0,1,5,0,5,1,0,1,0,0,0,1,0,0,995,7,0,0,0,0,1,3,0,0,0,1,6,1,0,995,0,6,0,995,0,2
1954941101,19549411,0,3,995,995,995,1,1,995,3,0,-9999,1,995,0,995,0,995,999,995,0,0,0,0,1,0,4,1,0,5,995,0,1,1,0,0,995,0,0,995,2,0,0,0,0,3,995,1,0,1,995,7,1,1,995,0,6,0,995,-9999,-9999
1943475001,19434750,0,2,995,995,995,1,4,0,5,0,2,1,995,0,0,0,0,0,995,0,0,1,0,995,0,0,5,0,2,995,0,3,1,0,0,995,0,0,995,2,0,0,0,0,5,1,1,1,0,2,5,1,1,995,0,6,0,995,0,2
1920623801,19206238,0,3,995,995,995,0,2,0,3,0,-9999,0,995,0,0,0,0,0,995,0,0,0,0,995,0,0,5,0,5,995,0,3,1,0,0,995,0,0,995,3,0,0,0,0,3,1,0,0,0,998,5,0,0,995,0,6,0,995,-9999,-9999
1960446101,19604461,0,4,995,995,995,0,3,0,3,0,2,0,995,2,0,0,0,0,995,0,0,0,0,4,0,2,3,0,5,1,0,2,1,0,0,1,0,0,995,2,0,0,0,0,4,2,0,0,1,1,5,1,2,995,0,7,0,995,0,1
1948030901,19480309,0,5,995,995,995,0,1,0,1,0,4,1,995,0,0,0,0,0,995,0,0,0,0,995,0,2,1,0,5,995,0,1,0,0,0,995,0,0,995,7,0,0,0,0,1,3,1,1,1,1,7,0,7,995,0,2,0,995,0,1
1909158701,19091587,1,1,0,995,0,1,1,995,3,995,4,1,1,0,995,0,995,0,5,0,0,0,0,995,0,0,3,0,5,995,0,1,1,1,0,995,0,1,0,1,0,0,0,0,2,995,1,0,1,995,4,1,3,0,0,3,0,995,0,0
1963100701,19631007,0,5,995,995,995,0,2,0,3,0,3,0,995,5,0,0,0,0,995,0,1,0,0,995,0,0,1,0,5,995,0,1,0,0,0,995,0,0,995,6,0,0,0,999,5,4,999,0,1,1,8,1,0,995,0,3,0,995,0,0
1905104101,19051041,0,2,0,0,0,1,2,995,3,0,0,0,1,0,995,0,995,0,995,0,0,0,0,995,0,1,3,0,4,4,0,1,0,1,1,4,0,0,0,7,0,0,0,0,5,995,1,0,1,995,8,1,7,0,0,5,0,0,0,0
1967706401,19677064,0,5,995,995,995,0,2,0,4,0,2,0,995,0,0,0,0,0,995,0,0,2,0,995,1,0,3,0,5,2,0,1,1,0,0,2,0,0,995,2,0,0,0,0,2,1,0,0,1,2,5,1,1,995,0,6,1,995,0,0
1943648901,19436489,0,5,995,995,995,0,3,0,5,0,2,0,995,0,0,0,0,0,995,0,1,0,0,995,0,1,1,1,5,995,0,1,1,0,0,995,1,0,995,3,0,0,0,0,5,995,0,1,0,995,7,1,0,995,0,2,0,995,0,1
1993620401,19936204,0,3,995,995,995,0,4,0,3,0,2,0,995,0,0,0,0,0,995,0,0,0,0,4,0,0,1,0,5,995,0,4,1,0,0,995,0,0,995,1,0,0,0,0,4,1,0,0,1,2,8,1,1,995,1,7,0,995,0,0
1981729901,19817299,0,2,995,0,995,0,1,0,2,0,-9999,0,995,0,0,0,0,0,995,0,0,0,0,995,0,4,4,0,4,2,0,2,0,0,1,1,0,0,995,3,0,0,0,0,2,1,0,0,0,2,6,1,3,995,0,6,0,0,-9999,-9999
1941078601,19410786,0,2,995,0,995,0,2,0,1,0,2,0,995,1,0,0,0,0,995,1,0,1,0,5,0,5,1,0,4,995,0,1,0,1,0,995,0,1,995,4,0,0,0,0,1,2,1,0,1,1,6,1,1,995,0,5,0,0,1,2
1960705801,19607058,0,3,995,995,995,0,2,0,2,995,2,0,995,0,0,0,0,0,995,0,0,0,0,995,0,2,5,0,5,4,0,1,1,0,0,3,0,0,995,1,0,0,0,0,3,1,0,0,0,2,5,1,0,995,0,6,0,995,0,3
1962101201,19621012,0,5,995,995,995,0,1,995,5,0,1,0,995,0,995,0,995,0,995,0,0,0,0,4,0,0,5,0,5,5,0,3,0,0,1,5,0,0,995,0,0,0,0,0,1,995,0,0,1,995,7,0,0,995,0,6,0,995,0,0
