person_id,school_mode_elementary,school_mode_before,employment_change_laid_off,bike_type_other,bike_purpose_restaurant,employment_change_reduced,attitude_telework,bike_purpose_other_cms,modes_used_july_moped,medical_appointment,trip_purpose_other,increased_vehicle_job,reduced_vehicle_transit,telework_future,increased_vehicle_other,employment_change_furloughed_1,attitude_transit_bus,employment_change_pay,move_nyc,bike_type_owned,bike_freq_cms,school_type_high,bike_purpose_work_related,reduced_vehicle_ridehailing,school_type_middle,work_covid_protocols_dont,disability_mobility_cms,trip_purpose_food,work_mode,modes_used_july_rail,school_type_other,increased_vehicle_area,delivery_small_retailer,class_structure_high,changed_none,shopping_food_restaurant_1,home_cms_zone,delivery_home,school_type_cared_at_home,shopping_food_in_store,attitude_stay_home,reduced_vehicle_nyc_driving,bike_purpose_grocery,disability_hearing_cms,modes_used_household_vehicle,disability_seeing_cms,modes_used_other_vehicle,school_mode,disability_walking_cms,trip_purpose_work,shopping_food_grocery_pick,work_covid_protocols_health,dine_location_none,age_18_64,employment_change_none,changed_vehicles,work_covid_protocols_none,attitude_order,modes_used_july_tnc,school_type_home,increased_vehicle_covid_needs,race_other_cms,school_type_daycare,race_native_hawaiian_cms,attitude_drive,bike_purpose_commute_cms,dine_location_sidewalk,trip_purpose_exercise,attitude_nyc_surge,attitude_tnc
1923758601,995,995,995,995,995,995,1,0,0,1,0,995,995,5,995,995,5,995,1,995,3,0,995,995,0,995,0,1,995,0,0,995,0,995,1,2,Southern Bronx,5,1,5,1,995,995,0,1,0,0,995,0,1,0,995,0,2,995,0,995,1,0,0,995,1,0,0,2,0,0,2,4,4
1924699401,995,995,0,995,995,0,995,0,0,1,0,995,995,995,995,0,4,0,1,995,4,995,995,995,995,995,1,1,995,0,995,995,0,995,1,1,Middle Queens,2,995,1,1,995,995,0,2,0,0,995,1,0,0,995,1,4,1,0,995,1,0,995,995,999,995,999,1,0,0,1,4,4
1905156301,995,5,995,995,995,995,995,995,0,1,0,995,995,995,995,995,5,995,1,995,5,995,995,995,995,995,0,1,995,0,995,995,1,995,1,0,Middle Queens,1,995,2,3,995,995,0,3,0,0,995,0,0,0,995,0,2,995,0,995,3,0,995,995,0,995,0,1,995,1,3,5,3
1950837701,995,995,995,995,995,995,995,995,0,1,0,995,995,995,995,995,995,995,1,995,5,995,995,995,995,995,0,5,995,0,995,995,0,995,1,0,Outer Brooklyn,0,995,5,3,995,995,0,0,0,0,995,0,0,0,995,0,0,995,0,995,2,0,995,995,0,995,0,3,995,1,5,5,2
1905825001,995,995,995,995,995,995,2,995,0,1,0,995,995,995,995,995,5,995,1,995,5,1,995,995,0,0,0,2,1,0,0,995,0,4,0,0,Outer Queens,3,995,2,2,995,995,0,7,0,0,995,0,7,0,1,1,2,995,1,0,1,0,0,995,0,0,0,1,995,0,0,4,3
1900438701,995,995,995,0,0,995,995,995,0,1,0,995,995,995,995,995,5,995,998,1,5,995,0,995,995,995,0,0,995,0,995,995,0,995,1,0,Staten Island,2,995,2,4,995,0,0,3,0,1,995,0,1,1,995,1,1,995,0,995,5,0,995,995,0,995,0,3,995,0,0,3,5
1979323401,995,995,995,995,995,995,1,995,0,1,0,995,995,4,995,995,995,995,1,995,5,995,995,995,995,0,0,0,4,0,995,995,1,995,1,0,Outer Queens,2,995,3,2,995,995,0,0,0,0,995,0,2,0,1,1,1,995,0,0,2,0,995,995,0,995,0,3,995,0,0,3,5
1946528201,995,995,995,995,995,995,995,995,0,1,0,995,995,995,995,995,2,995,1,995,5,995,995,995,995,995,999,0,995,0,995,995,2,995,1,0,Upper Manhattan,4,995,2,2,995,995,999,2,999,0,995,999,0,0,995,0,2,995,0,995,2,0,995,995,0,995,0,2,995,0,0,4,3
1955163001,995,995,995,995,995,995,5,995,0,1,0,995,995,4,995,995,1,995,1,995,5,995,995,995,995,995,0,0,995,0,995,995,0,995,1,0,Southern Bronx,2,995,5,4,995,995,0,0,0,0,995,0,0,0,995,1,1,995,0,995,1,0,995,995,0,995,0,3,995,0,0,5,5
1933523401,995,995,995,995,995,995,995,995,0,1,0,995,995,995,995,995,995,995,1,995,5,1,995,995,1,995,0,0,995,0,0,995,0,4,1,2,Staten Island,1,995,1,1,995,995,0,0,0,0,995,0,0,0,995,0,2,995,0,995,1,0,0,995,0,0,0,1,995,0,0,2,2
1917963301,995,995,995,995,995,995,995,995,0,1,0,995,0,995,995,995,3,995,1,995,5,995,995,0,995,995,0,0,995,0,995,995,0,995,1,0,Northern Bronx,2,995,2,2,1,995,0,0,0,0,995,0,0,0,995,1,0,995,0,995,1,0,995,995,0,995,0,1,995,0,1,3,2
1953490701,995,995,995,995,995,995,1,995,0,1,0,995,995,6,995,995,2,995,1,995,5,995,995,995,995,995,0,0,995,0,995,995,0,995,1,0,Outer Queens,1,995,1,1,995,995,0,1,0,0,995,0,0,0,995,0,1,995,0,995,1,0,995,995,999,995,999,1,995,0,7,2,2
1920208401,995,995,995,0,0,995,4,0,0,1,0,995,995,995,995,995,4,995,1,1,1,995,0,995,995,0,0,0,9,0,995,995,0,995,1,0,Inner Queens,1,995,1,2,995,0,0,0,0,0,995,0,6,0,1,0,1,995,0,0,2,1,995,995,0,995,0,2,1,1,0,4,4
1924878501,995,995,1,995,995,0,995,0,0,0,0,995,995,995,995,0,995,0,2,995,4,0,995,995,0,995,0,4,995,0,0,995,3,995,1,3,Staten Island,5,995,4,5,995,995,0,5,0,0,995,0,0,1,995,1,2,0,0,995,5,0,1,995,0,0,0,2,0,0,6,1,2
1916576401,995,995,995,995,995,995,3,995,0,1,0,995,995,995,995,995,3,995,1,995,5,0,995,995,1,0,0,0,2,0,0,995,0,995,1,1,Outer Brooklyn,6,995,1,2,995,995,0,1,0,5,995,0,5,0,1,1,2,995,0,0,2,0,0,995,0,0,0,1,995,0,7,4,4
1983901701,995,995,0,995,995,0,2,995,0,0,0,995,995,995,995,0,5,0,1,995,5,0,995,995,0,0,0,0,1,0,0,995,1,995,1,1,Outer Queens,3,1,2,2,995,995,0,3,0,0,995,0,3,0,0,0,2,0,0,0,2,0,0,995,0,0,0,1,995,1,0,5,5
1943405201,995,995,995,995,995,995,5,995,0,1,0,995,995,995,995,995,5,995,1,995,5,995,995,995,995,0,0,0,1,0,995,995,0,995,1,0,Middle Queens,2,995,1,4,995,995,0,0,0,0,995,0,5,0,1,1,1,995,0,0,1,0,995,995,0,995,0,1,995,0,4,5,5
1972336001,995,995,995,995,995,995,995,995,0,1,0,995,995,995,995,995,995,995,1,995,5,995,995,995,995,995,0,0,995,0,995,995,0,995,1,0,Inner Queens,1,995,0,3,995,995,0,0,0,0,995,0,0,0,995,1,0,995,0,995,3,0,995,995,0,995,0,3,995,0,6,5,4
1946572101,995,995,0,0,0,1,5,0,0,0,0,995,995,995,995,0,3,0,1,1,1,1,0,995,1,0,0,0,9,0,0,995,0,4,1,0,Inner Brooklyn,0,995,2,3,995,0,0,1,0,0,995,0,5,0,1,0,3,0,0,0,4,0,0,995,0,0,0,1,1,1,5,4,3
1949118401,995,995,0,0,0,0,995,0,0,0,0,995,995,995,995,0,4,0,998,1,4,995,0,995,995,995,0,0,995,0,995,995,0,995,1,0,Staten Island,3,995,5,5,995,0,0,7,0,0,995,0,0,0,995,0,4,1,0,995,5,0,995,995,0,995,0,3,0,0,5,4,5
1952889501,995,995,995,0,0,995,1,0,0,1,0,995,995,6,995,995,5,995,1,1,2,995,0,995,995,995,0,0,995,0,995,995,0,995,1,0,Upper Manhattan,1,995,1,1,995,1,0,0,0,0,995,0,0,0,995,1,1,995,0,995,1,0,995,995,0,995,0,1,0,0,7,5,5
1922612901,995,995,995,995,995,995,1,0,0,1,0,995,995,6,995,995,995,995,1,995,2,995,995,995,995,995,0,2,995,0,995,995,0,995,1,1,Southern Bronx,2,995,3,3,995,995,0,0,0,0,995,0,0,0,995,1,2,995,0,995,1,1,995,995,0,995,0,3,0,0,6,5,1
1994381901,995,995,995,995,995,995,3,995,0,1,0,995,995,4,995,995,3,995,2,995,5,0,995,995,0,0,0,2,1,0,0,995,1,995,1,0,Middle Queens,3,995,3,1,995,995,0,3,1,0,995,0,1,0,1,1,2,995,0,0,2,0,0,995,0,0,0,1,995,0,2,2,2
1964320101,995,995,995,995,995,995,995,995,0,1,0,995,995,995,995,995,5,995,1,995,5,995,995,995,995,995,0,1,995,0,995,995,0,995,1,0,Outer Queens,1,995,3,1,995,995,0,2,0,0,995,0,0,0,995,1,2,995,0,995,1,0,995,995,999,995,999,1,995,0,0,5,4
1985821201,995,995,995,995,995,995,4,995,0,1,1,995,995,995,995,995,5,995,1,995,5,0,995,995,0,0,0,0,1,0,0,995,1,995,0,1,Middle Queens,2,1,1,5,995,995,0,6,0,0,995,0,5,0,1,0,2,995,0,0,5,0,0,995,0,0,0,4,995,1,0,5,5
1959780701,995,995,995,995,995,995,3,995,0,1,0,995,995,995,995,995,5,995,2,995,5,995,995,995,995,0,0,0,1,0,995,995,0,995,1,1,Staten Island,1,995,0,5,995,995,0,7,0,0,995,0,5,0,0,0,1,995,0,0,5,0,995,995,0,995,0,1,995,0,0,3,1
1947102501,995,995,995,995,995,995,1,0,0,0,0,995,995,7,995,995,3,995,1,995,4,995,995,995,995,995,0,1,995,1,995,995,1,995,0,1,Northern Bronx,2,995,1,2,995,995,0,0,0,0,995,0,0,0,995,0,2,995,0,995,3,0,995,995,0,995,0,2,0,1,2,4,1
1995278301,995,995,0,995,995,0,995,995,0,1,0,995,1,995,995,0,1,0,1,995,6,0,995,0,1,995,0,2,995,0,0,995,4,995,0,3,Outer Queens,1,995,3,1,0,995,0,0,0,0,995,0,0,2,995,1,2,0,0,995,1,1,0,995,0,0,0,1,995,0,5,5,1
1988183401,995,995,995,995,995,995,4,995,0,0,0,995,995,6,995,995,995,995,1,995,5,995,995,995,995,995,0,0,995,0,995,995,0,995,1,0,Southern Bronx,0,995,3,4,995,995,0,1,0,0,995,0,0,0,995,0,1,995,0,995,4,0,995,995,0,995,0,3,995,1,7,5,1
1975792901,8,995,995,0,0,995,2,0,0,0,0,995,995,6,995,995,2,995,1,1,3,0,0,995,0,995,0,2,995,0,0,995,1,995,1,0,Outer Brooklyn,2,0,3,2,995,0,0,7,0,0,995,0,0,0,995,1,2,995,0,995,2,0,0,995,0,0,0,1,0,0,2,3,4
1913373601,995,995,995,995,995,995,2,995,0,1,0,995,995,995,995,995,5,995,1,995,5,995,995,995,995,0,0,1,8,0,995,995,0,995,1,1,Manhattan Core,1,995,2,2,995,995,0,0,0,0,995,0,5,0,1,0,1,995,0,0,1,0,995,995,0,995,0,1,995,1,3,5,2
1984344601,995,995,995,995,995,995,995,995,0,1,0,995,995,995,995,995,1,995,1,995,5,995,995,995,995,995,0,0,995,0,995,995,0,995,1,0,Southern Bronx,0,995,3,1,995,995,0,0,0,1,995,1,0,0,995,1,1,995,0,995,5,1,995,995,0,995,0,5,995,0,5,5,1
1984778301,995,995,995,995,995,995,1,0,0,1,0,995,995,6,995,995,3,995,998,995,2,995,995,995,995,0,0,2,9,0,995,995,0,995,1,0,Inner Queens,0,995,2,2,995,995,0,0,0,0,995,0,0,0,0,1,1,995,0,0,1,0,995,995,0,995,0,1,0,0,0,3,2
1984430101,995,995,995,995,995,995,995,995,0,1,0,995,995,995,995,995,995,995,998,995,5,995,995,995,995,995,0,3,995,0,995,995,0,995,1,2,Inner Brooklyn,1,995,2,2,995,995,0,0,0,0,995,0,0,2,995,0,1,995,0,995,2,0,995,995,0,995,0,2,995,0,2,4,1
1905187901,995,995,995,995,995,995,1,995,0,1,0,995,995,7,995,995,3,995,2,995,5,0,995,995,1,995,0,2,995,0,0,995,0,995,1,0,Northern Bronx,4,995,1,1,995,995,0,5,0,0,995,0,3,0,995,0,2,995,0,995,1,0,0,995,0,0,0,1,995,0,0,1,3
1939375401,995,995,995,0,1,995,4,0,0,1,0,995,995,995,995,995,2,995,1,1,2,995,1,995,995,0,0,1,1,0,995,995,1,995,0,0,Outside of New York City,2,995,7,2,995,1,0,7,0,1,995,0,7,0,1,1,1,995,0,0,2,0,995,995,0,995,0,2,1,0,7,4,1
1978751601,995,995,995,995,995,995,1,995,0,1,0,995,995,6,995,995,2,995,1,995,6,995,995,995,995,995,0,0,995,0,995,995,3,995,1,2,Northern Bronx,6,995,2,1,995,995,0,4,0,0,995,0,0,0,995,0,1,995,0,995,1,0,995,995,0,995,0,1,995,1,2,5,2
1910816101,995,995,995,0,0,995,1,0,0,1,0,995,995,7,995,995,5,995,1,1,1,0,0,995,0,995,0,0,995,0,0,995,0,995,1,0,Inner Brooklyn,2,1,2,1,995,1,0,4,0,0,995,0,0,1,995,1,2,995,0,995,1,0,0,995,0,0,0,1,1,0,7,4,4
1997090301,995,995,995,995,995,995,1,0,0,1,0,995,0,4,995,995,5,995,1,995,4,0,995,0,1,0,0,1,1,0,0,995,0,995,1,0,Northern Bronx,0,995,2,2,0,995,0,4,0,0,995,0,2,0,1,1,2,995,0,0,2,0,0,995,0,0,0,1,0,0,2,3,3
1974568801,995,995,995,995,995,995,1,995,0,1,0,995,995,995,995,995,2,995,998,995,5,995,995,995,995,995,0,0,995,0,995,995,0,995,1,2,Middle Queens,1,995,2,2,995,995,0,0,0,0,995,0,0,0,995,0,1,995,0,995,3,0,995,995,0,995,0,1,995,1,6,4,1
1917824801,995,995,995,995,995,995,995,995,0,1,0,995,995,995,995,995,5,995,2,995,5,0,995,995,0,995,0,2,995,0,0,995,0,995,0,1,Staten Island,7,0,0,1,995,995,0,4,0,0,995,0,0,0,995,0,2,995,0,995,1,0,0,995,0,0,0,1,995,1,0,1,5
1932164101,995,995,995,995,995,995,1,995,0,1,0,995,995,995,995,995,995,995,2,995,5,995,995,995,995,0,0,4,4,0,995,995,0,995,1,1,Southern Bronx,2,995,2,2,995,995,0,0,0,0,995,0,7,0,0,0,1,995,0,0,4,1,995,995,0,995,0,1,995,1,0,2,1
1923712801,995,995,995,995,995,995,1,995,0,1,0,995,995,995,995,995,3,995,1,995,5,995,995,995,995,0,0,0,3,0,995,995,0,995,1,0,Northern Bronx,0,995,1,4,995,995,0,5,0,0,995,0,5,0,0,1,1,995,0,0,1,1,995,995,0,995,0,1,995,0,0,5,1
19807783101,995,995,0,0,0,0,995,1,0,0,0,995,995,995,995,1,2,0,1,1,3,995,0,995,995,995,0,0,995,0,995,995,0,995,1,0,Inner Brooklyn,2,995,2,1,995,0,0,0,0,0,995,0,1,0,995,0,2,0,0,995,1,0,995,995,0,995,0,2,0,1,0,5,2
1911664101,995,995,995,995,995,995,995,0,0,1,0,995,995,995,995,995,2,995,1,995,4,1,995,995,0,995,0,4,995,0,0,995,1,3,1,0,Inner Brooklyn,4,995,3,1,995,995,0,5,0,0,995,0,0,0,995,1,2,995,0,995,1,0,0,995,0,0,0,1,0,0,3,4,3
1965141001,995,995,995,995,995,995,3,995,0,1,0,995,995,995,995,995,1,995,1,995,5,995,995,995,995,0,0,0,1,0,995,995,0,995,1,0,Staten Island,1,995,1,2,995,995,0,3,0,0,995,1,2,0,0,0,1,995,0,1,2,0,995,995,0,995,0,2,995,1,1,5,3
1963184701,995,995,995,995,995,995,3,995,0,1,0,995,995,4,995,995,4,995,1,995,5,1,995,995,0,0,0,2,5,0,0,995,0,4,1,0,Outer Brooklyn,1,995,3,4,995,995,0,0,0,0,995,0,5,0,1,0,3,995,0,0,1,0,0,995,0,0,0,2,995,1,1,2,2
1982429901,995,5,995,0,0,995,1,0,0,0,0,995,0,7,995,995,995,995,1,1,3,1,0,0,0,0,0,1,1,0,0,995,1,4,0,3,Inner Queens,3,995,1,1,0,1,0,3,0,1,995,0,2,0,1,0,5,995,1,0,2,0,0,995,0,0,0,1,0,0,1,4,2
1925722101,995,995,995,995,995,995,1,995,0,0,0,995,995,6,995,995,5,995,1,995,5,995,995,995,995,995,0,5,995,0,995,995,0,995,1,0,Outer Brooklyn,0,995,2,1,995,995,0,7,0,0,995,0,0,0,995,1,1,995,0,995,2,0,995,995,0,995,0,2,995,0,1,4,4
1975282301,995,995,995,995,995,995,995,0,0,1,0,995,995,995,995,995,995,995,1,995,4,995,995,995,995,995,0,5,995,0,995,995,0,995,1,0,Middle Queens,0,995,4,3,995,995,0,0,0,0,995,0,0,0,995,0,0,995,0,995,3,0,995,995,0,995,0,5,0,1,0,5,5
1964192101,995,5,995,995,995,995,2,995,0,1,0,995,995,995,995,995,995,995,1,995,5,995,995,995,995,0,0,1,5,0,995,995,0,995,1,1,Middle Queens,2,995,0,3,995,995,0,3,0,0,995,0,5,0,1,0,2,995,0,0,2,0,995,995,0,995,0,1,995,1,0,5,1
1952897901,995,995,995,995,995,995,4,995,0,1,0,995,995,6,995,995,4,995,2,995,5,995,995,995,995,995,0,2,995,0,995,995,1,995,1,0,Inner Queens,1,995,1,2,995,995,0,0,0,2,995,0,0,0,995,0,1,995,0,995,1,0,995,995,0,995,0,3,995,1,1,2,4
1989126201,995,5,995,995,995,995,995,995,0,1,0,995,995,995,995,995,995,995,1,995,5,1,995,995,1,995,0,3,995,0,0,995,0,3,1,0,Inner Brooklyn,1,0,6,4,995,995,0,0,0,0,995,0,0,0,995,1,2,995,0,995,3,0,0,995,1,0,0,1,995,0,3,3,3
1938872501,995,995,995,995,995,995,995,995,0,1,0,995,995,995,995,995,3,995,1,995,6,995,995,995,995,995,0,1,995,0,995,995,0,995,1,2,Outer Queens,1,995,3,1,995,995,0,0,0,2,995,0,0,0,995,0,1,995,0,995,4,0,995,995,0,995,0,5,995,1,0,5,3
1995317201,995,995,995,0,0,995,4,0,0,1,0,995,995,4,995,995,1,995,998,1,4,995,0,995,995,995,0,1,995,0,995,995,0,995,1,0,Staten Island,4,995,3,4,995,1,0,3,0,0,995,0,0,0,995,0,4,995,0,995,4,0,995,995,0,995,0,3,0,1,0,4,5
1956315301,1,995,995,995,995,995,5,995,0,0,0,995,995,995,995,995,5,995,1,995,5,0,995,995,0,0,0,0,1,0,0,995,0,995,1,2,Staten Island,4,0,2,3,995,995,0,6,0,0,995,0,6,0,0,0,2,995,0,0,2,0,0,995,999,0,999,3,995,1,0,5,5
1945220001,995,995,0,995,995,1,3,995,0,1,3,995,995,995,995,0,3,0,1,995,5,995,995,995,995,0,0,0,5,0,995,995,0,995,1,0,Southern Bronx,2,995,2,3,995,995,0,0,0,0,995,0,4,0,0,1,2,0,0,0,2,0,995,995,0,995,0,2,995,0,0,3,3
1916109901,8,995,995,995,995,995,3,995,0,0,0,995,995,995,995,995,3,995,1,995,5,0,995,995,0,0,0,5,5,0,0,995,1,995,1,3,Northern Bronx,1,0,6,5,995,995,0,3,0,0,995,0,5,3,1,1,2,995,0,0,2,0,0,995,0,0,0,1,995,0,3,4,2
1963129001,995,995,995,995,995,995,3,0,0,1,0,995,995,995,995,995,2,995,998,995,4,995,995,995,995,0,0,0,1,0,995,995,0,995,1,0,Outer Queens,0,995,2,3,995,995,0,7,0,0,995,0,5,0,1,1,3,995,0,0,3,0,995,995,999,995,999,2,0,0,0,3,3
1931196201,995,995,0,0,0,0,2,0,0,1,0,995,995,995,995,0,3,0,1,0,4,995,0,995,995,0,0,3,5,0,995,995,0,995,0,1,Upper Manhattan,6,995,3,3,995,1,0,0,0,4,995,0,1,0,0,0,2,0,0,1,1,0,995,995,0,995,0,3,1,1,2,4,3
1943836901,995,995,0,995,995,1,1,995,0,1,0,995,995,995,995,0,1,0,998,995,5,1,995,995,0,0,0,2,4,0,0,995,0,4,1,0,Southern Bronx,4,995,3,1,995,995,0,0,0,0,995,0,5,0,0,1,1,0,0,0,5,0,0,995,0,0,0,1,995,0,0,3,1
1977508101,995,995,995,995,995,995,5,995,0,1,0,995,995,1,995,995,3,995,1,995,5,0,995,995,0,0,0,0,5,0,0,995,0,995,1,0,Outer Brooklyn,1,995,2,3,995,995,0,4,0,1,995,0,5,0,0,0,2,995,0,0,2,0,1,995,0,0,0,3,995,0,7,5,2
1984415201,995,995,995,995,995,995,995,-9998,0,1,1,995,995,995,995,995,4,995,1,995,-9998,995,995,995,995,995,0,0,995,0,995,995,0,995,1,0,Outer Brooklyn,2,995,1,2,995,995,0,0,0,0,995,0,0,0,995,1,0,995,0,995,1,0,995,995,0,995,0,4,-9998,0,0,5,4
1983274401,995,995,995,995,995,995,1,995,0,0,0,995,995,6,995,995,4,995,1,995,5,1,995,995,0,995,0,2,995,0,0,995,0,4,0,0,Middle Queens,1,995,1,2,995,995,0,1,0,3,995,0,0,0,995,1,4,995,0,995,2,0,0,995,0,0,0,1,995,0,2,5,4
1915223101,995,995,995,995,995,995,2,995,0,0,0,995,995,5,995,995,3,995,1,995,5,995,995,995,995,995,0,0,995,0,995,995,0,995,1,2,Inner Queens,2,995,1,2,995,995,0,0,0,0,995,0,0,0,995,1,1,995,0,995,1,0,995,995,0,995,0,1,995,0,4,5,2
1987497801,995,995,995,995,995,995,995,995,0,0,0,995,995,995,995,995,1,995,998,995,5,995,995,995,995,995,0,0,995,0,995,995,0,995,1,0,Upper Manhattan,4,995,1,2,995,995,0,0,0,0,995,0,0,0,995,1,1,995,0,995,1,0,995,995,999,995,999,2,995,0,0,1,1
1989799401,995,1,995,0,0,995,1,0,0,1,0,995,995,995,995,995,995,995,1,1,4,0,0,995,1,0,0,3,4,1,0,995,0,995,0,2,Outer Queens,3,1,2,2,995,0,0,4,0,0,995,0,5,0,1,0,2,995,0,0,2,0,0,995,0,0,0,1,0,1,7,4,1
1942028201,995,995,995,995,995,995,1,995,0,1,0,995,995,6,995,995,4,995,1,995,5,995,995,995,995,0,0,0,5,0,995,995,1,995,1,0,Inner Queens,2,995,1,1,995,995,0,0,0,0,995,0,4,1,1,0,2,995,0,0,1,0,995,995,0,995,0,3,995,1,4,5,2
1959635701,995,995,995,995,995,995,1,0,0,0,0,995,995,4,995,995,2,995,1,995,4,995,995,995,995,995,0,0,995,0,995,995,0,995,1,1,Inner Queens,1,995,0,1,995,995,0,0,0,0,995,0,0,0,995,1,2,995,0,995,1,0,995,995,0,995,0,2,0,0,0,5,1
1901026601,995,995,995,0,0,995,1,995,0,1,0,0,995,7,0,995,995,995,998,1,5,995,0,995,995,0,999,1,5,0,995,0,1,995,1,0,Southern Bronx,1,995,2,2,995,1,999,0,999,0,995,999,1,0,0,0,3,995,0,1,1,0,995,0,0,995,0,2,995,1,7,4,2
1987849201,995,995,1,995,995,0,995,995,0,1,0,995,995,995,995,0,3,0,1,995,5,995,995,995,995,995,0,0,995,0,995,995,0,995,1,1,Manhattan Core,2,995,1,3,995,995,0,0,0,1,995,0,0,0,995,0,1,0,0,995,1,0,995,995,0,995,0,2,995,1,0,5,1
1950227601,995,995,995,995,995,995,1,0,0,1,0,995,995,7,995,995,4,995,1,995,1,1,995,995,0,995,0,2,995,0,0,995,2,3,1,0,Outer Queens,2,995,2,2,995,995,0,5,0,0,995,0,2,0,995,0,3,995,0,995,2,0,0,995,0,0,0,2,0,1,2,5,3
1900230101,8,995,995,0,0,995,2,995,0,1,0,995,995,995,995,995,995,995,1,0,5,0,1,995,0,0,0,0,4,1,0,995,0,995,0,0,Southern Bronx,0,995,1,5,995,0,0,0,0,0,995,0,5,0,1,0,1,995,0,0,5,0,0,995,999,0,999,1,995,0,3,5,1
1981704501,8,995,995,995,995,995,2,995,0,0,0,995,995,995,995,995,4,995,1,995,5,0,995,995,0,0,0,0,1,0,0,995,0,995,1,0,Inner Queens,1,0,1,1,995,995,0,3,0,0,995,0,3,0,1,0,2,995,0,0,1,0,0,995,0,1,0,1,995,1,0,4,3
19352764201,995,995,995,995,995,995,4,0,0,1,0,995,995,2,995,995,995,995,1,995,4,0,995,995,0,995,0,4,995,0,0,995,0,995,1,0,Manhattan Core,3,995,2,2,995,995,0,0,0,1,995,0,0,0,995,0,2,995,0,995,1,0,0,995,0,0,0,3,0,1,2,5,2
1915634601,995,995,995,995,995,995,3,0,0,1,0,995,995,995,995,995,995,995,2,995,4,1,995,995,1,0,0,0,5,0,0,995,0,4,1,0,Northern Bronx,5,0,2,3,995,995,0,7,0,0,995,0,5,0,1,0,2,995,0,0,2,0,0,995,0,0,0,2,0,0,5,4,2
1901804901,995,995,995,0,1,995,1,0,0,1,0,995,995,6,995,995,4,995,2,1,1,995,0,995,995,0,0,4,8,0,995,995,0,995,1,2,Manhattan Core,1,995,3,1,995,1,0,0,0,2,995,0,1,0,0,0,2,995,0,0,3,1,995,995,0,995,0,1,0,1,5,5,1
1969761601,995,995,995,995,995,995,995,995,0,0,0,995,995,995,995,995,995,995,1,995,5,995,995,995,995,995,0,0,995,0,995,995,0,995,1,0,Middle Queens,1,995,4,5,995,995,0,0,0,0,995,0,0,0,995,1,1,995,0,995,5,0,995,995,0,995,0,5,995,0,7,4,2
1967349101,995,995,995,995,995,995,3,995,0,1,0,995,995,995,995,995,4,995,1,995,5,995,995,995,995,0,999,1,8,0,995,995,0,995,1,0,Inner Queens,2,995,2,4,995,995,999,2,999,0,995,999,5,0,0,0,1,995,0,1,5,0,995,995,0,995,0,1,995,0,7,5,4
1923461101,4,995,995,995,995,995,995,995,0,1,0,995,995,995,995,995,5,995,1,995,5,0,995,995,0,995,0,3,995,0,0,995,0,995,1,1,Inner Queens,4,0,1,1,995,995,0,2,0,0,995,0,0,0,995,0,2,995,0,995,1,0,0,995,0,0,0,1,995,1,0,5,5
1994111001,995,995,995,995,995,995,1,995,0,1,0,995,995,995,995,995,5,995,1,995,5,995,995,995,995,995,0,1,995,0,995,995,0,995,1,0,Northern Bronx,2,995,1,1,995,995,0,3,0,0,995,0,1,0,995,1,0,995,0,995,1,0,995,995,0,995,0,1,995,0,4,5,5
1943403201,995,995,0,0,0,0,1,995,0,0,0,0,995,5,0,0,4,0,998,1,5,995,0,995,995,995,0,1,995,0,995,1,0,995,1,3,Inner Brooklyn,3,995,1,1,995,0,0,0,0,0,995,0,0,0,995,0,2,0,0,995,2,0,995,0,0,995,0,2,995,1,2,3,5
1919681701,995,995,995,995,995,995,1,995,0,1,0,995,995,995,995,995,995,995,1,995,5,0,995,995,0,0,0,2,4,0,0,995,0,995,1,1,Outer Brooklyn,2,0,2,2,995,995,0,3,0,0,995,0,5,0,1,0,2,995,0,0,2,0,0,995,0,1,1,1,995,1,1,3,5
1951320401,995,995,995,995,995,995,995,995,0,1,0,995,0,995,995,995,4,995,2,995,5,995,995,0,995,995,0,0,995,0,995,995,1,995,0,1,Staten Island,3,995,1,1,0,995,0,2,0,0,995,0,0,0,995,1,1,995,1,995,1,0,995,995,0,995,0,1,995,0,1,3,4
1997642301,995,995,995,995,995,995,1,995,0,0,0,995,995,6,995,995,995,995,1,995,5,995,995,995,995,995,0,0,995,0,995,995,0,995,1,0,Middle Queens,0,995,0,1,995,995,0,0,0,0,995,0,0,0,995,1,1,995,0,995,2,0,995,995,0,995,0,3,995,0,0,5,2
1984710601,995,995,995,995,995,995,995,0,0,1,1,995,995,995,995,995,5,995,1,995,2,995,995,995,995,995,0,0,995,0,995,995,2,995,1,0,Manhattan Core,3,995,5,1,995,995,1,0,0,1,995,0,0,0,995,1,1,995,0,995,1,0,995,995,0,995,0,2,0,0,6,5,5
1948843601,995,995,995,995,995,995,1,-9998,0,1,0,995,995,4,995,995,4,995,998,995,-9998,995,995,995,995,995,0,2,995,0,995,995,0,995,1,0,Outer Queens,2,995,1,4,995,995,0,5,0,0,995,1,0,0,995,0,0,995,0,995,2,0,995,995,0,995,0,1,-9998,1,0,5,4
1938627901,995,995,0,995,995,0,995,995,0,1,0,995,1,995,995,0,995,0,1,995,5,995,995,0,995,995,0,0,995,0,995,995,0,995,1,0,Outer Brooklyn,4,995,2,2,0,995,0,0,0,0,995,0,0,0,995,0,0,1,0,995,1,0,995,995,0,995,0,3,995,0,4,5,2
