starea,stlength,wheelchairfootball,field_number,multipolygon,adult_softball,accessible,netball,regulation_soccer,ll_baseb_13andolder,pickleball,track_and_field,tennis,rugby,department,adult_football,councildistrict,surface_type
978.22021484375,128.99370160447904,False,04,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95643871044601, 40.81125247486848], [-73.9563621172222, 40.81121995594805], [-73.95629137950796, 40.81131649491803], [-73.95636916067133, 40.81134856228469], [-73.95643871044601, 40.81125247486848]]]]}",False,False,False,False,False,False,False,False,False,M-09,False,7,Asphalt
42177.04692077637,759.6881632335756,False,05,"{'type': 'MultiPolygon', 'coordinates': [[[[-74.01860764682, 40.60569977160152], [-74.01866859777597, 40.60568196380488], [-74.01872569864068, 40.60565785655276], [-74.01877783415667, 40.605627920105505], [-74.01882398953569, 40.605592739074616], [-74.01886326227181, 40.60555300071353], [-74.01889488576728, 40.60550947870354], [-74.01891824587089, 40.605463022344004], [-74.01893288441649, 40.60541453944141], [-74.01893851575686, 40.60536497379303], [-74.01893503148509, 40.60531529437944], [-74.01892249806207, 40.60526646924989], [-74.01890116153675, 40.60521945201357], [-74.01887143690418, 40.60517515842816], [-74.01883390573718, 40.60513445469395], [-74.01878929845559, 40.60509813314306], [-74.01873848605211, 40.60506690323656], [-74.01868246000102, 40.605041373557896], [-74.01862231335187, 40.60502204371197], [-74.01855921945844, 40.6050092890205], [-74.01849440953063, 40.60500335962561], [-74.01842914782146, 40.60500437058849], [-74.01836470681644, 40.60501230189356], [-74.01806046687143, 40.60543225983018], [-74.01807807038652, 40.60548365524519], [-74.01860764682, 40.60569977160152]]]]}",True,False,False,False,False,False,False,False,False,B-10,False,50,Natural
1375.4776153564453,149.24988204501216,False,02,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.92977688334902, 40.69247863212523], [-73.92965836221927, 40.692491903549026], [-73.92967973668196, 40.692604378106665], [-73.92979825801024, 40.69259110395948], [-73.92977688334902, 40.69247863212523]]]]}",False,False,False,False,False,False,False,False,False,B-03,False,41,Asphalt
1275.1293182373047,144.50821668374846,False,02,"{'type': 'MultiPolygon', 'coordinates': [[[[-74.10986264132427, 40.56117062988221], [-74.10994940632703, 40.56107836719356], [-74.10985940689301, 40.56102969161971], [-74.10977168119376, 40.56112297815671], [-74.10986264132427, 40.56117062988221]]]]}",False,False,False,False,False,False,False,False,False,R-03,False,50,Asphalt
1554.6088256835938,159.707210046484,False,02,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.87200778061312, 40.75442666118517], [-73.87188612744326, 40.75443994439489], [-73.87190965516179, 40.75456540208832], [-73.8720284667667, 40.754552600169355], [-73.87200778061312, 40.75442666118517]]]]}",False,False,False,False,False,False,False,False,False,Q-03,False,21,Asphalt
1527.8271942138672,158.0558327482257,False,02,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.85046161006767, 40.86587399788176], [-73.850583903226, 40.865876005012204], [-73.8505862285801, 40.8657522635224], [-73.8504646866257, 40.86574914256042], [-73.85046161006767, 40.86587399788176]]]]}",False,False,False,False,False,False,False,False,False,X-11,False,13,Asphalt
1199.9417877197266,140.22056449987477,False,04,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.85577518841463, 40.75482644719432], [-73.85567549774795, 40.754856249770576], [-73.85572901753814, 40.75495949685344], [-73.8558287083393, 40.7549296924303], [-73.85577518841463, 40.75482644719432]]]]}",False,False,False,False,False,False,False,False,False,Q-03,False,21,Asphalt
1044.7195739746094,132.23099227707493,False,02,"{'type': 'MultiPolygon', 'coordinates': [[[[-74.1192039268621, 40.60889678072679], [-74.11934670962714, 40.608882349372784], [-74.11933483749968, 40.60881130508569], [-74.11919202622337, 40.60882556715657], [-74.1192039268621, 40.60889678072679]]]]}",False,False,False,False,False,False,False,False,False,R-02,False,49,Asphalt
989.6891174316406,126.95818762470115,False,03,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.75798220329777, 40.71254820647091], [-73.75785833273291, 40.712577381090355], [-73.75788769805933, 40.712649568625814], [-73.75801156874545, 40.71262039397503], [-73.75798220329777, 40.71254820647091]]]]}",False,False,False,False,False,False,False,False,False,Q-12,False,27,Asphalt
1031.1633758544922,131.5015336198635,False,01,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94186800848831, 40.69377219540241], [-73.94172559226637, 40.69378817862384], [-73.94173917811429, 40.69385831835473], [-73.9418815956636, 40.69384233781873], [-73.94186800848831, 40.69377219540241]]]]}",False,False,False,False,False,False,False,False,False,B-03,False,36,Asphalt
1058.4022064208984,137.47671516041504,False,04,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95237217355272, 40.6952277381502], [-73.9522102645368, 40.69524716803465], [-73.95222311305494, 40.6953103299312], [-73.95238502340297, 40.69529090092987], [-73.95237217355272, 40.6952277381502]]]]}",False,False,False,False,False,False,False,False,False,B-03,False,36,Asphalt
1060.6897888183594,133.93006746385447,False,02,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.79282006748441, 40.73045627571707], [-73.79267815572955, 40.730491322130455], [-73.79270632324646, 40.730558704945594], [-73.79284742326689, 40.730523594902024], [-73.79282006748441, 40.73045627571707]]]]}",False,False,False,False,False,False,False,False,False,Q-08,False,24,Asphalt
1242.3459930419922,146.00603631537757,False,03,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93687161567229, 40.71548207009062], [-73.93682175677758, 40.71536174624277], [-73.93672644165422, 40.71538461278893], [-73.93673612617415, 40.71540578911331], [-73.93678095967996, 40.71550381900132], [-73.93687161567229, 40.71548207009062]]]]}",False,False,False,False,False,False,False,False,False,B-01,False,34,Asphalt
889.9398956298828,173.86232672017655,False,02,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.82523406214244, 40.79651011539423], [-73.8251169918984, 40.79632424362354], [-73.82507837481108, 40.796338291382085], [-73.82519544852921, 40.79652416229648], [-73.82523406214244, 40.79651011539423]]]]}",False,False,False,False,False,False,False,False,False,Q-07,False,19,Sand
1198.8802032470703,143.75474815782098,False,02,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94571558261435, 40.5929744709845], [-73.94562190659435, 40.59298420727448], [-73.94564473465962, 40.59310874150195], [-73.94573855728423, 40.59309761395453], [-73.94571558261435, 40.5929744709845]]]]}",False,False,False,False,False,False,False,False,False,B-15,False,48,Asphalt
1803.8897552490237,169.98009105728073,False,02,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93816652515568, 40.789126395505406], [-73.93829658657377, 40.78918021250836], [-73.9383729797197, 40.78907581238418], [-73.93824332900437, 40.78902004970399], [-73.93816652515568, 40.789126395505406]]]]}",False,False,False,False,False,False,False,False,False,M-11,False,8,Asphalt
1307.3187408447266,147.67881332690368,False,02,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.96611620962015, 40.686489428968365], [-73.96595770210638, 40.686506443318585], [-73.96597246043382, 40.686586240400004], [-73.96613099626016, 40.68656974743535], [-73.96611620962015, 40.686489428968365]]]]}",False,False,False,False,False,False,False,False,False,B-02,False,35,Asphalt
1462.178741455078,155.10792311070102,False,01,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.90521381653872, 40.67142394687632], [-73.90505312270956, 40.671448131899275], [-73.90507476277399, 40.67153538542319], [-73.90523376398441, 40.67151145382187], [-73.90521381653872, 40.67142394687632]]]]}",False,False,False,False,False,False,False,False,False,B-16,False,37,Asphalt
1303.5754699707031,146.15008583833836,False,01,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.90524975101016, 40.81391372463677], [-73.9052106657481, 40.814024894066584], [-73.9053177632509, 40.814048236517124], [-73.90535795319724, 40.81393609091835], [-73.90524975101016, 40.81391372463677]]]]}",False,False,False,False,False,False,False,False,False,X-01,False,17,Asphalt
1292.8646545410156,147.8472462022443,False,06,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.98470054472737, 40.70004379044718], [-73.98463546625015, 40.69998359785311], [-73.98450868744915, 40.70006299071762], [-73.98457376470616, 40.700123183382594], [-73.98470054472737, 40.70004379044718]]]]}",False,False,False,False,False,False,False,False,False,B-02,False,35,Asphalt
1198.7357025146484,142.5919989850051,False,03,"{'type': 'MultiPolygon', 'coordinates': [[[[-74.03635632852007, 40.625902126527876], [-74.03626274895689, 40.62588035989689], [-74.03621632640615, 40.62599622552335], [-74.03630990611616, 40.62601799129135], [-74.03635632852007, 40.625902126527876]]]]}",False,False,False,False,False,False,False,False,False,B-10,False,43,Asphalt
1466.3624725341797,155.89913353444553,False,02,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.75957786300476, 40.753723670581735], [-73.75946887678838, 40.75375073478036], [-73.75951980477201, 40.75387108245931], [-73.75962885044541, 40.75384498278168], [-73.75957786300476, 40.753723670581735]]]]}",False,False,False,False,False,False,False,False,False,Q-11,False,23,Asphalt
41695.5241394043,799.8459190064701,False,01,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.83746650370816, 40.775955939170196], [-73.83743698718246, 40.776012971480675], [-73.8377174848284, 40.776540408449264], [-73.83780684157544, 40.77651835394446], [-73.837891610337, 40.77648756343029], [-73.83797031972922, 40.77644856974724], [-73.83804160345723, 40.77640204906683], [-73.83811807831806, 40.77633488887915], [-73.83817909981143, 40.77625913774353], [-73.83822303305628, 40.776176828527966], [-73.83824869764075, 40.776090171232624], [-73.83825540448719, 40.77600149090416], [-73.83824297375654, 40.77591316822602], [-73.83821173973561, 40.775827573788], [-73.83816254031947, 40.77574700503707], [-73.83746650370816, 40.775955939170196]]]]}",True,False,False,False,False,False,False,False,False,Q-07,False,19,Natural
1488.0860443115234,155.01010308020824,False,06,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.98620130769176, 40.68051308879379], [-73.98608867198878, 40.68046942640255], [-73.98601853209347, 40.68057297884615], [-73.98613116792555, 40.680616640405], [-73.98620130769176, 40.68051308879379]]]]}",False,False,False,False,False,False,False,False,False,B-06,False,33,Asphalt
1293.0588073730469,144.63559890240109,False,02,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.90774718374378, 40.87753649454407], [-73.9078405815522, 40.87762016234379], [-73.90792999164606, 40.87756284832507], [-73.90783659261805, 40.877479181496355], [-73.90774718374378, 40.87753649454407]]]]}",False,False,False,False,False,False,False,False,False,X-08,False,1011,Asphalt
1316.5364074707031,152.73172745055356,False,01,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93449708328205, 40.762729823606335], [-73.9344202903447, 40.762687417482844], [-73.93431363969763, 40.76279838353234], [-73.93439043269147, 40.76284079332823], [-73.93449708328205, 40.762729823606335]]]]}",False,False,False,False,False,False,False,False,False,Q-01,False,26,Asphalt
1384.6290588378906,150.57952997566304,False,01,"{'type': 'MultiPolygon', 'coordinates': [[[[-74.01049806440155, 40.602440986541026], [-74.0104084093325, 40.602386492398686], [-74.0103092848776, 40.60247788270996], [-74.01039892359839, 40.60253334499185], [-74.01049806440155, 40.602440986541026]]]]}",False,False,False,False,False,False,False,False,False,B-11,False,50,Asphalt
1267.2141418457031,147.47555544256323,False,08,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.85326524012537, 40.68654717520259], [-73.85310775259057, 40.686590585311805], [-73.85314310701003, 40.68666047527044], [-73.85330059468879, 40.686617064212705], [-73.85326524012537, 40.68654717520259]]]]}",False,False,False,False,False,False,False,False,False,Q-09,False,32,Asphalt
1191.8983306884766,138.82186369203066,False,01,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9699290055281, 40.586934903406245], [-73.96991121583926, 40.58683139438384], [-73.96979865372752, 40.58684121657903], [-73.96981856198208, 40.586945522238075], [-73.9699290055281, 40.586934903406245]]]]}",False,False,False,False,False,False,False,False,False,B-13,False,47,Concrete
986.4346313476562,182.68690139663352,False,01,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97233236216435, 40.60141186281045], [-73.972377319239, 40.6014152280699], [-73.97240751553892, 40.60120009786831], [-73.9723627783636, 40.601196724568695], [-73.97233236216435, 40.60141186281045]]]]}",False,False,False,False,False,False,False,False,False,B-15,False,47,Sand
1034.2760772705078,129.9545982428971,False,01,"{'type': 'MultiPolygon', 'coordinates': [[[[-74.09909448479728, 40.57708062632133], [-74.09915006560672, 40.577016901356785], [-74.09903924951833, 40.57696008737722], [-74.09898366983147, 40.57702381228748], [-74.09909448479728, 40.57708062632133]]]]}",False,False,False,False,False,False,False,False,False,R-02,False,50,Asphalt
960.530532836914,125.86257434676868,False,03,"{'type': 'MultiPolygon', 'coordinates': [[[[-74.09037890587113, 40.60249317987935], [-74.09051136502588, 40.60250016184939], [-74.09051678467881, 40.60242881908639], [-74.09038414134088, 40.602421828262294], [-74.09037890587113, 40.60249317987935]]]]}",False,False,False,False,False,False,False,False,False,R-02,False,50,Asphalt
1609.5623016357422,165.9364647022337,False,01,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95719577614175, 40.60372782884864], [-73.95708558990088, 40.603740271695585], [-73.95711324221614, 40.603881539705974], [-73.95722343104809, 40.60386909683363], [-73.95719577614175, 40.60372782884864]]]]}",False,False,False,False,False,False,False,False,False,B-15,False,48,Asphalt
33229.343353271484,680.647527466911,False,04,"{'type': 'MultiPolygon', 'coordinates': [[[[-74.01891558982442, 40.60518382049368], [-74.0189749620768, 40.605196456734944], [-74.01903605757725, 40.60520271606504], [-74.01909770064499, 40.60520247710615], [-74.0191587085452, 40.60519574455715], [-74.01921791039526, 40.60518264919048], [-74.01927416725066, 40.60516344064451], [-74.0193263992821, 40.60513848921955], [-74.01937360467768, 40.605108273266964], [-74.01941487500197, 40.60507337378305], [-74.01944941882324, 40.60503446089624], [-74.01947657116172, 40.60499228125796], [-74.01949581239016, 40.604947646331645], [-74.01950677295304, 40.60490141167976], [-74.01950924045114, 40.60485446705638], [-74.01950316908555, 40.60480771209105], [-74.01948867610807, 40.604762046383954], [-74.01946603826859, 40.60471834699335], [-74.01943569062702, 40.60467745132622], [-74.01939821591529, 40.60464014723476], [-74.01935433507752, 40.604607149605066], [-74.0187879786706, 40.60472442039064], [-74.01875914201561, 40.604769696136465], [-74.01891558982442, 40.60518382049368]]]]}",True,False,False,False,False,False,False,False,False,B-10,False,50,Natural
927.0608367919922,127.24013422029697,False,03,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.92098265174168, 40.74769879475771], [-73.92083616028114, 40.74768301274436], [-73.92082523575557, 40.74774408119706], [-73.92097172518419, 40.74776068898724], [-73.92098265174168, 40.74769879475771]]]]}",False,False,False,False,False,False,False,False,False,Q-02,False,26,Asphalt
871.3502502441406,119.70893492231708,False,06,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.91402935798814, 40.84482606512853], [-73.91410885567971, 40.84485841512617], [-73.91416957359247, 40.84477438039716], [-73.91408950294651, 40.84474225333632], [-73.91402935798814, 40.84482606512853]]]]}",False,False,False,False,False,False,False,False,False,X-04,False,14,Concrete
608.9651794433594,140.57290923546833,False,01,"{'type': 'MultiPolygon', 'coordinates': [[[[-74.01720945349933, 40.62766657731577], [-74.01714661896497, 40.62782551132759], [-74.01718055414405, 40.62783234931099], [-74.01724538548099, 40.62767569689825], [-74.01720945349933, 40.62766657731577]]]]}",False,False,False,False,False,False,False,False,False,B-10,False,43,Sand
1321.0504150390625,149.79061084104248,False,04,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.85330059468879, 40.686617064212705], [-73.85314310701003, 40.68666047527044], [-73.85317961762921, 40.68673342934367], [-73.85333710782837, 40.68669001553786], [-73.85330059468879, 40.686617064212705]]]]}",False,False,False,False,False,False,False,False,False,Q-09,False,32,Asphalt
1877.652603149414,182.34830917690576,False,04,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94850923633282, 40.83862299200993], [-73.9485436597847, 40.838461100422386], [-73.9484314502985, 40.83844776082284], [-73.94839702658116, 40.8386096514768], [-73.94850923633282, 40.83862299200993]]]]}",False,False,False,False,False,False,False,False,False,M-12,False,7,Asphalt
840.4475860595703,120.96998811876443,False,03,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95828607902746, 40.707500628404105], [-73.95814734083157, 40.7074853386913], [-73.95813573654121, 40.70754432696766], [-73.95827447519821, 40.70755907188511], [-73.95828607902746, 40.707500628404105]]]]}",False,False,False,False,False,False,False,False,False,B-01,False,33,Asphalt
1119.383544921875,138.31806515007065,False,01,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93425414841502, 40.67410630941628], [-73.93416119663426, 40.67410154926888], [-73.9341514435463, 40.674220214485274], [-73.93424439431166, 40.674224971938266], [-73.93425414841502, 40.67410630941628]]]]}",False,False,False,False,False,False,False,False,False,B-08,False,36,Asphalt
1854.666976928711,175.75057474980605,False,02,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.96190011201735, 40.67500712424658], [-73.96185026825269, 40.67514654616893], [-73.96197256541242, 40.67517265476225], [-73.96202240894192, 40.675033230986365], [-73.96190011201735, 40.67500712424658]]]]}",False,False,False,False,False,False,False,False,False,B-08,False,35,Asphalt
1066.866226196289,131.54331194039588,False,01,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.83094701488163, 40.75820299158288], [-73.8308273865172, 40.75824630593222], [-73.83087291029132, 40.75831818007029], [-73.83099253757327, 40.75827486477185], [-73.83094701488163, 40.75820299158288]]]]}",False,False,False,False,False,False,False,False,False,Q-07,False,20,Asphalt
1165.074966430664,140.14105663050483,False,04,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.88620400022148, 40.74403551486981], [-73.88610700597265, 40.744045784736954], [-73.8861284322514, 40.74416249638441], [-73.88622542785082, 40.74415222650055], [-73.88620400022148, 40.74403551486981]]]]}",False,False,False,False,False,False,False,False,False,Q-04,False,25,Asphalt
1804.2831573486328,173.04969162978773,False,08,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.98628448003623, 40.680386808811086], [-73.98617184567519, 40.6803431456002], [-73.98608867198878, 40.68046942640255], [-73.98620130769176, 40.68051308879379], [-73.98628448003623, 40.680386808811086]]]]}",False,False,False,False,False,False,False,False,False,B-06,False,33,Asphalt
1138.4476470947266,139.79343050398512,False,07,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93426569390205, 40.67398571000646], [-73.93417274110665, 40.6739809489671], [-73.93416119663426, 40.67410154926888], [-73.93425414841502, 40.67410630941628], [-73.93426569390205, 40.67398571000646]]]]}",False,False,False,False,False,False,False,False,False,B-08,False,36,Asphalt
967.7796478271484,128.5137571358646,False,02,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.99961522713566, 40.69041136744668], [-73.99975151988315, 40.69044923440086], [-73.99978188181093, 40.690387643863424], [-73.99964648237435, 40.690349235739255], [-73.99961522713566, 40.69041136744668]]]]}",False,False,False,False,False,False,False,False,False,B-06,False,33,Asphalt
1729.2955474853516,166.5581190142837,False,01,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.923073017452, 40.64300399335207], [-73.92293107804383, 40.64301230465625], [-73.92294274519048, 40.643132121067055], [-73.92308468366986, 40.64312380974776], [-73.923073017452, 40.64300399335207]]]]}",False,False,False,False,False,False,False,False,False,B-17,False,45,Asphalt
1794.8784942626953,170.32418829635776,False,02,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9218589940819, 40.658698657785685], [-73.92175322732514, 40.658766709094806], [-73.92186255394961, 40.65886472904166], [-73.9219677184153, 40.658797061744885], [-73.9218589940819, 40.658698657785685]]]]}",False,False,False,False,False,False,False,False,False,B-17,False,41,Asphalt
1111.8083801269531,137.95924792347483,False,01,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.87919384563519, 40.729949834686614], [-73.87929639873555, 40.73003929617295], [-73.87936779279102, 40.729994371635776], [-73.87926510985314, 40.72990468855106], [-73.87919384563519, 40.729949834686614]]]]}",False,False,False,False,False,False,False,False,False,Q-04,False,29,Asphalt
3688.9011840820312,270.7493055755162,False,01,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.91102105231339, 40.68861682337446], [-73.9110102697944, 40.688569343548636], [-73.91112704742766, 40.688449595210656], [-73.91095778340032, 40.68835287434676], [-73.91082776996116, 40.68848598398939], [-73.91098043815083, 40.68857344843137], [-73.91098670245313, 40.68862023677259], [-73.91102105231339, 40.68861682337446]]]]}",True,False,False,False,False,False,False,False,False,B-04,False,37,Asphalt
42293.99293518066,814.6905658400356,False,04,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93054991347097, 40.87316770574671], [-73.93075696509457, 40.87283752296156], [-73.93081585520203, 40.87274159144119], [-73.93022954604544, 40.87256999077847], [-73.93016557228238, 40.87259109734973], [-73.92993827880767, 40.87301164881274], [-73.92985969404425, 40.87316101639403], [-73.92984075062007, 40.873198696615894], [-73.92992229078773, 40.87322243350425], [-73.93000649242354, 40.87324002341536], [-73.93009255137139, 40.87325129836552], [-73.93017964917372, 40.87325615069734], [-73.93026695425769, 40.87325453398106], [-73.93035363617138, 40.8732464639239], [-73.93043886914471, 40.87323201747145], [-73.93052184039465, 40.873211332812666], [-73.93054991347097, 40.87316770574671]]]]}",True,False,False,False,False,False,False,False,False,M-12,False,7,Natural
1113.1772003173828,134.1863224836701,False,01,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.90607495751364, 40.65593717484585], [-73.90594397041485, 40.65595674051186], [-73.90596424020035, 40.65603778204103], [-73.90609522626865, 40.65601821725168], [-73.90607495751364, 40.65593717484585]]]]}",False,False,False,False,False,False,False,False,False,B-16,False,42,Asphalt
1021.041015625,130.57419716618153,False,02,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9704234853867, 40.609735369917956], [-73.9704103856378, 40.609664163215484], [-73.97027016134899, 40.60967914592826], [-73.97028303462632, 40.60974912697837], [-73.9704234853867, 40.609735369917956]]]]}",False,False,False,False,False,False,False,False,False,B-12,False,44,Asphalt
1314.094253540039,145.43254578062968,False,01,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9537296065076, 40.65658227538674], [-73.95360891812973, 40.65658846015196], [-73.95361868627958, 40.656695671536355], [-73.95373937603297, 40.65668948676143], [-73.9537296065076, 40.65658227538674]]]]}",False,False,False,False,False,False,False,False,False,B-09,False,40,Asphalt
1597.9120178222656,160.83297187935707,False,02,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.73136529897978, 40.731928893902364], [-73.73148998578313, 40.73195664313825], [-73.73153342638138, 40.73183934551088], [-73.73140983329714, 40.73181108377901], [-73.73136529897978, 40.731928893902364]]]]}",False,False,False,False,False,False,False,False,False,Q-13,False,23,Asphalt
966.494171142578,126.18181622202452,False,02,"{'type': 'MultiPolygon', 'coordinates': [[[[-74.09037239252939, 40.602564909819506], [-74.09050503378856, 40.602571901559436], [-74.09051136502588, 40.60250016184939], [-74.09037890587113, 40.60249317987935], [-74.09037239252939, 40.602564909819506]]]]}",False,False,False,False,False,False,False,False,False,R-02,False,50,Asphalt
1773.8883209228516,178.99918660810934,False,03,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94850463283332, 40.83885823669833], [-73.94862525492651, 40.83872181708632], [-73.94853683718969, 40.838675938943815], [-73.94841621618474, 40.83881235756447], [-73.94850463283332, 40.83885823669833]]]]}",False,False,False,False,False,False,False,False,False,M-12,False,7,Asphalt
1035.80322265625,129.91728943815755,False,04,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.75776448746281, 40.69945017550544], [-73.7577237982157, 40.699353741897134], [-73.75762632722935, 40.69937894652881], [-73.75766980072389, 40.69947432792787], [-73.75776448746281, 40.69945017550544]]]]}",False,False,False,False,False,False,False,False,False,Q-12,False,27,Asphalt
1019.579620361328,130.59910644591463,False,01,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.77861528197869, 40.74212799694275], [-73.77857953578389, 40.74219349074468], [-73.77871106714345, 40.742235019313235], [-73.77874681323428, 40.742169524570386], [-73.77861528197869, 40.74212799694275]]]]}",False,False,False,False,False,False,False,False,False,Q-08,False,23,Asphalt
1098.7464904785156,132.92990013985636,False,02,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93870956602566, 40.71861682828502], [-73.93858828775056, 40.71864782225105], [-73.93862303481974, 40.71872828785009], [-73.93874528751137, 40.718697048526906], [-73.93870956602566, 40.71861682828502]]]]}",False,False,False,False,False,False,False,False,False,B-01,False,34,Asphalt
1998.0640411376955,179.50799292930407,False,02,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.91375010844236, 40.620352769211756], [-73.91363329218609, 40.620250095973354], [-73.91352181532454, 40.620323738712194], [-73.91363521645688, 40.62042340896203], [-73.91375010844236, 40.620352769211756]]]]}",False,False,False,False,False,False,False,False,False,B-18,False,46,Asphalt
979.6163177490234,182.53016488373908,False,02,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9723627783636, 40.601196724568695], [-73.97231844996685, 40.60119338286845], [-73.97228762602225, 40.60140851379604], [-73.97233236216435, 40.60141186281045], [-73.9723627783636, 40.601196724568695]]]]}",False,False,False,False,False,False,False,False,False,B-15,False,47,Sand
42296.77543640137,785.9817753762972,False,08,"{'type': 'MultiPolygon', 'coordinates': [[[[-74.09167287847833, 40.56752172214389], [-74.09122282630393, 40.567896271282265], [-74.09126190060246, 40.567943124301124], [-74.09130808556547, 40.567986049866185], [-74.09136071078557, 40.56802442353753], [-74.09141901029061, 40.56805768849071], [-74.09148213553942, 40.56808536000968], [-74.09154916960767, 40.56810703628243], [-74.09161913782137, 40.56812240199515], [-74.09169102311691, 40.56813123372349], [-74.0917637802179, 40.56813340352371], [-74.09183634980714, 40.568128878921655], [-74.09190767742612, 40.56811772559919], [-74.09197672646619, 40.568100107383735], [-74.09204249232936, 40.56807627813194], [-74.09210402014908, 40.568046586217825], [-74.09216041304116, 40.568011462819015], [-74.09221085217452, 40.56797141829764], [-74.09225460384681, 40.56792703499026], [-74.09229103364366, 40.567878959090926], [-74.09231960878253, 40.567827888041485], [-74.09175438631785, 40.56751613144116], [-74.09167287847833, 40.56752172214389]]]]}",True,False,False,False,False,False,False,False,False,R-02,False,50,Natural
1108.1277465820312,138.0639830826785,False,02,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.98048255097187, 40.71926747510576], [-73.98039712447591, 40.719241912227766], [-73.98033881794679, 40.71935325572864], [-73.98042397952082, 40.719378561959154], [-73.98048255097187, 40.71926747510576]]]]}",False,False,False,False,False,False,False,False,False,M-03,False,2,Asphalt
933.920867919922,169.38219324019795,False,01,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9945956178047, 40.642730809606526], [-73.9947559600565, 40.64257664109935], [-73.99471914224065, 40.64255443443499], [-73.99455879995729, 40.64270860199066], [-73.9945956178047, 40.642730809606526]]]]}",False,False,False,False,False,False,False,False,False,B-12,False,38,Sand
1118.0235443115234,137.74056454957315,False,04,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.80672374262258, 40.667053222770534], [-73.80662937874281, 40.66705003935306], [-73.80662302817957, 40.66716704828191], [-73.80671739340457, 40.66717023260705], [-73.80672374262258, 40.667053222770534]]]]}",False,False,False,False,False,False,False,False,False,Q-10,False,28,Asphalt
