source_relation,date_day,account_name,account_id,campaign_name,campaign_id,campaign_type,campaign_timezone,campaign_status,device_os,device_type,network,currency_code,clicks,impressions,spend,conversions,conversions_value,all_conversions,all_conversions_value
"",2019-04-07,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2019-02-20,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2018-10-05,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,0,3,0.0,0,0,0,0
"",2018-12-12,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Syndicated search partners,USD,0,3,0.0,0,0,0,0
"",2019-05-28,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Audience,USD,0,1,0.0,0,0,0,0
"",2019-04-07,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,9,0.0,0,0,0,0
"",2018-12-15,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2019-05-26,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Android,Smartphone,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-04-30,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-05-25,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Android,Smartphone,Syndicated search partners,USD,1,10,5.92,0,0,0,0
"",2018-09-17,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,1,2,0.05,0,0,0,0
"",2019-04-15,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-05-17,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Android,Smartphone,Bing and Yahoo! search,USD,1,2,0.16,0,0,0,0
"",2018-10-05,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,4,6,3.55,0,0,0,0
"",2019-04-06,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-03-12,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,2,0.0,0,0,0,0
"",2019-04-19,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Tablet,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2018-12-20,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,6,0.0,0,0,0,0
"",2019-05-15,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-05-11,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-05-19,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,14,0.0,0,0,0,0
"",2019-04-14,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2018-09-20,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-01-21,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,1,3,4.18,0,0,0,0
"",2019-04-04,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,3,7,3.63,0,0,0,0
"",2019-04-24,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2018-12-05,Fivetran,150175881,bqIyTiSK0gUxfHUgrqLFOA==,349886462,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,AOL search,USD,0,3,0.0,0,0,0,0
"",2019-05-14,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Android,Tablet,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2019-05-26,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Syndicated search partners,USD,0,5,0.0,0,0,0,0
"",2019-02-20,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Syndicated search partners,USD,0,3,0.0,0,0,0,0
"",2018-11-20,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,1,1,1.03,0,0,0,0
"",2018-09-21,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2019-02-01,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,0,2,0.0,0,0,0,0
"",2018-11-13,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Android,Smartphone,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2018-10-09,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,4,13,7.95,0,0,0,0
"",2019-05-27,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2019-04-04,Fivetran,150175881,bqIyTiSK0gUxfHUgrqLFOA==,349886462,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2018-10-22,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Syndicated search partners,USD,1,4,0.27,0,0,0,0
"",2018-09-19,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,0,5,0.0,0,0,0,0
"",2019-01-10,Fivetran,150175881,bqIyTiSK0gUxfHUgrqLFOA==,349886462,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-05-17,Fivetran,150175881,bqIyTiSK0gUxfHUgrqLFOA==,349886462,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,2,0.0,0,0,0,0
"",2019-03-22,Fivetran,150175881,bqIyTiSK0gUxfHUgrqLFOA==,349886462,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-05-06,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Syndicated search partners,USD,1,3,0.3,0,0,0,0
"",2019-04-29,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,0,6,0.0,0,0,0,0
"",2018-11-24,Fivetran,150175881,bqIyTiSK0gUxfHUgrqLFOA==,349886462,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2018-12-14,Fivetran,150175881,bqIyTiSK0gUxfHUgrqLFOA==,349886462,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-05-01,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,1,39,6.57,0,0,0,0
"",2019-03-20,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2019-05-27,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Android,Smartphone,Syndicated search partners,USD,0,10,0.0,0,0,0,0
"",2019-05-17,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Syndicated search partners,USD,1,4,1.0,0,0,0,0
"",2019-05-01,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Syndicated search partners,USD,0,2,0.0,0,0,0,0
"",2019-04-09,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,1,1,1.0,0,0,0,0
"",2018-12-19,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,1,2,1.36,0,0,0,0
"",2018-12-21,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,0,6,0.0,0,0,0,0
"",2019-03-14,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Android,Smartphone,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2019-03-12,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,3,7,1.68,0,0,0,0
"",2018-10-29,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-03-25,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-05-22,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,2,6,2.49,0,0,0,0
"",2019-05-08,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-02-14,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,2,11,1.0,0,0,0,0
"",2019-05-12,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,2,5,2.0,0,0,0,0
"",2019-04-22,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,41,0.0,0,0,0,0
"",2019-04-25,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,1,41,6.5,0,0,0,0
"",2019-05-06,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Android,Smartphone,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-05-19,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Android,Tablet,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-03-28,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Syndicated search partners,USD,2,5,2.0,0,0,0,0
"",2019-04-07,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,0,0,0.0,0,0,0,0
"",2019-01-25,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Tablet,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-04-18,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2018-10-03,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,5,0.0,0,0,0,0
"",2019-05-09,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Unknown,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-04-23,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,1,4,7.85,0,0,0,0
"",2018-10-15,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,1,1,0.05,0,0,0,0
"",2019-05-14,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,5,0.0,0,0,0,0
"",2019-05-27,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Syndicated search partners,USD,0,7,0.0,0,0,0,0
"",2019-02-02,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-05-17,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Syndicated search partners,USD,0,4,0.0,0,0,0,0
"",2019-05-06,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,3,0.0,0,0,0,0
"",2019-02-28,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-05-20,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Android,Smartphone,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-04-22,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-05-11,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2019-03-04,Fivetran,150175881,bqIyTiSK0gUxfHUgrqLFOA==,349886462,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2018-10-15,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,1,4,1.0,0,0,0,0
"",2019-02-17,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,0,0,0.0,0,0,0,0
"",2019-05-12,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2018-11-11,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,1,1,1.0,0,0,0,0
"",2019-05-18,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Android,Smartphone,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2019-05-19,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-03-17,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Syndicated search partners,USD,1,1,1.0,0,0,0,0
"",2019-04-03,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2019-02-19,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-05-07,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-03-29,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,0,8,0.0,0,0,0,0
"",2019-05-26,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2019-03-04,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2019-05-06,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Android,Smartphone,Syndicated search partners,USD,1,24,0.65,0,0,0,0
"",2018-10-10,Fivetran,150175881,bqIyTiSK0gUxfHUgrqLFOA==,349886462,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-04-04,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,7,0.0,0,0,0,0
"",2019-05-04,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,1,1,1.0,0,0,0,0
"",2019-02-05,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Android,Smartphone,Bing and Yahoo! search,USD,1,1,0.95,0,0,0,0
"",2018-11-20,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,0,3,0.0,0,0,0,0
"",2019-03-06,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2019-02-11,Fivetran,150175881,bqIyTiSK0gUxfHUgrqLFOA==,349886462,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-04-02,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-04-19,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Syndicated search partners,USD,0,3,0.0,0,0,0,0
"",2019-04-08,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2018-10-11,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,1,5,0.39,0,0,0,0
"",2019-03-24,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-05-21,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,0,2,0.0,0,0,0,0
"",2019-02-18,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,0,5,0.0,0,0,0,0
"",2018-10-28,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2018-12-10,Fivetran,150175881,bqIyTiSK0gUxfHUgrqLFOA==,349886462,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,1,7,0.23,0,0,0,0
"",2019-05-21,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Syndicated search partners,USD,0,0,0.0,0,0,0,0
"",2018-11-04,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2019-04-18,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Android,Tablet,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2018-11-13,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Syndicated search partners,USD,0,0,0.0,0,0,0,0
"",2019-04-15,Fivetran,150175881,bqIyTiSK0gUxfHUgrqLFOA==,349886462,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,1,3,2.08,0,0,0,0
"",2019-05-04,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2019-03-27,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Syndicated search partners,USD,0,2,0.0,0,0,0,0
"",2019-03-19,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Bing and Yahoo! search,USD,1,2,0.31,0,0,0,0
"",2019-04-23,Fivetran,150175881,bqIyTiSK0gUxfHUgrqLFOA==,349886462,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,1,1,0.05,0,0,0,0
"",2019-05-17,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,0,8,0.0,0,0,0,0
"",2019-03-30,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,0,0,0.0,0,0,0,0
"",2018-10-30,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-05-04,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Android,Smartphone,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2018-11-20,Fivetran,150175881,bqIyTiSK0gUxfHUgrqLFOA==,349886462,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,2,0.0,0,0,0,0
"",2019-04-06,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,0,1,0.0,0,0,0,0
