latitude,longitude,bin,comparable_rental_2_address,comparable_rental_1_total_units,comparable_rental_2_full_market_value,community_council,queens_cooperatives_comparable_properties_gross_sqft,comparable_rental_2_dist_from_coop_in_miles,comparable_rental_1_address,comparable_rental_1_boro_block_lot,queens_cooperatives_comparable_properties_est_gross_income,comparable_rental_1_dist_from_coop_in_miles,census_tract
,,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""84 49 ELMHURST AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",60,2830000.0,,57272,0.45,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""85 05 ELMHURST AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-01518-0050,744536,0.45,
,,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""41 19 41 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",50,2100000.0,,29754,0.65,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""41 29 41 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-00184-0009,360023,0.65,
40.743583,-73.701139,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""79 04 149 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",16,1260000.0,23.0,118980,6.2,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""36 03 168 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-05295-0047,1427760,5.2,157901.0
40.719241,-73.845325,4077872.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""103 26 68 ROAD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",130,6510000.0,29.0,54185,0.5,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""66 22 FLEET STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-03161-0001,856123,0.6,737.0
,,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""148 25 88 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",59,2460000.0,,65628,5.3,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""94 06 34 ROAD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-01455-0055,740940,0.85,
40.741654,-73.905827,4432195.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""43 14 60 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",140,2320000.0,26.0,721672,0.15,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""39 20 GREENPOINT AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-00207-0001,11048798,1.15,245.0
40.721083,-73.837983,4052705.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""75 05 113 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",67,3530000.0,29.0,64003,0.3,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""110 33 72 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-02235-0047,960045,0.15,75702.0
40.715144,-73.795284,4210913.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""175 21 88 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",96,4150000.0,24.0,93000,0.55,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""89 29 163 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-09793-0033,1097400,0.6,454.0
40.710365,-73.799515,4210417.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""89 29 163 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",110,3310000.0,24.0,115312,0.25,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""175 21 88 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-09834-0056,1360681,0.65,44602.0
40.760369,-73.860842,4041668.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""35 65 85 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",53,2420000.0,21.0,39267,1.3,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""81 31 BAXTER AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-01492-0032,471204,1.6,373.0
40.753258,-73.889479,4029128.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""73 01 73 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",50,1560000.0,25.0,90950,0.45,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""40 19 72 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-01304-0021,1685303,0.5,287.0
40.728959,-73.827183,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""35 14 149 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",50,597000.0,24.0,76796,2.45,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""34 06 JORDAN STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-06077-0007,921552,3.1,77902.0
40.762575,-73.822504,4113662.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""144 25 ROOSEVELT AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",37,5930000.0,20.0,103710,0.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""37 15 PARSONS BOULEVARD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-05015-0006,1503795,0.05,863.0
,,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""43 23 COLDEN STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",357,20100000.0,,290000,4.3,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""79 11 41 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-01490-0018,4495000,1.05,
40.716614,-73.837817,4079585.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""83 31 116 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",84,7590000.0,29.0,99600,0.6,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""83 46 118 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-03321-0037,1364520,0.6,76901.0
40.766225,-73.815281,4113267.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""45 15 COLDEN STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",256,5480000.0,20.0,102140,1.05,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""37 60 45 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-05146-0036,1123540,1.05,1157.0
,,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""37 18 72 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",16,480000.0,,18730,0.4,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""37 14 72 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-01282-0191,203033,0.4,
40.784413,-73.802596,4107601.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""45 35 PARSONS BOULEVARD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",14,608000.0,19.0,67636,2.05,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""35 14 149 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-05005-0042,811632,1.45,1029.0
40.738372,-73.88588,4056457.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""105 05 69 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",105,5190000.0,25.0,128820,1.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""103 26 68 ROAD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-02138-0011,1816362,1.05,479.0
,,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""40 45 ELBERTSON STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",194,7770000.0,,192640,0.65,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""83 45"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-01581-0001,2167200,0.2,
40.682781,-73.767887,4269861.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""116 27 169 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",46,1170000.0,27.0,51300,0.6,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""156 01 NORTH CONDUIT AVEN"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-12311-0050,814131,1.2,368.0
40.721314,-73.760906,4434609.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""91 61 193 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",96,1750000.0,23.0,185016,0.75,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""91 32 195 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-10821-0060,2294198,0.75,478.0
40.79452,-73.831318,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""142 10 ROOSEVELT AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",157,6620000.0,19.0,150000,2.85,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""41 10 BOWNE STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-05046-0020,1912500,2.9,945.0
,,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""73 01 73 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",50,1560000.0,,114000,0.45,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""40 19 72 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-01304-0021,2112420,0.5,
,,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""148 25 88 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",59,2460000.0,,97260,5.2,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""94 06 34 ROAD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-01455-0055,1098065,0.65,
40.716425,-73.841796,4078367.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""68 50 BURNS STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",60,1370000.0,29.0,66600,0.55,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""111 10 76 ROAD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-03341-0001,939060,0.35,737.0
40.79452,-73.831318,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""142 10 ROOSEVELT AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",157,6620000.0,19.0,150000,2.85,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""41 10 BOWNE STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-05046-0020,1912500,2.9,945.0
40.712293,-73.829214,4080154.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""111 09 76 ROAD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",130,2950000.0,29.0,89727,0.45,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""66 22 FLEET STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-03161-0001,1417686,1.5,216.0
,,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""132 24 MAPLE AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",40,1510000.0,,29328,4.35,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""32 76 42 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-00677-0070,350000,0.75,
,,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""37 18 72 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",16,480000.0,,12948,0.45,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""37 14 72 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-01282-0191,140356,0.45,
40.756913,-73.826688,4443481.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""132 57 SANFORD AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",88,6030000.0,20.0,94139,0.35,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""133 21 SANFORD AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-05042-0066,1274642,0.25,857.0
40.71771,-73.838309,4078803.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""111 10 76 ROAD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",20,3200000.0,29.0,30580,0.2,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""68 50 BURNS STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-03205-0024,431178,0.7,76901.0
40.736707,-73.868992,4046341.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""87 07 35 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",88,2770000.0,25.0,95796,1.3,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""87 10 37 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-01475-0001,1025017,1.05,683.0
,,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""37 18 72 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",16,480000.0,,16425,0.4,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""37 14 72 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-01282-0191,178047,0.4,
40.762105,-73.929717,4430862.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""120 07 85 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",98,1800000.0,22.0,563800,6.7,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""92 01 LAMONT AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-01567-0040,6697944,3.2,45.0
40.757297,-73.824774,4116932.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""139 19 34 ROAD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",35,1660000.0,20.0,29621,0.7,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""144 12 34 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-04995-0014,370263,0.7,857.0
40.782957,-73.798975,4540513.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""86 21 112 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",45,859000.0,19.0,229508,6.1,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""142 41 FRANKLIN AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-05181-0048,3332456,2.1,1017.0
,,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""58 38 182 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",52,435000.0,,116000,0.75,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""214 32 43 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-06301-0016,1682000,1.9,
,,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""47 50 59 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",206,6490000.0,,385200,0.6,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""98 41 QUEENS BOULEVARD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-02104-0001,4429800,3.25,
,,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""37 18 72 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",16,480000.0,,18985,0.55,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""37 14 72 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-01282-0191,205797,0.55,
,,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""37 18 72 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",16,480000.0,,12620,0.5,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""37 14 72 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-01282-0191,136800,0.5,
40.719241,-73.845325,4077888.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""89 15 73 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",60,3110000.0,29.0,22450,1.05,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""20 24 CRESCENT STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-00871-0030,381650,5.6,737.0
40.783744,-73.780502,4440839.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""43 06 164 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",26,775000.0,19.0,37265,2.2,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""192 07 42 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-05357-0001,544814,1.7,99704.0
40.76534,-73.785848,4446953.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""199 04 HILLSIDE AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",50,1610000.0,19.0,13653,3.5,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""62 05 WOODHAVEN BOULEVARD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-03106-0020,198241,5.2,1099.0
40.754038,-73.882038,4035581.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""80 01 37 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",144,6950000.0,25.0,104478,0.3,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""94 02 35 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-01468-0001,1389557,0.45,281.0
40.720916,-73.859286,4074536.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""98 01 67 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",1327,15500000.0,29.0,42948,0.25,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""104 20 QUEENS BOULEVARD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-03175-0001,661399,0.5,703.0
40.717289,-73.840943,4078796.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""98 01 67 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",130,15500000.0,29.0,52454,1.05,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""66 22 FLEET STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-03161-0001,828773,0.9,76901.0
40.721186,-73.851237,4076630.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""111 10 76 ROAD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",20,3200000.0,29.0,24408,0.9,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""68 50 BURNS STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-03205-0024,344152,0.0,711.0
40.741193,-73.76152,4444315.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""36 03 168 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",54,380000.0,23.0,93500,2.45,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""42 18 201 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-06258-0016,1168750,1.7,1367.0
,,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""61 17 68 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",20,4630000.0,,13289,3.1,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""24 15 44 ROAD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-00435-0029,122126,2.8,
40.698549,-73.852788,4435192.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""98 41 QUEENS BOULEVARD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",58,8280000.0,30.0,310050,2.05,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""65 65 BOOTH STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-03087-0052,3565575,1.95,64101.0
40.788323,-73.782509,4455131.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""43 06 164 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",26,775000.0,19.0,80740,2.05,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""192 07 42 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-05357-0001,1172344,1.6,99704.0
40.753353,-73.888547,4029132.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""34 57 82 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",59,2060000.0,25.0,65000,0.2,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""35 15 75 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-01275-0061,579800,0.2,285.0
40.742327,-73.880089,4039027.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""87 22 JUSTICE AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",150,4430000.0,25.0,97032,0.4,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""86 35 QUEENS BOULEVARD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-01842-0071,1455480,0.4,469.0
40.72109,-73.85097,4076631.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""111 10 76 ROAD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",20,3200000.0,29.0,24408,0.9,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""68 50 BURNS STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-03205-0024,344152,0.0,711.0
40.745551,-73.881479,4037220.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""84 49 ELMHURST AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",60,2830000.0,25.0,66000,0.15,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""85 05 ELMHURST AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-01518-0050,831600,0.15,26902.0
40.791396,-73.796598,4104355.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""38 15 BOWNE STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",42,2290000.0,19.0,40692,2.5,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""37 04 PARSONS BOULEVARD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-05013-0031,467958,2.5,991.0
40.772161,-73.829208,4443325.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""37 60 45 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",284,9090000.0,20.0,261776,1.5,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""42 49 COLDEN STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-05137-0012,2944980,1.3,88901.0
