hh_id,no_freq_bike_nyc_other,school_mode_rail,school_bike_park,home_park_cost,no_bike_share_2,citi_bike_alt_mode,harassment_change_3,bike_purp_2,disability_follow_1,vehicle,kid_mode_scooter,kid_egress,work_mode_bike,no_bike_share_997,race_2,work_mode,second_home,harassment_change_10,person_weight,school_mode_taxi,kid_mode,kid_accompany,person_num,no_bike_nyc_997,share_4,share_3,school_mode_scooter,home_park_1,harassment_change_996,no_bike_share_4,second_home_county,kid_mode_ferry,harassment_change_8,home_park_2,worker,kid_mode_auto,harassment_change_1,kid_mode_bike,no_bike_nyc_1,school_mode_bus,no_bike_share_6,work_park_amount,micromobility_devices_83,share_6,disability_follow_996,work_mode_auto,share_2,school_mode_bike,no_bike_share_5,second_home_freq,share_996,school_mode,no_bike_nyc_2,home_park_3,school_mode_ferry,kid_access,school_in_region,commute_freq,disability,harassment_change_997,kid_mode_bus,harassment_change_4,bike_purp_5,work_park_pay,kid_mode_taxi,no_bike_share_7,work_mode_own,micromobility_devices_996,no_bike_nyc_6
22031016,995,995,995,995,0,995,995,0,995,6,995,995,995,0,0,105,0,995,264.5751909,995,995,995,1,995,0,0,995,1,995,0,,995,995,0,1,995,995,995,995,995,0,,1,0,995,995,0,995,0,995,0,995,995,0,995,995,995,6,0,995,995,995,0,995,995,0,995,0,995
22000050,995,995,995,995,0,995,0,0,995,995,995,995,995,0,0,995,0,0,1078.620338,995,995,995,1,995,0,0,995,995,0,1,,995,0,995,0,995,0,995,995,995,0,,0,0,995,995,0,995,0,995,0,995,995,995,995,995,1,995,0,0,995,0,0,995,995,0,995,1,995
22044858,995,995,995,995,995,1,995,0,995,995,995,995,995,995,0,105,1,995,208.6184995,995,995,995,1,995,0,1,995,995,995,995,36119.0,995,995,995,1,995,995,995,995,995,995,,0,0,995,995,0,995,995,1,0,995,995,995,995,995,995,1,0,995,995,995,0,995,995,995,995,1,995
22062249,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,1,0,995,2887.973631,995,995,995,1,0,0,0,995,995,995,995,,995,995,995,1,995,995,995,1,995,995,,0,0,995,995,0,995,995,995,1,995,0,995,995,995,995,5,0,995,995,995,995,995,995,995,995,1,0
22006785,995,995,995,995,995,1,1,0,995,995,995,995,995,995,0,995,1,0,177.1001526,995,995,995,1,995,0,1,995,995,0,995,36061.0,995,0,995,0,995,1,995,995,995,995,,0,0,995,995,0,995,995,2,0,995,995,995,995,995,995,995,0,0,995,1,0,995,995,995,995,1,995
22054119,995,30,995,995,1,995,0,0,995,995,995,995,995,0,0,995,0,0,460.5868041,995,995,995,1,995,0,0,995,995,0,1,,995,0,995,0,995,0,995,995,995,0,,0,0,995,995,0,995,0,995,0,105,995,995,995,995,1,995,0,0,995,0,0,995,995,0,995,1,995
22060525,995,995,995,995,0,995,0,0,995,6,995,995,995,0,0,105,0,0,9056.417477,995,995,995,1,995,0,0,995,0,0,0,,995,0,0,1,995,0,995,995,995,1,,0,0,995,995,0,995,0,995,1,995,995,1,995,995,995,1,0,0,995,1,0,995,995,0,995,0,995
22016648,995,995,995,995,995,995,0,995,995,995,995,995,995,995,0,105,0,1,3091.338003,995,995,995,1,0,0,0,995,995,0,995,,995,0,995,1,995,0,995,0,995,995,,0,0,995,995,0,995,995,995,0,995,0,995,995,995,995,1,0,0,995,0,995,995,995,995,995,1,0
22046139,995,995,995,995,995,995,995,995,995,6,995,995,995,995,0,105,0,995,358.8964834,995,995,995,1,1,0,0,995,0,995,995,,995,995,0,1,995,995,995,0,995,995,,0,0,995,995,0,995,995,995,0,995,0,1,995,995,995,4,0,995,995,995,995,995,995,995,995,1,0
22041056,995,995,995,3,995,995,1,995,995,6,995,995,995,995,0,995,0,0,2121.550371,995,995,995,1,0,0,0,995,1,0,995,,995,0,0,0,995,0,995,1,995,995,,0,0,995,995,0,995,995,995,1,995,0,0,995,995,1,995,0,0,995,0,995,995,995,995,995,1,0
22056403,995,995,995,995,995,1,995,0,995,995,995,995,995,995,0,995,0,995,2330.541349,995,995,995,1,995,0,1,995,995,995,995,,995,995,995,1,995,995,995,995,995,995,,0,0,995,995,0,995,995,995,0,995,995,995,995,995,995,995,0,995,995,995,0,995,995,995,995,0,995
22061697,995,995,995,995,995,995,0,995,995,995,995,995,995,995,0,995,0,0,4459.111693,995,995,995,1,0,0,0,995,995,0,995,,995,0,995,0,995,1,995,0,995,995,,0,0,995,995,0,995,995,995,0,995,0,995,995,995,995,995,0,0,995,1,995,995,995,995,995,1,0
22042931,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,0,995,180.7926068,995,995,995,1,0,0,0,995,995,995,995,,995,995,995,0,995,995,995,0,995,995,,0,0,995,995,0,995,995,995,0,995,0,995,995,995,995,995,0,995,995,995,995,995,995,995,995,1,0
22012960,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,0,995,2122.981671,995,995,995,1,995,0,0,995,995,995,995,,995,995,995,0,995,995,995,995,995,995,,995,0,995,995,0,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995
22064091,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,0,995,4459.111693,995,995,995,1,0,0,0,995,995,995,995,,995,995,995,0,995,995,995,0,995,995,,0,0,995,995,0,995,995,995,0,995,0,995,995,995,995,995,0,995,995,995,995,995,995,995,995,1,0
22053088,995,995,995,995,0,105,0,0,995,995,995,995,995,0,0,105,0,0,8850.556626,995,995,995,1,995,0,0,995,995,0,1,,995,0,995,1,995,0,995,995,995,0,,0,0,995,995,0,995,0,995,0,995,995,995,995,995,995,3,0,0,995,0,0,995,995,0,995,1,995
22007030,995,995,995,995,995,995,995,995,995,6,995,995,995,995,0,100,0,995,2892.795436,995,995,995,1,1,0,0,995,0,995,995,,995,995,1,1,995,995,995,0,995,995,5.52,0,0,995,995,0,995,995,995,0,995,0,1,995,995,995,1,0,995,995,995,995,5,995,995,6,1,0
22019408,995,995,995,995,0,995,995,0,0,995,995,995,995,0,0,995,0,995,429.1953174,995,995,995,1,995,0,0,995,995,995,1,,995,995,995,0,995,995,995,995,995,0,,0,0,0,995,0,995,0,995,0,995,995,995,995,995,995,995,1,995,995,995,0,995,995,0,995,0,995
22039387,995,995,995,995,995,995,0,995,995,995,995,995,995,995,0,102,0,1,180.67393,995,995,995,1,1,0,0,995,995,0,995,,995,0,995,1,995,1,995,0,995,995,,0,0,995,995,0,995,995,995,1,995,0,995,995,995,995,1,0,0,995,1,995,995,995,995,995,1,0
22012367,995,995,995,995,995,995,995,995,0,995,995,995,995,995,0,995,0,995,8782.379469,995,995,995,1,1,0,0,995,995,995,995,,995,995,995,0,995,995,995,0,995,995,,0,0,0,995,0,995,995,995,1,995,0,995,995,995,995,995,1,995,995,995,995,995,995,995,995,0,0
22033561,995,995,995,995,995,995,995,995,995,6,995,995,995,995,0,100,0,995,6153.91351,995,995,995,1,1,0,0,995,1,995,995,,995,995,0,1,995,995,995,1,995,995,1.12,0,0,995,995,0,995,995,995,0,995,0,0,995,995,995,4,0,995,995,995,995,5,995,995,6,1,0
22027308,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,0,995,459.5904068,995,995,995,1,0,0,0,995,995,995,995,,995,995,995,0,995,995,995,1,995,995,,0,0,995,995,0,995,995,995,1,995,0,995,995,995,995,995,0,995,995,995,995,995,995,995,995,1,0
22035101,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,0,995,365.7570809,995,995,995,1,0,0,0,995,995,995,995,,995,995,995,0,995,995,995,0,995,995,,0,0,995,995,0,995,995,995,1,995,0,995,995,995,995,995,0,995,995,995,995,995,995,995,995,1,0
22052158,995,995,995,995,995,1,995,0,995,995,995,995,995,995,0,1,1,995,336.7883585,995,995,995,1,995,0,1,995,995,995,995,,995,995,995,1,995,995,995,995,995,995,,0,0,995,995,0,995,995,4,0,995,995,995,995,995,995,6,0,995,995,995,0,995,995,995,995,1,995
22057593,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,105,0,995,1497.442679,995,995,995,1,0,0,0,995,995,995,995,,995,995,995,1,995,995,995,0,995,995,,0,0,995,995,0,995,995,995,1,995,0,995,995,995,995,1,0,995,995,995,995,995,995,995,995,1,0
22047616,995,995,995,995,995,105,995,1,995,6,995,995,995,995,0,105,0,995,377.9641991,995,995,995,1,995,0,1,995,0,995,995,,995,995,0,1,995,995,995,995,995,995,,0,0,995,995,0,995,995,995,0,995,995,1,995,995,995,3,0,995,995,995,0,995,995,995,995,1,995
22012904,995,995,995,995,995,1,995,0,995,995,995,995,995,995,0,995,0,995,177.3318217,995,995,995,1,995,0,1,995,995,995,995,,995,995,995,0,995,995,995,995,995,995,,0,0,995,995,0,995,995,995,0,995,995,995,995,995,995,995,0,995,995,995,0,995,995,995,995,1,995
22032803,995,995,995,3,995,995,0,995,995,6,995,995,995,995,0,105,0,0,198.8982876,995,995,995,1,0,0,0,995,0,0,995,,995,0,1,1,995,1,995,0,995,995,,0,0,995,995,0,995,995,995,0,995,0,0,995,995,995,2,0,0,995,0,995,995,995,995,995,1,0
22027533,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,0,995,7568.544112,995,995,995,1,0,0,0,995,995,995,995,,995,995,995,0,995,995,995,0,995,995,,0,0,995,995,0,995,995,995,1,995,0,995,995,995,995,995,0,995,995,995,995,995,995,995,995,1,0
22047350,995,995,995,995,0,104,0,0,995,6,995,995,995,0,0,100,0,0,9881.460596,995,995,995,1,995,0,0,995,1,0,1,,995,0,0,1,995,0,995,995,995,0,,0,0,995,995,0,995,0,995,1,995,995,0,995,995,995,1,999,0,995,0,0,1,995,0,6,1,995
22056690,995,995,995,995,995,995,0,995,0,995,995,995,995,995,0,995,0,1,681.4953931,995,995,995,1,0,0,0,995,995,0,995,,995,0,995,0,995,0,995,0,995,995,,0,0,0,995,0,995,995,995,0,995,0,995,995,995,995,995,1,0,995,1,995,995,995,995,995,1,0
22008079,995,30,995,995,1,995,1,0,995,995,995,995,995,0,0,995,1,0,211.161433,995,995,995,1,995,0,0,995,995,0,0,36005.0,995,0,995,0,995,0,995,995,995,0,,1,0,995,995,0,995,0,2,0,105,995,995,995,995,1,995,999,0,995,0,0,995,995,0,995,0,995
22054086,995,995,995,995,995,995,0,995,995,995,995,995,995,995,0,105,1,0,678.2608036,995,995,995,1,1,0,0,995,995,0,995,,995,0,995,1,995,0,995,0,995,995,,0,0,995,995,0,995,995,6,0,995,0,995,995,995,995,1,0,0,995,0,995,995,995,995,995,1,1
22054738,995,995,995,995,995,995,995,995,0,995,995,995,995,995,0,995,0,995,3944.406574,995,995,995,1,0,0,0,995,995,995,995,,995,995,995,0,995,995,995,0,995,995,,0,0,0,995,0,995,995,995,1,995,0,995,995,995,995,995,1,995,995,995,995,995,995,995,995,1,0
22045977,995,995,995,995,995,995,0,995,995,6,995,995,995,995,0,105,0,0,2522.485546,995,995,995,1,0,0,0,995,0,0,995,,995,0,1,1,995,0,995,1,995,995,,0,0,995,995,0,995,995,995,0,995,0,1,995,995,995,4,0,0,995,0,995,995,995,995,995,1,0
22056844,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,1,995,3038.090966,995,995,995,1,0,0,0,995,995,995,995,36047.0,995,995,995,1,995,995,995,1,995,995,,0,0,995,995,0,995,995,1,0,995,0,995,995,995,995,995,0,995,995,995,995,995,995,995,995,1,0
22013293,995,995,995,995,995,995,0,995,995,995,995,995,995,995,0,102,0,0,761.6597904,995,995,995,1,0,0,0,995,995,0,995,,995,0,995,1,995,0,995,0,995,995,,0,0,995,995,0,995,995,995,0,995,0,995,995,995,1,1,0,0,995,0,995,995,995,995,995,1,0
22051370,995,995,995,995,995,106,995,0,995,995,995,995,995,995,0,105,0,995,1054.335641,995,995,995,1,995,0,0,995,995,995,995,,995,995,995,1,995,995,995,995,995,995,,0,0,995,995,1,995,995,995,0,995,995,995,995,995,995,1,0,995,995,995,0,995,995,995,995,1,995
22043375,995,995,995,3,995,995,995,995,995,6,995,995,995,995,0,995,1,995,3549.474779,995,995,995,1,0,0,0,995,0,995,995,,995,995,1,0,995,995,995,1,995,995,,0,0,995,995,0,995,995,5,1,995,0,0,995,995,995,995,0,995,995,995,995,995,995,995,995,1,0
22045500,995,995,995,995,995,105,0,0,995,995,995,995,995,995,0,105,0,0,604.1280394,995,995,995,1,995,0,1,995,995,0,995,,995,0,995,1,995,0,995,995,995,995,,0,0,995,995,0,995,995,995,0,995,995,995,995,995,995,2,0,0,995,0,0,995,995,995,995,1,995
22064067,995,995,995,3,995,103,995,0,995,6,995,995,2,995,0,103,0,995,3040.38859,995,995,995,1,995,0,1,995,0,995,995,,995,995,1,1,995,995,995,995,995,995,,0,0,995,995,0,995,995,995,0,995,995,0,995,995,995,3,0,995,995,995,0,995,995,995,995,1,995
22010770,995,995,995,995,995,995,995,995,0,995,995,995,995,995,0,995,0,995,2119.567909,995,995,995,1,0,0,0,995,995,995,995,,995,995,995,0,995,995,995,0,995,995,,0,0,0,995,0,995,995,995,1,995,0,995,995,995,995,995,1,995,995,995,995,995,995,995,995,1,0
22052835,995,995,995,995,0,995,995,0,995,995,995,995,995,0,0,995,0,995,583.3752032,995,995,995,1,995,0,0,995,995,995,1,,995,995,995,1,995,995,995,995,995,0,,0,0,995,995,0,995,0,995,1,995,995,995,995,995,995,996,0,995,995,995,0,995,995,0,995,1,995
22039529,995,995,995,995,995,995,995,995,1,995,995,995,995,995,0,995,0,995,7116.743638,995,995,995,1,0,0,0,995,995,995,995,,995,995,995,0,995,995,995,0,995,995,,0,0,0,995,0,995,995,995,0,995,0,995,995,995,995,995,1,995,995,995,995,995,995,995,995,1,0
22046777,995,995,995,995,995,1,0,0,995,995,995,995,995,995,0,1,0,0,842.377513,995,995,995,1,995,0,1,995,995,0,995,,995,0,995,1,995,0,995,995,995,995,,0,0,995,995,0,995,995,995,0,995,995,995,995,995,995,1,0,0,995,0,0,995,995,995,995,1,995
22018223,995,995,995,995,995,995,0,995,995,995,995,995,995,995,0,100,0,1,323.1626722,995,995,995,1,0,0,0,995,995,0,995,,995,0,995,1,995,0,995,1,995,995,,0,0,995,995,0,995,995,995,0,995,0,995,995,995,995,1,0,0,995,1,995,995,995,995,6,1,0
22052564,995,30,995,995,995,105,1,0,995,995,995,995,995,995,0,995,0,0,694.9626885,995,995,995,1,995,0,1,995,995,0,995,,995,0,995,0,995,0,995,995,995,995,,0,0,995,995,1,995,995,995,0,105,995,995,995,995,1,995,0,0,995,0,0,995,995,995,995,1,995
22000607,995,995,995,3,995,1,0,0,995,6,995,995,995,995,0,105,0,0,6348.512627,995,995,995,1,995,0,0,995,1,1,995,,995,0,0,1,995,0,995,995,995,995,,0,0,995,995,0,995,995,995,0,995,995,0,995,995,995,1,0,0,995,0,0,995,995,995,995,1,995
22024697,995,995,995,995,0,995,0,0,995,995,995,995,995,0,0,105,0,0,610.3321358,995,995,995,1,995,995,995,995,995,0,0,,995,0,995,1,995,1,995,995,995,0,,0,995,995,995,995,995,0,995,995,995,995,995,995,995,995,3,0,0,995,1,0,995,995,0,995,1,995
22047539,995,995,995,995,995,1,1,1,995,995,995,995,995,995,0,1,0,1,540.4562818,995,995,995,1,995,0,0,995,995,0,995,,995,0,995,1,995,1,995,995,995,995,,0,1,995,995,1,995,995,995,0,995,995,995,995,995,995,1,0,0,995,1,0,995,995,995,995,0,995
22023818,995,995,995,995,995,995,995,995,1,995,995,995,995,995,0,995,0,995,8732.939507,995,995,995,1,0,0,0,995,995,995,995,,995,995,995,0,995,995,995,1,995,995,,0,0,0,995,0,995,995,995,0,995,0,995,995,995,995,995,1,995,995,995,995,995,995,995,995,1,0
22051383,995,995,995,995,995,995,995,995,1,995,995,995,995,995,0,105,0,995,2339.98705,995,995,995,1,0,0,0,995,995,995,995,,995,995,995,1,995,995,995,0,995,995,,0,0,0,995,0,995,995,995,0,995,0,995,995,995,995,3,1,995,995,995,995,995,995,995,995,1,0
22053138,995,995,995,995,995,105,0,1,995,995,995,995,995,995,0,105,0,0,794.3969176,995,995,995,1,995,0,1,995,995,0,995,,995,0,995,1,995,0,995,995,995,995,,0,0,995,995,1,995,995,995,0,995,995,995,995,995,995,3,0,0,995,0,0,995,995,995,995,1,995
22052692,995,995,995,995,995,106,0,0,995,995,995,995,995,995,0,105,0,0,10161.84053,995,995,995,1,995,0,1,995,995,0,995,,995,0,995,1,995,0,995,995,995,995,,0,0,995,995,0,995,995,995,0,995,995,995,995,995,995,3,0,0,995,0,0,995,995,995,995,1,995
22061725,995,995,995,995,0,995,995,0,995,6,995,995,995,0,0,995,0,995,4367.585498,995,995,995,1,995,0,0,995,0,995,1,,995,995,0,0,995,995,995,995,995,0,,0,0,995,995,0,995,0,995,1,995,995,1,995,995,995,995,0,995,995,995,0,995,995,0,995,1,995
22050823,995,995,995,995,995,1,0,1,995,6,995,995,995,995,0,995,0,0,1569.213734,995,995,995,1,995,0,1,995,0,0,995,,995,0,0,1,995,0,995,995,995,995,,0,0,995,995,0,995,995,995,0,995,995,1,995,995,995,995,0,0,995,0,0,995,995,995,995,1,995
22004698,995,30,995,995,1,1,1,0,995,995,995,995,995,0,0,105,0,1,177.3196356,995,995,995,1,995,995,995,995,995,0,0,,995,0,995,1,995,1,995,995,995,0,,0,995,995,995,995,995,0,995,995,105,995,995,995,995,1,3,0,0,995,1,0,995,995,0,995,1,995
22064990,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,105,0,995,10384.10239,995,995,995,1,0,0,0,995,995,995,995,,995,995,995,1,995,995,995,1,995,995,,0,0,995,995,0,995,995,995,1,995,0,995,995,995,995,1,0,995,995,995,995,995,995,995,995,1,0
22007831,995,995,995,995,995,995,0,995,995,995,995,995,995,995,0,102,0,1,177.2315699,995,995,995,1,0,0,0,995,995,0,995,,995,0,995,1,995,1,995,0,995,995,,0,0,995,995,0,995,995,995,0,995,0,995,995,995,1,1,0,0,995,1,995,995,995,995,995,1,0
22065014,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,0,995,11007.958,995,995,995,1,0,0,0,995,995,995,995,,995,995,995,0,995,995,995,1,995,995,,0,0,995,995,0,995,995,995,0,995,0,995,995,995,995,995,0,995,995,995,995,995,995,995,995,1,0
22058009,995,995,995,995,995,995,1,995,0,995,995,995,995,995,0,105,0,0,4353.096128,995,995,995,1,0,0,0,995,995,0,995,,995,0,995,1,995,0,995,0,995,995,,1,0,1,995,0,995,995,995,1,995,0,995,995,995,1,2,1,0,995,1,995,995,995,995,995,0,0
22059835,995,995,995,995,995,995,995,995,995,6,995,995,995,995,0,1,0,995,1194.786464,995,995,995,1,0,0,0,995,0,995,995,,995,995,0,1,995,995,995,0,995,995,,0,0,995,995,0,995,995,995,0,995,0,1,995,995,995,1,0,995,995,995,995,995,995,995,995,1,0
22043102,995,995,995,995,995,995,995,995,0,995,995,995,995,995,0,995,0,995,3291.539891,995,995,995,1,0,0,0,995,995,995,995,,995,995,995,0,995,995,995,1,995,995,,0,0,0,995,0,995,995,995,0,995,0,995,995,995,995,995,1,995,995,995,995,995,995,995,995,1,1
22063223,995,995,995,995,1,995,995,0,995,6,995,995,995,0,0,105,0,995,2328.335016,995,995,995,1,995,0,0,995,0,995,0,,995,995,0,1,995,995,995,995,995,0,,0,0,995,995,0,995,0,995,1,995,995,1,995,995,995,2,0,995,995,995,0,995,995,0,995,1,995
22026889,995,995,995,995,995,995,0,995,995,995,995,995,995,995,0,105,0,0,286.7424812,995,995,995,1,1,0,0,995,995,0,995,,995,0,995,1,995,1,995,0,995,995,,0,0,995,995,0,995,995,995,1,995,0,995,995,995,995,1,0,0,995,0,995,995,995,995,995,1,0
22016809,995,995,995,995,0,1,1,0,995,995,995,995,995,1,0,1,0,0,1706.331402,995,995,995,1,995,0,0,995,995,0,0,,995,0,995,1,995,1,995,995,995,0,,0,0,995,995,0,995,0,995,0,995,995,995,995,995,995,5,0,0,995,1,0,995,995,0,995,1,995
22016985,995,995,995,995,995,995,0,995,995,995,995,995,995,995,0,995,0,0,399.2008352,995,995,995,1,1,0,0,995,995,0,995,,995,0,995,1,995,1,995,0,995,995,,0,0,995,995,0,995,995,995,0,995,0,995,995,995,995,995,0,0,995,0,995,995,995,995,995,1,0
22060059,995,995,995,995,995,995,995,995,995,6,995,995,995,995,0,995,0,995,2808.234589,995,995,995,1,1,0,0,995,0,995,995,,995,995,0,1,995,995,995,0,995,995,,0,0,995,995,0,995,995,995,1,995,0,1,995,995,995,995,0,995,995,995,995,995,995,995,995,1,0
22051719,995,995,995,995,995,995,1,995,995,995,995,995,995,995,0,105,0,0,236.3798023,995,995,995,1,0,0,0,995,995,0,995,,995,1,995,1,995,0,995,1,995,995,,0,0,995,995,0,995,995,995,1,995,0,995,995,995,995,1,0,0,995,0,995,995,995,995,995,1,0
22042640,995,995,995,995,995,995,0,995,995,6,995,995,995,995,0,105,1,0,330.2848984,995,995,995,1,0,0,0,995,0,0,995,36103.0,995,0,0,1,995,0,995,0,995,995,,0,0,995,995,0,995,995,1,1,995,0,1,995,995,1,3,0,0,995,0,995,995,995,995,995,1,0
22048981,995,995,995,995,995,995,1,995,995,995,995,995,995,995,0,105,1,0,1092.767689,995,995,995,1,0,0,0,995,995,0,995,36047.0,995,0,995,1,995,0,995,0,995,995,,0,0,995,995,0,995,995,2,0,995,0,995,995,995,1,1,0,0,995,0,995,995,995,995,995,1,0
22001611,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,0,995,229.2950249,995,995,995,1,1,0,0,995,995,995,995,,995,995,995,0,995,995,995,0,995,995,,0,0,995,995,0,995,995,995,0,995,0,995,995,995,995,995,0,995,995,995,995,995,995,995,995,1,0
22045365,995,995,995,995,0,996,0,0,995,6,995,995,995,1,0,100,0,0,339.4084859,995,995,995,1,995,0,0,995,0,0,1,,995,0,0,1,995,1,995,995,995,0,,0,1,995,995,0,995,0,995,0,995,995,1,995,995,995,2,0,1,995,0,0,1,995,0,6,0,995
22004080,995,995,995,995,995,995,0,995,0,995,995,995,995,995,0,995,0,0,214.1674862,995,995,995,1,0,0,0,995,995,1,995,,995,0,995,0,995,0,995,0,995,995,,0,0,0,995,0,995,995,995,0,995,0,995,995,995,995,995,1,0,995,0,995,995,995,995,995,1,0
22041816,995,995,995,995,995,995,0,995,995,995,995,995,995,995,0,105,0,1,3052.720938,995,995,995,1,0,0,0,995,995,0,995,,995,0,995,1,995,0,995,0,995,995,,0,0,995,995,0,995,995,995,0,995,0,995,995,995,995,1,0,0,995,0,995,995,995,995,995,1,0
22057719,995,995,995,995,995,1,0,0,995,995,995,995,995,995,0,105,0,0,1009.002977,995,995,995,1,995,0,1,995,995,0,995,,995,0,995,1,995,1,995,995,995,995,,0,0,995,995,0,995,995,995,0,995,995,995,995,995,995,2,0,0,995,0,0,995,995,995,995,1,995
22009677,995,995,995,995,0,105,995,0,995,995,995,995,995,0,0,105,0,995,2969.200384,995,995,995,1,995,0,0,995,995,995,1,,995,995,995,1,995,995,995,995,995,0,,0,0,995,995,0,995,0,995,0,995,995,995,995,995,1,1,0,995,995,995,0,995,995,0,995,0,995
22053765,995,995,995,995,995,995,995,995,995,6,995,995,995,995,0,995,0,995,1041.18036,995,995,995,1,0,0,0,995,0,995,995,,995,995,0,1,995,995,995,0,995,995,,0,0,995,995,1,995,995,995,0,995,0,1,995,995,995,995,0,995,995,995,995,995,995,995,995,1,0
22025420,995,995,995,995,995,995,0,995,995,995,995,995,995,995,0,102,0,0,397.4745068,995,995,995,1,0,0,0,995,995,0,995,,995,0,995,1,995,0,995,1,995,995,,0,0,995,995,0,995,995,995,0,995,0,995,995,995,995,1,0,0,995,0,995,995,995,995,995,1,0
22055205,995,995,995,995,995,995,1,995,995,995,995,995,995,995,0,105,0,1,975.2584437,995,995,995,1,0,0,0,995,995,0,995,,995,0,995,1,995,1,995,1,995,995,,0,0,995,995,0,995,995,995,0,995,0,995,995,995,995,2,0,0,995,0,995,995,995,995,995,1,0
22058188,995,995,995,995,995,995,0,995,995,995,995,995,995,995,0,995,0,0,3197.420657,995,995,995,1,0,0,0,995,995,0,995,,995,0,995,0,995,1,995,0,995,995,,0,0,995,995,0,995,995,995,1,995,0,995,995,995,995,995,0,0,995,1,995,995,995,995,995,1,0
22051868,995,995,995,995,995,995,0,995,995,995,995,995,995,995,0,995,0,0,2015.261046,995,995,995,1,0,0,0,995,995,0,995,,995,0,995,0,995,0,995,0,995,995,,0,0,995,995,0,995,995,995,0,995,0,995,995,995,995,995,0,0,995,0,995,995,995,995,995,1,0
22025695,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,102,0,995,603.6316802,995,995,995,1,0,0,0,995,995,995,995,,995,995,995,1,995,995,995,1,995,995,,0,0,995,995,0,995,995,995,0,995,0,995,995,995,995,1,0,995,995,995,995,995,995,995,995,1,0
22062500,995,995,995,995,995,995,1,995,995,995,995,995,995,995,0,105,0,0,17557.93304,995,995,995,1,0,0,0,995,995,0,995,,995,0,995,1,995,1,995,1,995,995,,0,0,995,995,0,995,995,995,1,995,0,995,995,995,995,1,0,0,995,1,995,995,995,995,995,1,0
22050441,995,995,995,995,995,102,0,0,995,6,995,995,995,995,0,105,0,0,2060.270809,995,995,995,1,995,0,1,995,0,0,995,,995,0,1,1,995,0,995,995,995,995,,0,0,995,995,0,995,995,995,0,995,995,0,995,995,1,3,0,0,995,0,0,995,995,995,995,1,995
22052216,995,995,995,995,995,103,1,1,995,995,995,995,995,995,0,995,0,0,966.1421926,995,995,995,1,995,0,1,995,995,0,995,,995,0,995,1,995,1,995,995,995,995,,0,0,995,995,0,995,995,995,0,995,995,995,995,995,995,995,0,0,995,1,0,995,995,995,995,1,995
22063629,995,995,995,3,0,995,995,0,995,6,995,995,995,0,0,101,0,995,1853.481543,995,995,995,1,995,0,0,995,1,995,1,,995,995,0,1,995,995,995,995,995,0,,0,0,995,33,0,995,0,995,1,995,995,0,995,995,995,3,0,995,995,995,0,1,995,0,995,1,995
22000128,995,995,995,995,995,995,995,995,995,6,995,995,995,995,0,995,0,995,3491.195438,995,995,995,1,0,0,0,995,0,995,995,,995,995,0,1,995,995,995,0,995,995,,0,0,995,995,0,995,995,995,0,995,0,1,995,995,995,996,0,995,995,995,995,995,995,995,995,1,0
22018186,995,995,995,995,995,995,1,995,995,6,995,995,995,995,0,995,0,0,266.4429052,995,995,995,1,0,0,0,995,0,0,995,,995,0,0,1,995,0,995,0,995,995,,0,0,995,995,0,995,995,995,0,995,0,1,995,995,995,995,0,0,995,1,995,995,995,995,995,1,1
22049499,995,995,995,995,995,106,1,1,995,995,995,995,995,995,0,105,0,0,715.4372901,995,995,995,1,995,0,1,995,995,0,995,,995,0,995,1,995,1,995,995,995,995,,0,1,995,995,0,995,995,995,0,995,995,995,995,995,995,3,0,0,995,0,0,995,995,995,995,0,995
22059132,995,995,995,995,995,995,1,995,995,6,995,995,995,995,0,995,0,0,7626.051692,995,995,995,1,0,0,0,995,1,0,995,,995,1,0,1,995,1,995,0,995,995,,0,0,995,995,0,995,995,995,1,995,0,0,995,995,995,995,0,0,995,1,995,995,995,995,995,1,0
22056046,995,995,995,995,995,995,0,995,995,995,995,995,995,995,0,105,0,0,503.0177154,995,995,995,1,0,0,0,995,995,0,995,,995,0,995,1,995,0,995,1,995,995,,0,0,995,995,0,995,995,995,0,995,0,995,995,995,995,1,0,0,995,0,995,995,995,995,995,1,0
22049096,995,995,995,995,995,1,0,0,995,995,995,995,995,995,0,105,0,1,1545.01474,995,995,995,1,995,0,0,995,995,0,995,,995,1,995,1,995,0,995,995,995,995,,0,0,995,995,0,995,995,995,1,995,995,995,995,995,995,3,0,1,995,0,0,995,995,995,995,1,995
