person_id,hh_id,bike_type_borrowed,student,bike_purpose_work,shopping_food_grocery_pick,reduced_vehicle_parking,delivery_home,disability_none_cms,employment_change_increased,bike_purpose_recreation_cms,modes_used_june_subway,move_elsewhere,bike_type_bike_share,modes_used_june_ferry,attitude_walk,modes_used_scooter,work_return_barriers_family,bike_purpose_visit_friend,changed_other,changed_student,reduced_vehicle_nyc_driving,bike_purpose_shopping,employment_before,exercise_open_street,trip_purpose_work,disability_mobility_cms,medical_appointment,employment_change_furloughed_1,changed_vehicles,income,age_18_64,modes_used_june_rail,modes_used_subway,gender_cms,modes_used_ferry,reduced_vehicle_carshare,employment_change_furloughed,exercise_other,modes_used_tnc,work_covid_protocols_telework,delivery_small_retailer,modes_used_june_tnc,trip_purpose_other,shopping_food_grocery_delivery,shopping_food_in_store,delivery_other_location,race_native_hawaiian_cms
1977114101,19771141,995,995,995,0,995,2,1,995,995,1,995,995,0,5,0,995,995,0,0,995,995,6,995,0,0,1,995,0,3,4,0,1,999,0,995,995,995,0,995,3,0,0,0,1,0,999
1904844501,19048445,995,995,995,0,995,4,1,995,995,0,995,995,0,1,0,0,995,0,0,995,995,1,0,0,0,0,995,0,5,1,0,0,1,0,995,995,0,0,995,0,0,0,1,0,0,0
1952105901,19521059,995,995,995,0,995,3,1,0,995,0,995,995,0,3,0,995,995,0,0,995,995,1,0,5,0,0,0,0,4,3,0,0,2,0,995,0,0,0,0,0,0,0,0,1,0,0
1993921801,19939218,995,995,995,0,995,3,1,995,1,0,995,995,0,2,0,995,995,0,0,995,995,1,0,5,0,1,995,0,5,1,0,0,1,0,995,995,0,0,0,1,0,0,0,1,2,0
1982908201,19829082,995,995,995,0,995,5,1,995,1,0,995,995,0,1,0,995,995,0,0,995,995,1,1,3,0,1,995,0,6,2,0,0,2,0,995,995,0,3,1,0,1,0,0,1,0,0
1946799201,19467992,995,995,995,0,995,2,1,995,995,1,1,995,0,1,0,0,995,0,0,995,995,1,0,0,0,1,995,0,6,2,1,2,2,0,995,995,0,0,995,0,1,0,1,2,0,0
1976159201,19761592,995,995,995,0,995,1,1,995,995,0,2,995,0,1,0,995,995,0,0,995,995,1,0,2,0,0,995,0,3,2,0,0,1,0,995,995,0,0,1,0,0,0,0,1,0,0
1951117601,19511176,995,995,995,0,995,2,1,995,995,0,1,995,0,3,0,0,995,1,0,995,995,1,995,0,0,0,995,0,5,1,0,1,2,0,995,995,995,1,995,0,0,0,0,3,0,0
1953630401,19536304,995,995,995,2,995,5,1,995,995,0,995,995,0,1,0,995,995,0,0,995,995,3,0,0,0,1,995,0,5,0,0,0,2,0,995,995,0,0,995,1,0,0,0,1,0,0
1981893801,19818938,995,995,995,0,995,1,1,995,995,0,995,995,0,2,0,995,995,0,0,995,995,1,0,5,0,0,995,0,2,0,0,0,2,0,995,995,0,0,0,0,0,0,0,2,0,0
1927887301,19278873,0,995,0,0,995,3,1,995,1,0,995,0,0,1,0,1,0,0,0,995,0,1,0,0,0,1,995,0,5,2,0,0,2,0,995,995,0,0,995,0,0,0,0,3,0,0
1997592301,19975923,995,995,995,0,995,2,1,995,995,0,1,995,0,2,0,995,995,0,0,995,995,6,0,0,0,1,995,0,3,0,0,0,2,0,995,995,0,0,995,0,0,0,0,1,0,0
1993356901,19933569,995,995,995,0,995,0,1,995,995,1,995,995,0,1,0,995,995,0,0,995,995,5,995,1,0,0,995,0,999,1,0,1,1,0,995,995,995,0,995,0,0,0,0,2,0,0
1977904401,19779044,995,995,995,0,995,3,1,0,995,1,995,995,0,1,0,995,995,0,0,995,995,1,0,0,0,0,0,0,5,1,0,2,2,0,995,0,0,0,995,3,0,0,0,3,0,0
1999151501,19991515,995,995,995,0,995,2,1,995,995,0,995,995,0,1,0,995,995,0,0,995,995,1,995,0,0,1,995,0,6,2,0,0,1,0,995,995,995,0,0,0,0,0,1,0,0,0
1971918701,19719187,995,995,995,0,995,2,1,995,995,0,995,995,0,4,0,995,995,0,0,995,995,1,0,5,0,0,995,0,2,2,0,0,1,0,995,995,0,1,1,0,0,0,0,2,0,0
1923475701,19234757,0,995,0,0,995,3,1,995,1,0,1,0,0,1,4,0,1,0,0,995,1,2,1,1,0,0,995,0,4,4,0,0,2,0,995,995,0,1,995,1,0,0,0,2,0,0
1986792801,19867928,995,995,995,0,995,5,0,995,1,0,995,995,0,2,0,995,995,0,0,995,995,6,995,0,0,1,995,0,3,1,0,0,2,0,995,995,995,0,995,0,0,0,1,1,0,0
1966064101,19660641,995,995,995,0,995,7,1,995,1,0,1,995,0,1,0,995,995,1,0,995,995,1,1,1,0,1,995,0,6,2,0,0,1,0,995,995,0,0,0,0,0,0,0,1,0,0
1939865601,19398656,995,995,995,0,995,3,1,995,995,0,995,995,0,2,0,1,995,0,0,995,995,1,0,0,0,1,995,0,5,1,0,0,2,0,995,995,0,0,995,0,0,1,0,2,0,1
1922066201,19220662,995,995,995,0,995,0,1,995,995,0,1,995,0,1,0,0,995,0,0,995,995,1,995,0,0,0,995,0,5,1,0,0,2,0,995,995,995,0,995,0,0,0,0,0,0,999
1979630801,19796308,995,7,995,0,995,2,1,0,995,1,995,995,0,4,0,995,995,0,1,995,995,2,995,5,0,0,1,0,1,2,0,5,1,0,995,0,995,3,995,3,1,0,0,0,0,0
1915741401,19157414,995,995,995,0,995,2,1,995,995,0,995,995,0,1,0,995,995,0,0,995,995,6,0,0,0,1,995,0,4,0,0,0,2,0,995,995,0,0,995,0,0,0,1,4,0,0
1924165701,19241657,995,995,995,0,995,1,1,995,995,0,995,995,0,2,0,995,995,0,0,995,995,1,0,5,0,0,995,0,2,2,0,0,2,0,995,995,0,0,995,0,0,0,0,3,0,0
19449915201,194499152,995,995,995,1,995,1,1,995,1,1,995,995,0,2,0,995,995,0,0,995,995,1,0,6,0,1,995,0,4,2,0,6,1,0,995,995,0,2,0,1,1,0,1,2,0,999
1995825201,19958252,0,995,0,0,995,3,1,995,1,0,995,0,0,4,0,995,1,1,0,995,0,3,0,0,0,1,995,0,4,1,0,0,1,0,995,995,0,0,995,1,0,0,0,0,0,0
1965512501,19655125,995,995,995,0,995,1,1,995,995,1,995,995,0,2,0,995,995,0,0,995,995,6,995,0,0,1,995,0,3,0,0,2,2,0,995,995,995,1,995,0,0,0,0,2,0,0
1905025301,19050253,995,995,995,1,0,3,0,995,995,0,995,995,0,2,0,995,995,0,0,0,995,6,0,0,0,1,995,0,5,0,0,0,2,0,0,995,0,0,995,0,0,0,0,0,0,0
19082212401,190822124,0,995,0,0,995,1,1,995,1,0,2,0,0,1,0,0,0,0,0,995,0,1,0,0,0,0,995,0,5,1,0,0,1,0,995,995,0,0,995,0,0,0,0,2,0,0
1915828001,19158280,995,1,995,0,995,2,1,995,1,0,1,995,0,1,0,995,995,0,1,995,995,2,0,0,0,1,995,0,3,1,0,0,1,0,995,995,0,0,995,0,0,1,0,2,0,0
1948961801,19489618,995,995,995,0,995,2,0,995,995,0,995,995,0,4,0,995,995,0,0,995,995,6,0,0,0,0,995,0,1,1,0,0,1,0,995,995,0,0,995,0,0,0,2,1,0,0
1919026201,19190262,995,995,995,0,995,1,1,0,1,0,995,995,0,2,0,0,995,1,0,995,995,1,0,0,0,1,0,1,6,2,0,0,1,0,995,0,0,0,995,0,0,0,0,1,0,0
1990801401,19908014,995,995,995,0,995,3,999,995,995,0,995,995,0,1,0,995,995,0,0,995,995,1,0,0,999,0,995,0,2,2,0,0,2,0,995,995,1,0,995,0,0,0,0,2,0,0
1952419301,19524193,995,995,995,0,995,1,1,995,995,1,995,995,0,2,0,995,995,0,0,995,995,1,0,1,0,1,995,0,5,2,0,1,1,0,995,995,0,0,1,1,0,0,0,3,0,0
1949318601,19493186,995,995,995,0,995,0,1,1,995,1,995,995,0,1,0,995,995,0,0,995,995,1,1,5,0,1,0,0,4,1,0,1,2,0,995,0,0,0,0,0,0,0,0,3,0,0
1963432801,19634328,995,995,995,2,995,5,1,995,995,0,995,995,0,3,0,995,995,1,0,995,995,4,1,0,0,0,995,0,999,2,0,0,1,0,995,995,0,0,995,1,0,0,1,1,0,0
1973417001,19734170,995,995,995,0,0,0,0,995,995,0,995,995,0,1,1,995,995,0,0,0,995,6,1,2,0,0,995,0,1,3,0,0,1,0,0,995,0,0,995,0,1,0,0,2,0,0
1907183901,19071839,995,995,995,1,995,1,1,0,995,0,995,995,0,3,0,995,995,0,0,995,995,2,0,0,0,1,1,0,5,1,0,0,2,0,995,0,0,0,995,1,0,0,1,3,0,0
1902548601,19025486,0,995,1,0,995,3,1,995,0,0,995,1,0,1,0,995,1,0,0,995,0,1,995,0,0,1,995,0,5,1,0,0,1,0,995,995,995,0,1,0,0,0,1,0,0,1
1991383601,19913836,995,995,995,0,995,5,1,995,995,0,995,995,0,2,0,0,995,0,0,995,995,1,0,3,0,1,995,0,5,2,0,3,2,0,995,995,0,0,995,0,0,0,1,1,0,0
1987870601,19878706,995,995,995,0,995,2,1,995,1,0,995,995,0,3,0,0,995,0,0,995,995,1,0,0,0,1,995,0,999,2,0,0,999,0,995,995,0,0,995,0,0,0,0,1,0,999
1928878101,19288781,995,995,995,0,995,0,1,0,995,0,1,995,0,2,0,1,995,0,0,995,995,1,0,0,0,0,0,0,5,1,0,0,2,0,995,0,0,1,995,0,0,0,0,2,0,0
1963266801,19632668,995,995,995,4,995,0,1,995,995,1,995,995,0,1,0,0,995,0,0,995,995,1,0,0,0,1,995,0,2,1,0,1,2,0,995,995,0,0,995,0,0,0,0,4,0,0
1902018801,19020188,0,995,0,1,995,2,1,995,1,0,995,0,0,3,0,995,0,0,0,995,0,2,0,2,0,1,995,1,1,3,0,1,1,0,995,995,0,0,0,1,0,0,0,3,0,0
1957741901,19577419,995,995,995,0,0,3,1,0,995,0,995,995,0,1,0,995,995,0,0,1,995,2,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,995,1,0,0,0,1,0,0
1964415101,19644151,995,995,995,0,995,3,1,995,995,0,995,995,0,2,0,995,995,0,0,995,995,6,0,0,0,1,995,0,4,2,0,0,1,0,995,995,1,0,995,0,0,0,0,2,0,0
19998918901,199989189,995,995,995,0,995,3,1,995,995,1,995,995,1,2,0,995,995,0,0,995,995,3,1,1,0,1,995,0,2,2,0,0,2,2,995,995,0,0,995,1,0,0,0,2,0,0
1937988401,19379884,995,995,995,0,995,0,1,995,995,1,995,995,0,2,0,0,995,0,0,995,995,1,0,0,0,0,995,0,4,1,0,1,1,0,995,995,0,0,995,0,0,0,0,1,1,0
1986331701,19863317,995,995,995,0,0,1,1,995,1,0,995,995,0,5,0,995,995,0,0,0,995,1,0,5,0,0,995,0,3,2,0,5,1,0,0,995,0,0,0,1,1,0,0,1,0,0
1962607201,19626072,995,995,995,0,995,1,1,995,995,1,995,995,0,1,0,995,995,0,0,995,995,1,1,4,0,1,995,0,6,2,0,5,2,0,995,995,0,0,0,0,0,0,0,1,0,0
1946528201,19465282,995,995,995,0,995,6,999,995,995,0,995,995,0,1,0,995,995,1,0,995,995,6,0,0,999,1,995,0,4,3,0,2,1,0,995,995,0,2,995,4,0,0,0,3,0,0
1903612001,19036120,995,995,995,0,995,3,1,995,995,1,995,995,0,2,0,0,995,0,0,995,995,1,1,0,0,0,995,0,3,3,0,2,2,0,995,995,0,0,995,0,0,0,0,4,0,0
19037945801,190379458,0,995,0,0,995,2,1,995,1,0,995,0,0,2,0,995,1,0,0,995,0,6,1,0,0,1,995,0,2,0,0,0,1,0,995,995,0,0,995,0,0,0,0,2,0,0
1913577101,19135771,995,995,995,0,995,1,1,995,995,1,995,995,0,3,0,995,995,0,0,995,995,1,995,6,0,0,995,0,3,1,0,1,1,0,995,995,995,0,1,0,0,0,0,0,0,0
1952897901,19528979,995,995,995,0,995,2,1,995,995,0,995,995,0,3,0,0,995,0,0,995,995,1,0,0,0,0,995,0,6,1,0,0,2,0,995,995,0,0,995,1,0,0,0,0,0,0
1981280601,19812806,0,995,0,1,995,5,1,995,995,0,995,1,0,1,0,995,1,1,0,995,1,2,1,0,0,1,995,0,4,2,0,0,2,0,995,995,0,0,995,3,0,0,1,0,0,0
1938194801,19381948,0,995,0,0,995,0,1,995,1,0,995,0,0,1,0,0,0,0,0,995,0,1,0,0,0,0,995,1,6,2,0,0,2,0,995,995,0,0,995,0,0,0,0,4,0,0
1945705601,19457056,0,995,1,0,995,3,1,995,1,0,995,1,0,2,0,995,0,0,0,995,0,1,0,3,0,0,995,0,4,1,0,0,1,0,995,995,0,0,1,0,0,0,0,2,0,0
1980393701,19803937,995,995,995,0,995,0,999,995,0,0,1,995,0,2,0,995,995,1,0,995,995,3,0,0,999,0,995,0,1,2,0,0,1,0,995,995,1,0,0,0,0,0,0,1,0,0
1967475001,19674750,995,995,995,0,995,1,1,995,1,0,995,995,0,2,0,0,995,0,0,995,995,1,0,0,0,1,995,0,5,2,0,0,2,0,995,995,0,0,995,0,0,0,0,2,0,0
1923203201,19232032,995,995,995,0,995,3,1,0,1,0,995,995,0,3,0,995,995,1,0,995,995,2,0,0,0,0,1,0,999,0,0,0,1,0,995,0,0,0,995,0,0,0,0,2,0,0
1934546001,19345460,995,995,995,2,995,2,1,995,995,0,995,995,0,5,0,0,995,0,0,995,995,1,995,1,0,0,995,0,5,1,0,0,1,0,995,995,995,0,995,1,0,0,0,1,0,0
1962408101,19624081,995,995,995,0,995,2,1,995,995,0,995,995,0,1,0,995,995,0,0,995,995,6,0,0,0,1,995,0,4,0,0,0,2,0,995,995,0,0,995,0,0,0,0,2,0,0
1919518101,19195181,995,995,995,0,995,2,1,995,995,1,995,995,0,3,0,0,995,0,0,995,995,1,0,1,0,0,995,0,3,1,0,2,1,0,995,995,0,0,995,1,0,0,0,2,0,0
1986223301,19862233,995,995,995,0,995,1,1,995,995,0,995,995,0,1,0,995,995,0,0,995,995,6,995,0,0,1,995,0,5,2,0,0,1,0,995,995,995,0,995,0,0,0,0,0,1,0
19081143701,190811437,995,995,995,4,995,0,1,995,995,1,995,995,0,2,0,995,995,0,0,995,995,5,0,0,0,0,995,0,1,1,0,1,1,0,995,995,0,1,995,0,0,0,0,4,0,0
1965211001,19652110,995,995,995,1,995,2,1,0,995,0,995,995,0,1,0,995,995,0,0,995,995,3,0,0,0,1,0,0,2,2,0,2,2,0,995,0,0,0,995,1,0,0,0,1,0,0
1979409901,19794099,0,995,0,0,995,2,1,995,1,1,995,1,1,2,0,995,1,0,0,995,1,3,0,0,0,1,995,0,4,1,0,2,2,2,995,995,0,0,995,0,0,0,0,4,0,0
1965622201,19656222,995,995,995,0,995,3,1,995,995,0,995,995,0,4,0,995,995,0,0,995,995,5,0,1,0,0,995,0,1,3,0,0,2,0,995,995,0,0,995,0,0,0,0,7,0,0
1913207901,19132079,995,1,995,0,995,2,1,0,1,0,1,995,0,1,0,995,995,0,1,995,995,2,1,0,0,1,0,0,1,3,0,0,1,0,995,0,0,0,995,0,0,0,0,2,0,999
1963528901,19635289,995,995,995,0,995,4,1,995,995,0,995,995,0,5,0,995,995,0,0,995,995,6,0,2,0,1,995,0,5,2,0,0,2,0,995,995,0,0,995,0,0,0,0,1,0,0
1937099301,19370993,995,995,995,0,995,1,1,995,995,0,995,995,0,4,0,995,995,0,0,995,995,2,995,3,0,0,995,0,1,2,0,0,2,0,995,995,995,0,995,0,0,0,0,1,0,0
1931503801,19315038,995,995,995,0,995,1,1,0,1,0,995,995,0,3,0,995,995,0,0,995,995,1,0,5,0,0,1,0,3,2,0,0,2,0,995,0,0,0,0,0,0,0,0,3,0,0
1995821301,19958213,0,995,0,0,995,0,1,995,1,0,995,0,0,1,0,995,0,0,0,995,0,1,0,6,0,0,995,0,3,1,0,1,1,0,995,995,0,0,995,0,0,0,0,2,1,1
1967706401,19677064,995,995,995,0,995,2,1,995,995,0,995,995,0,2,0,1,995,0,0,995,995,1,0,0,0,1,995,0,5,3,0,0,2,0,995,995,0,0,995,1,0,0,1,0,0,0
1907245901,19072459,995,995,995,0,995,3,1,995,995,0,995,995,0,1,0,0,995,0,0,995,995,1,0,0,0,0,995,0,5,3,0,0,1,0,995,995,0,1,995,0,0,1,0,1,0,0
1924415601,19244156,995,995,995,0,995,2,1,0,995,0,995,995,0,1,0,995,995,0,0,995,995,5,0,0,0,0,0,0,3,4,0,0,1,0,995,0,0,0,995,0,0,0,0,1,0,0
1935030501,19350305,995,995,995,0,995,3,0,995,995,0,995,995,0,3,0,995,995,0,0,995,995,6,0,0,0,0,995,0,1,1,0,0,1,0,995,995,0,0,995,0,0,0,1,0,0,0
1997075301,19970753,995,995,995,0,995,1,1,995,995,0,995,995,0,4,0,0,995,0,0,995,995,2,0,0,0,0,995,0,999,3,0,0,1,0,995,995,0,0,995,0,0,0,1,1,0,0
1901570201,19015702,995,995,995,0,995,1,1,995,995,0,995,995,0,1,0,995,995,0,0,995,995,6,0,0,0,1,995,0,1,0,0,0,1,0,995,995,0,0,995,0,0,0,0,4,0,0
1913526901,19135269,0,995,0,0,995,2,1,995,1,0,1,1,0,1,1,0,0,1,0,995,1,1,1,0,0,1,995,0,6,1,0,0,2,0,995,995,0,1,995,3,1,0,0,3,0,0
1985395301,19853953,995,995,995,0,995,2,1,995,995,0,995,995,0,3,0,0,995,1,0,995,995,1,995,0,0,1,995,0,999,4,0,0,1,0,995,995,995,0,995,0,0,0,0,1,0,0
1993939801,19939398,995,995,995,0,995,3,1,1,995,0,995,995,0,3,0,995,995,0,0,995,995,1,0,4,0,0,0,0,999,2,0,0,2,0,995,0,0,0,0,0,0,0,0,4,0,0
1946235101,19462351,995,995,995,0,995,1,1,995,995,0,995,995,0,1,0,0,995,0,0,995,995,1,0,0,0,1,995,0,5,2,0,0,2,0,995,995,0,0,995,0,0,0,0,1,0,0
1949177101,19491771,995,995,995,0,995,2,1,995,995,0,995,995,0,1,0,995,995,0,0,995,995,6,0,0,0,0,995,0,2,1,0,0,1,0,995,995,0,3,995,0,1,0,0,0,0,0
1981729901,19817299,995,995,995,0,995,6,1,995,1,0,995,995,0,3,0,1,995,0,0,995,995,1,0,0,0,0,995,0,5,3,0,0,2,0,995,995,0,0,995,0,0,0,1,1,0,0
1911318201,19113182,995,995,995,0,995,2,1,995,1,1,995,995,0,2,0,995,995,0,0,995,995,1,0,3,0,0,995,0,999,4,0,3,1,0,995,995,0,0,1,0,0,0,0,2,0,0
1921193301,19211933,995,995,995,0,995,5,1,995,995,0,995,995,0,2,0,0,995,0,0,995,995,1,0,1,0,1,995,0,5,1,0,1,2,0,995,995,0,1,995,0,0,0,0,1,0,0
1989908501,19899085,995,995,995,0,995,2,1,0,995,1,995,995,0,2,0,995,995,0,0,995,995,1,0,0,0,0,0,0,5,0,0,0,2,0,995,0,0,0,995,3,0,0,0,3,0,0
19633227401,196332274,995,995,995,0,1,4,1,995,995,0,1,995,0,1,0,995,995,0,0,0,995,5,0,0,0,1,995,0,5,1,0,0,1,0,0,995,0,2,995,2,0,0,1,2,0,0
1923758601,19237586,995,995,995,0,995,1,1,995,1,0,995,995,0,2,0,0,995,0,0,995,995,1,0,1,0,1,995,0,4,2,0,0,2,0,995,995,0,0,995,0,0,0,1,1,0,0
1927572601,19275726,995,995,995,0,995,2,1,995,995,0,995,995,0,4,0,995,995,0,0,995,995,6,995,0,0,0,995,1,4,0,0,0,1,0,995,995,995,0,995,2,0,0,0,3,0,0
1989194501,19891945,995,995,995,0,995,1,1,995,1,0,995,995,0,2,0,995,995,0,0,995,995,1,0,1,0,0,995,0,4,1,0,0,2,0,995,995,0,0,1,0,0,0,0,2,0,0
1910430701,19104307,995,995,995,1,995,2,1,995,995,0,995,995,0,2,0,0,995,0,0,995,995,2,0,1,0,0,995,0,1,3,0,0,1,0,995,995,0,0,995,1,0,0,0,3,0,0
1949106501,19491065,0,995,0,0,995,2,0,995,1,0,995,0,0,3,0,995,0,0,0,995,0,6,0,0,0,1,995,0,5,0,0,0,2,0,995,995,0,0,995,0,0,0,0,1,0,0
1918328401,19183284,995,995,995,0,995,0,1,995,1,0,995,995,0,2,0,0,995,0,0,995,995,1,0,0,0,1,995,0,4,3,0,0,1,0,995,995,0,0,995,0,0,0,0,1,0,0
1911793101,19117931,995,995,995,0,995,2,1,995,995,0,995,995,0,4,0,995,995,0,0,995,995,6,995,0,0,1,995,1,4,1,0,0,1,0,995,995,995,0,995,0,0,0,0,2,0,0
1916379801,19163798,995,995,995,0,995,2,1,995,1,0,995,995,0,1,0,0,995,0,0,995,995,1,0,0,0,0,995,0,6,2,0,0,2,0,995,995,0,0,995,2,0,0,2,1,0,0
1939599201,19395992,995,995,995,0,995,2,1,995,1,0,995,995,0,1,0,0,995,0,0,995,995,1,0,0,0,1,995,0,3,1,0,0,2,0,995,995,0,0,995,0,0,0,0,1,0,999
1915746901,19157469,995,995,995,0,995,3,1,995,995,0,995,995,0,2,0,0,995,0,0,995,995,1,0,0,0,1,995,0,5,2,0,0,1,0,995,995,0,2,995,0,1,0,0,2,0,0
19946604101,199466041,995,995,995,0,995,2,1,0,1,0,995,995,0,1,0,0,995,0,0,995,995,1,1,0,0,0,0,0,6,1,0,0,2,0,995,0,0,0,995,0,0,0,0,1,0,0
1912633701,19126337,995,995,995,0,995,0,1,995,995,1,995,995,0,2,0,0,995,0,0,995,995,3,0,0,0,0,995,0,3,1,0,1,1,0,995,995,0,0,995,0,0,0,0,3,0,0
1961396901,19613969,995,995,995,0,995,2,1,995,995,0,995,995,0,4,0,995,995,0,0,995,995,1,0,3,0,0,995,0,3,2,0,0,2,0,995,995,0,0,1,0,0,0,0,1,0,0
1965820101,19658201,995,995,995,0,995,0,1,995,995,1,995,995,0,1,0,0,995,0,0,995,995,1,0,0,0,0,995,0,2,1,0,0,2,0,995,995,0,0,995,0,0,0,0,2,0,0
1969470001,19694700,995,995,995,0,995,0,0,0,995,0,995,995,0,2,0,995,995,0,0,995,995,1,995,5,0,0,0,0,2,1,0,0,1,0,995,0,995,0,0,0,0,0,0,3,0,0
1913308101,19133081,995,995,995,0,995,1,0,0,1,0,995,995,0,1,0,995,995,0,0,995,995,1,0,0,0,0,0,0,4,1,0,0,1,0,995,0,1,0,995,0,0,0,0,7,0,0
1974568801,19745688,995,995,995,0,995,1,1,995,995,0,995,995,0,1,0,995,995,0,0,995,995,3,0,0,0,1,995,0,3,1,0,0,1,0,995,995,0,0,995,0,0,0,1,2,0,0
1981247101,19812471,0,995,0,0,995,1,1,995,0,0,995,0,0,5,0,995,0,0,0,995,0,1,0,4,0,1,995,0,4,1,0,1,2,0,995,995,0,0,1,0,0,0,0,2,0,0
1927988601,19279886,995,995,995,0,995,2,1,995,1,0,995,995,0,2,0,995,995,0,0,995,995,1,995,0,0,1,995,0,5,1,0,0,1,0,995,995,995,0,995,3,0,1,0,2,0,0
1970502801,19705028,995,995,995,0,995,0,1,0,995,0,995,995,0,1,0,995,995,0,0,995,995,1,995,0,0,0,0,1,5,2,0,0,2,0,995,0,995,0,995,1,0,0,0,2,0,0
1921098401,19210984,995,995,995,0,995,4,1,995,995,0,995,995,0,2,0,0,995,0,0,995,995,3,0,0,0,1,995,0,999,0,0,0,999,0,995,995,0,0,995,0,0,0,2,0,0,999
1979323401,19793234,995,995,995,0,995,1,1,995,995,0,995,995,0,2,0,995,995,0,0,995,995,1,0,0,0,1,995,0,3,1,0,0,2,0,995,995,0,0,1,0,0,0,0,2,0,0
1965741401,19657414,995,995,995,0,995,0,1,995,995,0,995,995,0,1,0,995,995,0,0,995,995,1,0,5,0,0,995,0,5,1,0,0,1,0,995,995,0,0,1,3,0,0,0,2,0,0
1947147501,19471475,995,995,995,0,995,2,1,0,995,1,995,995,0,3,0,995,995,0,0,995,995,2,0,5,0,1,0,0,3,3,0,5,2,0,995,0,0,0,0,0,0,0,0,5,0,0
1968103801,19681038,995,995,995,0,995,2,1,995,995,0,995,995,0,4,0,995,995,0,0,995,995,1,0,2,0,1,995,0,5,1,0,0,1,0,995,995,0,1,0,0,1,0,0,3,0,0
1900767401,19007674,995,995,995,0,995,3,1,995,995,0,995,995,0,1,0,0,995,0,0,995,995,1,0,0,0,0,995,0,5,1,0,1,1,0,995,995,0,0,995,0,0,0,0,2,0,0
1903609001,19036090,995,7,995,0,995,0,1,0,995,0,1,995,0,1,0,995,995,0,1,995,995,2,0,7,0,1,0,1,999,2,0,0,1,0,995,0,0,4,0,2,0,0,0,3,0,0
1917517501,19175175,995,995,995,0,995,0,1,995,995,1,995,995,0,3,0,995,995,0,0,995,995,3,0,0,0,1,995,0,2,1,0,1,1,0,995,995,0,0,1,0,1,0,0,3,0,0
1914855301,19148553,995,995,995,0,995,0,1,995,995,0,995,995,0,1,0,995,995,0,0,995,995,5,0,0,0,0,995,0,1,2,0,0,2,0,995,995,0,0,995,1,0,0,0,3,0,0
1921171501,19211715,995,995,995,0,995,3,1,995,995,0,995,995,0,3,0,995,995,0,0,995,995,1,995,5,0,1,995,0,4,2,0,0,1,0,995,995,995,0,0,0,0,0,0,1,0,0
1921933501,19219335,995,995,995,0,995,0,1,995,995,1,995,995,0,1,0,995,995,1,0,995,995,6,0,0,0,0,995,0,2,2,0,3,2,0,995,995,0,0,995,0,1,1,0,1,0,0
1945420601,19454206,995,995,995,0,995,3,999,0,0,0,995,995,0,2,0,0,995,0,0,995,995,1,0,0,999,0,0,1,2,3,0,0,1,0,995,0,0,0,995,4,0,0,2,1,5,999
1958611701,19586117,995,995,995,0,995,1,1,995,995,0,995,995,0,2,0,995,995,0,0,995,995,2,0,0,0,1,995,0,1,1,0,0,1,0,995,995,0,0,995,0,0,0,0,3,0,0
19730571801,197305718,995,7,995,0,995,1,1,0,995,1,995,995,0,5,0,995,995,0,1,995,995,5,0,0,0,0,0,0,2,3,0,1,1,0,995,0,0,0,995,1,0,0,1,0,0,0
1963627101,19636271,995,995,995,0,995,0,1,995,995,0,995,995,0,1,0,995,995,0,0,995,995,2,0,0,0,0,995,0,3,2,0,0,1,0,995,995,0,0,995,0,0,0,0,2,0,999
1923464301,19234643,0,995,0,0,995,2,1,995,0,0,995,1,0,1,0,995,1,0,0,995,0,1,0,0,0,1,995,0,1,2,0,0,2,0,995,995,0,1,995,0,0,1,0,2,0,0
1954606001,19546060,995,995,995,0,995,5,0,995,995,0,995,995,0,1,0,995,995,0,0,995,995,6,0,0,0,1,995,0,6,0,0,0,1,0,995,995,0,0,995,0,0,0,2,0,0,0
1937649701,19376497,995,995,995,0,995,1,1,995,995,1,1,995,0,2,0,995,995,0,0,995,995,1,995,6,0,0,995,0,6,2,0,6,2,0,995,995,995,0,995,0,0,0,0,1,0,0
1967173201,19671732,995,995,995,0,995,0,1,0,0,0,995,995,0,5,0,995,995,0,0,995,995,1,995,5,0,0,0,0,3,1,0,0,2,0,995,0,995,0,0,0,0,0,0,2,0,0
1970202901,19702029,995,995,995,0,995,1,1,995,1,0,1,995,0,2,0,0,995,0,0,995,995,2,0,0,0,0,995,0,1,1,0,0,2,0,995,995,0,0,995,1,0,0,0,1,0,0
19984895101,199848951,995,995,995,0,995,0,1,995,995,0,995,995,0,2,0,0,995,0,0,995,995,1,0,0,0,1,995,0,2,5,0,0,2,0,995,995,0,0,995,0,0,0,0,2,0,0
1981744401,19817444,995,995,995,0,995,2,1,0,995,1,995,995,0,3,0,995,995,1,0,995,995,1,0,4,0,0,1,0,4,2,0,6,2,0,995,0,0,2,0,0,0,0,0,3,0,0
1949980601,19499806,995,995,995,0,995,0,1,995,995,0,995,995,0,1,0,995,995,0,0,995,995,6,0,0,0,1,995,0,2,1,0,0,2,0,995,995,0,0,995,3,0,0,0,3,0,0
1960816801,19608168,995,995,995,0,995,2,1,995,995,0,995,995,0,3,0,995,995,0,0,995,995,1,0,6,0,1,995,0,3,2,0,0,1,0,995,995,0,0,0,0,0,0,0,2,0,0
