person_id,ethnicity_cms,changed_other,attitude_open_street,bike_type_bike_share,bike_purpose_work,exercise_park,trip_purpose_social,work_mode,trip_purpose_shopping,food_mode,shopping_food_restaurant,bus_attitude_limit_passengers,age_12_under_reported,mode_change_food,bus_attitude_temperature,subway_attitude_empty_seats,modes_before_other_vehicle,modes_during_walk,exercise_trail,delivery_small_retailer,industry_before,modes_before_household_vehicle,medical_none,modes_used_subway,disability_concentrating,delivery_work,trip_purpose_drop_off,bike_num_days_cms,bike_purpose_transit_cms,employment_change_laid_off,num_vehicles_combined,disability_dressing_cms,bike_purpose_recreation,race_native_hawaiian_cms,employment,trip_purpose_food,shopping_food_restaurant_1,race_black_cms,bike_purpose_commute_cms,age_18_64_reported,bike_purpose_errands_cms,employment_change_left_job,modes_before_subway,residence_type,weight,disability_seeing_cms,income_cms,medical_mode,modes_before_bus,disability_mobility_cms,bike_purpose_grocery,num_people_combined,modes_used_rail,exercise_other,income_combined,attitude_walk,exercise_plaza,modes_used_scooter,bike_type_other
1981131301,1,0,1,995,995,0,0,995,3,9,0,4,0,1,2,995,1,1,0,1,4,0,1,0,0,0,0,995,995,1,0,0,995,0,5,0,0,0,995,2,995,1,1,1,1086.54264,0,1,995,1,0,995,2,0,0,2,4,0,0,995
1913577101,1,1,3,995,995,0,0,995,2,995,1,995,0,2,995,2,0,1,0,0,16,1,1,0,0,0,0,995,995,0,2,0,995,0,1,1,0,0,995,1,995,0,1,1,203.98087,0,4,995,0,0,995,4,0,0,3,3,0,0,995
1983670701,1,0,3,1,0,1,2,995,2,995,1,2,0,2,2,995,0,1,0,1,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,3,0,0,1,1,369.38772,0,2,995,1,0,0,3,0,0,2,1,0,0,0
1969252101,1,0,3,995,995,0,0,4,0,995,3,3,0,2,3,995,1,1,0,0,15,1,1,0,0,0,0,995,995,0,1,0,995,0,1,0,0,1,995,2,995,0,1,1,244.8176,0,3,995,1,0,995,2,0,0,3,1,0,0,995
1972104601,1,0,2,0,0,1,1,995,2,9,3,995,0,1,995,2,1,1,0,0,4,1,1,1,0,0,0,995,0,0,1,0,1,0,1,4,2,0,0,1,0,0,1,1,205.69272,0,4,995,0,0,0,1,0,0,4,1,0,0,0
1907723801,1,0,1,0,0,995,1,995,4,9,0,995,0,1,995,4,1,1,995,0,7,1,0,0,0,0,0,995,0,0,0,0,0,0,1,2,2,1,0,0,0,0,1,1,3026.98786,0,4,995,1,0,0,1,0,995,4,4,995,0,1
1966658101,1,0,1,995,995,995,0,995,1,1,0,3,2,1,3,995,1,0,995,2,7,1,0,0,0,0,0,995,1,0,1,0,995,0,1,0,5,0,1,1,1,0,1,1,5535.04079,0,999,2,1,0,995,4,0,995,999,2,995,0,995
1938746801,1,0,4,995,995,0,0,995,4,2,1,995,2,1,995,4,0,0,0,2,7,1,1,0,0,0,1,995,995,0,1,0,995,0,5,1,0,0,995,4,995,0,0,3,750.39704,0,5,995,0,0,995,6,0,0,999,2,0,0,995
1993221801,1,0,1,995,995,995,0,995,2,995,3,995,0,2,995,2,0,1,995,0,10,0,1,0,0,0,0,995,995,0,0,0,995,0,1,3,1,0,995,1,995,0,1,1,878.99149,0,3,995,0,0,995,1,0,995,3,1,995,0,995
1912623101,3,0,2,0,0,1,1,995,2,995,1,995,0,2,995,2,1,0,0,0,9,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,835.52135,1,2,995,0,0,0,2,0,0,2,3,0,0,0
1904167001,1,0,1,995,995,1,1,995,1,9,1,995,0,1,995,2,0,0,0,2,9,1,1,0,0,3,1,995,995,0,1,0,995,0,1,1,0,1,995,2,995,0,1,1,6254.1193,0,5,995,0,0,995,3,0,0,5,2,0,0,995
1960193001,1,0,2,995,995,0,0,1,2,2,1,2,0,1,2,995,0,0,0,0,1,1,1,0,0,1,0,0,995,0,1,0,995,0,1,1,0,0,995,2,995,0,1,1,782.5747,0,2,995,1,0,995,4,0,0,2,2,0,0,995
1937099301,1,0,3,995,995,0,0,995,1,2,1,995,0,1,995,5,0,0,0,0,10,1,1,0,0,0,1,0,995,0,1,0,995,0,6,1,0,0,995,2,995,0,0,1,10809.21574,0,1,995,0,0,995,2,0,0,1,4,0,0,995
1974709501,1,0,1,995,995,1,0,995,1,9,0,2,0,1,2,995,0,1,0,0,8,0,0,0,0,0,0,995,995,0,0,0,995,0,1,0,0,0,995,2,995,0,1,1,411.71576,0,3,9,1,0,995,2,0,0,3,2,0,0,995
1939030101,999,0,5,995,995,0,0,995,2,2,0,5,0,1,5,995,0,0,0,0,995,1,0,0,0,0,0,995,995,995,1,0,995,999,6,0,0,999,995,0,995,995,1,1,43933.55065,0,5,2,1,0,995,1,0,0,5,3,0,0,995
1993111901,1,0,1,995,995,1,0,9,2,995,0,2,0,2,1,995,0,1,0,0,10,0,0,0,0,0,0,995,1,0,0,0,995,0,2,0,0,0,1,1,1,0,1,1,3810.60701,0,4,995,1,0,995,2,0,0,4,3,0,0,995
19192035601,1,0,1,995,995,995,0,995,0,995,0,2,0,2,2,995,1,0,995,0,16,1,0,0,0,0,0,995,995,0,0,0,995,0,6,0,0,1,995,0,995,0,1,1,3716.42115,0,5,995,1,0,995,1,0,995,5,1,995,0,995
1968389001,1,0,3,995,995,995,0,995,0,2,2,995,0,1,995,4,0,0,995,0,7,1,0,0,0,0,0,0,0,0,3,0,995,0,1,2,1,0,0,4,0,0,0,1,644.38732,0,6,2,0,0,995,3,0,995,6,4,995,0,995
19286322601,1,0,2,995,995,0,0,4,0,995,0,995,0,2,995,3,0,1,0,0,16,0,0,0,0,0,0,995,995,0,0,0,995,999,4,0,0,999,995,1,995,0,1,1,611.34544,0,1,995,0,0,995,1,0,0,1,1,0,0,995
1928753501,1,0,1,995,995,0,0,995,0,995,0,995,1,2,995,1,0,0,0,0,995,0,0,0,0,0,0,995,995,995,0,0,995,0,6,0,1,1,995,1,995,995,0,2,922.64021,0,1,4,0,0,995,3,0,1,1,5,0,0,995
1982821401,1,1,1,995,995,1,0,995,1,1,0,2,0,1,2,995,0,1,0,2,7,0,0,0,0,0,0,0,995,0,0,0,995,0,1,0,0,0,995,1,995,0,1,1,4568.94336,0,2,995,1,0,995,1,0,0,2,1,0,0,995
19892377801,1,0,3,995,995,995,0,995,1,995,0,995,0,2,995,2,0,1,995,0,995,1,1,0,0,0,0,995,995,995,1,0,995,0,6,0,0,1,995,1,995,995,1,1,472.135,0,5,995,1,0,995,1,0,995,5,2,995,0,995
1971475101,1,1,3,995,995,1,0,995,2,9,2,5,0,1,5,995,0,1,0,0,995,0,0,0,0,0,0,0,995,995,0,0,995,0,5,1,2,0,995,2,995,995,1,4,540.45783,0,3,995,1,0,995,2,0,1,1,1,0,0,995
1993939801,2,0,3,995,995,995,0,1,4,995,0,2,0,2,2,995,0,0,995,0,16,1,1,0,0,0,0,995,995,0,1,0,995,0,2,0,2,0,995,2,995,0,0,1,183.95428,0,999,995,0,0,995,2,0,995,999,3,995,0,995
1931062201,997,0,1,995,995,0,0,995,1,995,0,995,1,2,995,1,1,1,0,0,14,0,1,1,0,0,0,995,995,0,0,0,995,0,5,0,0,0,995,1,995,0,1,1,1042.00352,0,1,995,1,0,995,2,0,0,2,2,0,0,995
1966120301,3,0,5,995,995,1,1,995,4,995,2,995,1,2,995,3,0,0,1,2,1,1,0,0,0,0,0,995,995,0,1,0,995,0,1,2,0,0,995,2,995,0,1,1,63873.72392,0,5,995,0,0,995,4,0,0,5,3,0,0,995
1903726801,997,0,3,995,995,1,0,995,1,995,0,995,0,2,995,1,0,0,0,0,995,1,1,1,0,0,5,0,995,995,1,0,995,999,6,0,0,999,995,3,995,995,1,2,321.01924,0,5,995,0,0,995,3,0,0,5,1,0,0,995
19807783101,1,0,1,0,0,1,3,995,1,995,0,995,0,2,995,5,0,1,0,0,997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,1,425.14913,0,5,995,0,0,1,2,0,0,5,1,0,0,0
1954606001,1,0,1,995,995,1,0,995,0,1,0,4,0,1,5,995,0,1,0,0,995,0,0,0,0,0,0,0,995,995,0,0,995,0,6,0,2,0,995,0,995,995,1,1,1244.8388,0,6,3,1,0,995,2,0,0,6,1,0,0,995
1965881601,1,0,5,995,995,0,0,8,2,2,0,995,1,1,995,3,0,1,1,0,7,1,0,0,0,0,3,0,0,0,1,0,995,0,1,0,2,0,0,1,0,0,1,1,1073.57738,0,6,995,1,0,995,2,0,0,6,3,0,0,995
1955700701,1,0,1,995,995,1,0,4,1,995,0,995,0,2,995,1,0,0,0,0,8,0,0,1,0,0,2,0,995,0,0,0,995,0,1,0,0,0,995,2,995,0,1,1,404.76217,0,3,995,1,0,995,2,0,0,3,2,0,0,995
1961327801,1,0,3,995,995,0,0,1,0,2,0,995,2,1,995,4,0,1,0,1,8,1,0,0,0,0,0,995,995,0,4,0,995,0,1,0,0,0,995,2,995,0,1,1,5875.71979,0,6,995,0,0,995,4,0,1,6,1,0,0,995
1989507901,1,0,2,995,995,0,0,995,1,995,0,5,0,2,2,995,0,1,0,0,15,1,1,0,0,0,0,2,0,0,2,0,995,0,1,0,0,0,0,3,1,0,1,1,782.5747,0,4,995,1,0,995,3,0,0,4,2,0,0,995
1984344601,1,0,1,0,0,0,7,995,7,5,0,995,0,1,995,1,0,1,0,5,995,0,0,0,0,0,7,0,995,995,0,0,0,0,6,0,0,1,995,1,995,995,0,1,1084.28335,0,1,3,0,0,0,1,0,0,1,1,0,0,1
1917963301,1,0,1,995,995,1,0,995,0,995,0,995,0,2,995,2,0,1,0,1,995,0,1,0,0,0,0,995,995,995,0,0,995,0,6,0,0,0,995,0,995,995,1,1,12010.53058,0,2,995,1,0,995,2,0,0,2,2,0,0,995
1939364901,1,0,2,995,995,995,0,995,3,3,5,995,2,1,995,2,1,1,995,0,995,0,0,0,0,0,0,995,995,995,0,0,995,0,6,5,7,1,995,3,995,995,0,1,1077.96429,0,2,3,0,1,995,4,0,995,2,3,995,0,995
1919518101,1,0,2,995,995,1,5,995,2,995,0,995,0,2,995,5,1,0,0,2,4,0,0,1,0,0,1,995,995,0,0,0,995,0,1,0,1,0,995,1,995,0,1,1,411.71576,0,3,995,0,0,995,1,0,0,3,4,0,0,995
1962647201,1,0,3,995,995,1,0,995,3,995,1,1,3,2,1,995,1,1,0,0,997,1,0,0,0,0,0,995,0,0,1,0,995,0,2,1,0,0,0,2,0,0,1,1,1889.91478,0,1,2,1,0,995,6,0,0,1,1,0,0,995
1968942501,1,0,2,995,995,0,0,1,1,995,0,3,2,2,3,995,0,0,0,0,8,1,0,0,0,0,0,0,995,0,2,0,995,0,1,0,0,1,995,3,995,0,0,1,38924.47285,0,5,995,0,0,995,6,0,0,5,3,0,0,995
1986792801,1,1,2,995,995,0,0,995,0,2,0,995,0,1,995,3,0,0,0,0,995,1,0,0,0,0,0,0,0,995,1,0,995,0,6,0,0,0,0,1,0,995,0,1,548.24383,0,3,2,0,0,995,3,0,1,3,2,0,0,995
1936513501,1,0,3,995,995,0,0,995,3,1,0,4,0,1,4,995,1,1,0,1,11,1,0,0,0,2,0,995,995,0,1,0,995,0,1,1,2,1,995,1,995,0,1,1,3251.37833,0,5,995,1,0,995,2,0,0,5,2,0,0,995
1989644501,1,0,3,995,995,995,0,995,2,1,0,995,0,1,995,2,0,1,995,1,995,0,0,0,0,0,0,995,0,995,0,0,995,0,5,0,0,1,0,1,0,995,1,1,1486.63446,0,2,4,1,0,995,1,0,995,2,2,995,0,995
1964149501,1,0,3,995,995,995,0,995,0,2,0,2,0,1,2,995,0,0,995,0,995,1,1,0,0,0,0,0,0,995,1,0,995,0,6,0,0,0,0,0,0,995,1,1,70484.68224,0,5,995,1,0,995,2,0,995,5,2,995,0,995
1935276001,4,0,1,995,995,995,0,5,1,6,0,4,0,1,4,995,0,1,995,1,8,0,0,3,0,0,0,995,995,0,0,0,995,0,1,0,1,0,995,1,995,0,1,1,1039.46908,0,2,6,1,0,995,1,0,995,2,1,995,0,995
1986644201,997,0,1,995,995,0,1,995,0,9,1,995,0,1,995,4,0,1,0,1,4,0,1,0,0,0,1,3,0,0,0,0,995,0,1,1,0,0,1,2,1,0,1,1,278.40596,0,5,995,1,0,995,2,0,0,5,2,0,0,995
1928548501,999,0,2,0,0,1,2,995,0,1,0,5,0,1,5,995,0,0,0,0,995,0,0,0,0,0,0,1,0,0,0,0,1,999,1,0,3,999,0,2,1,0,1,1,57894.06249,0,1,9,1,0,0,2,0,0,1,3,0,0,0
19661067801,1,0,1,995,995,1,0,995,1,1,0,995,0,1,995,3,0,1,1,1,17,0,0,0,0,0,0,995,0,0,0,0,995,0,1,1,1,0,0,2,0,0,1,1,648.78604,0,5,995,1,0,995,2,0,0,5,2,0,0,995
1967116801,997,0,4,995,995,0,0,995,0,4,0,995,0,1,995,2,1,1,0,0,7,1,0,0,0,0,0,995,995,0,0,0,995,0,1,0,0,0,995,0,995,0,0,1,509.41113,0,3,995,0,0,995,1,0,0,3,2,0,0,995
1900447401,1,0,1,1,1,0,2,8,2,995,6,3,0,2,3,995,0,1,0,2,13,0,0,0,0,0,0,2,0,0,0,0,1,0,1,5,5,0,1,2,1,0,1,1,415.28105,0,5,995,1,0,0,2,0,0,5,1,0,3,0
1911855301,1,0,1,995,995,995,0,997,0,995,0,995,0,2,995,1,0,0,995,0,11,0,1,6,999,0,0,0,995,0,0,999,995,0,1,0,1,0,995,1,995,0,1,1,1658.17921,999,2,995,0,999,995,2,0,995,2,2,995,0,995
1913373601,1,0,2,1,0,0,0,8,2,9,1,995,0,1,995,2,0,1,0,0,8,0,0,0,0,0,0,995,995,0,0,0,0,0,1,1,1,0,995,1,995,0,1,1,20609.27776,0,1,995,0,0,1,1,0,0,1,1,0,0,0
1974678701,1,0,3,995,995,0,0,5,2,6,0,995,0,1,995,1,0,1,0,0,8,0,0,4,0,0,0,995,995,0,0,0,995,0,1,0,0,1,995,1,995,0,1,1,244.54537,0,3,6,1,0,995,2,0,0,3,3,0,0,995
1953980701,2,0,1,995,995,0,0,995,1,1,0,995,0,1,995,2,0,0,0,1,7,0,0,0,0,0,0,0,995,0,0,0,995,0,1,0,0,0,995,2,995,0,1,1,639.81042,0,5,995,0,0,995,2,0,0,5,3,0,0,995
1906024101,1,0,1,0,0,1,0,995,0,3,0,1,0,1,2,995,0,1,0,0,8,0,0,0,0,0,0,995,995,0,0,0,1,0,1,0,1,0,995,2,995,0,1,1,261.42459,0,5,9,1,0,0,2,0,0,5,1,0,0,0
1931610701,997,0,5,995,995,1,0,995,0,2,0,995,0,1,995,5,0,0,1,0,11,0,0,3,999,0,0,995,995,1,1,999,995,0,5,0,1,0,995,1,995,0,1,1,243.21104,999,2,995,0,999,995,3,0,0,2,2,0,0,995
1991535201,1,1,4,995,995,0,4,995,3,995,3,2,0,2,2,995,0,0,0,0,7,1,0,0,0,0,6,995,995,0,2,0,995,0,2,5,4,0,995,2,995,0,0,1,586.20458,0,5,2,0,0,995,2,0,0,5,4,0,0,995
1951709801,1,0,2,995,995,1,2,995,0,2,0,995,0,1,995,3,0,1,0,0,10,0,1,0,0,0,0,995,995,0,0,0,995,0,1,0,0,0,995,2,995,0,1,1,247.5552,0,3,995,0,0,995,1,0,0,3,4,0,0,995
1978366001,1,0,1,995,995,1,1,5,2,995,1,995,0,2,995,1,0,0,0,0,15,0,0,3,0,1,0,995,0,0,0,0,995,0,1,1,0,0,0,2,1,0,1,1,669.56392,0,4,995,1,0,995,2,0,0,4,2,0,0,995
1945480201,1,0,3,995,995,0,0,995,2,995,3,2,0,2,2,995,1,1,0,0,997,1,0,0,0,0,0,995,995,0,2,0,995,0,3,3,0,0,995,4,995,0,1,1,259.11159,0,999,995,1,0,995,5,0,0,999,3,0,0,995
1967797901,2,0,4,995,995,0,1,1,1,995,0,5,0,2,5,995,0,0,0,0,8,1,0,0,0,0,0,995,995,0,1,0,995,999,1,0,1,999,995,2,995,0,0,1,168.93593,0,3,995,0,0,995,2,0,0,3,3,0,0,995
1962320401,1,0,2,995,995,0,0,995,2,9,1,995,0,1,995,2,0,1,0,0,14,0,1,0,0,0,0,995,995,0,0,0,995,0,1,1,0,0,995,1,995,0,1,1,790.12776,0,4,995,0,0,995,2,0,0,4,2,0,0,995
1954982601,1,0,3,995,995,1,1,997,1,995,0,995,0,2,995,1,0,1,0,1,16,0,0,0,0,0,1,0,995,0,0,0,995,0,1,0,0,0,995,1,995,0,1,1,812.70199,0,6,995,1,0,995,1,0,0,6,3,0,0,995
1944602701,1,0,2,0,0,1,0,995,5,995,0,995,0,2,995,1,0,1,0,1,7,0,0,7,0,0,0,7,1,0,0,0,1,0,1,0,0,0,1,2,1,0,1,1,2709.15254,0,5,6,0,0,1,2,0,0,5,2,0,0,0
19588106401,1,0,2,995,995,1,0,995,1,9,1,2,0,1,3,995,0,1,0,2,7,0,0,0,0,0,0,995,995,0,0,0,995,0,1,2,1,0,995,2,995,0,1,1,416.42631,0,5,995,1,0,995,2,0,0,5,3,0,0,995
1910816101,1,0,1,995,995,1,1,995,1,995,0,2,1,2,5,995,1,1,0,1,18,1,0,0,0,0,0,0,0,0,1,0,995,0,1,0,0,0,1,1,1,0,1,1,411.71576,0,5,2,1,0,995,3,0,0,5,1,0,0,995
1941383901,1,0,3,995,995,0,0,995,2,995,0,1,0,2,4,995,0,0,0,1,15,0,0,0,0,0,0,995,-9998,0,0,0,995,0,1,0,1,1,-9998,1,-9998,0,1,1,5074.03762,0,3,6,1,0,995,1,0,0,3,2,0,0,995
1947429901,1,0,1,0,1,0,0,9,2,995,0,2,0,2,1,995,0,0,0,2,16,0,0,0,0,0,0,6,0,0,0,0,0,0,1,5,0,0,1,0,0,0,0,1,2375.5123,0,4,995,0,0,0,1,0,0,4,2,0,0,0
1920156001,1,0,2,995,995,1,0,995,1,2,0,5,0,1,5,995,0,0,0,0,995,1,0,0,0,0,0,995,995,995,2,0,995,0,6,0,0,0,995,0,995,995,0,1,169.78823,0,999,995,0,0,995,2,0,0,999,2,0,0,995
1942721601,1,0,1,995,995,995,0,4,0,995,0,995,0,2,995,4,1,0,995,0,4,1,1,0,0,0,0,995,995,0,0,0,995,0,1,0,0,1,995,1,995,0,1,1,1383.45152,0,2,995,1,0,995,2,0,995,2,2,995,0,995
1900751101,1,0,2,995,995,0,0,995,1,995,0,995,0,2,995,3,0,1,0,0,1,1,0,0,0,0,0,995,995,0,1,0,995,0,1,0,0,0,995,4,995,0,1,1,570.19048,0,999,995,0,0,995,6,0,0,999,3,1,0,995
1970046201,1,0,2,995,995,995,0,995,1,1,0,995,0,1,995,3,1,0,995,0,995,1,0,0,0,0,0,995,995,995,1,0,995,0,6,0,1,1,995,2,995,995,0,1,249.64402,0,5,2,0,0,995,3,0,995,3,5,995,0,995
1900987001,1,0,1,1,0,1,0,995,1,2,0,995,0,1,995,1,0,0,1,0,5,0,0,0,0,0,0,995,0,0,0,0,1,0,5,0,2,0,1,2,0,0,1,1,4042.47205,0,6,995,0,0,0,3,0,0,6,3,0,2,0
19616503201,1,0,1,0,0,1,1,995,3,995,0,995,0,2,995,2,1,0,0,1,6,1,1,0,0,0,0,995,0,0,1,0,1,0,1,0,2,0,0,2,1,0,1,1,422.73622,0,6,995,0,0,0,2,0,0,6,2,0,0,0
1930158501,1,0,1,995,995,1,0,995,0,995,2,3,0,2,4,995,0,0,0,2,997,0,0,0,0,0,0,0,995,0,0,0,995,0,5,0,0,0,995,2,995,0,1,1,2526.54339,0,4,995,1,0,995,2,0,0,4,1,0,0,995
1961396901,1,0,1,995,995,0,0,995,1,2,0,2,1,1,1,995,0,1,0,1,13,1,0,0,0,0,1,995,995,0,1,0,995,0,1,0,0,1,995,2,995,0,1,1,909.71057,0,4,995,1,0,995,3,0,0,3,3,0,0,995
1942725501,1,0,2,0,1,1,0,995,3,9,0,995,0,1,995,2,0,1,0,0,8,0,1,0,0,0,0,4,0,0,0,0,1,0,1,0,1,0,0,2,1,0,1,1,5385.1825,0,999,995,0,0,0,3,0,0,999,1,0,0,0
1964249101,1,0,3,995,995,0,0,995,1,995,0,995,0,2,995,1,0,1,0,1,10,0,1,0,0,0,0,995,1,1,0,0,995,0,3,0,0,0,0,3,1,0,1,2,415.28105,0,3,995,0,0,995,4,0,0,3,1,0,0,995
1923203201,1,0,3,995,995,0,0,995,1,2,0,995,0,1,995,2,0,1,0,0,997,1,0,0,0,4,0,995,0,0,1,0,995,0,5,0,0,1,0,0,0,0,1,1,1227.12345,0,3,995,1,0,995,2,0,1,999,4,0,0,995
1904776601,1,0,1,995,995,995,0,995,0,1,0,5,0,1,5,995,1,0,995,0,18,0,0,0,0,0,0,995,995,0,0,0,995,0,1,0,1,0,995,1,995,0,1,1,506.19764,0,3,995,1,0,995,1,0,995,3,1,995,0,995
1902051101,1,0,2,0,0,1,1,995,2,995,0,995,0,2,995,4,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2,1,0,1,1,1519.3449,0,5,995,0,0,0,2,0,0,5,2,0,0,0
1976149801,1,0,3,995,995,0,0,995,2,9,0,995,0,1,995,2,0,1,0,0,995,0,0,0,0,0,0,995,995,995,0,0,995,0,6,0,0,0,995,0,995,995,1,1,644.17981,0,2,995,1,0,995,1,0,0,2,2,0,0,995
1992594701,3,0,3,995,995,0,0,995,3,995,0,995,0,2,995,2,0,1,0,0,995,0,0,1,1,0,0,0,995,995,0,0,995,0,6,1,1,0,995,2,995,995,1,1,295.88104,0,1,1,1,0,995,2,0,0,1,1,0,0,995
1942373801,1,0,1,1,1,1,6,4,7,9,0,1,1,1,1,995,1,1,0,1,16,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,1,0,2,0,0,1,1,2753.28654,0,2,9,1,0,1,2,0,0,2,2,0,0,0
1928322701,1,0,2,995,995,0,0,3,2,995,0,2,1,2,1,995,0,0,0,1,15,0,0,0,0,0,1,995,995,0,0,0,995,0,1,0,5,1,995,2,995,0,1,1,3246.71159,0,3,5,1,0,995,2,0,0,3,3,0,0,995
1913499401,1,0,1,995,995,995,0,995,0,1,0,1,0,1,3,995,1,0,995,0,995,1,0,0,0,0,0,0,995,995,1,0,995,0,6,0,2,0,995,1,995,995,1,1,516.8009,0,999,995,1,0,995,1,0,995,999,5,995,0,995
1970072601,1,0,2,995,995,0,0,995,0,995,0,2,0,2,2,995,0,1,0,1,1,0,0,0,0,0,0,995,995,0,2,0,995,0,1,0,0,0,995,1,995,0,1,3,1606.87609,0,5,995,1,0,995,2,0,0,5,1,0,0,995
1934757401,3,0,1,995,995,0,0,995,2,3,0,1,1,1,1,995,1,1,1,0,995,0,0,0,0,0,0,0,995,995,0,0,995,999,6,2,3,999,995,2,995,995,1,1,14450.24184,0,1,995,1,0,995,3,0,0,1,1,0,0,995
1946572101,2,0,1,0,0,1,0,995,2,1,0,995,1,1,995,4,0,0,0,0,997,0,1,0,0,0,0,995,0,0,2,0,0,0,5,0,0,0,1,3,0,0,1,1,1575.13254,0,3,995,0,0,0,5,0,0,3,1,0,0,0
1932422201,2,0,3,995,995,0,0,995,0,9,0,1,2,1,1,995,1,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,995,0,5,1,1,0,0,3,0,0,1,1,279.05431,0,999,995,1,0,995,5,0,0,1,2,0,0,995
1980334601,3,0,2,995,995,0,0,995,1,995,0,995,1,2,995,2,0,0,0,1,15,1,0,0,0,0,0,995,0,0,2,0,995,0,1,0,0,0,0,2,0,0,1,1,483.21972,0,5,995,1,0,995,2,0,0,5,3,0,0,995
1973557701,1,0,1,0,0,0,0,995,2,11,2,1,0,1,1,995,1,1,1,2,1,1,0,1,0,0,2,995,0,0,0,0,1,0,1,1,3,0,0,2,0,0,1,1,921.60957,0,5,11,1,0,1,2,0,0,5,2,0,2,0
1985225301,3,0,1,0,0,0,0,995,2,995,1,4,0,2,3,995,0,0,0,1,995,1,0,0,999,0,0,995,0,995,1,999,0,0,6,0,0,0,0,1,1,995,0,1,553.74186,999,1,995,0,999,1,1,0,0,1,1,0,0,0
1981959201,1,0,1,0,0,1,1,995,2,995,0,4,0,2,4,995,0,1,0,1,15,0,0,0,0,0,0,995,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1964.16951,0,5,995,1,0,0,2,0,0,5,4,0,0,0
1989256901,997,0,3,995,995,995,0,995,0,995,0,995,0,2,995,2,1,0,995,0,7,1,0,0,0,0,0,995,995,0,1,0,995,0,4,0,0,0,995,3,995,0,1,1,16209.75272,0,3,995,1,0,995,2,0,995,3,4,995,0,995
1978020401,3,0,5,995,995,995,0,995,0,995,0,995,0,2,995,1,0,0,995,0,995,1,0,0,0,0,0,0,995,995,1,0,995,0,6,0,0,0,995,1,995,995,1,1,20905.56869,0,2,995,1,0,995,5,0,995,2,2,995,0,995
1947736601,1,0,2,995,995,0,0,995,3,995,1,3,0,2,3,995,0,1,0,0,995,0,0,0,999,0,0,0,995,995,0,999,995,0,6,1,2,0,995,1,995,995,1,1,836.74012,999,2,995,1,999,995,1,0,0,2,4,0,0,995
1986028101,3,0,5,995,995,0,0,995,0,995,0,5,2,2,5,995,1,0,0,0,995,1,1,0,0,0,0,0,995,995,1,0,995,0,6,0,1,0,995,2,995,995,1,1,1076.82562,0,2,995,1,0,995,4,0,0,2,1,0,0,995
1938593901,1,1,1,995,995,0,0,995,2,995,0,995,0,2,995,3,0,1,0,0,17,0,0,0,0,0,0,0,995,0,0,0,995,0,1,0,4,0,995,2,995,0,1,1,10031.56253,0,5,995,0,0,995,2,0,0,5,2,0,0,995
1930967101,1,0,1,0,0,0,0,995,1,9,0,995,0,1,995,4,0,1,0,1,7,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,852.86757,0,5,995,1,0,0,2,0,0,5,2,0,0,0
1903917801,1,0,1,995,995,0,0,995,1,9,0,995,0,1,995,1,0,1,0,0,7,0,1,0,0,0,0,995,995,0,1,0,995,0,1,0,0,0,995,1,995,0,1,1,1637.25723,0,3,995,0,0,995,1,0,0,3,3,0,0,995
1947102501,1,1,1,0,0,1,0,995,2,995,0,3,0,2,3,995,1,1,0,0,997,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2,1,0,1,1,566.11949,0,3,995,1,0,0,2,0,0,3,2,0,0,0
1946353501,1,0,1,995,995,995,0,995,0,995,0,995,2,2,995,1,0,0,995,0,12,0,0,0,0,0,0,995,995,0,0,0,995,0,1,0,0,0,995,3,995,0,1,1,203.98087,0,4,995,0,0,995,2,0,995,4,3,995,0,995
1936757601,997,0,1,0,0,1,2,995,1,2,1,2,0,1,1,995,1,1,0,0,5,0,0,0,0,0,0,1,0,1,1,0,1,0,5,1,0,0,0,4,0,0,1,1,759.42926,0,2,995,1,0,0,4,0,0,2,2,0,0,0
1987085501,4,0,3,995,995,1,0,995,0,995,0,2,0,2,3,995,0,0,1,0,7,0,0,0,999,0,0,995,995,0,0,999,995,0,1,0,0,0,995,1,995,0,1,1,948.06332,999,5,995,1,999,995,1,0,0,5,2,0,0,995
1965245601,1,0,2,995,995,995,0,1,0,995,0,4,0,2,4,995,0,0,995,0,1,1,0,0,0,0,0,995,0,0,1,0,995,1,1,0,0,0,0,3,1,0,0,4,243.21805,0,2,995,1,0,995,4,0,995,2,2,995,0,995
1940823801,1,1,1,995,995,0,0,995,1,2,0,995,1,1,995,5,0,0,0,0,1,1,0,0,0,0,0,0,995,0,1,0,995,0,1,0,0,0,995,2,995,0,0,1,251.33757,0,5,2,0,0,995,3,0,1,5,2,0,0,995
