cfmc_case_id,qgender,qday1triptravelcode16,qagecode_final5,qeducation,allwt,qday1triptravelcode02,qsustainablemode,qwpsurveyzone08,qday1triptravelcode10,qday1trip1transitto7,qsurveyzone,qrace,qday,qday1triptravelcode23,filt_number_of_trips,qday1trip1transitto3,qday1trip1transitto5,qagecode_final3,qwpsurveyzone05,qday1trip1startcode,qwpsurveyzone09,qday1trip1_outsidenyc_end,eduwt,qdisability2,day1tripntanamecmb,qcitibike,qday1triptravelcode01,qdisability1,qwpsurveyzone07,qborough5,agegenwt,qdisability7,qday1triptravelcode07,qwpsurveyzone04,respondent_serial,qdisability5
10002186,2,0,0,4,1.71290248889732,0,2,0,0, ,8,1,4,0,5.0, , ,0,0,1,0, ,1,0, ,2,0,0,0,0,5,0,0,0, ,0
50001476,2,0,0,3,1.42109756438456,0,1, ,0,0,9,6,3,0,2.0,0,0,0, ,1, , ,1,0, ,2,1,0, ,1,5,0,0, , ,0
10000770,2,0,0,6,0.740655832463265,0,1,0,0,0,5,2,1,0,5.0,0,0,0,1,1,0, ,2,0, ,2,1,0,0,1,5,0,0,0, ,0
 ,1,0,1,7,0.999999957487521,0,2, ,0, ,4,3,4,0,2.0, , ,0, ,1, , ,4,0, ,2,0,0, ,0,8,0,0, ,12197,0
10001392,2,0,0,4,1.44816305035643,0,2,0,0, ,4,1,5,0,4.0, , ,0,0,1,0, ,1,0, ,2,0,0,1,0,4,0,0,0, ,0
10002418,1,0,1,4,1.23808234956033,0,2, ,0, ,6,2,1,0,6.0, , ,0, ,1, , ,1,0, ,2,0,0, ,0,3,0,0, , ,0
50001044,2,0,0,7,0.580357067913626,0,1,0,0,0,8,9,3,0,5.0,1,0,0,0,1,0, ,2,0, ,2,1,0,0,0,4,0,0,0, ,0
10000181,2,0,0,7,0.711909965598467,0,1, ,0, ,3,1,1,0,5.0, , ,0, ,1, , ,2,0, ,2,1,0, ,0,6,0,0, , ,0
10002181,2,0,1,4,0.607999795976174,0,2, ,0, ,7,2,4,0,2.0, , ,0, ,1, , ,1,0, ,2,0,0, ,0,6,0,0, , ,0
10000616,2,0,0,7,0.711909965598467,0,2,0,0, ,3,1,7,0,3.0, , ,0,0, ,0, ,2,0, ,2,0,0,0,0,6,0,0,0, ,0
10000454,1,0,0,6,0.837775614103915,0,2, ,0, ,5,1,4,0,2.0, , ,0, ,1, , ,2,0, ,2,0,0, ,1,3,0,0, , ,0
10000378,2,0,0,7,0.711909965598467,0,1, ,0, ,3,1,3,0,3.0, , ,0, , , , ,2,0, ,2,1,0, ,0,6,0,0, , ,0
10001171,2,0,0,7,0.39519274289598,0,1, ,0, ,1,1,1,0,3.0, , ,0, , , , ,2,0, ,1,1,0, ,0,6,0,0, , ,0
 ,1,0,0,7,0.999999957487521,0,2, ,0, ,10,1,5,0,3.0, , ,0, ,1, , ,4,0, ,2,0,0, ,0,8,0,0, ,4022,0
10000781,2,0,1,3,1.76770688935206,0,2,0,0, ,10,1,2,0,4.0, , ,0,0,1,0, ,1,0, ,2,0,0,0,0,6,0,0,0, ,0
10001899,2,0,0,4,1.71290248889732,0,1,1,0, ,8,1,1,0,4.0, , ,0,0,1,0, ,1,0, ,2,1,0,0,0,5,0,0,0, ,0
10000764,2,0,1,7,0.5255468590989,0,2,0,0, ,3,2,1,0,6.0, , ,0,0,1,0, ,2,0, ,2,0,0,0,0,6,0,0,0, ,0
10001479,1,0,0,3,1.43031034761831,0,1, ,0, ,8,1,7,0,3.0, , ,0, , , , ,1,0, ,2,1,0, ,0,3,0,0, , ,0
10000286,1,0,1,3,1.67711622212872,0,1,0,0, ,3,1,2,0,3.0, , ,0,0, ,0, ,1,0, ,2,1,0,0,0,3,0,0,0, ,0
50000528,1,0,1,3,1.43031034761831,0,2,0,0, ,8,1,1,0,4.0, , ,0,0,1,0, ,1,0, ,2,0,0,0,0,3,0,0,0, ,0
50001511,1,0,0,3,1.89158950922345,0,1, ,0, ,8,2,4,0,2.0, , ,0, ,1, , ,1,0, ,2,0,0, ,0,2,0,0, , ,0
 ,1,0,0,7,0.999999957487521,1,1, ,0,0,2,1,3,0,2.0,0,0,0, ,1, ,1,4,0, ,2,1,0, ,0,8,0,0, ,1115,0
10001361,2,0,0,1,1.26450052181235,0,1, ,0, ,2,2,4,0,2.0, , ,1, ,1, , ,1,0, ,2,1,0, ,0,5,0,0, , ,0
10001279,1,0,0,7,0.686312929001388,0,1,0,0, ,2,1,3,0,3.0, , ,0,0, ,0, ,2,0, ,2,1,0,0,0,3,0,0,0, ,0
10001595,1,0,1,7,0.804739019473321,0,1, ,0, ,3,1,2,0,3.0, , ,0, , , , ,2,0, ,2,1,0, ,0,3,0,0, , ,0
10001750,2,0,0,4,0.695857964607089,0,2,0,0, ,7,2,5,0,3.0, , ,0,0,1,0, ,1,0, ,2,0,0,1,0,4,0,0,0, ,0
10001063,2,0,0,6,0.275844311185262,0,2, ,0, ,4,7,6,0,4.0, , ,0, ,1, , ,2,0, ,2,0,0, ,0,6,0,0, , ,0
50001597,1,0,0,4,1.14868634058252,1,1, ,0,0,7,2,5,0,3.0,0,0,0, ,1, , ,1,0, ,2,1,0, ,0,1,0,0, , ,0
50000324,1,0,0,7,1.1097131694807,0,1,0,0, ,3,1,2,0,4.0, , ,0,0,1,0, ,2,0, ,2,1,0,0,0,7,0,0,0, ,0
10001219,2,0,0,4,1.54356366670446,0,1,0,0,0,5,2,2,0,3.0,0,0,0,0,1,1, ,1,0, ,2,1,0,0,1,5,0,0,0, ,0
10001387,1,0,0,8,0.144363834903341,0,2,1,0, ,2,8,5,0,3.0, , ,0,0, ,0, ,3,0, ,2,0,0,0,0,3,0,0,0, ,0
10001599,2,0,0,7,0.607144679022687,0,1, ,0, ,8,1,2,0,3.0, , ,0, , , , ,2,0, ,2,1,0, ,0,6,0,0, , ,0
10001936,2,0,0,7,1.48710773686286,0,2, ,0, ,7,3,1,0,2.0, , ,0, ,1, , ,2,0, ,2,0,0, ,0,7,0,0, , ,0
10001214,2,0,0,4,1.20145834163512,1,1, ,0, ,5,6,2,0,3.0, , ,0, , , , ,1,0, ,1,1,0, ,1,4,0,0, , ,0
50001447,1,0,1,5,0.686312929001388,1,1, ,0,0,2,1,3,0,3.0,0,0,0, ,1, , ,2,0, ,2,1,0, ,0,3,0,0, , ,0
10000263,2,0,0,7,0.5255468590989,0,1, ,0, ,6,2,2,0,3.0, , ,0, , , , ,2,1, ,2,1,0, ,0,6,0,0, , ,0
50000683,2,0,0,7,0.333896988617662,0,2,0,0, ,1,2,4,0,6.0, , ,0,0,1,0, ,2,0, ,2,0,0,1,0,4,0,0,0, ,0
10001956,2,0,1,4,1.14022930968039,0,1,0,0,0,5,2,1,0,3.0,0,0,0,0,1,0, ,1,0, ,2,1,0,0,1,6,0,0,0, ,0
50001660,1,0,0,7,0.785179795338757,1,1, ,0,0,9,6,7,0,5.0,0,0,0, ,1, , ,2,0, ,1,1,0, ,1,7,0,0, , ,0
10002296,2,0,0,6,1.14824483686627,0,2, ,0, ,10,1,7,0,3.0, , ,0, ,1, , ,2,0, ,2,0,0, ,0,5,0,0, , ,0
10000363,1,0,0,7,0.686312929001388,0,1,0,0, ,4,1,3,0,6.0, , ,0,0,1,0, ,2,0, ,2,1,0,0,0,3,0,0,1, ,0
10000889,2,0,1,4,1.26531976917747,0,1, ,0, ,4,1,3,0,3.0, , ,0, , , , ,1,0, ,2,1,0, ,0,6,0,0, , ,0
10000950,2,0,0,4,1.54456371411056,1,1,0,0, ,9,1,4,0,5.0, , ,0,0, ,0, ,1,0, ,2,1,0,0,1,6,0,0,0, ,0
 ,2,0,0,6,0.999999957487521,0,2, ,0, ,2,1,2,0,3.0, , ,0, ,1, , ,4,0, ,1,0,0, ,0,8,0,0, ,10327,0
50000737,1,0,0,6,0.779607371177211,0,2, ,0, ,2,6,6,0,2.0, , ,0, ,1, , ,2,0, ,2,0,0, ,0,1,0,0, , ,0
50001544,1,0,0,4,1.14868634058252,0,2, ,0, ,7,2,4,0,4.0, , ,0, ,1, , ,1,0, ,2,0,0, ,0,1,0,0, , ,0
50000220,1,0,0,4,2.39055266949488,0,2,0,0, ,2,1,1,0,4.0, , ,0,0,1,0, ,1,0, ,2,0,0,0,0,1,0,0,0, ,0
50000789,2,0,0,7,0.553768134553125,0,2, ,0, ,3,6,1,0,2.0, , ,0, ,1, , ,2,0, ,2,0,0, ,0,4,0,0, , ,0
50001200,2,0,0,3,0.695857964607089,1,1,0,0,0,1,2,7,0,5.0,0,0,0,0,1,0, ,1,0, ,2,1,0,0,0,4,0,0,0, ,0
50000497,1,0,1,6,0.958809087157311,0,1, ,0,0,10,1,6,0,5.0,0,0,0, ,1, , ,2,0, ,2,1,0, ,0,3,0,0, , ,0
10001814,1,0,0,7,1.80241498208395,0,1, ,0,0,7,3,6,0,3.0,0,0,0, ,1, , ,2,0, ,2,1,0, ,0,1,0,0, , ,0
10000242,1,0,0,5,0.837775614103915,0,2, ,0, ,5,1,1,0,6.0, , ,0, , , , ,2,0, ,2,0,0, ,1,3,0,0, , ,0
50000088,2,0,1,3,1.54456371411056,0,2, ,0, ,5,1,6,0,3.0, , ,0, ,1, ,12,1,0, ,2,0,0, ,1,6,0,0, , ,0
10001895,2,0,0,7,0.394936870332208,0,2, ,0, ,7,2,1,0,4.0, , ,0, ,1, , ,2,0, ,2,0,0, ,0,5,0,0, , ,0
50001506,1,0,0,6,0.746632661172376,0,2,0,0, ,7,1,4,0,3.0, , ,0,0,1,0, ,2,0, ,2,0,0,0,0,1,0,0,1, ,0
10000725,2,0,1,6,0.39519274289598,0,1, ,0, ,7,1,1,0,3.0, , ,0, ,1, , ,2,0, ,2,1,0, ,0,6,0,0, , ,0
10002080,2,0,0,3,1.16417524619967,0,1,0,0, ,2,6,3,0,3.0, , ,0,0,1,0, ,1,0, ,2,1,0,0,0,5,0,0,0, ,0
10000664,1,0,0,6,1.71768049911374,0,2,0,0, ,10,1,1,0,2.0, , ,0,0,1,0, ,2,0, ,2,0,0,0,0,2,0,0,0, ,0
10000210,2,0,0,3,0.934085576239889,0,1, ,0, ,2,2,1,0,3.0, , ,0, ,1, , ,1,0, ,2,1,0, ,0,6,0,0, , ,0
 ,2,0,0,7,0.999999957487521,0,2,0,0, ,2,1,6,0,2.0, , ,0,1,1,0, ,4,0, ,1,0,0,1,0,8,0,0,0,7460,0
10000753,2,0,0,7,0.848232476857336,0,1,0,0, ,9,1,1,0,3.0, , ,0,1, ,0, ,2,0, ,2,1,0,0,1,4,0,0,0, ,0
10000141,1,0,1,7,0.446723652974479,0,1,0,0, ,1,1,7,0,5.0, , ,0,0, ,0, ,2,0, ,1,1,0,0,0,3,0,0,0, ,0
10001779,1,0,0,6,0.590793303632031,0,2, ,0, ,7,2,6,0,3.0, , ,0, ,1, , ,2,0, ,2,0,0, ,0,2,0,0, , ,0
10000656,2,0,0,7,0.606751575484237,0,2,0,0, ,8,2,1,0,5.0, , ,0,0, ,0, ,2,0, ,2,0,0,0,0,5,0,0,0, ,0
10000041,2,0,0,6,0.740655832463265,0,2,0,0, ,5,2,3,0,7.0, , ,1,0, ,1, ,2,0, ,2,0,0,0,1,5,0,0,0, ,0
10001384,2,0,0,6,1.1097131694807,0,1,0,0, ,3,1,5,0,6.0, , ,0,0, ,0, ,2,0, ,2,1,0,0,0,7,0,0,0, ,0
50000447,1,0,0,6,1.2295110155145,0,2, ,0, ,4,1,4,0,3.0, , ,0, ,1, , ,2,0, ,2,0,0, ,0,2,0,0, , ,0
10000938,2,0,0,6,0.385377837256707,0,1, ,0, ,9,7,4,0,2.0, , ,0, ,1, , ,2,0, ,2,1,0, ,1,4,0,0, , ,0
10000494,2,0,0,6,0.804902609041853,1,1,0,0, ,6,8,4,0,3.0, , ,1,0, ,0, ,2,0, ,2,1,0,0,0,5,0,0,0, ,0
50001096,2,0,0,7,0.394936870332208,0,2, ,0, ,7,2,5,0,4.0, , ,0, ,1, , ,2,0, ,2,0,0, ,0,5,0,0, , ,0
10001083,2,0,1,5,0.547121901595032,0,2, ,0, ,5,2,7,0,2.0, , ,0, ,1, , ,2,0, ,2,0,0, ,1,6,0,0, , ,0
10000443,1,0,1,4,1.43031034761831,0,2,1,0, ,8,1,4,0,5.0, , ,0,0,1,0, ,1,0, ,2,0,0,0,0,3,0,0,0, ,0
10000578,1,0,0,7,1.2295110155145,1,1,0,0, ,4,1,7,0,4.0, , ,0,0, ,0, ,2,0, ,2,1,0,0,0,2,0,0,0, ,0
10002246,1,0,1,4,0.930994356036615,0,2,0,0, ,7,1,5,0,2.0, , ,0,0,1,0, ,1,0, ,2,0,0,0,0,3,0,0,0, ,0
 ,2,0,1,2,0.999999957487521,0,2, ,0, ,5,2,3,0,2.0, , ,0, , , , ,4,0, ,2,0,0, ,1,8,0,0, ,3670,0
10001224,1,0,1,2,0.793245566686472,0,1, ,0, ,9,7,2,0,3.0, , ,0, ,1, , ,1,0, ,2,1,1, ,1,3,0,0, , ,1
10000705,2,0,0,7,0.963734529127859,1,1,0,0,0,3,1,1,0,4.0,0,0,0,0,1,0,4,2,0, ,1,1,0,0,0,5,0,0,0, ,0
10000806,2,0,0,4,1.08721250771787,0,2,1,0, ,10,7,2,0,3.0, , ,1,0, ,0, ,1,0, ,2,0,0,0,0,5,0,0,0, ,0
50001591,1,0,0,4,2.15422084321396,0,1, ,0,0,9,2,5,0,3.0,0,0,0, ,1, , ,1,0, ,2,1,0, ,1,1,0,0, , ,0
10001582,2,0,0,7,0.39519274289598,1,1, ,0, ,7,1,2,0,3.0, , ,0, , , , ,2,0, ,2,1,0, ,0,6,0,0, , ,0
50001478,2,0,1,7,0.39519274289598,0,2, ,0, ,7,1,3,0,3.0, , ,0, ,1, , ,2,0, ,2,0,0, ,0,6,0,0, , ,0
10000494,2,0,0,6,0.804902609041853,1,1,0,0,0,6,8,4,0,3.0,0,0,1,0,1,0, ,2,0, ,2,1,0,0,0,5,0,0,0, ,0
10000694,1,0,0,6,1.14707077891528,0,1,0,0, ,2,1,1,0,5.0, , ,0,0, ,1, ,2,0, ,2,1,0,0,0,1,0,0,0, ,0
10001307,2,0,0,3,0.942614747035578,0,1, ,0, ,1,1,4,0,11.0, , ,0, , , , ,1,0, ,2,1,0, ,0,4,0,0, , ,0
10001587,1,0,0,6,0.91413179752884,1,1, ,0,0,3,6,2,0,3.0,0,0,0, ,1, , ,2,0, ,2,1,0, ,0,1,0,0, , ,0
10002220,1,0,0,3,1.43031034761831,0,2, ,0, ,4,1,4,0,3.0, , ,0, ,1, , ,1,0, ,2,0,0, ,0,3,0,0, , ,0
10000091,1,0,0,7,1.34500251253304,0,1,0,0, ,3,1,5,0,3.0, , ,0,0,1,0, ,2,0, ,2,1,0,0,0,1,0,0,0, ,0
10000917,2,0,0,7,0.37018096213319,1,1,0,0, ,6,7,3,0,3.0, , ,0,0, ,0, ,2,0, ,2,1,0,0,0,4,0,0,0, ,0
50001366,2,0,0,5,0.333896988617662,0,1,0,0, ,7,2,2,0,3.0, , ,0,0,1,0, ,2,0, ,2,1,0,1,0,4,0,0,0, ,0
10001478,2,0,0,1,1.48365584755875,0,1, ,0, ,3,1,7,0,3.0, , ,0, , , , ,1,0, ,2,1,0, ,0,6,0,0, , ,1
10001663,2,0,0,5,0.0966683921984031,0,2, ,0, ,2,5,4,0,2.0, , ,1, ,1, , ,2,0, ,2,0,0, ,0,5,0,0, , ,0
50000372,1,0,0,7,1.10796063620809,0,1, ,0, ,9,2,3,0,2.0, , ,0, ,1, , ,2,0, ,2,1,0, ,1,2,0,0, , ,0
50000748,2,0,0,4,3.49595043748055,0,1, ,0,0,8,3,6,0,3.0,0,0,0, ,1, , ,1,0, ,2,1,0, ,0,4,0,0, , ,0
50000910,2,0,0,6,0.394936870332208,0,1,0,0,0,7,2,5,0,3.0,0,0,0,0,1,0, ,2,0, ,2,1,0,0,0,5,0,0,0, ,0
50000961,2,0,0,2,1.62640358054159,0,1, ,0,0,10,6,7,0,2.0,0,0,1, ,1, , ,1,0, ,2,1,0, ,0,5,0,0, , ,0
10001224,1,0,1,2,0.793245566686472,0,1, ,0, ,9,7,2,0,3.0, , ,0, , , , ,1,0, ,2,1,1, ,1,3,0,0, , ,1
 ,2,0,0,5,0.999999957487521,1,1, ,0,0,8,7,5,0,5.0,0,0,1, ,1, , ,4,0, ,2,1,0, ,0,8,0,0, ,4170,0
10002361,1,0,0,6,1.34500251253304,1,1, ,0,0,3,1,1,0,4.0,0,0,0, ,1, , ,2,0, ,2,1,0, ,0,1,0,0, , ,0
10001475,1,0,0,4,2.12584589567432,0,1, ,0, ,9,6,6,0,3.0, , ,0, , , , ,1,0, ,2,1,0, ,1,2,0,0, , ,0
 ,2,0,0,7,0.999999957487521,0,2,0,0, ,3,1,4,0,2.0, , ,0,0,1,0, ,4,0, ,2,0,0,0,0,8,0,0,0,2141,0
10001792,2,0,0,7,0.333896988617662,0,2, ,0, ,7,2,6,0,6.0, , ,0, ,1, , ,2,0, ,2,0,0, ,0,4,0,0, , ,0
50000717,2,0,0,6,0.394936870332208,0,2, ,0, ,1,2,6,0,4.0, , ,0, ,1, , ,2,0, ,2,0,0, ,0,5,0,0, , ,0
50000543,2,0,0,5,0.740655832463265,0,2, ,0, ,5,2,1,0,3.0, , ,1, ,1, , ,2,0, ,2,0,0, ,1,5,0,0, , ,0
10000245,1,0,0,1,0.687279548394202,0,1, ,0, ,1,2,2,0,3.0, , ,0, , , , ,1,0, ,2,1,0, ,0,3,0,0, , ,0
10000961,2,0,1,7,0.39519274289598,0,1,0,0, ,7,1,4,0,3.0, , ,0,0,1,0, ,2,0, ,2,1,0,1,0,6,0,0,0, ,0
10000114,1,0,0,3,1.99820592152767,0,2, ,0, ,10,1,6,0,2.0, , ,0, ,1, , ,1,0, ,2,0,0, ,0,3,0,0, , ,0
10000889,2,0,1,4,1.26531976917747,0,1, ,0, ,4,1,3,0,3.0, , ,0, ,1, , ,1,0, ,2,1,0, ,0,6,0,0, , ,0
10001270,1,0,0,3,1.05754974417662,1,1,0,0, ,7,6,3,0,3.0, , ,0,0, ,0, ,1,0, ,2,1,0,1,0,1,0,0,0, ,0
10001322,2,0,0,7,0.307405653239405,1,1, ,0, ,7,6,4,0,3.0, , ,0, , , , ,2,0, ,2,1,0, ,0,4,0,0, , ,0
10000275,1,0,0,7,0.446723652974479,0,1, ,0, ,7,1,2,0,3.0, , ,0, , , , ,2,0, ,2,1,0, ,0,3,0,0, , ,0
10000409,2,0,0,4,0.934085576239889,0,1, ,0, ,4,2,3,0,5.0, , ,0, ,1, , ,1,0, ,2,1,0, ,0,6,0,0, , ,0
50000680,1,0,0,3,1.14868634058252,1,1, ,0,0,1,2,4,0,2.0,0,0,0, ,1, , ,1,0, ,2,1,0, ,0,1,0,0, , ,0
10001639,2,0,0,3,1.00836762326103,0,1,0,0, ,6,6,3,0,3.0, , ,0,0,1,0, ,1,0, ,2,1,0,0,0,6,0,0,0, ,0
 ,2,0,0,6,0.999999957487521,0,2, ,0, ,10,1,4,0,2.0, , ,0, ,1, ,8,4,0, ,2,0,0, ,0,8,0,0, ,2400,0
10001976,1,0,0,3,1.23124268796456,1,1,1,0,0,7,2,2,0,3.0,0,0,0,0,1,0, ,1,0, ,2,1,0,0,0,2,0,0,0, ,0
50001442,1,0,0,2,6.76673237544809,0,1,0,0, ,4,3,3,0,2.0, , ,0,0,1,0, ,1,0, ,2,1,0,0,0,1,0,0,0, ,0
 ,1,0,0,7,0.999999957487521,1,1,0,0,0,9,1,3,0,2.0,1,0,1,1,1,0, ,4,0, ,1,0,0,0,0,8,0,0,0,11941,0
 ,2,0,0,4,0.999999957487521,0,2,0,0, ,9,6,3,0,2.0, , ,0,0,1,0, ,4,0, ,2,0,0,0,1,8,0,0,0,1220,0
10001284,2,0,0,3,1.11493463796854,0,1,0,0, ,1,1,3,0,6.0, , ,1,0, ,0, ,1,0, ,2,1,0,0,0,5,0,0,0, ,0
10000465,2,0,0,4,1.30499656722029,0,1, ,0, ,9,2,4,0,3.0, , ,0, , , , ,1,1, ,2,1,0, ,1,4,0,0, , ,0
 ,2,0,0,6,0.999999957487521,0,2, ,0, ,10,1,2,0,5.0, , ,0, ,1, , ,4,0, ,2,0,0, ,0,8,0,0, ,5514,0
10000016,1,0,0,4,2.64263302347203,0,1,0,0, ,10,2,1,0,3.0, , ,0,0, ,0, ,1,0, ,2,1,0,0,0,2,0,0,0, ,0
10001311,2,0,1,3,0.607999795976174,0,1,0,0,0,1,2,4,0,2.0,0,0,0,0,1,0, ,1,0, ,2,1,0,0,0,6,0,0,0, ,0
10001401,2,0,1,3,1.14022930968039,0,1, ,0, ,9,2,5,0,3.0, , ,0, , , , ,1,0, ,2,1,0, ,1,6,0,0, , ,0
10001016,1,0,1,6,0.686312929001388,0,1,0,0, ,4,1,6,0,3.0, , ,0,0, ,0, ,2,0, ,2,1,0,0,0,3,0,0,1, ,0
10000792,2,0,0,3,1.45603673984811,0,1, ,0, ,2,2,2,0,3.0, , ,0, , , , ,1,0, ,2,1,0, ,0,7,0,0, , ,0
10001398,2,0,0,7,0.790430657984502,0,2, ,0, ,8,8,5,0,3.0, , ,0, , , , ,2,0, ,2,0,0, ,0,7,0,0, , ,0
10000437,2,0,0,7,0.970776653248216,0,2,0,0, ,10,1,4,0,3.0, , ,0,0, ,0, ,2,0, ,2,0,0,0,0,4,0,0,0, ,0
10000925,2,0,0,2,2.69151752933412,0,1, ,0, ,1,3,4,0,2.0, , ,1, ,1, , ,1,0, ,2,1,0, ,0,5,0,0, , ,0
50001709,1,0,0,7,0.551179880801264,1,1, ,0,0,7,2,1,0,3.0,0,0,0, ,1, , ,2,1, ,2,1,0, ,0,1,0,0, , ,0
10000562,2,0,0,4,2.02314692568525,0,2, ,0, ,10,1,6,0,4.0, , ,0, ,1, , ,1,0, ,2,0,0, ,0,4,0,0, , ,0
50001563,1,0,0,5,0.590793303632031,1,1,0,0,0,1,2,4,0,7.0,0,0,0,0,1,0, ,2,0, ,2,1,0,0,0,2,0,0,0, ,0
10000362,2,0,0,7,1.32217159263955,0,1, ,0, ,10,1,3,0,3.0, , ,0, , , , ,2,0, ,2,1,0, ,0,7,0,0, , ,0
10001521,1,0,0,5,0.958809087157311,0,2,0,0, ,10,1,7,0,2.0, , ,0,0,1,0, ,2,0, ,2,0,0,0,0,3,0,0,0, ,0
50000130,1,0,0,3,1.76475608949705,0,2, ,0, ,8,2,7,0,3.0, , ,0, ,1, , ,1,0, ,2,0,0, ,0,1,0,0, , ,0
50000719,1,0,0,6,0.551179880801264,0,2,0,0, ,1,2,6,0,4.0, , ,0,0,1,0, ,2,0, ,2,0,0,1,0,1,0,0,0, ,0
10000853,2,0,0,6,0.694879280162304,0,2, ,0, ,4,1,2,0,3.0, , ,0, ,1, , ,2,0, ,2,0,0, ,0,4,0,0, , ,0
50000375,2,0,0,6,0.821910521871299,1,1,0,0,0,4,1,3,0,3.0,0,0,1,0,1,0, ,2,0, ,2,1,0,0,0,5,0,0,0, ,0
50000792,1,0,0,5,1.10796063620809,0,2,0,0, ,5,2,1,0,5.0, , ,0,0,1,0, ,2,0, ,2,0,0,0,1,2,0,0,0, ,0
10001265,1,0,0,7,0.95802343363178,0,1, ,0, ,4,9,3,0,4.0, , ,0, , , , ,2,0, ,2,0,0, ,0,1,0,0, , ,0
10000914,1,0,0,6,0.551179880801264,1,1,0,0, ,7,2,3,0,4.0, , ,0,0, ,0, ,2,0, ,2,1,0,0,0,1,0,0,0, ,0
10001621,1,0,0,7,0.594075212478586,0,1, ,0, ,3,2,3,0,3.0, , ,0, , , , ,2,0, ,2,1,0, ,0,3,0,0, , ,0
10000566,1,0,0,7,1.20406856695319,0,1,0,0, ,3,9,6,0,9.0, , ,1,0, ,0, ,2,0, ,2,1,0,0,0,2,0,0,0, ,0
50000491,2,0,0,3,1.54356366670446,0,1, ,0,0,5,2,6,0,2.0,0,0,1, ,1, , ,1,0, ,2,1,0, ,1,5,0,0, , ,0
10000873,2,0,0,6,0.448206928541513,0,2, ,0, ,2,2,3,0,3.0, , ,0, , , , ,2,0, ,2,0,0, ,0,6,0,0, , ,0
 ,2,0,0,6,0.999999957487521,0,2, ,0, ,7,1,3,0,5.0, , ,0, ,1, , ,4,0, ,2,0,0, ,0,8,0,0, ,957,0
50000928,1,0,0,4,1.23124268796456,0,2,0,0, ,7,2,6,0,4.0, , ,1,0,1,0, ,1,0, ,2,0,0,0,0,2,0,0,0, ,0
10000061,1,0,1,7,0.958809087157311,1,1,0,0, ,10,1,4,0,6.0, , ,0,0, ,0, ,2,0, ,2,1,0,0,0,3,0,0,0, ,0
50001569,2,0,0,5,0.576501732574189,1,1,0,0,0,9,6,4,0,3.0,0,0,0,0,1,0, ,2,0, ,2,1,0,0,1,4,0,0,0, ,0
50000521,2,0,0,4,1.44816305035643,0,1, ,0, ,8,1,1,0,2.0, , ,0, ,1, , ,1,0, ,2,0,0, ,0,4,0,0, , ,0
10000033,2,0,0,6,0.711909965598467,0,1, ,0, ,3,1,3,0,2.0, , ,0, ,1, , ,2,0, ,2,1,0, ,0,6,0,0, , ,0
10000439,2,0,0,7,0.452299522991724,0,1, ,0, ,7,1,4,0,5.0, , ,0, , , , ,2,0, ,2,1,0, ,0,4,0,0, , ,0
10002013,2,0,1,7,0.848207589959279,0,2,0,0, ,10,1,2,0,6.0, , ,0,0,1,0, ,2,0, ,2,0,0,0,0,6,0,0,0, ,0
10001623,2,0,1,7,0.607144679022687,1,1,0,0, ,2,1,3,0,5.0, , ,0,0, ,0, ,2,0, ,2,1,0,0,0,6,0,0,0, ,0
10001753,2,0,0,3,0.942614747035578,0,1, ,0, ,1,1,5,0,3.0, , ,0, ,1, , ,1,0, ,2,1,0, ,0,4,0,0, , ,0
10002086,2,0,0,4,0.934085576239889,0,2, ,0, ,8,2,3,0,, , ,0, ,1, , ,1,0, ,2,0,0, ,0,6,0,0, , ,0
50001588,1,0,0,4,1.23124268796456,1,1, ,0,0,1,2,5,0,6.0,0,0,1, ,1, , ,1,0, ,2,1,0, ,0,2,0,0, , ,0
10001602,2,0,0,6,0.711909965598467,0,1, ,0, ,3,1,2,0,3.0, , ,0, , , , ,2,0, ,2,1,0, ,0,6,0,0, , ,0
50000010,1,0,0,4,2.21799098133473,1,1,0,0,0,6,2,7,0,2.0,0,0,0,0,1,0, ,1,0, ,2,1,0,0,0,2,0,0,0, ,0
10000609,2,0,0,4,1.14022930968039,0,1, ,1,0,5,2,7,0,2.0,0,1,0, ,1, , ,1,0, ,2,0,0, ,1,6,0,0, , ,0
10001432,2,0,0,6,0.963734529127859,0,1, ,0, ,3,1,6,0,3.0, , ,0, , , , ,2,0, ,2,1,0, ,0,5,0,0, , ,0
10000395,1,0,0,5,0.800293319582631,0,2,0,0, ,7,1,3,0,5.0, , ,0,0,1,0, ,2,0, ,2,0,0,0,0,2,0,0,0, ,0
50000755,1,0,0,6,2.76909605612643,0,2, ,0, ,2,3,7,0,3.0, , ,0, ,1, , ,2,0, ,2,0,0, ,0,1,0,0, , ,0
 ,2,0,0,7,0.999999957487521,0,2,0,0, ,2,1,2,0,3.0, , ,1,0,1,0,8,4,0, ,2,0,0,0,0,8,0,0,0,10349,0
10001156,2,0,0,7,0.963734529127859,0,1,0,0, ,3,1,1,0,3.0, , ,0,0, ,0, ,2,0, ,2,0,0,0,0,5,0,0,0, ,0
50001193,1,0,0,6,1.80241498208395,0,2,0,0, ,7,3,7,0,2.0, , ,0,0,1,0, ,2,0, ,2,0,0,0,0,1,0,0,0, ,0
10001036,2,0,0,4,1.20145834163512,0,1, ,0,0,5,6,6,0,3.0,0,0,0, ,1, , ,1,0, ,2,1,0, ,1,4,0,0, , ,0
