person_id,hh_id,lime_freq,no_bike_share_docks,num_tnc_trips,tnc_mode_taxi,gender,jump_freq,cms_zone,num_taxi_trips,harassment_defense,tnc_purpose,car_share_zipcar,num_days,bike_purpose_appointment,bike_num_days,work_cms_zone,work_park_amount_day,school_mode_bus,work_mode,school_egress,car_share_user,work_park_amount_month,no_bike_share_stations,bike_freq,work_park_location,harassment_mode,harassment_transit,harassment_time,tnc_mode_bus,work_mode_bus,no_bike_share_personal_bike,school_mode,tnc_use_via,num_trips,is_participant,work_mode_ferry,school_bike_park,disability_hearing,tnc_mode_scooter,race_asian,made_trips,no_bike_nyc_paving,packages,school_scooter_park,missing_school_location,car_share_car2go,num_walk_trips,harassment_private_car,school_park_amount_day,num_bike_trips,bike_share_none,race_white,car_share_none,work_mode_bike,disability_walking,disability_none,bike_purpose_transit,car_share_other,work_vehicle_pass_period
1981055202,19810552,995,995,,995,995,995,Northern Bronx,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,-9998,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1906124401,19061244,995,-9998,0.0,108,1,995,Inner Brooklyn,1.0,995,1,0,7.0,1,0,Manhattan Core,,995,105,995,0,,-9998,2,995,995,995,995,995,995,-9998,995,0,27.0,1,995,995,0,995,0,1.0,995,1,995,0,0,20.0,995,,0.0,0,1,1,995,0,1,0,0,995
1990897102,19908971,995,995,,995,995,995,Outer Brooklyn,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1916451102,19164511,995,995,,995,995,995,Northern Bronx,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,-9998,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1973746402,19737464,995,995,,995,995,995,Middle Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
19614162201,196141622,995,-9998,0.0,108,2,995,Northern Manhattan,2.0,995,1,0,7.0,0,995,Manhattan Core,,995,105,995,0,,-9998,1,995,995,995,995,995,995,-9998,995,0,37.0,1,995,995,0,995,0,1.0,995,1,995,0,0,25.0,995,,1.0,0,1,1,995,0,1,0,0,995
1960480001,19604800,995,0,0.0,995,1,995,Inner Queens,0.0,995,3,0,7.0,0,995,,,995,995,995,0,,0,3,995,995,995,995,995,995,0,100,0,22.0,1,995,995,0,995,0,1.0,995,2,995,1,0,0.0,995,10.0,0.0,1,0,1,995,0,1,0,0,995
19614106304,196141063,995,995,,995,995,995,Manhattan Core,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,1,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1958007001,19580070,995,0,0.0,995,1,995,Northern Manhattan,0.0,995,1,0,7.0,995,995,Manhattan Core,,995,105,995,0,,0,5,995,995,995,995,995,995,0,995,0,14.0,1,995,995,0,995,0,1.0,0,1,995,0,0,4.0,995,,0.0,1,0,1,995,0,1,995,0,995
1900447402,19004474,995,995,,995,995,995,Inner Brooklyn,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1914074201,19140742,995,0,0.0,36,999,995,Outer Brooklyn,0.0,995,7,0,7.0,995,995,Manhattan Core,,995,102,995,0,,0,5,995,995,995,995,995,55,0,995,1,23.0,1,995,995,999,995,999,1.0,0,2,995,0,0,3.0,995,,0.0,1,999,1,995,999,999,995,0,995
1987344802,19873448,995,995,,995,995,995,Northern Bronx,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1907712302,19077123,995,995,,995,995,995,Northern Manhattan,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1907480201,19074802,995,-9998,0.0,36,2,995,Northern Manhattan,0.0,995,5,0,7.0,995,995,,,995,105,995,0,,-9998,5,995,995,995,995,995,995,-9998,995,0,2.0,1,995,995,0,995,0,1.0,0,1,995,0,0,0.0,995,,0.0,0,1,1,995,0,1,995,0,995
1941442502,19414425,995,995,,995,995,995,Northern Bronx,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1985798201,19857982,995,0,3.0,995,1,995,Northern Bronx,0.0,995,1,0,7.0,995,0,Southern Bronx,,995,100,995,0,,0,5,4,995,995,995,995,995,1,995,0,39.0,1,995,995,0,995,0,1.0,0,2,995,0,0,0.0,995,,0.0,1,1,1,995,0,1,995,0,995
1900785402,19007854,995,995,,995,995,995,Northern Bronx,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1953064902,19530649,995,995,,995,995,995,Inner Brooklyn,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1933609502,19336095,995,995,,995,995,995,Northern Manhattan,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1949177102,19491771,995,995,,995,995,995,Inner Brooklyn,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1956225101,19562251,995,0,0.0,995,1,995,Northern Bronx,0.0,0,995,0,7.0,995,995,,,995,995,995,0,,1,5,995,0,0,0,995,995,0,995,0,50.0,1,995,995,999,995,0,1.0,0,5,995,0,0,27.0,0,,0.0,1,0,1,995,999,999,995,0,995
1982561302,19825613,995,995,,995,995,995,Inner Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1942210601,19422106,995,-9998,1.0,995,2,995,Inner Brooklyn,0.0,995,1,1,7.0,1,3,Manhattan Core,,995,105,995,1,,-9998,1,995,995,995,995,995,995,-9998,995,0,36.0,1,995,995,0,995,0,1.0,995,1,995,0,0,15.0,995,,7.0,0,1,0,995,0,1,1,0,995
1931735702,19317357,995,995,,995,995,995,Northern Bronx,,995,995,995,,995,995,,,23,995,1,995,,995,995,995,995,995,995,995,995,995,102,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1922271501,19222715,995,-9998,0.0,995,2,995,Northern Manhattan,0.0,995,995,0,7.0,0,995,Manhattan Core,,995,1,995,0,,-9998,4,995,995,995,995,995,995,-9998,995,0,49.0,1,995,995,0,995,0,1.0,995,1,995,0,0,39.0,995,,0.0,0,1,1,995,0,1,1,0,995
1993221801,19932218,995,0,0.0,995,2,995,Manhattan Core,1.0,995,995,0,7.0,995,995,Manhattan Core,,995,1,995,0,,0,6,995,995,995,995,995,995,0,995,0,27.0,1,995,995,0,995,0,1.0,995,6,995,0,0,24.0,995,,0.0,1,1,1,995,0,1,995,0,995
1953443402,19534434,995,995,,995,995,995,Northern Manhattan,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,-9998,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1991520902,19915209,995,995,,995,995,995,Inner Brooklyn,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1974026701,19740267,995,0,3.0,60,1,995,Northern Bronx,2.0,0,1,0,7.0,995,0,,,995,995,995,0,,0,5,995,0,0,1,995,995,0,995,0,15.0,1,995,995,0,995,0,1.0,0,2,995,0,0,5.0,0,,0.0,1,1,1,995,0,1,995,0,995
1924165702,19241657,995,995,,995,995,995,Middle Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1997596102,19975961,995,995,,995,995,995,Inner Brooklyn,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,-9998,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1962817501,19628175,995,-9998,0.0,60,1,995,Inner Queens,0.0,995,50,0,7.0,0,995,Inner Brooklyn,,995,105,995,0,,-9998,1,995,995,995,995,995,995,-9998,995,0,46.0,1,995,995,0,995,0,1.0,995,2,995,0,0,24.0,995,,2.0,0,1,1,995,0,1,0,0,995
1967584501,19675845,995,0,0.0,995,1,995,Middle Queens,0.0,995,995,0,7.0,995,0,,,995,995,995,0,,0,5,995,995,995,995,995,995,0,100,0,29.0,1,995,995,0,995,0,1.0,0,2,995,1,0,21.0,995,,0.0,1,1,1,995,0,1,995,0,995
1934020802,19340208,995,995,,995,995,995,Inner Brooklyn,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1900765001,19007650,995,0,0.0,995,2,995,Northern Bronx,0.0,995,995,0,7.0,995,0,,,995,995,995,0,,0,5,995,995,995,995,995,995,0,995,0,55.0,1,995,995,0,995,0,1.0,0,2,995,0,0,4.0,995,,0.0,1,0,1,995,0,1,995,0,995
1924165703,19241657,995,995,,995,995,995,Middle Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1965127902,19651279,995,995,,995,995,995,Northern Manhattan,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,-9998,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1979035201,19790352,995,0,7.0,60,1,995,Northern Bronx,1.0,0,2,0,7.0,995,995,Southern Bronx,,995,105,995,0,,0,5,995,0,0,0,995,995,0,995,0,41.0,1,995,995,0,995,0,1.0,1,8,995,0,0,15.0,0,,0.0,1,0,1,995,0,1,995,0,995
1960480003,19604800,995,995,,995,995,995,Inner Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1915609002,19156090,995,995,,995,995,995,Inner Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1924473901,19244739,995,-9998,0.0,995,2,995,Inner Brooklyn,0.0,-9998,1,0,7.0,-9998,995,,,995,106,995,0,,-9998,-9998,995,-9998,-9998,-9998,995,995,-9998,995,1,86.0,1,995,995,0,995,999,1.0,995,-9998,995,0,0,0.0,-9998,,0.0,-9998,999,1,995,0,1,-9998,0,995
1951985202,19519852,995,995,,995,995,995,Northern Manhattan,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1944612201,19446122,995,0,0.0,995,2,995,Middle Queens,0.0,0,2,0,7.0,0,995,,,995,105,995,0,,0,4,995,0,0,0,995,995,0,995,0,24.0,1,995,995,0,995,1,1.0,995,2,995,0,0,2.0,0,,0.0,1,0,1,995,0,1,0,0,995
1999408003,19994080,995,995,,995,995,995,Middle Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,-9998,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1952065503,19520655,995,995,,995,995,995,Middle Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1972799401,19727994,995,0,1.0,995,2,995,Outer Brooklyn,0.0,0,2,0,7.0,0,0,,,995,105,995,1,,0,4,995,0,0,0,995,995,0,1,0,14.0,1,995,995,0,995,0,1.0,995,1,995,1,1,9.0,0,,0.0,1,1,0,995,0,1,0,0,995
1974219405,19742194,995,995,,995,995,995,Outer Brooklyn,,995,995,995,,995,995,,,23,995,1,995,,995,995,995,995,995,995,995,995,995,102,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1949712802,19497128,995,995,,995,995,995,Inner Brooklyn,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1941442503,19414425,995,995,,995,995,995,Northern Bronx,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,100,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1982035301,19820353,8,-9998,1.0,995,2,995,Inner Brooklyn,0.0,0,99,0,7.0,1,4,,,995,103,995,1,,-9998,1,995,0,0,0,995,995,-9998,995,1,68.0,1,995,995,0,995,0,1.0,995,1,995,0,1,43.0,0,,11.0,0,1,0,2,0,1,1,0,995
1930034602,19300346,995,995,,995,995,995,Northern Bronx,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
19933344202,199333442,995,995,,995,995,995,Northern Manhattan,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1964486101,19644861,995,-9998,1.0,995,2,995,Outer Brooklyn,1.0,995,995,0,7.0,0,0,Manhattan Core,,995,102,995,0,,-9998,3,995,995,995,995,995,23,-9998,995,0,44.0,1,995,995,0,995,1,1.0,995,2,995,0,0,29.0,995,,0.0,0,0,1,995,0,1,1,0,995
1984844401,19848444,995,0,0.0,60,1,995,Northern Bronx,0.0,0,2,0,7.0,995,0,,,995,995,995,0,,0,5,995,0,0,0,995,995,0,995,0,59.0,1,995,995,0,995,0,1.0,0,5,995,0,0,35.0,0,,0.0,1,0,1,995,0,1,995,0,995
1904410301,19044103,995,0,0.0,995,1,995,Northern Bronx,0.0,0,995,0,7.0,0,1,Northern Bronx,,995,100,995,0,,0,4,3,0,1,0,995,995,1,995,0,26.0,1,995,995,0,995,0,1.0,995,1,995,0,0,8.0,1,,2.0,1,1,1,995,0,1,0,0,995
1931621701,19316217,995,-9998,0.0,36,2,995,Inner Queens,1.0,1,1,0,7.0,0,0,Upper Manhattan,,61,102,995,1,,-9998,4,995,0,0,0,995,61,-9998,102,0,41.0,1,995,995,0,995,0,1.0,995,1,995,1,1,35.0,0,,0.0,0,1,0,995,0,0,0,0,995
1986682701,19866827,7,-9998,0.0,995,2,995,Middle Queens,0.0,995,1,0,7.0,995,0,,,995,101,995,1,,-9998,5,995,995,995,995,995,995,-9998,995,0,43.0,1,995,995,0,995,0,1.0,0,2,995,0,0,32.0,995,,0.0,0,1,0,995,0,1,995,1,995
1998055301,19980553,995,0,0.0,995,2,995,Manhattan Core,0.0,0,7,0,7.0,0,0,,,995,102,995,1,,1,4,995,0,0,0,995,62,0,995,1,1.0,1,995,995,0,995,0,1.0,995,3,995,0,0,0.0,0,,0.0,1,0,0,995,0,1,0,1,995
1976639701,19766397,995,0,0.0,36,1,995,Inner Brooklyn,0.0,0,1,0,7.0,995,995,Manhattan Core,,995,105,995,0,,0,5,995,0,0,0,995,995,0,995,0,27.0,1,995,995,0,995,0,1.0,0,2,995,0,0,16.0,0,,0.0,1,1,1,995,0,1,995,0,995
1905439004,19054390,995,995,,995,995,995,Northern Bronx,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1903849901,19038499,995,1,0.0,995,2,995,Manhattan Core,0.0,0,1,0,7.0,995,0,Manhattan Core,,995,105,995,0,,0,5,995,0,1,1,995,995,0,996,0,28.0,1,995,995,0,995,999,1.0,1,7,995,0,0,8.0,0,,0.0,1,999,1,995,0,1,995,0,995
1903883801,19038838,995,0,0.0,995,1,995,Manhattan Core,2.0,995,7,1,7.0,995,995,Manhattan Core,,995,105,995,1,,0,5,995,995,995,995,995,995,0,995,0,37.0,1,995,995,0,995,0,1.0,0,3,995,0,0,24.0,995,,0.0,1,1,0,995,0,1,995,0,995
1923032401,19230324,995,-9998,0.0,995,1,995,Northern Manhattan,0.0,-9998,995,0,7.0,-9998,995,,,995,105,995,0,,-9998,-9998,995,-9998,-9998,-9998,995,995,-9998,105,0,69.0,1,995,995,0,995,0,1.0,995,-9998,995,1,0,18.0,-9998,,0.0,-9998,0,1,995,0,1,-9998,0,995
1953238302,19532383,995,995,,995,995,995,Inner Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,-9998,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1906924301,19069243,995,0,2.0,108,1,995,Northern Bronx,0.0,0,4,0,7.0,0,995,Upper Manhattan,,995,995,995,0,,0,4,995,0,0,0,995,995,1,995,0,37.0,1,995,995,0,995,999,1.0,995,6,995,0,0,6.0,0,,0.0,1,999,1,995,0,1,0,0,995
1960056302,19600563,995,995,,995,995,995,Northern Bronx,,995,995,995,,995,995,,,995,995,997,995,,995,995,995,995,995,995,995,995,995,105,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1935295201,19352952,995,0,0.0,995,1,995,Northern Bronx,0.0,995,995,0,7.0,995,0,Southern Bronx,,995,102,995,0,,0,5,995,995,995,995,995,55,0,995,0,44.0,1,995,995,0,995,0,1.0,0,2,995,0,0,6.0,995,,0.0,1,0,1,995,0,1,995,0,995
1914251004,19142510,995,995,,995,995,995,Inner Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1927887302,19278873,995,995,,995,995,995,Middle Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1920273903,19202739,995,995,,995,995,995,Middle Queens,,995,995,995,,995,995,,,24,995,1,995,,995,995,995,995,995,995,995,995,995,102,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1917735701,19177357,995,0,2.0,995,1,995,Outer Queens,0.0,995,1,0,7.0,995,995,,,995,102,995,1,,0,5,995,995,995,995,23,23,0,996,0,16.0,1,995,995,0,995,0,1.0,0,5,995,0,0,5.0,995,,0.0,1,1,0,995,0,1,995,1,995
1966443302,19664433,995,995,,995,995,995,Northern Bronx,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1939599201,19395992,995,0,1.0,60,2,995,Outer Brooklyn,0.0,995,2,0,7.0,0,995,Manhattan Core,,995,105,995,0,,0,4,995,995,995,995,995,995,0,995,0,24.0,1,995,995,0,995,999,1.0,995,1,995,0,0,21.0,995,,0.0,1,999,1,995,0,1,0,0,995
1914251002,19142510,995,995,,995,995,995,Inner Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,-9998,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1923492901,19234929,995,1,0.0,995,1,995,Northern Manhattan,0.0,995,995,0,7.0,995,0,,,995,995,995,0,,1,5,995,995,995,995,995,995,0,995,0,44.0,1,995,995,0,995,0,1.0,1,1,995,0,0,38.0,995,,0.0,1,1,1,995,0,1,995,0,995
1941442501,19414425,995,0,0.0,995,2,995,Northern Bronx,0.0,995,1,0,7.0,995,995,Northern Bronx,,995,100,995,0,,0,5,3,995,995,995,995,995,0,995,0,38.0,1,995,995,0,995,0,1.0,1,2,995,0,0,15.0,995,,0.0,1,1,1,995,0,1,995,0,995
1928096101,19280961,995,-9998,0.0,995,2,995,Manhattan Core,2.0,0,1,0,7.0,995,995,Manhattan Core,,995,105,995,0,,-9998,5,995,0,0,0,995,995,-9998,995,0,64.0,1,995,995,0,995,0,1.0,0,3,995,0,0,37.0,0,,0.0,0,1,1,995,0,1,995,0,995
1951408701,19514087,995,0,0.0,36,1,995,Manhattan Core,0.0,995,1,0,7.0,995,0,,,995,995,995,0,,0,5,995,995,995,995,995,995,0,995,0,27.0,1,995,995,0,995,0,1.0,0,1,995,0,0,19.0,995,,0.0,1,1,1,995,0,1,995,0,995
1915634606,19156346,995,995,,995,995,995,Northern Bronx,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,1,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1967343402,19673434,995,995,,995,995,995,Northern Bronx,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1986682702,19866827,995,995,,995,995,995,Middle Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
19736538604,197365386,995,995,,995,995,995,Inner Brooklyn,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1942978601,19429786,995,-9998,0.0,995,2,995,Northern Bronx,0.0,-9998,995,0,7.0,-9998,995,Southern Bronx,,995,102,995,0,,-9998,-9998,995,-9998,-9998,-9998,995,23,-9998,995,0,48.0,1,995,995,0,995,0,1.0,995,-9998,995,0,0,20.0,-9998,,0.0,-9998,0,1,995,0,1,-9998,0,995
1958650502,19586505,995,995,,995,995,995,Middle Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1903626803,19036268,995,995,,995,995,995,Northern Manhattan,,995,995,995,,995,995,,,995,995,1,995,,995,995,995,995,995,995,995,995,995,105,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1958650503,19586505,995,995,,995,995,995,Middle Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,-9998,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1920997404,19209974,995,995,,995,995,995,Manhattan Core,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,-9998,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1928119701,19281197,7,-9998,5.0,995,2,6,Northern Bronx,0.0,0,1,1,7.0,0,2,Manhattan Core,,995,105,995,1,,-9998,2,995,0,0,0,23,995,-9998,995,0,82.0,1,995,995,0,995,0,1.0,995,2,995,0,0,30.0,1,,8.0,0,0,0,995,0,1,0,0,995
1974026702,19740267,995,995,,995,995,995,Northern Bronx,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,-9998,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1942806502,19428065,995,995,,995,995,995,Middle Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1919281404,19192814,995,995,,995,995,995,Middle Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1983946202,19839462,995,995,,995,995,995,Inner Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,-9998,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1975599602,19755996,995,995,,995,995,995,Northern Manhattan,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,-9998,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1933492301,19334923,995,0,0.0,995,2,995,Inner Queens,0.0,995,995,0,7.0,995,0,Manhattan Core,,995,105,995,0,,0,5,995,995,995,995,995,995,1,995,0,37.0,1,995,995,0,995,1,1.0,0,7,995,0,0,12.0,995,,0.0,1,0,1,995,0,1,995,0,995
19755669801,197556698,995,0,5.0,995,2,995,Manhattan Core,0.0,995,1,0,7.0,0,995,Manhattan Core,,995,105,995,0,,0,4,995,995,995,995,995,995,0,995,0,51.0,1,995,995,0,995,1,1.0,995,3,995,0,0,24.0,995,,0.0,1,0,1,995,0,1,0,0,995
1917525501,19175255,995,0,0.0,995,1,995,Manhattan Core,0.0,0,995,0,7.0,0,995,Manhattan Core,,995,1,995,0,,0,4,995,0,0,0,995,995,1,995,0,31.0,1,995,995,0,995,0,1.0,995,3,995,0,0,31.0,0,,0.0,1,0,1,995,0,1,0,0,995
1974026703,19740267,995,995,,995,995,995,Northern Bronx,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1986250802,19862508,995,995,,995,995,995,Manhattan Core,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1995961003,19959610,995,995,,995,995,995,Middle Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,1,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1903883802,19038838,995,995,,995,995,995,Manhattan Core,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1981729903,19817299,995,995,,995,995,995,Middle Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1982561303,19825613,995,995,,995,995,995,Inner Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
