hh_id,no_bike_nyc_storage,work_mode_auto,kid_accompany,school_mode_bike,no_bike_nyc_unable,tnc_freq,tnc_use_lyft,harassment_neighborhood,bike_share_jump,job_type,school_mode_ferry,citi_bike_freq,tnc_mode_rail,no_bike_share_unfamiliar,planning_apps,last_travel_date,school_park_amount_week,tnc_use_none,no_bike_share_other,bike_purpose_recreation,no_bike_nyc_showers,disability_concentrating,harassment_none,education,no_bike_share_expensive,race_black,ethnicity,school_access,num_complete_weekend_days,worker,person_num,work_mode_rail,first_travel_date,school_mode_auto,tnc_mode_auto,harassment_other,relationship,bike_share_citi_bike,bike_stolen,congestion,tnc_user,no_bike_nyc_long_trips,smartphone_type
19839462,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-13T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,4,995,2019-06-07T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19694449,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-14T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,3,995,2019-06-08T00:00:00.000,995,995,995,-9998,995,995,995,995,995,995
19909641,1,995,995,995,0,995,0,995,0,995,995,995,995,0,3,2019-06-07T00:00:00.000,,1,0,995,0,0,995,2,0,0,1,995,2.0,0,1,995,2019-06-01T00:00:00.000,995,995,995,0,0,1,4,0,0,1
19007650,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-08T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,4,995,2019-06-02T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19244739,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-05-30T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,0,5,995,2019-05-24T00:00:00.000,995,995,995,-9998,995,995,995,995,995,995
19788214,995,995,995,995,995,1,1,995,0,1,995,5,995,-9998,8,2019-06-13T00:00:00.000,,0,-9998,0,995,0,995,999,-9998,0,1,995,2.0,1,1,995,2019-06-07T00:00:00.000,995,995,995,0,1,0,1,1,995,2
19677064,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-09T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-03T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19949588,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-13T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,0,2,995,2019-06-07T00:00:00.000,995,995,995,-9998,995,995,995,995,995,995
19664357,0,995,995,995,0,6,0,0,0,1,995,995,995,0,4,2019-06-14T00:00:00.000,,0,0,995,0,999,0,5,0,999,3,995,2.0,1,1,995,2019-06-08T00:00:00.000,995,995,0,0,0,0,4,1,0,1
19399238,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-20T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,0,2,995,2019-06-14T00:00:00.000,995,995,995,3,995,995,995,995,995,995
19731427,995,995,995,995,995,995,-9998,-9998,-9998,995,995,995,995,-9998,-9998,2019-06-15T00:00:00.000,,-9998,-9998,-9998,995,0,-9998,-9998,-9998,0,1,995,1.0,0,1,995,2019-06-09T00:00:00.000,995,995,-9998,0,-9998,-9998,-9998,-9998,995,1
190811437,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-27T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,2,995,2019-06-21T00:00:00.000,995,995,995,4,995,995,995,995,995,995
19810552,995,22,995,995,995,995,-9998,-9998,-9998,4,995,995,995,-9998,-9998,2019-06-16T00:00:00.000,,-9998,-9998,-9998,995,0,-9998,-9998,-9998,1,1,995,0.0,1,1,995,2019-06-10T00:00:00.000,995,995,-9998,0,-9998,-9998,-9998,-9998,995,2
19584645,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-07T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-01T00:00:00.000,995,995,995,3,995,995,995,995,995,995
19983560,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-08T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,4,995,2019-06-02T00:00:00.000,995,995,995,3,995,995,995,995,995,995
19539413,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-01T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-05-26T00:00:00.000,995,995,995,-9998,995,995,995,995,995,995
19085707,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-05-30T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-05-24T00:00:00.000,995,995,995,5,995,995,995,995,995,995
19036268,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-17T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-11T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19118148,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-09T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,3,995,2019-06-03T00:00:00.000,995,995,995,3,995,995,995,995,995,995
19959610,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-13T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-07T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19401404,0,33,995,995,0,7,1,995,0,4,995,995,30,0,2,2019-06-27T00:00:00.000,,0,0,995,0,0,995,5,1,0,1,995,2.0,1,1,995,2019-06-21T00:00:00.000,995,995,995,0,0,0,2,1,0,2
19142510,995,995,995,995,995,7,0,995,0,2,995,995,995,0,1,2019-06-16T00:00:00.000,,0,0,1,995,0,995,6,0,999,1,995,1.0,1,1,30,2019-06-10T00:00:00.000,995,995,995,0,0,0,5,1,995,1
19844301,0,995,995,995,0,7,0,995,0,1,995,995,995,0,6,2019-05-30T00:00:00.000,,0,1,995,0,0,995,2,0,0,3,995,2.0,1,1,30,2019-05-24T00:00:00.000,995,995,995,0,0,0,4,1,0,2
19118148,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-09T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-03T00:00:00.000,995,995,995,6,995,995,995,995,995,995
19119264,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-04T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,3,995,2019-05-29T00:00:00.000,995,995,995,-9998,995,995,995,995,995,995
19886934,1,995,995,995,0,6,0,0,0,1,995,995,30,0,1,2019-06-13T00:00:00.000,,0,0,995,1,0,1,5,1,0,1,995,2.0,1,1,30,2019-06-07T00:00:00.000,995,995,0,0,0,0,4,1,0,1
19817790,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-13T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,0,2,995,2019-06-07T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19340208,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-09T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,5,995,2019-06-03T00:00:00.000,995,995,995,997,995,995,995,995,995,995
19128103,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-14T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,0,2,995,2019-06-08T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19630116,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-22T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-16T00:00:00.000,995,995,995,6,995,995,995,995,995,995
19666581,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-17T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-11T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19633342,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-11T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,1,,995,2,995,2019-06-05T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19524488,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-05-30T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,3,995,2019-05-24T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19316217,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-08T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,3,995,2019-06-02T00:00:00.000,995,995,995,6,995,995,995,995,995,995
19263776,995,995,995,995,995,995,0,995,-9998,995,995,995,995,-9998,3,2019-06-14T00:00:00.000,,1,-9998,-9998,995,0,995,-9998,-9998,0,3,995,0.0,0,1,995,2019-06-08T00:00:00.000,995,995,995,0,-9998,-9998,-9998,0,995,2
19008896,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-13T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,0,2,995,2019-06-07T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19428065,0,995,995,995,0,5,1,-9998,0,1,995,995,995,0,-9998,2019-06-08T00:00:00.000,,0,0,995,0,0,-9998,-9998,1,0,1,995,1.0,1,1,30,2019-06-02T00:00:00.000,995,995,-9998,0,0,0,5,1,1,1
19343548,995,995,0,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-14T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,4,995,2019-06-08T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19795057,1,995,995,995,0,6,1,0,0,2,995,7,30,-9998,1,2019-06-14T00:00:00.000,,0,-9998,995,1,0,0,6,-9998,0,1,995,1.0,1,1,30,2019-06-08T00:00:00.000,995,995,0,0,1,0,5,1,1,2
19599634,0,995,995,995,0,6,1,0,0,1,995,995,995,0,4,2019-06-11T00:00:00.000,,0,1,995,0,0,0,6,0,0,1,995,1.0,1,1,30,2019-06-05T00:00:00.000,995,995,0,0,0,0,1,1,0,1
19091587,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-24T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-18T00:00:00.000,995,995,995,6,995,995,995,995,995,995
19007854,0,34,995,995,0,7,0,995,0,1,995,995,995,0,2,2019-06-09T00:00:00.000,,0,0,995,0,0,995,6,0,0,1,995,2.0,1,1,995,2019-06-03T00:00:00.000,995,34,995,0,0,0,4,1,1,1
19885552,995,995,995,995,995,995,0,995,0,1,995,995,995,0,1,2019-06-14T00:00:00.000,,1,0,1,995,0,995,6,0,0,1,995,2.0,1,1,30,2019-06-08T00:00:00.000,995,995,995,0,0,0,3,0,995,1
19274380,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-07T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-01T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19074470,0,995,995,995,0,8,0,995,0,1,995,995,995,0,6,2019-06-10T00:00:00.000,,0,1,995,0,0,995,6,0,0,1,995,0.0,1,1,995,2019-06-04T00:00:00.000,995,995,995,0,0,0,4,1,1,2
19012243,995,995,0,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-08T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,1,,995,2,995,2019-06-02T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19300346,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-17T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,6,995,2019-06-11T00:00:00.000,995,995,995,4,995,995,995,995,995,995
19980763,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-24T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,4,995,2019-06-18T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19995729,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-22T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-16T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19524193,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-24T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-18T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19573082,0,995,995,995,0,8,0,995,0,1,995,995,995,0,8,2019-06-03T00:00:00.000,,0,1,995,0,0,995,2,0,0,1,995,2.0,1,1,995,2019-05-28T00:00:00.000,995,995,995,0,0,0,4,1,0,2
19257855,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-08T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,0,2,995,2019-06-02T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19555617,1,995,995,995,0,995,0,995,0,1,995,995,995,0,3,2019-06-16T00:00:00.000,,1,0,995,0,0,995,5,1,0,1,995,1.0,1,1,995,2019-06-10T00:00:00.000,995,995,995,0,0,0,2,0,0,1
19677778,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-19T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,0,2,995,2019-06-13T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19164511,995,995,995,995,995,7,1,-9998,-9998,1,995,995,995,-9998,-9998,2019-06-14T00:00:00.000,,0,-9998,-9998,995,0,-9998,-9998,-9998,0,1,995,2.0,1,1,995,2019-06-08T00:00:00.000,995,995,-9998,0,-9998,-9998,-9998,1,995,2
19074470,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-10T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,0,2,995,2019-06-04T00:00:00.000,995,995,995,3,995,995,995,995,995,995
19599024,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-08T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,0,2,995,2019-06-02T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19724396,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-11T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,4,995,2019-06-05T00:00:00.000,995,995,995,-9998,995,995,995,995,995,995
19230898,995,995,995,995,995,6,1,995,0,1,995,1,995,-9998,4,2019-06-25T00:00:00.000,,0,-9998,1,995,0,995,6,-9998,0,1,995,2.0,1,1,995,2019-06-19T00:00:00.000,995,995,995,0,1,0,2,1,995,1
19128103,0,995,995,995,0,7,0,995,0,995,995,995,995,0,4,2019-06-14T00:00:00.000,,0,0,995,0,0,995,7,0,0,1,995,2.0,0,1,995,2019-06-08T00:00:00.000,995,995,995,0,0,0,3,1,0,1
191528650,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-28T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-22T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19933569,0,995,995,995,0,995,0,995,0,1,995,995,995,0,3,2019-06-12T00:00:00.000,,1,0,995,0,0,995,6,0,0,1,995,2.0,1,1,30,2019-06-06T00:00:00.000,995,995,995,0,0,0,2,0,0,2
19107283,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-15T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,0,2,995,2019-06-09T00:00:00.000,995,995,995,3,995,995,995,995,995,995
19082802,995,995,995,995,995,7,0,995,0,1,995,995,995,0,1,2019-06-15T00:00:00.000,,0,0,1,995,0,995,7,0,0,4,995,1.0,1,1,30,2019-06-09T00:00:00.000,995,995,995,0,0,0,1,1,995,2
19842660,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-23T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-17T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19234611,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-18T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,3,995,2019-06-12T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19397074,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-04T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,5,995,2019-05-29T00:00:00.000,995,995,995,-9998,995,995,995,995,995,995
19211933,0,995,995,995,0,6,1,-9998,0,1,995,995,995,0,-9998,2019-06-11T00:00:00.000,,0,0,995,0,0,-9998,6,0,0,1,995,2.0,1,1,30,2019-06-05T00:00:00.000,995,995,-9998,0,0,0,3,1,0,2
19417070,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-09T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,0,2,995,2019-06-03T00:00:00.000,995,995,995,4,995,995,995,995,995,995
19422106,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-14T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,3,995,2019-06-08T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19213216,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-07T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-01T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19983560,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-08T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,3,995,2019-06-02T00:00:00.000,995,995,995,4,995,995,995,995,995,995
19295585,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-21T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,4,995,2019-06-15T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19107283,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-15T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,6,995,2019-06-09T00:00:00.000,995,995,995,4,995,995,995,995,995,995
19244739,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-05-30T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,3,995,2019-05-24T00:00:00.000,995,995,995,-9998,995,995,995,995,995,995
19119264,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-04T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-05-29T00:00:00.000,995,995,995,-9998,995,995,995,995,995,995
19866442,995,995,995,995,995,4,1,0,0,1,995,7,30,-9998,4,2019-06-14T00:00:00.000,,0,-9998,1,995,0,0,6,-9998,0,997,995,2.0,1,1,995,2019-06-08T00:00:00.000,995,995,0,0,1,0,2,1,995,1
19281401,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-08T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-02T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19923863,995,995,995,995,995,6,0,995,0,3,995,995,995,0,3,2019-06-17T00:00:00.000,,0,1,995,995,0,995,6,0,1,1,995,2.0,1,1,995,2019-06-11T00:00:00.000,995,995,995,0,0,0,1,1,995,2
19287535,0,995,995,995,0,995,0,995,0,995,995,995,995,0,6,2019-06-23T00:00:00.000,,1,0,995,0,0,995,6,0,1,1,995,2.0,0,1,995,2019-06-17T00:00:00.000,995,995,995,0,0,0,2,0,0,1
193224551,1,995,995,995,0,7,1,995,0,1,995,995,995,0,5,2019-06-27T00:00:00.000,,0,1,995,0,0,995,6,0,0,1,995,2.0,1,1,995,2019-06-21T00:00:00.000,995,995,995,0,0,0,1,1,0,1
196141622,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-27T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,0,2,995,2019-06-21T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19340208,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-09T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,3,995,2019-06-03T00:00:00.000,995,995,995,5,995,995,995,995,995,995
19644128,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-15T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,0,2,995,2019-06-09T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19808123,0,995,995,995,0,6,1,995,0,1,995,995,995,0,2,2019-06-08T00:00:00.000,,0,1,995,1,0,995,6,0,0,999,995,2.0,1,1,30,2019-06-02T00:00:00.000,995,995,995,0,0,0,1,1,1,2
198077751,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-27T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,0,2,995,2019-06-21T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19329638,995,995,995,995,995,7,1,995,0,995,995,995,995,0,2,2019-06-07T00:00:00.000,,0,0,1,995,1,995,5,1,0,1,995,2.0,0,1,995,2019-06-01T00:00:00.000,995,995,995,0,0,1,2,1,995,1
19132001,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-15T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-09T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19689813,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-10T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,0,2,995,2019-06-04T00:00:00.000,995,995,995,6,995,995,995,995,995,995
19649224,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-12T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-06T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19012243,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-08T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,3,995,2019-06-02T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19650489,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-30T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,4,995,2019-06-24T00:00:00.000,995,995,995,997,995,995,995,995,995,995
19694449,995,995,995,995,995,995,0,-9998,-9998,2,995,995,995,-9998,-9998,2019-06-14T00:00:00.000,,1,-9998,-9998,995,0,-9998,-9998,-9998,0,1,995,2.0,1,1,30,2019-06-08T00:00:00.000,995,995,-9998,0,-9998,-9998,4,0,995,1
19206238,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-03T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-05-28T00:00:00.000,995,995,995,3,995,995,995,995,995,995
19759230,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-08T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,3,995,2019-06-02T00:00:00.000,995,995,995,4,995,995,995,995,995,995
19759230,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-08T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,2,995,2019-06-02T00:00:00.000,995,995,995,4,995,995,995,995,995,995
192434956,995,995,995,995,995,995,0,995,0,995,995,995,995,0,8,2019-06-30T00:00:00.000,,1,0,1,995,999,995,7,0,1,1,995,1.0,0,1,995,2019-06-24T00:00:00.000,995,995,995,0,0,0,2,0,995,1
19545969,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-07T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,0,2,995,2019-06-01T00:00:00.000,995,995,995,3,995,995,995,995,995,995
19008167,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-19T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,4,995,2019-06-13T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19284281,995,995,995,995,995,995,0,995,0,1,995,995,995,0,5,2019-06-10T00:00:00.000,,1,0,0,995,0,995,7,1,999,997,995,1.0,1,1,30,2019-06-04T00:00:00.000,995,995,995,0,0,0,4,0,995,2
19608827,0,995,995,995,1,4,1,995,0,995,995,995,995,0,4,2019-06-10T00:00:00.000,,0,0,995,0,0,995,3,0,0,1,995,2.0,0,1,995,2019-06-04T00:00:00.000,995,995,995,0,0,0,5,1,0,2
19384978,995,995,0,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-22T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,4,995,2019-06-16T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19715989,1,995,995,995,0,1,1,0,0,3,995,995,995,0,4,2019-06-11T00:00:00.000,,0,0,995,0,0,0,5,0,0,999,995,2.0,1,1,995,2019-06-05T00:00:00.000,995,995,0,0,0,0,4,1,0,1
19085707,0,995,995,995,0,6,0,995,0,1,995,995,995,0,1,2019-05-30T00:00:00.000,,0,0,995,0,0,995,6,0,999,1,995,2.0,1,1,30,2019-05-24T00:00:00.000,995,995,995,0,0,0,5,1,0,2
19054390,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-07T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,2,995,2019-06-01T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19082987,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-11T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-05T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19283972,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-13T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-07T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19008808,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-14T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-08T00:00:00.000,995,995,995,3,995,995,995,995,995,995
19608827,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-10T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-04T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19949365,995,995,995,995,995,4,1,0,0,2,995,995,995,0,2,2019-05-31T00:00:00.000,,0,0,1,995,0,0,3,1,1,1,995,2.0,1,1,30,2019-05-25T00:00:00.000,995,995,0,0,0,0,2,1,995,2
19137972,995,995,995,995,995,6,1,995,0,1,995,7,995,-9998,4,2019-06-21T00:00:00.000,,0,-9998,1,995,0,995,6,-9998,0,1,995,2.0,1,1,30,2019-06-15T00:00:00.000,995,995,995,0,1,0,2,1,995,1
19715989,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-11T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,3,995,2019-06-05T00:00:00.000,995,995,995,5,995,995,995,995,995,995
19295585,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-21T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,3,995,2019-06-15T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19535147,0,33,995,995,0,1,0,0,0,1,995,7,995,-9998,1,2019-06-10T00:00:00.000,,0,-9998,995,0,0,0,-9998,-9998,0,997,995,1.0,1,1,995,2019-06-04T00:00:00.000,995,995,0,0,1,1,5,1,0,1
19104300,995,995,995,995,995,5,1,995,0,1,995,995,995,0,5,2019-06-17T00:00:00.000,,0,0,1,995,0,995,6,0,0,1,995,1.0,1,1,30,2019-06-11T00:00:00.000,995,995,995,0,0,0,2,1,995,2
19915953,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-13T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,3,995,2019-06-07T00:00:00.000,995,995,995,2,995,995,995,995,995,995
