latitude,longitude,retail_store_number_of_walk,hotel_gym_fitness_center,fuel_oil_2_use_kbtu,parent_property_name,hotel_gross_floor_area_ft,district_chilled_water_use,city,wholesale_club_supercenter,office_worker_density_number,hospital_general_medical_6,estimated_data_flag_natural,annual_maximum_demand_meter,primary_property_type_self,barracks_gross_floor_area,water_use_intensity_all_water,indirect_ghg_emissions,outdoor_water_use_all_water,multifamily_housing_number_3,data_center_national_median,site_energy_use_kbtu,retail_store_percent_that,estimated_data_flag_fuel,number_of_buildings,municipally_supplied_potable_1,data_center_ups_system,alert_gross_floor_area_is,electricity_use_grid_purchase_3,medical_office_number_of,data_center_it_energy,multifamily_housing_percent,data_center_energy_estimates,museum_gross_floor_area_ft,default_values,percent_of_electricity_that,self_storage_facility_gross,restaurant_weekly_operating,hospital_general_medical_10,largest_property_use_type,weather_normalized_site_1,supermarket_grocery_number_1,alert_property_has_no_uses,weather_normalized_site_3,pre_school_daycare_gross,mailing_center_post_office,estimated_values_water,alert_energy_no_meters,data_center_it_site_energy,temporary_values,data_center_it_equipment,percent_of_recs_retained,net_emissions_metric_tons,community_board,alert_energy_meter_has_single,outpatient_rehabilitation,financial_office_number_of_1,parent_property_id,last_modified_date_property,food_sales_gross_floor_area,data_center_gross_floor_area,indirect_ghg_emissions_metric
40.844253,-73.907616,Not Available,Not Available,6958512.2,Not Applicable: Standalone Property,Not Available,Not Available,Bronx,Not Available,Not Available,Not Available,No,0200107E (8052419),K-12 School,Not Available,Not Available,1.5,Not Available,Not Available,Not Available,12257572.1,Not Available,Not Available,1,Not Available,Not Available,Ok,980000,Not Available,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,K-12 School,0.1,Not Available,Ok,979999.8,Not Available,Not Available,Unable to Check (not enough data),Ok,Not Available,No,Not Available,Not Available,885.9,204.0,Ok,Not Available,Not Available,Not Applicable: Standalone Property,08/12/2020 09:16 PM EDT,Not Available,Not Available,265.7
40.742616,-73.986698,Not Available,Not Available,Not Available,Not Applicable: Standalone Property,Not Available,Not Available,New York,Not Available,1.80478,Not Available,No,Not Available,Office,Not Available,14.56,7.8,Not Available,Not Available,Not Available,56539504.2,Not Available,Not Available,1,7683,Not Available,Ok,6026714,Not Available,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,0,Not Available,Office,0,Not Available,Ok,5971065.1,Not Available,Not Available,No,Ok,Not Available,No,Not Available,Not Available,4130.3,105.0,Ok,Not Available,Not Available,Not Applicable: Standalone Property,05/28/2020 01:21 PM EDT,Not Available,Not Available,4130.3
40.658893,-73.942458,Not Available,Not Available,2126304.3,Not Applicable: Standalone Property,Not Available,Not Available,Brooklyn,Not Available,Not Available,Not Available,No,0300360E (7943439),K-12 School,Not Available,43.83,1.3,Not Available,Not Available,Not Available,21509387.6,Not Available,Not Available,1,13043.5,Not Available,Ok,1325200,Not Available,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,K-12 School,0.5,Not Available,Ok,1325199.9,Not Available,Not Available,No,Ok,Not Available,No,Not Available,Not Available,1330.1,309.0,Ok,Not Available,Not Available,Not Applicable: Standalone Property,05/01/2020 05:54 PM EDT,Not Available,Not Available,382.9
40.810476,-73.95837,Not Available,Not Available,138000,School of Social Work,Not Available,Not Available,New York,Not Available,Not Available,Not Available,No,Not Available,College/University,Not Available,60.85,4.8,Not Available,Not Available,Not Available,16481765.8,Not Available,Not Available,2,8372,Not Available,Ok,2269920,Not Available,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,College/University,0.6,Not Available,Ok,2269919.6,Not Available,Not Available,No,Ok,Not Available,No,Not Available,Not Available,1122.9,109.0,Ok,Not Available,Not Available,1697745,05/05/2020 02:26 PM EDT,Not Available,Not Available,655.9
40.741944,-73.712965,Not Available,Not Available,Not Available,Not Applicable: Standalone Property,Not Available,Not Available,Queens,Not Available,Not Available,Not Available,No,0400195E (8015810),K-12 School,Not Available,0.02,1.1,Not Available,Not Available,Not Available,10696446.8,Not Available,Not Available,1,2.7,Not Available,Ok,636800,Not Available,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,K-12 School,0,Not Available,Ok,632852.2,Not Available,Not Available,No,Ok,Not Available,No,Not Available,Not Available,807.7,413.0,Ok,Not Available,Not Available,Not Applicable: Standalone Property,08/11/2020 05:35 PM EDT,Not Available,Not Available,172.7
40.709941,-73.943641,Not Available,Not Available,839592,Not Applicable: Standalone Property,Not Available,Not Available,Brooklyn,Not Available,Not Available,Not Available,No,0300069E (7875872),K-12 School,Not Available,105.41,1.1,Not Available,Not Available,Not Available,11201867.5,Not Available,Not Available,1,19606.2,Not Available,Ok,750960,Not Available,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,K-12 School,0.4,Not Available,Ok,750959.9,Not Available,Not Available,No,Ok,Not Available,No,Not Available,Not Available,680.2,301.0,Ok,Not Available,Not Available,Not Applicable: Standalone Property,08/17/2020 03:49 PM EDT,Not Available,Not Available,203.6
40.694018,-73.915263,Not Available,Not Available,Not Available,Not Applicable: Standalone Property,Not Available,Not Available,Brooklyn,Not Available,Not Available,Not Available,No,0300327E (7935425),K-12 School,Not Available,65.65,1.2,Not Available,Not Available,Not Available,5238647.8,Not Available,Not Available,1,8271.8,Not Available,Ok,554000,Not Available,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,K-12 School,0.3,Not Available,Ok,552304.9,Not Available,Not Available,No,Ok,Not Available,No,Not Available,Not Available,328.1,304.0,Ok,Not Available,Not Available,Not Applicable: Standalone Property,08/17/2020 03:49 PM EDT,Not Available,Not Available,150.2
40.685491,-73.966291,Not Available,Not Available,4431594,Not Applicable: Standalone Property,Not Available,Not Available,Brooklyn,Not Available,Not Available,Not Available,No,0300039E (7836173),K-12 School,Not Available,20.34,1.4,Not Available,Not Available,Not Available,6447736.8,Not Available,Not Available,1,2025.8,Not Available,Ok,486560,Not Available,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,K-12 School,0,Not Available,Ok,486559.9,Not Available,Not Available,No,Ok,Not Available,No,Not Available,Not Available,488.4,302.0,Ok,Not Available,Not Available,Not Applicable: Standalone Property,05/01/2020 05:48 PM EDT,Not Available,Not Available,140.6
40.715128,-73.887356,Not Available,Not Available,Not Available,Not Applicable: Standalone Property,Not Available,Not Available,Queens,Not Available,Not Available,Not Available,No,Not Available,K-12 School,Not Available,48.22,0,Not Available,Not Available,Not Available,737300,Not Available,Not Available,1,1001.1,Not Available,Ok,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,Not Available,Not Available,Not Available,K-12 School,0.4,Not Available,Ok,Not Available,Not Available,Not Available,No,Ok,Not Available,No,Not Available,Not Available,39.2,405.0,Ok,Not Available,Not Available,Not Applicable: Standalone Property,05/01/2020 05:28 PM EDT,Not Available,Not Available,0
40.54438,-74.197897,Not Available,Not Available,Not Available,Not Applicable: Standalone Property,Not Available,Not Available,Staten Island,Not Available,Not Available,Not Available,No,0500323E (8030608),K-12 School,Not Available,30.47,1.3,Not Available,Not Available,Not Available,14238545.4,Not Available,Not Available,1,6037.9,Not Available,Ok,1015578.4,Not Available,Not Available,Not Available,Not Available,Not Available,No,12.86712,Not Available,Not Available,Not Available,K-12 School,0,Not Available,Ok,884902.6,Not Available,Not Available,No,Ok,Not Available,No,Not Available,100,1064.8,503.0,Ok,Not Available,Not Available,Not Applicable: Standalone Property,05/01/2020 05:54 PM EDT,Not Available,Not Available,255.7
40.822443,-73.893902,Not Available,Not Available,Not Available,Not Applicable: Standalone Property,Not Available,Not Available,Bronx,Not Available,Not Available,Not Available,No,0200159E (8080110),K-12 School,Not Available,Not Available,2.1,Not Available,Not Available,Not Available,9862799.5,Not Available,Not Available,1,Not Available,Not Available,Ok,1600000,Not Available,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,K-12 School,0.2,Not Available,Ok,1593361.2,Not Available,Not Available,Unable to Check (not enough data),Ok,Not Available,No,Not Available,Not Available,667.7,202.0,Ok,Not Available,Not Available,Not Applicable: Standalone Property,04/10/2020 05:35 PM EDT,Not Available,Not Available,433.8
40.574607,-73.996292,Not Available,Not Available,0,Not Applicable: Standalone Property,Not Available,Not Available,Brooklyn,Not Available,Not Available,Not Available,No,0300313E (7935413),K-12 School,Not Available,8.12,1.3,Not Available,Not Available,Not Available,6780716,Not Available,Not Available,1,1110.2,Not Available,Ok,668000,Not Available,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,K-12 School,0.3,Not Available,Ok,667999.9,Not Available,Not Available,No,Ok,Not Available,No,Not Available,Not Available,420.2,313.0,Ok,Not Available,Not Available,Not Applicable: Standalone Property,08/18/2020 06:26 PM EDT,Not Available,Not Available,181.1
40.665058,-73.811701,Not Available,Not Available,4829171.9,Not Applicable: Standalone Property,Not Available,Not Available,Queens,Not Available,Not Available,Not Available,No,0400110E (8013812),K-12 School,Not Available,Not Available,2.3,Not Available,Not Available,Not Available,8662601.5,Not Available,Not Available,1,Not Available,Not Available,Ok,1000800,Not Available,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,K-12 School,0,Not Available,Ok,965348.2,Not Available,Not Available,Unable to Check (not enough data),Ok,Not Available,No,Not Available,Not Available,652,410.0,Ok,Not Available,Not Available,Not Applicable: Standalone Property,08/11/2020 05:36 PM EDT,Not Available,Not Available,271.3
40.760107,-73.974768,0,Not Available,Not Available,Not Applicable: Standalone Property,Not Available,Not Available,New York,Not Available,2.25907,Not Available,No,Not Available,Financial Office,Not Available,25.41,6.6,Not Available,Not Available,Not Available,92115310.5,100,Not Available,1,26628.1,Not Available,Ok,17874210,Not Available,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,65,Not Available,Financial Office,0,Not Available,Ok,17775465.4,Not Available,Not Available,No,Ok,Not Available,No,Not Available,Not Available,7178.2,105.0,Ok,Not Available,7676,Not Applicable: Standalone Property,07/07/2020 10:45 AM EDT,Not Available,Not Available,6963.5
40.69719,-73.787192,Not Available,Not Available,Not Available,Not Applicable: Standalone Property,Not Available,Not Available,Queens,Not Available,Not Available,Not Available,No,0400192E (7978315),K-12 School,Not Available,0.01,1.7,Not Available,Not Available,Not Available,14180332.1,Not Available,Not Available,1,2.2,Not Available,Ok,1202400,Not Available,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,K-12 School,0,Not Available,Ok,1202399.8,Not Available,Not Available,No,Ok,Not Available,No,Not Available,Not Available,1076,412.0,Ok,Not Available,Not Available,Not Applicable: Standalone Property,08/17/2020 01:44 PM EDT,Not Available,Not Available,326
40.848339,-73.89308,Not Available,Not Available,276000,Not Applicable: Standalone Property,Not Available,Not Available,Bronx,Not Available,Not Available,Not Available,No,0200016E (8080079),K-12 School,Not Available,Not Available,1.4,Not Available,Not Available,Not Available,10337379.9,Not Available,Not Available,1,Not Available,Not Available,Ok,599320,Not Available,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,K-12 School,0.7,Not Available,Ok,599319.9,Not Available,Not Available,Unable to Check (not enough data),Ok,Not Available,No,Not Available,Not Available,608.8,206.0,Ok,Not Available,Not Available,Not Applicable: Standalone Property,08/17/2020 03:48 PM EDT,Not Available,Not Available,162.5
40.714201,-73.995087,Not Available,Not Available,4544063.7,Not Applicable: Standalone Property,Not Available,Not Available,New York,Not Available,Not Available,Not Available,No,0100195E (8316642),K-12 School,Not Available,5866.89,1.5,Not Available,Not Available,Not Available,6704077.3,Not Available,Not Available,1,655478.3,Not Available,Ok,632800,Not Available,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,K-12 School,0,Not Available,Ok,632799.9,Not Available,Not Available,No,Ok,Not Available,No,Not Available,Not Available,508.8,103.0,Ok,Not Available,Not Available,Not Applicable: Standalone Property,08/12/2020 09:16 PM EDT,Not Available,Not Available,171.6
40.544575,-74.181735,Not Available,Not Available,620999.9,Not Applicable: Standalone Property,Not Available,Not Available,Staten Island,Not Available,Not Available,Not Available,No,0500059E (8031603),K-12 School,Not Available,68.11,1.4,Not Available,Not Available,Not Available,1173729,Not Available,Not Available,1,1503.8,Not Available,Ok,103760,Not Available,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,K-12 School,0.1,Not Available,Ok,103760,Not Available,Not Available,No,Ok,Not Available,No,Not Available,Not Available,86.6,503.0,Ok,Not Available,Not Available,Not Applicable: Standalone Property,05/01/2020 05:54 PM EDT,Not Available,Not Available,30
40.751049,-73.974252,Not Available,Not Available,Not Available,Not Applicable: Standalone Property,Not Available,Not Available,New York,Not Available,2.21126,Not Available,Not Available,Not Available,Office,Not Available,21.68,5.5,Not Available,Not Available,Not Available,54905079.9,Not Available,Not Available,1,16682.9,Not Available,Ok,9781060,Not Available,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,Office,Not Available,Not Available,Ok,9770385.5,Not Available,Not Available,No,Ok,Not Available,No,Not Available,Not Available,4256.1,106.0,Ok,Not Available,372,Not Applicable: Standalone Property,07/20/2020 12:13 PM EDT,Not Available,Not Available,4256.1
40.75903,-73.970321,0,Not Available,Not Available,Not Applicable: Standalone Property,Not Available,Not Available,New York,Not Available,1.43245,Not Available,Not Available,Not Available,Office,Not Available,8.02,6.1,Not Available,Not Available,Not Available,35136418.4,100,Not Available,1,3448.3,Not Available,Ok,4354891,Not Available,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,Office,Not Available,Not Available,Ok,4354890.8,Not Available,Not Available,No,Ok,Not Available,No,Not Available,Not Available,2604.8,106.0,Ok,Not Available,Not Available,Not Applicable: Standalone Property,05/28/2020 01:23 PM EDT,Not Available,Not Available,2604.8
40.764263,-73.957515,Not Available,Not Available,Not Available,Not Applicable: Standalone Property,Not Available,Not Available,New York,Not Available,Not Available,Not Available,Not Available,Not Available,Laboratory,Not Available,Not Available,33.3,Not Available,Not Available,Not Available,127036976.1,Not Available,Not Available,1,Not Available,Not Available,Ok,18061800,Not Available,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,Laboratory,Not Available,Not Available,Ok,17878800.9,Not Available,Not Available,Unable to Check (not enough data),Ok,Not Available,No,Not Available,Not Available,9562.3,108.0,Ok,Not Available,Not Available,Not Applicable: Standalone Property,08/05/2020 01:46 PM EDT,Not Available,Not Available,9562.3
40.692179,-73.852636,Not Available,Not Available,690000,Not Applicable: Standalone Property,Not Available,Not Available,Queens,Not Available,Not Available,Not Available,No,0400053E (7978852),K-12 School,Not Available,105.65,1.4,Not Available,Not Available,Not Available,5769458.8,Not Available,Not Available,1,11421,Not Available,Ok,551600,Not Available,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,K-12 School,0.3,Not Available,Ok,551599.9,Not Available,Not Available,No,Ok,Not Available,No,Not Available,Not Available,370.6,409.0,Ok,Not Available,Not Available,Not Applicable: Standalone Property,08/11/2020 05:35 PM EDT,Not Available,Not Available,149.6
40.705892,-74.007181,Not Available,Not Available,Not Available,Not Applicable: Standalone Property,Not Available,Not Available,New York,Not Available,2.45285,Not Available,Not Available,Not Available,Office,Not Available,0.1,7.8,Not Available,Not Available,Not Available,112389378.2,Not Available,Not Available,1,111.2,Not Available,Ok,15712290,Not Available,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,70,Not Available,Office,Not Available,Not Available,Ok,15656429.9,Not Available,Not Available,No,Ok,Not Available,No,Not Available,Not Available,8443.1,101.0,Ok,Not Available,Not Available,Not Applicable: Standalone Property,05/28/2020 01:53 PM EDT,Not Available,Not Available,8443.1
40.66051,-73.890288,Not Available,Not Available,Not Available,Not Applicable: Standalone Property,Not Available,Not Available,Brooklyn,Not Available,Not Available,Not Available,No,0300216E (7898982),K-12 School,Not Available,4.95,1.2,Not Available,Not Available,Not Available,8250827.6,Not Available,Not Available,2,493.3,Not Available,Ok,428320,Not Available,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,K-12 School,0.1,Not Available,Ok,428319.9,Not Available,Not Available,No,Ok,Not Available,No,Not Available,Not Available,609.1,305.0,Ok,Not Available,Not Available,Not Applicable: Standalone Property,08/17/2020 01:44 PM EDT,Not Available,Not Available,116.1
40.878577,-73.851163,Not Available,Not Available,Not Available,Not Applicable: Standalone Property,Not Available,Not Available,Bronx,Not Available,Not Available,Not Available,No,0200116E (8052693),K-12 School,Not Available,Not Available,0.9,Not Available,Not Available,Not Available,8460098.1,Not Available,Not Available,1,Not Available,Not Available,Ok,346000,Not Available,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,K-12 School,0,Not Available,Ok,346000,Not Available,Not Available,Unable to Check (not enough data),Ok,Not Available,No,Not Available,Not Available,631.7,212.0,Ok,Not Available,Not Available,Not Applicable: Standalone Property,08/17/2020 04:19 PM EDT,Not Available,Not Available,93.8
40.837631,-73.866036,Not Available,Not Available,2485780.2,Not Applicable: Standalone Property,Not Available,Not Available,Bronx,Not Available,Not Available,Not Available,No,0200144E (8052719),K-12 School,Not Available,85.21,2,Not Available,Not Available,Not Available,13806196.2,Not Available,Not Available,1,13917.5,Not Available,Ok,1218000,Not Available,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,K-12 School,0.4,Not Available,Ok,1217999.8,Not Available,Not Available,No,Ok,Not Available,No,Not Available,Not Available,895.2,209.0,Ok,Not Available,Not Available,Not Applicable: Standalone Property,08/18/2020 02:09 PM EDT,Not Available,Not Available,330.2
40.674406,-73.960254,Not Available,Not Available,Not Available,Not Applicable: Standalone Property,Not Available,Not Available,Brooklyn,Not Available,Not Available,Not Available,No,0300306E (7935454),K-12 School,Not Available,110.41,1.4,Not Available,Not Available,Not Available,7192996.2,Not Available,Not Available,1,10996.4,Not Available,Ok,479200,Not Available,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,K-12 School,0,Not Available,Ok,479200,Not Available,Not Available,No,Ok,Not Available,No,Not Available,Not Available,548.8,308.0,Ok,Not Available,Not Available,Not Applicable: Standalone Property,05/01/2020 05:54 PM EDT,Not Available,Not Available,138.5
40.753074,-73.972753,Not Available,Not Available,Not Available,Not Applicable: Standalone Property,Not Available,Not Available,Manhattan,Not Available,3.13952,Not Available,No,Not Available,Office,Not Available,Not Available,7.1,Not Available,Not Available,Not Available,39212617,Not Available,Not Available,1,Not Available,Not Available,Ok,5421175,Not Available,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,Office,0.1,Not Available,Ok,5421174,Not Available,Not Available,Unable to Check (not enough data),Ok,Not Available,No,Not Available,Not Available,2913.5,106.0,Ok,Not Available,Not Available,Not Applicable: Standalone Property,05/18/2020 05:50 AM EDT,Not Available,Not Available,2799.8
40.629303,-73.979995,Not Available,Not Available,842076,Not Applicable: Standalone Property,Not Available,Not Available,Brooklyn,Not Available,Not Available,Not Available,No,0300194E (7896906),K-12 School,Not Available,9.1,1.3,Not Available,Not Available,Not Available,6656953,Not Available,Not Available,1,829.5,Not Available,Ok,442080,Not Available,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,K-12 School,0.5,Not Available,Ok,442080,Not Available,Not Available,No,Ok,Not Available,No,Not Available,Not Available,411.1,312.0,Ok,Not Available,Not Available,Not Applicable: Standalone Property,08/12/2020 09:16 PM EDT,Not Available,Not Available,119.9
40.694926,-73.986015,Not Available,Not Available,11352293.4,Not Applicable: Standalone Property,Not Available,Not Available,Brooklyn,Not Available,Not Available,Not Available,No,0300358E (7943425),K-12 School,Not Available,Not Available,1,Not Available,Not Available,Not Available,15520899.3,Not Available,Not Available,1,Not Available,Not Available,Ok,1048800,Not Available,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,K-12 School,0,Not Available,Ok,1048800,Not Available,Not Available,Unable to Check (not enough data),Ok,Not Available,No,Not Available,Not Available,1176.8,302.0,Ok,Not Available,Not Available,Not Applicable: Standalone Property,04/14/2020 02:38 PM EDT,Not Available,Not Available,303.1
40.542246,-74.214002,Not Available,Not Available,621000,Not Applicable: Standalone Property,Not Available,Not Available,Staten Island,Not Available,Not Available,Not Available,No,0500415E (8030612),K-12 School,Not Available,13.74,2.6,Not Available,Not Available,Not Available,7893155,Not Available,Not Available,1,1568.2,Not Available,Ok,1109600,Not Available,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,K-12 School,0.3,Not Available,Ok,1085692.2,Not Available,Not Available,No,Ok,Not Available,No,Not Available,Not Available,532.1,503.0,Ok,Not Available,Not Available,Not Applicable: Standalone Property,08/11/2020 05:35 PM EDT,Not Available,Not Available,300.8
40.695208,-73.969218,Not Available,Not Available,Not Available,Not Applicable: Standalone Property,Not Available,Not Available,Brooklyn,Not Available,Not Available,Not Available,No,0301614E (7944538),K-12 School,Not Available,88.95,3.2,Not Available,Not Available,Not Available,8119720.2,Not Available,Not Available,1,9933.1,Not Available,Ok,1310000,Not Available,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,K-12 School,0.3,Not Available,Ok,1289627.9,Not Available,Not Available,No,Ok,Not Available,No,Not Available,Not Available,549,302.0,Ok,Not Available,Not Available,Not Applicable: Standalone Property,08/11/2020 05:35 PM EDT,Not Available,Not Available,355.2
40.754162,-73.976557,Not Available,Not Available,Not Available,Not Applicable: Standalone Property,Not Available,Not Available,New York,Not Available,2.21864,Not Available,No,Not Available,Office,Not Available,16.88,8.4,Not Available,Not Available,Not Available,343263340.6,Not Available,Not Available,1,50516.4,Not Available,Ok,43910870,Not Available,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,85,Not Available,Office,0,Not Available,Ok,43910860.5,Not Available,Not Available,No,Ok,Not Available,No,Not Available,Not Available,25434.2,105.0,Ok,Not Available,Not Available,Not Applicable: Standalone Property,07/21/2020 12:58 PM EDT,Not Available,Not Available,25040.8
40.724479,-73.777454,Not Available,Not Available,Not Available,Not Applicable: Standalone Property,Not Available,Not Available,Queens,Not Available,Not Available,Not Available,No,0400160E (8015779),K-12 School,Not Available,Not Available,1.2,Not Available,Not Available,Not Available,5461394.8,Not Available,Not Available,1,Not Available,Not Available,Ok,313920,Not Available,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,K-12 School,0.6,Not Available,Ok,313920,Not Available,Not Available,Unable to Check (not enough data),Ok,Not Available,No,Not Available,Not Available,318.3,408.0,Ok,Not Available,Not Available,Not Applicable: Standalone Property,08/12/2020 09:16 PM EDT,Not Available,Not Available,85.1
40.757064,-73.770122,Not Available,Not Available,7033721.9,Not Applicable: Standalone Property,Not Available,Not Available,Queens,Not Available,Not Available,Not Available,No,0400029E (7978335),K-12 School,Not Available,Not Available,2.1,Not Available,Not Available,Not Available,8844538.6,Not Available,Not Available,1,Not Available,Not Available,Ok,530720,Not Available,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,K-12 School,0,Not Available,Ok,530719.9,Not Available,Not Available,Unable to Check (not enough data),Ok,Not Available,No,Not Available,Not Available,665.9,411.0,Ok,Not Available,Not Available,Not Applicable: Standalone Property,08/11/2020 05:36 PM EDT,Not Available,Not Available,143.9
40.668475,-73.912351,Not Available,Not Available,Not Available,Not Applicable: Standalone Property,Not Available,Not Available,Brooklyn,Not Available,Not Available,Not Available,No,0300310E (7935411),K-12 School,Not Available,197,1.2,Not Available,Not Available,Not Available,8745426,Not Available,Not Available,2,33805.4,Not Available,Ok,730400,Not Available,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,K-12 School,0,Not Available,Ok,721092.9,Not Available,Not Available,No,Ok,Not Available,No,Not Available,Not Available,678.3,316.0,Ok,Not Available,Not Available,Not Applicable: Standalone Property,05/01/2020 05:14 PM EDT,Not Available,Not Available,211.1
40.695417,-73.959571,Not Available,Not Available,645426,Not Applicable: Standalone Property,Not Available,Not Available,Brooklyn,Not Available,Not Available,Not Available,No,0300159E (7896396),K-12 School,Not Available,45904.01,1.1,Not Available,Not Available,Not Available,8050370.4,Not Available,Not Available,1,5618650.7,Not Available,Ok,474720,Not Available,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,K-12 School,0.5,Not Available,Ok,474719.9,Not Available,Not Available,No,Ok,Not Available,No,Not Available,Not Available,483.9,303.0,Ok,Not Available,Not Available,Not Applicable: Standalone Property,08/12/2020 09:17 PM EDT,Not Available,Not Available,128.7
