cfmc_case_id,qsharetravelcode06,qtripplanning7,gfocusaa1_qfocusaa5_ma5,gcarreduce1_qcarreduce2_ma,gfocusaa1_qfocusaa1_ma4,qtemphigh_append,qsharetravelcode02,qtripplanning2,qusetravelcode15,qagegender,qusetravelcode25,qagecode_final2,qridehail8,qdisability3,qtimehome4,qschooltravelcode02,qziptravel8,qschooltravelcode18,qemployment,qsharepurpose08,qridehail7,qzipwork3,qschooltransitfrom7,gfocusaa1_qfocusaa1_ma8,qshare5,qpreridehailcode09,qbenefits10,gfocusaa1_qfocusaa5b_ma6,weekend_number_of_trips,qschooltransitfrom5,gfocusaa1_qfocusaa5b_ma3,gfreight1_qfreight4_ma,qbikestore1,qschooltransitfrom4,qpreridehailcode12,qschooltravelcode03,qsharetravelcode08,gfocusaa1_qfocusaa6_ma1,qtimehome5,agegenwt,qpreridehailcode20,qbiketype2,qbiketype5,qtemplow_append,qridehailpurpose02,qschooltravelcode22,gfocusaa1_qfocusaa4_ma7,qreachtravel4,qziptravel_other7,qusetravelcode18,gfocusaa1_qfocusaa2_ma2,qbikestore5,qridehailpurpose10,qbikestore9,qwpsurveyzone06,qshare3,qbenefits01,qbikestore_other7,qsharetravelcode03,qwpsurveyzone02,qpreridehailcode10,gfocusaa1_qfocusaa2_ma4,qborough2,qnocitibike5,gimprove1_qimprove5_ma,qshare4,qbenefits08,filt_number_of_trips,gcarincrease1_qcarincrease2_ma,qpreridehailcode21,gfocusaa1_qfocusaa5b_ma4,gcarreduce1_qcarreduce5_ma,qsharetravelcode07,gcarincrease1_qcarincrease6_ma,qschooltravelcode26,qsharepurpose04,qtimehome2,qdisability2,qridehailpurpose_other9,qschooltravelcode04,gfocusaa1_qfocusaa2_ma8,eduwt,qpreridehailcode23,starttime_est,qcarmiles,qbenefits_other11,qcarpark2,gfocusaa1_qfocusaa2_ma6,qpreridehailcode03,weekday_filt_trips,qchildrenschoolzip4,gfocusaa1_qfocusaa4_ma2,qlanguageoe,qborough3,gfocusaa1_qfocusaa1_ma3,qsharepurpose05,qtripplanning1,qtripplanning5,qrace_other6,qpreridehailcode06,qsharepurpose06,qusetravelcode10,qschooltravelcode23,qbikestore2,qusetravelcode04,qnumber_of_trips_taken,qsharetravelcode04,gfocusaa1_qfocusaa5_ma3,qridehail_freq,gfocusaa1_qfocusaa3_ma2,qprecipitation_append,qtimehome6,qridehailpurpose01,qnocitibike6,qsharetravelcode25,qridehailpurpose03,gfocusaa1_qfocusaa4_ma5,qridehailpurpose08,gfreight1_qfreight2_ma,qbiketype1,qbenefits06,gfocusaa1_qfocusaa2_ma3,qnocitibike7,qschooltravelcode09,qsafety6,qbenefits12,qnocitibike4,gfocusaa1_qfocusaa3_ma8,qschooltransitfrom3,qbikestore3,qziptravel6,qusetravelcode13,boroughwt,qtimework3,qage,qborough4,qwelfare2,qemployment_other10,gfocusaa1_qfocusaa1_ma1,qpreridehailcode24,qbikestore7,qschooltravelcode25,qziptravel3,gfocusaa1_qfocusaa6_ma3,qrent,qsharepurpose03,qschooltransitto_other5,qusetravelcode23,qtimehome1,qusetravelcode02,qsharetravelcode10,qagecode_final5,gcarincrease1_qcarincrease5_ma,gcarreduce1_qcarreduce6_ma,qpreridehailcode15,qzipcmb,gfocusaa1_qfocusaa5b_ma1
10002237, ,0,0, ,1,82, ,0,0,5,0,0,0,0, ,0, ,0,8, ,0, , ,0,0, , ,0, , ,0,1,0, , ,0, ,1, ,3, ,0,0,68, ,0,0, , ,0,1,0, ,0, ,0, , , , , ,0,0,0,3,0, ,2, , ,0, , , ,0, , ,0, ,0,0,2, ,2017-06-29T00:00:00.000,4, ,0,0, ,2, ,1,1,0,1, ,1,0, , , ,0,0,1,0,2.0, ,0, ,0,0.0, , ,0, , ,1, ,3,1, ,0,1,0,2, ,0,0, ,0, ,0,2, ,61,0,0, ,1, ,0,1, ,1,1.0, , ,0, ,1, ,1, , , ,11230,0
10001943, ,0,0, ,0,83, ,0,0,5,0,0,0,0, , , , ,1, ,0, , ,0,0, ,0,0,0, ,0,5, , , , , ,0, ,3, , , ,68, , ,1, , ,0,0, , , ,0,0,0, , ,0, ,0,0,1,2,0,0, , , ,0, , , , , , ,0, , ,0,2, ,2017-06-25T00:00:00.000,3, ,0,0, , , ,0,1,0,0, ,0,1, , , ,0, , ,0,0.0, ,0, ,0,0.0, , ,0, , ,0, ,5, ,0,0,0, ,2,0,0,0, , , ,0,2, ,63,0,0, ,1, , , , ,0,1.0, , ,0,7pm,1, ,1, , , ,11226,0
10000958, ,0,0, ,0,58, ,0,0,13,0,0,0,0, , , , ,8, ,0, , ,0,0, , ,0, , ,0,5, , , , , ,0, ,6, , , ,52, , ,0, , ,0,0, , , , ,0, , , , , ,0,0,0,4,0, ,2, , ,0, , , , , , ,0, , ,0,1, ,2017-06-07T00:00:00.000,7, ,0,0, ,2, ,0,1,1,0, ,0,1, , , ,0, , ,0,2.0, ,0, ,0,0.06, , ,0, , ,0, ,4, , ,0,0, ,4, ,0,0, , , ,0,3, ,73,0,0, ,0, , , , ,0,1.0, , ,0, ,0, ,0, , , ,11368,0
10001262, ,0,0, ,0,93, ,0,0,2,0,1,0,0, , , , ,1, ,0, , ,0,0,0,0,1, , ,0,5, , ,0, , ,0, ,1,0, , ,76,0, ,0, , ,0,0, ,0, ,0,0,0, , ,0,0,1,0,0,5,0,0, , ,0,0, , , , , , ,0, , ,0,1,0,2017-06-13T00:00:00.000, , , ,0,0, , ,1,1,0,0, ,1,0, ,0, ,0, , ,0,0.0, ,0,5,0,0.0, ,0,0, ,0,0,0,5, ,0,0,0, , ,0,1,0, , , ,0,2, ,29,0,0, ,0,0, , , ,0,1.0, , ,0,11,1, ,0, , ,0,11203,0
10001214, ,0,0, ,0,90, ,0,0,8,0,0,0,0, , , , ,6, ,0, , ,0,0, , ,0,2, ,0,4, , , , , ,0, ,4, , , ,72, , ,0, , ,0,0, , , , ,0, , , , , ,0,0, ,2,0, ,2, , ,0, , , , , , ,0, , ,0,1, ,2017-06-12T00:00:00.000, , , ,0, , , ,0,1,0,0, ,1,0, , , ,0, , ,0,2.0, ,0, ,0,0.0, , , , , ,0, ,6, , ,1, , , , , ,0, , , ,0,4, ,20,0,0, ,0, , , , ,0,3.0, , ,0, ,1, ,0, , , ,10461,1
10002029, ,0,1, ,0,79, ,0,1,5,0,0,0,0, , , , ,1, ,0, , ,0,0,0,0,0,2, ,0,1, , ,0, , ,0, ,3,0, , ,64,0, ,0, , ,1,1, ,0, , ,0,0, , , ,0,0,1,1,4,0,0,2, ,0,0, , , , , , ,0, , ,0,2,0,2017-06-26T00:00:00.000,5, ,0,0,0, , ,1,1,0,0, ,0,1, ,0, ,1, , ,1,2.0, ,0,1,0,0.0, ,1,0, ,0,0,0,3, ,0,0,0, ,1,0,0,0, , , ,1,1, ,60,0,0, ,1,0, , , ,0,1.0, , ,0,730pm,1, ,1, , ,1,10010,0
10001432, ,0,0, ,0,76, ,0,1,11,0,0,0,0, , , , ,1, ,0, , ,0,0,0,0,0, , ,0,4, , ,0, , ,0, ,5,0, , ,64,0, ,0, , ,1,0, ,0, , ,0,0, , , ,0,0,1,1,3,0,0,2, ,0,0, , , , , , ,0, , ,0,2,0,2017-06-16T00:00:00.000,2, ,0,0,0,2, ,0,1,0,0, ,1,0, ,0, ,0, , ,0,2.0, ,0,1,0,0.0, ,0,0, ,0,0,0,5, ,0,1,0, ,2,0,0,0, , , ,0,1, ,50,0,0, ,0,0, , , ,0,1.0, , ,0,6pm,1, ,0, , ,1,10024,1
10001352, ,0,0, ,1,94, ,0,0,11,0,0,0,0, , , , ,3, ,0, , ,0,0, , ,0, , ,1,5,0, , , , ,0, ,5, ,0,0,77, , ,0, , ,0,0,0, ,0,0,0, , , ,0, ,0,0,0,1,0, ,4, , ,0, , , , , , ,0, , ,0,1, ,2017-06-14T00:00:00.000, , , ,0, ,4, ,0,1,0,1, ,1,0, , , ,0, ,1,1,4.0, ,1, ,0,0.01, , ,0, , ,1, ,4,1, ,0,0, , , ,0,0, ,0, ,0,2, ,50,0,0, ,1, ,0, , ,0,1.0, , ,0, ,1, ,0, , , ,11206,0
10000318, ,0,0, ,1,61, ,0,0,13,0,0,0,1, , , , ,8, ,0, , ,0,1, , ,0, , ,0,4, , , , , ,0, ,6, , , ,53, , ,0, , ,0,0, , , , ,0, , , , , ,0,0,1,2,0, , , , ,0, , , , , , ,0, , ,0,2, ,2017-05-23T00:00:00.000,1, ,0,0, , , ,0,1,0,0, ,0,1, , , ,0, , ,0,0.0, ,0, ,0,0.59, , ,0, , ,0, ,6, , ,0,0, ,5, ,0,0, , , ,0,2, ,79,0,0, ,0, , , , ,0,, , ,0, ,0, ,0, , , ,11236,0
10000653, ,0,0, ,0,73, ,0,0,9,0,1,0,0, ,0, ,0,1, ,0, ,0,0,0, ,0,0,1,0,0,5, ,0, ,1, ,0, ,4, , , ,55, ,0,1, , ,0,0, , , ,0,0,0, , ,0, ,0,1,1,3,0,0,1, , ,0, , , ,0, , ,0, ,0,0,1, ,2017-06-04T00:00:00.000, , , ,0, , , ,0,8,0,0, ,1,0, , , ,0,0, ,0,1.0, ,0, ,0,0.01, , ,0, , ,0, ,6, ,0,1,0,0, ,0,0,0,0, , ,0,1, ,25,0,0, ,0, , ,0, ,0,1.0, , ,0,7pm,1, ,0, , , ,10030,0
10000054, ,0,0, ,0,79, ,0,0,6,0,0,0,0, , , , ,8, ,0, , ,0,0, , ,1, , ,0,3,0, , , , ,0, ,3, ,0,0,56, , ,0, , ,0,0,0, ,0, ,0, , , , , ,1,0,1,4,0, ,3, , ,0, , , , , , ,0, , ,0,2, ,2017-05-17T00:00:00.000,4, ,0,0, ,3, ,0,1,1,0, ,1,0, , , ,0, ,0,0,3.0, ,0, ,0,0.0, , ,0, , ,0, ,4,1, ,0,0, ,2, ,0,0, ,0, ,0,3, ,66,0,0, ,1, ,0, , ,0,2.0, , ,0, ,0, ,0, , , ,11361,0
10000797,0,0,0, ,1,70,0,0,0,7,0,0,0,0, ,0,0,0,8,0,0, , ,0,0, , ,0,1, ,0,5,0, , ,0,0,0, ,7, ,0,0,56, ,0,0, , ,0,0,0, ,0, ,1, , ,1, , ,0,0,0,3,0, ,1, , ,0, ,0, ,0,0, ,0, ,0,0,2, ,2017-06-05T00:00:00.000,3, ,0,0, , , ,0,1,0,0,0,1,0, , ,0,0,0,0,0,1.0,0,0, ,0,0.09, , ,0,0, ,0, ,5,1, ,0,0,0,2, ,0,0, ,0,0,0,2, ,999,0,0, ,0, ,1,0,0,0,2.0,0, ,0, ,1,0,0, , , ,11239,1
10000475, ,0,0, ,1,69, ,0,0,11,0,0,0,0, ,0, ,0,1, ,0, , ,0,0,0,0,0, , ,0,4,0, ,0,0, ,1, ,5,0,0,0,56,0,0,0, , ,0,0,0,0,0, ,0,0, , , ,0,0,1, ,1,0,0,4, ,0,0, , , ,0, , ,0, ,0,0,2,0,2017-05-24T00:00:00.000,4, ,0,0,0,4, ,0,1,0,0, ,1,0, ,0, ,0,0,0,0,4.0, ,0,5,0,0.0, ,0, , ,0,0,0,5,1,0,0, ,0,1,0, ,0, ,0, ,0,1, ,51,0,0, ,1,0,0,0, ,0,1.0, , ,0,6.0,1, ,0, , ,1,10012,1
10001910, ,0,0, ,1,83, ,0,0,4,0,0,0,0,7pm,0, ,0,1, ,0, ,0,0,0, ,0,0,0,1,0,4, ,0, ,1, ,0, ,2, , , ,68, ,0,0, , ,0,0, , , , ,0,0, , , , ,0,0,0,4,0,0, , , ,0, , , ,0, , ,0, ,0,0,1, ,2017-06-25T00:00:00.000,1, ,0,0, , , ,1,19,0,0, ,0,1, , , ,0,0, ,0,0.0, ,0, ,0,0.0, , ,0, , ,0, ,5, ,0,0,0,0,1,0,1,0,0, , ,0,2, ,45,0,0, ,0, , ,1, ,0,1.0, , ,0, ,0, ,0, , , ,11219,0
10001053, ,0,0, ,0,69, ,0,0,2,0,1,0,0, , , , ,1, ,0, , ,0,0, ,0,0, , ,0,6,0, , , , ,0, ,1, ,0,0,55, , ,0, , ,0,0,0, ,0,0,0,0, , ,0, ,1,0,0,3,0,0,4, , ,1, , , , , , ,0, , ,0,2, ,2017-06-09T00:00:00.000,1, ,0,0, ,4, ,0,1,0,0, ,1,0, , , ,0, ,1,0,4.0, ,1, ,0,0.0, , ,0, , ,0, ,6,1,0,0,0, ,4,0,1,0, ,0, ,0,4, ,34,0,0, ,0, ,0, , ,1,1.0, , ,0,8:00 pm,1, ,0, , , ,10470,0
10001763, ,0,1, ,0,83, ,0,0,6,0,0,0,1, , , , ,10, ,0, , ,0,0, , ,0, , ,0,4,0, , , , ,0, ,3, ,0,0,68, , ,0, , ,0,0,0, ,0, ,0, , , , , ,0,0,0,2,0, ,4, , ,0, , , , , , ,0, , ,1,2, ,2017-06-22T00:00:00.000,2, ,0,0, ,4, ,1,1,0,1, ,0,0, , , ,0, ,0,1,4.0, ,0, ,0,0.0, , ,0, , ,1, ,3,1, ,0,0, ,1, ,0,1, ,0, ,0,2, ,66,0,0, ,0, ,0, , ,0,1.0, , ,0, ,1, ,0, , , ,11229,0
10000037, ,0,0, ,0,68, ,0,0,4,0,0,0,0, , , , ,8, ,0, , ,0,0, , ,0, , ,0,5, , , , , ,1, ,2, , , ,53, , ,0, , ,0,0, , , , ,0, , , , , ,0,0,0,5,0, ,2, , ,0, , , , , , ,0, , ,0,1, ,2017-05-16T00:00:00.000,3, ,0,0, ,2, ,1,1,0,0, ,0,1, , , ,0, , ,0,2.0, ,0, ,0,0.0, , ,0, , ,1, ,5, , ,0,0, ,2, ,0,0, , , ,0,4, ,50,0,0, ,1, , , , ,0,1.0, , ,0, ,0, ,0, , , ,10462,0
10000605, ,0,0, ,0,76, ,0,0,13,0,0,0,0, , , , ,8, ,0, , ,0,0, , ,0, , ,0,6, , , , , ,0, ,6, , , ,57, , ,0, , ,0,0, , , , ,0, , , , , ,1,1,1,3,0, ,1, , ,0, , , , , , ,0, , ,0,1, ,2017-06-03T00:00:00.000,7, ,0,0, ,1, ,0,1,0,0, ,0,1, , , ,0, , ,0,1.0, ,0, ,0,0.01, , ,1, , ,0, ,6, , ,0,0, ,5, ,0,0, , , ,0,1, ,68,0,0, ,0, , , , ,0,1.0, , ,0, ,1, ,0, , , ,10039,0
10002081, ,0,0, ,0,77, ,0,0,13,0,0,0,0, , , , ,8, ,0, , ,0,0, , ,0, , ,0,6, , , , , ,0, ,6, , , ,60, , ,1, , ,0,0, , , , ,0, , , , , ,0,0,0,2,0, ,1, , ,0, , , , , , ,0, , ,0,2, ,2017-06-27T00:00:00.000, , , ,1, ,1, ,0,1,0,0, ,0,1, , , ,0, , ,0,1.0, ,0, ,0,0.18, , ,0, , ,0, ,6, , ,0,0, , , ,1,0, , , ,0,2, ,70,0,0, ,0, , , , ,0,1.0, , ,0, ,1, ,0, , , ,11216,0
10001733, ,0,0, ,0,83, ,0,1,13,0,0,0,0, , , , ,1, ,0, , ,0,0, ,0,0, , ,0,4,0, , , , ,0, ,6, ,0,0,71, , ,0, , ,0,0,0, ,0, ,0,0, , , , ,0,0,0,3,0,0,3,2, ,0, , ,2, , , ,0, , ,0,2, ,2017-06-21T00:00:00.000,3, ,1,0, ,3, ,0,1,1,0, ,1,0, , , ,0, ,0,0,3.0, ,0, ,0,0.0, , ,0, , ,1, ,4,1,0,1,0, ,1,0,0,0, ,0, ,0,3, ,65,0,0, ,1, ,0, , ,0,2.0, , ,0,3:30PM,1, ,0,3, , ,11414,1
10001225, ,0,0, ,1,90, ,0,0,13,0,0,0,0,7PM, , , ,1, ,0, , ,0,0, ,0,1,0, ,1,3, , , , , ,0, ,6, , , ,72, , ,0, , ,0,0, , , ,0,0,0, , ,0, ,1,0,0,3,0,0, , , ,0, , , , , , ,0, , ,0,2, ,2017-06-12T00:00:00.000,4, ,1,0, , , ,1,1,1,1, ,0,0, , , ,0, , ,0,0.0, ,1, ,1,0.0, , ,0, , ,1, ,5, ,0,0,0, ,2,0,0,0, , , ,0,3, ,68,0,0, ,1, , , , ,0,2.0, , ,0,4PM,1, ,0, , , ,11361,1
10002099, ,0,0, ,0,77, ,0,0,14,0,0,0,1, , , , ,8, ,0, , ,0,0, , ,0, , ,0,5, , , , , ,0, ,7, , , ,60, , ,0, , ,0,0, , , , ,0, , , , , ,0,0,0,99,0, ,1, , ,0, , , , , , ,0, , ,0,1, ,2017-06-27T00:00:00.000, , , ,0, ,1, ,0,1,1,0, ,0,1, , , ,0, , ,0,1.0, ,0, ,0,0.18, , ,0, , ,1, ,4, , ,0,0, , , ,0,0, , , ,0,3, ,999,0,0, ,0, , , , ,0,2.0, , ,0, ,1, ,0, , , ,11418,0
10001786, ,0,0, ,0,83, ,0,0,11,0,0,0,0, ,0, ,0,1, ,0, , ,0,0,0,0,0, , ,0,3,0, ,0,0, ,0, ,5,0,0,0,76,0,0,0, , ,0,1,0,0,0, ,0,1, , , ,0,0,0,0,3,0,0,1, ,0,0, , , ,0, , ,0, ,0,0,1,0,2017-06-23T00:00:00.000,2, ,1,0,0,1, ,0,1,0,0, ,0,0, ,0, ,0,0,0,0,1.0, ,0,6,0,0.04, ,0,0, ,0,1,0,3,1,0,0,0,0,1,0,0,1, ,0, ,0,4, ,52,0,0, ,0,0,0,0, ,0,2.0, , ,0,130 am,0, ,0, , ,0,10462,1
10000140, ,0,0, ,0,91, ,0,0,6,0,0,0,1, , , , ,8, ,0, , ,0,0, , ,0, , ,0,4, , , , , ,0, ,3, , , ,66, , ,0, , ,0,0, , , , ,0, , , , , ,0,0,1,2,0, ,1, , ,0, , , , , , ,0, , ,0,2, ,2017-05-20T00:00:00.000,4, ,0,0, ,1, ,0,2,1,0, ,0,1, , , ,0, , ,0,1.0, ,0, ,0,0.0, , ,0, , ,0, ,3, , ,0,0, ,3, ,0,0, , , ,0,3, ,70,0,0, ,1, , , , ,0,1.0, , ,0, ,1, ,0, , , ,11362,1
10000865, ,0,1, ,1,67, ,0,0,12,0,0,0,0, , , , ,1, ,0, , ,0,0, ,0,1, , ,0,3,0, , , , ,1, ,6, ,0,0,58, , ,0, , ,0,1,0, ,0,0,0,0, , ,0, ,1,1,1,1,0,0,1, , ,1, , , , , , ,0, , ,0,2, ,2017-06-06T00:00:00.000, , , ,0, ,1, ,1,2,0,0, ,0,1, , , ,0, ,1,0,1.0, ,1, ,0,0.02, , ,0, , ,1, ,3,1,0,1,0, , ,0,0,0, ,0, ,0,1, ,60,0,0, ,0, ,0, , ,0,1.0, , ,0,04:00 pm,1, ,1, , , ,10033,1
10001645, ,0,0, ,1,83, ,0,0,8,0,0,0,0,8 pm, , , ,2, ,0, , ,0,0,0,0,1, , ,0,4, , ,0, , ,0, ,4,0, , ,71,0, ,0, , ,0,0, ,0, ,0,0,0, , ,0,0,0,0,0,1,0,0, , ,0,0, , , , , , ,0, , ,0,2,0,2017-06-20T00:00:00.000,1, ,0,0,1, , ,1,1,1,0, ,1,0, ,0, ,0, , ,0,0.0, ,0,3,0,0.03, ,0,0, ,0,0,0,4, ,0,0,0, ,3,0,0,0, , , ,0,3, ,23,0,0, ,0,0, , , ,0,1.0, , ,0, ,1, ,0, , ,0,11432,0
10002147, ,0,0, ,0,78, ,0,0,12,0,0,0,0, , , , ,1, ,0, , ,0,0, ,0,0, , ,0,4, , , , , ,0, ,6, , , ,61, , ,0, , ,0,1, , , ,0,0,1, , ,0, ,0,0,0,3,0,0,1, , ,0, , , , , , ,0, , ,0,1, ,2017-06-28T00:00:00.000, , , ,0, ,1, ,1,1,0,0, ,1,0, , , ,0, , ,0,1.0, ,0, ,0,0.0, , ,0, , ,0, ,6, ,0,0,0, , ,0,0,0, , , ,0,4, ,55,0,0, ,0, , , , ,0,1.0, , ,0,4pm,1, ,1, , , ,10452,0
10001159, ,0,0, ,0,85, ,0,0,13,0,0,0,0, , , , ,8, ,0, , ,0,0, , ,0,0, ,0,6, , , , , ,0, ,6, , , ,66, , ,0, , ,0,0, , , , ,0, , , , , ,0,0,1,1,0, , , , ,0, , , , , , ,0, , ,0,1, ,2017-06-11T00:00:00.000,1, ,0,0, , , ,0,1,0,0, ,0,1, , , ,0, , ,0,0.0, ,0, ,0,0.0, , ,0, , ,0, ,4, , ,0,0, ,2, ,0,0, , , ,0,2, ,68,0,0, ,0, , , , ,0,1.0, , ,0, ,1, ,0, , , ,11238,0
10001169, ,0,0, ,1,85, ,0,0,9,0,1,0,0, , , , ,7, ,0, , ,0,0,0, ,0,3, ,0,4, , ,0, , ,0, ,4,0, , ,66,0, ,0, , ,0,0, ,0, , ,0, , , , ,0,0,0,1,2,0, ,3, ,0,0, , , , , , ,0, , ,0,2,0,2017-06-11T00:00:00.000,7, ,0,0,0, , ,1,2,0,0, ,1,0, ,0, ,0, , ,0,3.0, ,0,2,0,0.0, ,0,0, ,0,0,0,4, , ,1,0, ,2, ,0,0, , , ,0,2, ,29,0,0, ,0,0, , , ,0,1.0, , ,0, ,1, ,0, , ,0,11220,0
10002287, ,0,0, ,1,85, ,0,0,5,0,0,0,0, , , , ,1, ,0, , ,0,0, ,0,1, , ,0,6, , , , , ,1, ,3, , , ,71, , ,0, , ,0,0, , , ,0,0,0, , ,0, ,0,0,1,2,0,0,2, , ,0, , , , , , ,0, , ,0,2, ,2017-07-01T00:00:00.000,2, ,0,0, ,2, ,0,18,0,0, ,0,0, , , ,0, , ,0,2.0, ,1, ,0,0.23, , ,0, , ,0, ,6, ,0,0,0, ,2,0,0,0, , , ,0,2, ,55,0,0, ,0, , , , ,0,2.0, , ,0,6PM,1, ,1, , , ,11235,0
10001826, ,0,0, ,0,84, ,0,0,11,0,0,0,0, , , , ,1, ,0, , ,0,0, ,0,0, , ,0,4, , , , , ,0, ,5, , , ,71, , ,1, , ,0,0, , , ,1,0,0, , ,0, ,0,0,1,3,0,0,2, , ,0, , , , , , ,0, , ,0,2, ,2017-06-24T00:00:00.000, , , ,0, ,2, ,0,1,0,0, ,0,0, , , ,0, , ,0,2.0, ,0, ,0,1.29, , ,0, , ,0, ,4, ,0,0,0, , ,0,0,0, , , ,0,4, ,50,0,0, ,1, , , , ,0,1.0, , ,0,6pm,1, ,0, , , ,10458,0
10001261, ,0,1, ,1,93, ,0,0,12,0,0,0,1, , , , ,1, ,0, , ,0,0,0,0,1, , ,1,5, , ,0, , ,0, ,6,0, , ,76,0, ,0, , ,0,0, ,0, ,0,0,0, , ,0,0,0,0,1,1,0,0,3, ,0,1, , , , , , ,0, , ,0,1,0,2017-06-13T00:00:00.000, , , ,0,0,3, ,1,1,0,1, ,1,0, ,0, ,0, , ,0,3.0, ,1,3,0,0.0, ,0,0, ,0,1,0,6, ,0,1,0, , ,0,0,0, , , ,0,2, ,63,0,0, ,0,0, , , ,0,1.0, , ,0,530pm,1, ,1, , ,0,11210,1
10001751, ,0,0, ,1,83, ,0,0,2,0,1,0,0, , , , ,3, ,0, , ,0,0, , ,0, , ,0,4, , , , , ,0, ,1, , , ,68, , ,0, , ,0,0, , , , ,0, , , , , ,0,0,1,3,0, , , , ,0, , , , , , ,0, , ,0,2, ,2017-06-22T00:00:00.000,1, ,1,0, , , ,0,1,1,0, ,1,0, , , ,0, , ,0,0.0, ,0, ,0,0.0, , ,0, , ,0, ,6, , ,0,0, ,2, ,0,0, , , ,0,3, ,25,0,0, ,0, , , , ,0,2.0, , ,0, ,1, ,0, , , ,11360,0
10000222, ,0,0, ,0,65, ,0,0,13,0,0,0,1, ,0, ,0,8, ,0, , ,0,0,0, ,1,0, ,0,6, , ,0,0, ,0, ,6,0, , ,55,0,0,1, , ,0,0, ,0, , ,0, , , , ,0,0,1,1,2,0, , , ,0,0, , , ,0, , ,0, ,0,0,1,0,2017-05-21T00:00:00.000, , , ,0,0, , ,0,1,0,0, ,0,1, ,0, ,0,0, ,1,0.0, ,0,3,0,0.01, ,0,0, ,0,0,0,1, , ,0,0,0, , ,0,0, , , ,0,1, ,73,0,0, ,0,0, ,0, ,0,1.0, , ,0, ,0, ,0, , ,0,10029,0
10001723,0,0,0, ,1,83,0,0,0,12,0,0,0,0, , ,0, ,1,0,0, , ,0,0,0,0,0, , ,0,6,0, ,0, ,0,0, ,6,0,0,0,71,0, ,0, , ,0,0,0,0,0, ,0,1, ,0, ,0,0,0,1,7,0,0,2, ,0,0, ,0, , ,0, ,0, , ,0,1,0,2017-06-21T00:00:00.000,7, ,1,0,0,2, ,0,1,1,1,1,1,0, ,0,0,0, ,0,0,2.0,0,0,5,0,0.0, ,0,0,0,0,0,0,6,1,0,0,0, ,2,0,0,0, ,0,0,0,3, ,60,0,0, ,1,0,0, ,1,0,2.0,0, ,0,ref,0,0,1, , ,0,11419,0
10001528, ,0,0, ,0,68, ,0,0,13,0,0,0,0, , , , ,8, ,0, , ,0,0, , ,0, , ,0,1, , , , , ,0, ,6, , , ,63, , ,0, , ,0,0, , , , ,0, , , , , ,0,0,0,3,0, , , , ,0, , , , , , ,0, , ,0,1, ,2017-06-17T00:00:00.000,7, ,0,1, , , ,0,1,0,0, ,0,1, , , ,0, , ,0,0.0, ,0, ,0,0.0, , ,0, , ,0, ,3, , ,0,0, ,1, ,1,0, , , ,0,4, ,82,0,0, ,1, , , , ,0,1.0, , ,0, ,0, ,0, , , ,10462,0
10000559, ,0,0,3,0,79, ,0,0,2,0,1,0,0, , , , ,3, ,0, , ,0,0, , ,1, , ,0,4, , , , , ,0, ,1, , , ,59, , ,0, , ,0,0, , , , ,0, , , , , ,0,0,0,1,0, ,2, , ,0,4, , , , , ,0, , ,0,2, ,2017-06-02T00:00:00.000,1, ,0,0, ,2, ,0,1,0,0, ,1,0, , , ,0, , ,1,2.0, ,0, ,0,0.01, , ,0, , ,0, ,5, , ,0,0, ,2, ,1,0, , , ,0,4, ,28,0,0, ,1, , , , ,0,2.0, , ,0, ,1, ,0, ,3, ,10456,0
10002216, ,0,0, ,0,78, ,0,0,13,0,0,0,1, , , , ,8, ,0, , ,0,0, , ,0, , ,0,4, , , , , ,0, ,6, , , ,61, , ,0, , ,0,0, , , , ,0, , , , , ,0,0,1,3,0, , , , ,0, , , , , , ,0, , ,1,1, ,2017-06-28T00:00:00.000, , , ,0, , , ,0,1,0,0, ,0,1, , , ,0, , ,0,0.0, ,0, ,0,0.0, , ,0, , ,0, ,6, , ,0,0, , , ,0,1, , , ,0,4, ,76,0,1, ,0, , , , ,0,1.0, , ,0, ,0, ,0, , , ,10472,0
10000721, ,0,0, ,1,73, ,0,0,11,0,0,0,0, , , , ,1, ,0, , ,0,0, ,0,0,4, ,0,4, , , , , ,1, ,5, , , ,55, , ,0, , ,0,1, , , ,0,0,1, , ,0, ,1,0,0,2,0,0,4, , ,0, , , , , , ,0, , ,0,1, ,2017-06-04T00:00:00.000,4, ,1,0, , , ,0,1,0,0, ,1,0, , , ,0, , ,0,4.0, ,0, ,0,0.01, , ,0, , ,0, ,5, ,0,0,0, ,2,0,0,0, , , ,0,5, ,45,1,0, ,0, , , , ,0,1.0, , ,0,6pm,0, ,0, , , ,10308,0
10001036, ,0,0, ,0,69, ,0,0,9,0,1,0,0, ,0, ,0,1, ,0, ,0,0,0, ,0,0, ,0,0,5,0,0, ,0, ,0, ,4, ,0,0,55, ,0,0, , ,0,0,0, ,0, ,0,1, , , , ,0,0,0,2,0,0,2,3, ,0, , ,1,0, , ,0, ,1,1,1, ,2017-06-09T00:00:00.000,7, ,0,0, ,2, ,0,1,0,0, ,1,0, , , ,0,0,1,1,2.0, ,0, ,0,0.0, , ,0, , ,0, ,5,1,0,0,0,0,2,0,0,1,0,0, ,0,4, ,29,0,0, ,1, ,0,0, ,0,1.0, , ,0,6 pm,1, ,0,3, , ,10462,0
