property_id,address_1,natural_gas_use_therms,last_modified_date_gas_meters,data_center_energy_estimates_applied,supermarket_grocery_number_of_open_or_closed_refrigeration_freezer_units,district_chilled_water_use_kbtu,hospital_general_medical_surgical_licensed_bed_capacity,data_center_pdu_input_meter_kwh,estimated_data_flag_district_steam,multifamily_housing_government_subsidized_housing,hospital_general_medical_surgical_number_of_staffed_beds,third_party_certification_date_anticipated,hospital_general_medical_surgical_mri_density_number_per_1_000_sq_ft,social_meeting_hall_gross_floor_area_ft,office_gross_floor_area_ft,multifamily_housing_number_of_residential_living_units_in_a_mid_rise_building_5_9_stories,property_gfa_self_reported_ft,office_percent_that_can_be_heated,senior_living_community_gross_floor_area_ft,fuel_oil_4_use_kbtu,nyc_borough_block_and_lot_bbl,number_of_active_it_meters,weather_normalized_source_eui_kbtu_ft,generation_date,food_service_gross_floor_area_ft,data_center_gross_floor_area_ft,medical_office_weekly_operating_hours,hotel_gross_floor_area_ft,green_power_onsite_and_offsite_kwh,energy_star_score,data_center_ups_system_redundancy,other_gross_floor_area_ft,hospital_general_medical_surgical_laboratory,multifamily_housing_gross_floor_area_ft,municipally_supplied_potable_water_total_use_all_meter_types_kgal,site_eui_kbtu_ft,weather_normalized_site_eui_kbtu_ft,financial_office_number_of_workers_on_main_shift,estimated_values_energy,weather_normalized_site_electricity_kwh,occupancy,electricity_use_generated_from_onsite_renewable_systems_kwh,multifamily_housing_number_of_laundry_hookups_in_common_area_s,restaurant_gross_floor_area_ft,fuel_oil_1_use_kbtu,outdoor_water_use_all_water_sources_kgal,latitude,weather_normalized_source_energy_use_kbtu,ambulatory_surgical_center_gross_floor_area_ft,_3rd_largest_property_use_type,source_energy_use_kbtu,data_center_it_equipment_input_meter_kwh,electricity_use_generated_from_onsite_renewable_systems_and_used_onsite_kwh,construction_status,property_gfa_calculated_buildings_ft,district_steam_use_kbtu,medical_office_number_of_computers,estimated_data_flag_electricity_grid_purchase,third_party_certification,longitude,retail_store_number_of_walk_in_refrigeration_freezer_units
1633352,87-21 79th Avenue,34669.99697,04/12/2021 02:42 PM EDT,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,97200,Not Available,Not Available,Not Available,4038460040,0,167,2021-05-28T17:12:59.000,Not Available,Not Available,Not Available,Not Available,0.0,33,Not Available,Not Available,Not Available,Not Available,294.7,76.9,85.2,Not Available,No,1262655.7,100,Not Available,Not Available,Not Available,Not Available,Not Available,40.704989,16233995,Not Available,Not Available,14860097.5,Not Available,Not Available,Existing,97200.0,Not Available,Not Available,No,Not Available,-73.8617,Not Available
1633397,1155 Dekalb Avenue,17256.00081,04/12/2021 02:50 PM EDT,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,74830,Not Available,Not Available,Not Available,3032300027,0,95.9,2021-05-28T17:11:48.000,Not Available,Not Available,Not Available,Not Available,0.0,84,Not Available,Not Available,Not Available,Not Available,234.1,47.2,51.1,Not Available,No,529199.9,100,Not Available,Not Available,Not Available,Not Available,Not Available,40.694507,7173687.4,Not Available,Not Available,6867645.2,Not Available,Not Available,Existing,74830.0,Not Available,Not Available,No,Not Available,-73.929107,Not Available
1423089,80 Pine Street,Not Available,05/26/2021 11:28 AM EDT,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,Not Available,Not Available,Not Available,Not Available,1069367,Not Available,1084110,100,Not Available,Not Available,1000390012,0,173,2021-05-26T11:42:43.000,Not Available,Not Available,Not Available,Not Available,0.0,54,Not Available,2070,Not Available,Not Available,72.8,91.8,91.1,Not Available,No,12606486.1,95,Not Available,Not Available,12673,Not Available,Not Available,40.705892,187543016.9,Not Available,Restaurant,188387089.0,Not Available,Not Available,Existing,1084110.0,56481651.9,Not Available,No,Not Available,-74.007181,Not Available
1633488,345 East 15th Street,238.0000047,04/12/2021 02:42 PM EDT,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,218562,Not Available,Not Available,Not Available,1009220008,0,75.9,2021-05-28T17:12:12.000,Not Available,Not Available,Not Available,Not Available,0.0,97,Not Available,Not Available,Not Available,Not Available,Not Available,39.3,46.7,Not Available,No,789599.9,100,Not Available,Not Available,Not Available,Not Available,Not Available,40.732447,16588266.9,Not Available,Not Available,14635753.1,Not Available,Not Available,Existing,218562.0,5874480,Not Available,No,Not Available,-73.983031,Not Available
1633510,2424 Jerome Avenue,38072.00059,04/12/2021 02:33 PM EDT,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,84080,Not Available,Not Available,Not Available,2031880020,0,105.6,2021-05-28T17:13:01.000,Not Available,Not Available,Not Available,Not Available,0.0,78,Not Available,Not Available,Not Available,Not Available,Not Available,64.1,69.3,Not Available,No,462559.9,100,Not Available,Not Available,Not Available,Not Available,Not Available,40.86185,8880862,Not Available,Not Available,8416673.3,Not Available,Not Available,Existing,84080.0,Not Available,Not Available,No,Not Available,-73.90176,Not Available
1633573,1025 Eastern Parkway,49319.00024,04/12/2021 02:50 PM EDT,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,90000,Not Available,Not Available,Not Available,3013890035,0,88,2021-05-28T17:12:37.000,Not Available,Not Available,Not Available,Not Available,0.0,67,Not Available,Not Available,Not Available,Not Available,Not Available,67.4,67.4,Not Available,No,260800.0,100,Not Available,Not Available,Not Available,Not Available,Not Available,40.669001,7920957.8,Not Available,Not Available,7920957.8,Not Available,Not Available,Existing,90000.0,Not Available,Not Available,No,Not Available,-73.934635,Not Available
1633074,1400 Needham Avenue,2489.999854,04/12/2021 02:33 PM EDT,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,109280,Not Available,Not Available,6446045.9,2047190001,0,108.6,2021-05-28T17:11:13.000,Not Available,Not Available,Not Available,Not Available,0.0,70,Not Available,Not Available,Not Available,Not Available,Not Available,72.6,87.4,Not Available,No,362800.0,100,Not Available,Not Available,Not Available,Not Available,Not Available,40.878577,11868478.4,Not Available,Not Available,10238002.4,Not Available,Not Available,Existing,109280.0,Not Available,Not Available,No,Not Available,-73.851163,Not Available
1633140,87 Bay 49th Street,840.0000146,04/12/2021 02:50 PM EDT,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,96000,Not Available,Not Available,Not Available,3069170001,0,60.5,2021-05-28T17:11:26.000,Not Available,Not Available,Not Available,Not Available,0.0,92,Not Available,Not Available,Not Available,Not Available,323.9,43.1,43.1,Not Available,No,266400.0,100,Not Available,Not Available,Not Available,Not Available,Not Available,40.587616,5811839.7,Not Available,Not Available,5811839.7,Not Available,Not Available,Existing,96000.0,Not Available,Not Available,No,Not Available,-73.985948,Not Available
1633104,16-66 Hancock Street,19896.00162,04/12/2021 02:42 PM EDT,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,70860,Not Available,Not Available,Not Available,4035490044,0,62.4,2021-05-28T17:13:40.000,Not Available,Not Available,Not Available,Not Available,0.0,97,Not Available,Not Available,Not Available,Not Available,Not Available,38.5,42,Not Available,No,217200.0,100,Not Available,Not Available,Not Available,Not Available,Not Available,40.698476,4421225.8,Not Available,Not Available,4164122.1,Not Available,Not Available,Existing,70860.0,Not Available,Not Available,No,Not Available,-73.905556,Not Available
1501971,712 Fifth Avenue,Not Available,Not Available,100% Yes,Not Available,Not Available,Not Available,0,No,Not Available,Not Available,Not Available,Not Available,Not Available,573652,Not Available,574857,100,Not Available,Not Available,1-01271-0038,0,109.7,2021-05-14T12:33:12.000,Not Available,1205,Not Available,Not Available,0.0,84,Not Available,Not Available,Not Available,Not Available,3858.1,45.8,48.6,Not Available,No,5398039.3,100,Not Available,Not Available,Not Available,Not Available,Not Available,40.762495,63038118,Not Available,Retail Store,61119447.1,0,Not Available,Existing,574857.0,7937162.3,Not Available,No,Not Available,-73.975193,0
1633561,1390 Willoughby Avenue,32806.99975,04/12/2021 02:50 PM EDT,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,88800,Not Available,Not Available,Not Available,3032120001,0,89.6,2021-05-28T17:11:29.000,Not Available,Not Available,Not Available,Not Available,0.0,57,Not Available,Not Available,Not Available,Not Available,Not Available,58.0,63.8,Not Available,No,342239.9,100,Not Available,Not Available,Not Available,Not Available,Not Available,40.707229,7960592.6,Not Available,Not Available,7423942.4,Not Available,Not Available,Existing,88800.0,Not Available,Not Available,No,Not Available,-73.919805,Not Available
1633800,1875 East 17th Street,54693.00035,04/12/2021 02:50 PM EDT,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,147680,Not Available,Not Available,Not Available,3068210244,0,87.2,2021-05-28T17:12:02.000,Not Available,Not Available,Not Available,Not Available,0.0,78,Not Available,Not Available,Not Available,Not Available,525.8,54.9,58.8,Not Available,No,633599.9,100,Not Available,Not Available,Not Available,Not Available,Not Available,40.60422,12874549.5,Not Available,Not Available,12269818.1,Not Available,Not Available,Existing,147680.0,Not Available,Not Available,No,Not Available,-73.955485,Not Available
1633984,273 Newport Street,73195.00215,04/12/2021 02:50 PM EDT,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,94800,Not Available,Not Available,Not Available,3036060001,0,120.5,2021-05-28T17:11:38.000,Not Available,Not Available,Not Available,Not Available,0.0,52,Not Available,Not Available,Not Available,Not Available,27.7,92.5,99.3,Not Available,No,261760.0,100,Not Available,Not Available,Not Available,Not Available,Not Available,40.659966,11427493.9,Not Available,Not Available,10743745.4,Not Available,Not Available,Existing,94800.0,Not Available,Not Available,No,Not Available,-73.904901,Not Available
1633277,279 East 196th Street,42766.00119,04/12/2021 02:33 PM EDT,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,178000,Not Available,Not Available,Not Available,2032950001,0,58,2021-05-28T17:12:10.000,Not Available,Not Available,Not Available,Not Available,0.0,98,Not Available,Not Available,Not Available,Not Available,417.2,33.8,38.5,Not Available,No,525681.7,100,Not Available,Not Available,Not Available,Not Available,Not Available,40.866827,10326742.3,Not Available,Not Available,9366587.7,Not Available,Not Available,Existing,178000.0,Not Available,Not Available,No,Not Available,-73.890725,Not Available
1633066,165 Brown Place,116.999998,04/12/2021 02:33 PM EDT,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,116460,Not Available,Not Available,Not Available,2022800040,0,85.7,2021-05-28T17:13:09.000,Not Available,Not Available,Not Available,Not Available,0.0,90,Not Available,Not Available,Not Available,Not Available,611.4,50.4,54.5,Not Available,No,585199.9,100,Not Available,Not Available,Not Available,Not Available,Not Available,40.806351,9984942.7,Not Available,Not Available,9500575.8,Not Available,Not Available,Existing,116460.0,Not Available,Not Available,No,Not Available,-73.921196,Not Available
1633709,34 West 118th Street,74315.00446,04/12/2021 02:42 PM EDT,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,151200,Not Available,Not Available,Not Available,1016010001,0,111.1,2021-05-28T17:12:39.000,Not Available,Not Available,Not Available,Not Available,0.0,92,Not Available,Not Available,Not Available,Not Available,Not Available,66.5,76.9,Not Available,No,770399.9,100,Not Available,Not Available,Not Available,Not Available,Not Available,40.80247,16802067.8,Not Available,Not Available,15163168.9,Not Available,Not Available,Existing,151200.0,Not Available,Not Available,No,Not Available,-73.946716,Not Available
1633873,750 Prospect Avenue,9864.999694,04/12/2021 02:33 PM EDT,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,81680,Not Available,Not Available,4760037.8,2026880001,0,112.2,2021-05-28T17:12:00.000,Not Available,Not Available,Not Available,Not Available,0.0,59,Not Available,Not Available,Not Available,Not Available,Not Available,82.3,89.4,Not Available,No,286880.0,100,Not Available,Not Available,Not Available,Not Available,Not Available,40.817721,9163423.3,Not Available,Not Available,8584199.9,Not Available,Not Available,Existing,81680.0,Not Available,Not Available,No,Not Available,-73.902421,Not Available
1634089,465 New Dorp Lane,2664.999929,04/12/2021 02:53 PM EDT,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,505780,Not Available,Not Available,Not Available,5039300010,0,71.6,2021-05-28T17:12:21.000,Not Available,Not Available,Not Available,Not Available,0.0,93,Not Available,Not Available,Not Available,Not Available,3496.5,42.6,42.6,Not Available,No,2367999.7,100,Not Available,Not Available,Not Available,Not Available,Not Available,40.569393,36214933.5,Not Available,Not Available,36214933.5,Not Available,Not Available,Existing,505780.0,Not Available,Not Available,No,Not Available,-74.107737,Not Available
1836644,2951 Dewey Avenue,46924.99874,04/12/2021 02:33 PM EDT,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,121325,Not Available,Not Available,Not Available,2054400001,0,103.8,2021-05-28T17:11:33.000,Not Available,Not Available,Not Available,Not Available,0.0,72,Not Available,Not Available,Not Available,Not Available,573.8,66.3,71.2,Not Available,No,597799.9,100,Not Available,Not Available,Not Available,Not Available,Not Available,40.822604,12593199.5,Not Available,Not Available,11959868.0,Not Available,Not Available,Existing,121325.0,Not Available,Not Available,No,Not Available,-73.818247,Not Available
1836726,6SAA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,13200,Not Available,Not Available,Not Available,2023590100,0,6.1,2021-05-28T17:12:18.000,Not Available,Not Available,Not Available,Not Available,0.0,100,Not Available,Not Available,Not Available,Not Available,0,2.2,2.2,Not Available,No,8400.0,100,Not Available,Not Available,Not Available,Not Available,Not Available,40.816532,80250.2,Not Available,Not Available,80250.2,Not Available,Not Available,Existing,13200.0,Not Available,Not Available,No,Not Available,-73.911747,Not Available
