parid,tenactextot,tentrntot,period,tentrnextot,uaf_land,num_bldgs,cbntrnland,pytrnextot,curactextot,cbntrnextot,gross_sqft,secvol,yralt2,pymkttot,condo_sfx1,tentxbtot,cbnmktland,bld_frt,fintxbtot,boro,pyactland,housenum_lo,extracrdt,storage_area_gross,loft_area_gross,appt_lot,pytxbtot,curactland,coop_apts,aptno,cbnactland,rectype,curmktland,reuc_ref,easement,corner,yralt2_range,yrbuilt_range,tenmktland,fintrnextot
5000170042,0,20902,1,0,0.0,1,0,0,0,0,1408,101,0,543000,,20902,0,20.0,0,5,9960,37,2023-01-09T00:00:00.000,0,0,,20741,9960,2,,0,1,166000,,,,0,0,166000,0
5000170012,0,23846,1,0,0.0,1,0,0,0,0,2236,101,0,629000,,23846,0,21.0,0,5,5160,107,2023-01-09T00:00:00.000,0,0,,23846,5160,2,,0,1,86000,,,,0,0,86000,0
5000150141,0,21007,1,0,0.0,1,0,0,0,0,816,101,0,451000,,21007,0,20.0,0,5,8880,112,2023-01-09T00:00:00.000,0,0,,19819,8880,1,,0,1,148000,,,,0,0,148000,0
5000011085,0,27926,1,0,0.7196,1,0,2390,0,0,900,101,0,63721,R,27926,0,20.0,0,5,4129,80,2023-01-09T00:00:00.000,0,0,245.0,27014,4129,1,7K,0,1,9175,,,,0,0,9175,0
5000010017,0,17460,1,0,0.0,0,0,0,0,0,0,101,0,43000,,17460,0,0.0,0,5,19350,,2023-01-09T00:00:00.000,0,0,,16560,18450,0,,0,1,41000,,,,0,0,41000,0
5000200047,1460,25272,1,1460,0.0,1,0,1460,1460,0,1008,101,0,527000,,25272,0,12.0,0,5,8340,66,2023-01-09T00:00:00.000,0,0,19.0,23842,8340,1,,0,1,139000,,,,0,0,139000,0
5000230051,9296,17196,1,7479,0.0,1,0,7416,9296,0,1194,101,0,459000,,17196,0,19.0,0,5,6120,46,2023-01-09T00:00:00.000,0,0,,17017,6120,1,,0,1,102000,,,,0,0,102000,0
5000011089,2390,18021,1,2390,0.4644,1,0,2390,2390,0,900,101,0,41122,R,18021,0,20.0,0,5,2664,80,2023-01-09T00:00:00.000,0,0,245.0,17433,2664,1,7O,0,1,5921,,,,0,0,5921,0
5000011033,0,22422,1,0,0.5778,1,0,0,0,0,900,101,0,51164,R,22422,0,20.0,0,5,3315,80,2023-01-09T00:00:00.000,0,0,245.0,21690,3315,1,4C,0,1,7367,,,,0,0,7367,0
5000160015,0,51300,1,0,0.0,0,0,0,0,0,0,101,0,120000,,51300,0,0.0,0,5,54000,,2023-01-09T00:00:00.000,0,0,,54000,51300,0,,0,1,114000,,,,0,0,114000,0
5000130100,0,1233630,1,0,0.0,0,0,0,0,0,0,101,0,2667000,,1184400,0,0.0,0,5,1200150,8,2023-01-09T00:00:00.000,0,0,100.0,1200150,1184400,0,,0,1,2632000,,,,0,0,2632000,0
5000170083,0,19846,1,0,0.0,1,0,0,0,0,1672,101,0,496000,,19846,0,22.0,0,5,6000,50,2023-01-09T00:00:00.000,0,0,,19692,6000,2,,0,1,100000,,,,0,0,100000,0
5000020800,181800,179640,1,179640,0.0,0,0,179100,181800,0,0,101,0,398000,,181800,0,0.0,0,5,179100,,2023-01-09T00:00:00.000,0,0,,179100,181800,0,,0,1,404000,,,,0,0,404000,0
5000160025,0,98010,1,0,0.0,1,0,0,0,0,4250,101,0,206000,,94050,0,50.0,0,5,62100,95,2023-01-09T00:00:00.000,0,0,,92700,62100,0,,0,1,138000,,,,0,0,138000,0
5000180139,0,20563,1,0,0.0,1,0,0,0,0,1350,101,0,508000,,20563,0,15.0,0,5,6180,41,2023-01-09T00:00:00.000,0,0,139.0,20407,6180,2,,0,1,103000,,,,0,0,103000,0
5000011131,0,34616,1,0,0.892,1,0,0,0,0,900,101,0,78986,R,34616,0,20.0,0,5,5118,80,2023-01-09T00:00:00.000,0,0,245.0,33486,5118,1,10N,0,1,11373,,,,0,0,11373,0
5000210070,1460,38160,1,1460,0.0,1,0,1460,1460,0,2570,101,0,780000,,38160,0,27.0,0,5,14640,86,2023-01-09T00:00:00.000,0,0,,36000,14640,2,,0,1,244000,,,CR,0,0,244000,0
5000170040,0,4942,1,0,0.0,0,0,0,0,0,0,101,0,170000,,4942,0,0.0,0,5,10200,,2023-01-09T00:00:00.000,0,0,,4942,10980,0,,0,1,183000,,,,0,0,183000,0
5000011077,0,19834,1,0,0.5111,1,0,0,0,0,900,101,0,45258,R,19834,0,20.0,0,5,2933,80,2023-01-09T00:00:00.000,0,0,245.0,19187,2933,1,7B,0,1,6517,,,,0,0,6517,0
5000170069,0,21497,1,0,0.0,1,0,0,0,0,2056,101,0,632000,,21497,0,25.0,0,5,7440,18,2023-01-09T00:00:00.000,0,0,,21280,7440,3,,0,1,124000,,,,0,0,124000,0
5000170004,0,20635,1,0,0.0,1,0,0,0,0,1552,101,0,547000,,20635,0,21.0,0,5,6600,123,2023-01-09T00:00:00.000,0,0,,20131,6600,1,,0,1,110000,,,,0,0,110000,0
5000220001,24676650,22258170,1,22258170,0.0,1,0,21460230,24676650,0,296631,101,2009,51705000,,24676650,0,179.0,0,5,3942000,105,2023-01-09T00:00:00.000,0,0,,23267250,3942000,0,,0,1,8760000,,,,2012,0,8760000,0
5000210117,0,27469,1,0,0.0,1,0,0,0,0,3167,101,0,896000,,27469,0,24.0,0,5,10560,7,2023-01-09T00:00:00.000,0,0,,27469,10560,1,,0,1,176000,,,,0,0,176000,0
5000170164,0,20836,1,0,0.0,1,0,0,0,0,1036,101,0,438000,,20836,0,14.0,0,5,4440,8,2023-01-09T00:00:00.000,0,0,64.0,19657,4440,1,,0,1,74000,,,,0,0,74000,0
5000200050,0,27043,1,0,0.0,1,0,0,0,0,1008,101,0,527000,,27043,0,12.0,0,5,8340,74,2023-01-09T00:00:00.000,0,0,19.0,26839,8340,1,,0,1,139000,,,,0,0,139000,0
5000190001,0,11520,1,0,0.0,0,0,0,0,0,0,101,0,210000,,11520,0,0.0,0,5,12600,115,2023-01-09T00:00:00.000,0,0,,11434,14520,0,,0,1,242000,,,,0,0,242000,0
5000160034,0,25121,1,0,0.0,1,0,0,0,0,1672,101,0,775000,,25121,0,22.0,0,5,18000,77,2023-01-09T00:00:00.000,0,0,,24285,18000,2,,0,1,300000,,,,0,0,300000,0
5000011231,0,62659,1,0,1.493,1,0,0,0,0,2130,101,0,139599,R,62659,0,0.0,0,5,3306,90,2023-01-09T00:00:00.000,0,0,275.0,53706,3306,1,3L,0,1,7346,,,,0,0,7346,0
5000170126,0,16416,1,0,0.0,1,0,0,0,0,3916,101,0,647000,,16416,0,24.0,0,5,7560,71,2023-01-09T00:00:00.000,0,0,,16292,7560,2,,0,1,126000,,,,0,0,126000,0
5000011291,0,61232,1,0,1.459,1,0,0,0,0,2082,101,0,136419,R,61232,0,0.0,0,5,3230,90,2023-01-09T00:00:00.000,0,0,275.0,52483,3230,1,8G,0,1,7178,,,,0,0,7178,0
5000170104,0,15046,1,0,0.0,1,0,0,0,0,1160,101,0,521000,,15046,0,21.0,0,5,5640,100,2023-01-09T00:00:00.000,0,0,,14904,5640,1,,0,1,94000,,,,0,0,94000,0
5000011301,0,57707,1,0,1.375,1,0,0,0,0,1961,101,0,128565,R,57707,0,0.0,0,5,3044,90,2023-01-09T00:00:00.000,0,0,275.0,49461,3044,1,9H,0,1,6765,,,,0,0,6765,0
5000180084,0,23786,1,0,0.0,0,0,0,0,0,2430,101,0,374000,,23786,0,22.0,0,5,13500,163,2023-01-09T00:00:00.000,0,0,83.0,22440,13500,2,,0,1,225000,,,,0,0,225000,0
5000011017,0,19834,1,0,0.5111,1,0,0,0,0,900,101,0,45258,R,19834,0,20.0,0,5,2933,80,2023-01-09T00:00:00.000,0,0,245.0,19187,2933,1,3B,0,1,6517,,,,0,0,6517,0
5000230054,0,20617,1,0,0.0,1,0,0,0,0,3760,101,0,735000,,20617,0,25.0,0,5,16980,101,2023-01-09T00:00:00.000,0,0,,19745,16980,2,,0,1,283000,,,,0,0,283000,0
5000011018,0,22422,1,0,0.5778,1,0,0,0,0,900,101,0,51164,R,22422,0,20.0,0,5,3315,80,2023-01-09T00:00:00.000,0,0,245.0,21690,3315,1,3C,0,1,7367,,,,0,0,7367,0
5000170044,0,10748,1,0,0.0,1,0,0,0,0,960,101,0,169000,,10748,0,16.0,0,5,9540,31,2023-01-09T00:00:00.000,0,0,,10140,9540,1,,0,1,159000,,,,0,0,159000,0
5000170064,1460,26179,1,1460,0.0,1,0,1460,1460,0,1480,101,0,563000,,26179,0,20.0,0,5,5640,6,2023-01-09T00:00:00.000,0,0,64.0,25747,5640,2,,0,1,94000,,,,0,0,94000,0
5000160041,0,21497,1,0,0.0,1,0,0,0,0,1504,101,0,554000,,21497,0,22.0,0,5,6000,57,2023-01-09T00:00:00.000,0,0,,21280,6000,2,,0,1,100000,,,,0,0,100000,0
5000230005,0,159660,1,0,0.0,1,0,0,0,0,3700,101,0,326000,,159660,0,50.0,0,5,70650,151,2023-01-09T00:00:00.000,0,0,,146700,70650,0,,0,1,157000,,,,0,0,157000,0
5000011024,2390,37939,1,2390,0.9776,1,0,2390,2390,0,900,101,0,86566,R,37939,0,20.0,0,5,5609,80,2023-01-09T00:00:00.000,0,0,245.0,36701,5609,1,3J,0,1,12464,,,,0,0,12464,0
5000080019,0,2309130,1,0,0.0,1,0,0,0,0,56724,101,0,5547000,,2309130,0,80.0,0,5,435600,299,2023-01-09T00:00:00.000,0,0,,2227770,435600,70,,0,1,968000,,,,0,0,968000,0
5000240009,0,22691,1,0,0.0,1,0,0,0,0,2300,101,0,622000,,22691,0,22.0,0,5,6600,105,2023-01-09T00:00:00.000,0,0,,22247,6600,2,,0,1,110000,,,,0,0,110000,0
5000150029,1460,24883,1,1460,0.0,1,0,1460,1460,0,1875,101,0,501000,,24883,0,25.0,0,5,7200,93,2023-01-09T00:00:00.000,0,0,,24135,7200,1,,0,1,120000,,,,0,0,120000,0
5000012054,7748,39222,1,7402,1.292,1,0,13724,7748,0,1008,101,0,94017,R,39222,0,0.0,0,5,6773,155,2023-01-09T00:00:00.000,0,0,1.0,36522,6773,1,6G,0,1,15052,,,CR,0,0,15052,0
5000200049,0,25272,1,0,0.0,1,0,0,0,0,1008,101,0,527000,,25272,0,12.0,0,5,8340,70,2023-01-09T00:00:00.000,0,0,19.0,23842,8340,1,,0,1,139000,,,,0,0,139000,0
5000210065,1460,25678,1,1460,0.0,1,0,1460,1460,0,2432,101,0,547000,,25678,0,26.0,0,5,11520,94,2023-01-09T00:00:00.000,0,0,,25482,11520,1,,0,1,192000,,,,0,0,192000,0
5000011016,0,36172,1,0,0.9321,1,0,0,0,0,900,101,0,82537,R,36172,0,20.0,0,5,5348,80,2023-01-09T00:00:00.000,0,0,245.0,34993,5348,1,3A,0,1,11884,,,,0,0,11884,0
5000230079,0,25493,1,0,0.0,1,0,0,0,0,1750,101,0,572000,,25493,0,25.0,0,5,10500,7,2023-01-09T00:00:00.000,0,0,,24050,10500,2,,0,1,175000,,,NE,0,0,175000,0
5000160122,0,19526,1,0,0.0,1,0,0,0,0,1348,101,0,470000,,19526,0,18.0,0,5,6900,436,2023-01-09T00:00:00.000,0,0,,19379,6900,2,,0,1,115000,,,,0,0,115000,0
5000200023,1460,37670,1,1460,0.0,1,0,1460,1460,0,2284,101,0,716000,,37670,0,27.0,0,5,10860,71,2023-01-09T00:00:00.000,0,0,19.0,36864,10860,1,,0,1,181000,,,,0,0,181000,0
5000050071,0,679410,1,0,0.0,1,0,0,0,0,16730,101,0,1495000,,664650,0,50.0,0,5,101250,15,2023-01-09T00:00:00.000,0,0,,672750,101250,17,,0,1,225000,,,,0,0,225000,0
5000180134,0,26474,1,0,0.0,1,0,0,0,0,2462,101,0,694000,,26474,0,23.0,0,5,8400,48,2023-01-09T00:00:00.000,0,0,,26474,8400,2,,0,1,140000,,,,0,0,140000,0
5000170103,0,14525,1,0,0.0,1,0,0,0,0,1540,101,0,539000,,14525,0,22.0,0,5,4320,98,2023-01-09T00:00:00.000,0,0,,14011,4320,2,,0,1,72000,,,,0,0,72000,0
5000050039,0,462510,1,0,0.0,1,0,0,0,0,12408,101,0,892000,,421650,0,39.0,0,5,146250,71,2023-01-09T00:00:00.000,0,0,,401400,146250,0,,0,1,325000,,,,0,0,325000,0
5000070012,5710950,5729940,1,5729940,0.0,1,0,5736690,5710950,0,85240,101,0,12321000,,5710950,0,68.0,0,5,872100,18,2023-01-09T00:00:00.000,0,0,,5544450,872100,0,,0,1,1938000,,,NE,0,0,1938000,0
5000070086,0,1335510,1,0,0.0,1,0,0,0,0,25242,101,0,4006000,,1335510,0,106.0,0,5,371250,36,2023-01-09T00:00:00.000,0,0,,1231180,371250,0,,0,1,825000,,,SW,0,0,825000,0
5000180124,3650,22974,1,3650,0.0,1,0,3650,3650,0,1360,101,0,465000,,22974,0,20.0,0,5,3600,22,2023-01-09T00:00:00.000,0,0,,21674,3600,1,,0,1,60000,,,,0,0,60000,0
5000011015,16639,46918,1,16422,1.209,1,0,30636,16639,0,900,101,0,107057,R,46918,0,20.0,0,5,6937,80,2023-01-09T00:00:00.000,0,0,245.0,45387,6937,1,1P,0,1,15415,,,,0,0,15415,0
5000180099,257817,3328110,1,244923,0.0,1,0,269707,257817,0,150800,101,0,8498000,,3328110,0,189.0,0,5,893250,50,2023-01-09T00:00:00.000,5000,0,,3135870,893250,108,,0,1,1985000,,,,0,0,1985000,0
5000210040,0,24938,1,0,0.0,1,0,0,0,0,1740,101,0,678000,,24938,0,24.0,0,5,8880,1,2023-01-09T00:00:00.000,0,0,,24938,8880,1,,0,1,148000,,,NE,0,0,148000,0
5000011103,2390,25768,1,2390,0.664,1,0,2390,2390,0,900,101,0,58797,R,25768,0,20.0,0,5,3810,80,2023-01-09T00:00:00.000,0,0,245.0,24927,3810,1,8N,0,1,8466,,,,0,0,8466,0
5000010200,612450,632440,1,632440,0.0,1,0,641799,612450,0,0,101,0,1321000,,612450,0,0.0,0,5,526552,1,2023-01-09T00:00:00.000,0,0,200.0,594450,526552,0,,0,1,1170116,,,,0,0,1170116,0
5000150001,0,1328760,1,0,0.0,1,0,0,0,0,39910,101,0,2818000,,1328760,0,100.0,0,5,247950,141,2023-01-09T00:00:00.000,0,0,,1268100,247950,42,,0,1,551000,,,NW,0,0,551000,0
5000011059,0,18026,1,0,0.4645,1,0,0,0,0,900,101,0,41131,R,18026,0,20.0,0,5,2665,80,2023-01-09T00:00:00.000,0,0,245.0,17438,2665,1,5O,0,1,5922,,,,0,0,5922,0
5000011021,0,24281,1,0,0.6257,1,0,0,0,0,900,101,0,55406,R,24281,0,20.0,0,5,3590,80,2023-01-09T00:00:00.000,0,0,245.0,23489,3590,1,3F,0,1,7978,,,,0,0,7978,0
5000180126,3650,20909,1,3650,0.0,1,0,14105,3650,0,1724,101,0,625000,,20909,0,22.0,0,5,5820,28,2023-01-09T00:00:00.000,0,0,,20909,5820,1,,0,1,97000,,,,0,0,97000,0
5000011053,0,29682,1,0,0.7649,1,0,0,0,0,900,101,0,67731,R,29682,0,20.0,0,5,4388,80,2023-01-09T00:00:00.000,0,0,245.0,28714,4388,1,5H,0,1,9752,,,,0,0,9752,0
5000011063,0,22422,1,0,0.5778,1,0,0,0,0,900,101,0,51164,R,22422,0,20.0,0,5,3315,80,2023-01-09T00:00:00.000,0,0,245.0,21690,3315,1,6C,0,1,7367,,,,0,0,7367,0
5000012015,7598,38463,1,7259,1.267,1,0,13458,7598,0,1008,101,0,92198,R,38463,0,0.0,0,5,6642,155,2023-01-09T00:00:00.000,0,0,1.0,35816,6642,1,3C,0,1,14761,,,CR,0,0,14761,0
5000170010,0,19036,1,0,0.0,1,0,0,0,0,1344,101,0,527000,,19036,0,21.0,0,5,6720,111,2023-01-09T00:00:00.000,0,0,,17959,6720,2,,0,1,112000,,,,0,0,112000,0
5000080070,12451500,11378520,1,11378520,0.0,1,0,10725390,12451500,0,172802,101,0,26372000,,12451500,0,245.0,0,5,1190700,130,2023-01-09T00:00:00.000,0,0,,11867400,1190700,0,,0,1,2646000,,,,0,0,2646000,0
5000011104,0,18026,1,0,0.4645,1,0,0,0,0,900,101,0,41131,R,18026,0,20.0,0,5,2665,80,2023-01-09T00:00:00.000,0,0,245.0,17438,2665,1,8C,0,1,5922,,,,0,0,5922,0
5000020754,107550,77310,1,77310,0.0,0,0,69840,107550,0,0,101,0,188000,,107550,0,0.0,0,5,84600,,2023-01-09T00:00:00.000,0,0,,84600,107550,0,,0,1,239000,,,,0,0,239000,0
5000011004,0,46984,1,0,1.2107,1,0,0,0,0,900,101,0,107207,R,46984,0,20.0,0,5,6946,80,2023-01-09T00:00:00.000,0,0,245.0,45450,6946,1,1D,0,1,15436,,,,0,0,15436,0
5000011210,0,51159,1,0,1.219,1,0,0,0,0,1739,101,0,113978,R,51159,0,0.0,0,5,2699,90,2023-01-09T00:00:00.000,0,0,275.0,43849,2699,1,2D,0,1,5997,,,,0,0,5997,0
5000011022,0,40386,1,0,1.0407,1,0,0,0,0,900,101,0,92154,R,40386,0,20.0,0,5,5971,80,2023-01-09T00:00:00.000,0,0,245.0,39069,5971,1,3G,0,1,13269,,,,0,0,13269,0
5000210068,0,26275,1,0,0.0,1,0,0,0,0,1232,101,0,530000,,26275,0,28.0,0,5,9480,90,2023-01-09T00:00:00.000,0,0,,24840,9480,1,,0,1,158000,,,,0,0,158000,0
5000170041,3650,16703,1,3650,0.0,1,0,11529,3650,0,1696,101,0,589000,,16703,0,20.0,0,5,5640,39,2023-01-09T00:00:00.000,0,0,,15758,5640,2,,0,1,94000,,,,0,0,94000,0
5000060002,0,216450,1,0,0.0,1,0,0,0,0,3750,101,0,462000,,216450,0,25.0,0,5,22950,467,2023-01-09T00:00:00.000,3750,0,,207900,22950,0,,0,1,51000,,,,0,0,51000,0
5000170109,0,26698,1,0,0.0,1,0,0,0,0,2596,101,0,721000,,26698,0,22.0,0,5,6720,114,2023-01-09T00:00:00.000,0,0,,26076,6720,3,,0,1,112000,,,,0,0,112000,0
5000011122,0,23901,1,0,0.6159,1,0,0,0,0,900,101,0,54538,R,23901,0,20.0,0,5,3534,80,2023-01-09T00:00:00.000,0,0,245.0,23121,3534,1,10D,0,1,7853,,,,0,0,7853,0
5000011072,0,26543,1,0,0.684,1,0,0,0,0,900,101,0,60568,R,26543,0,20.0,0,5,3924,80,2023-01-09T00:00:00.000,0,0,245.0,25677,3924,1,6M,0,1,8721,,,,0,0,8721,0
5000230031,0,15758,1,0,0.0,1,0,0,0,0,1074,101,0,436000,,15758,0,14.0,0,5,7080,72,2023-01-09T00:00:00.000,0,0,,14869,7080,2,,0,1,118000,,,,0,0,118000,0
5000011287,0,26272,1,0,0.626,1,0,0,0,0,893,101,0,58532,R,26272,0,0.0,0,5,1386,90,2023-01-09T00:00:00.000,0,0,275.0,22517,1386,1,8C,0,1,3080,,,,0,0,3080,0
5000170018,0,16206,1,0,0.0,1,0,0,0,0,1240,101,0,513000,,16206,0,20.0,0,5,6120,95,2023-01-09T00:00:00.000,0,0,,15289,6120,1,,0,1,102000,,,,0,0,102000,0
5000090001,673200,605970,1,605970,0.0,1,0,579420,673200,0,7680,101,0,1426000,,673200,0,80.0,0,5,223650,75,2023-01-09T00:00:00.000,0,0,,641700,223650,0,,0,1,497000,,,NW,0,0,497000,0
5000010055E,0,0,1,0,0.0,0,0,0,0,0,0,101,0,0,,0,0,0.0,0,5,0,,2023-01-09T00:00:00.000,0,0,,0,0,0,,0,1,0,MA219-E1,E,,0,0,0,0
5000220120,0,28862,1,0,0.0,1,0,0,0,0,2040,101,0,629000,,28862,0,23.0,0,5,10800,2,2023-01-09T00:00:00.000,0,0,,28643,10800,2,,0,1,180000,,,CR,0,0,180000,0
5000050122,0,138276,1,0,0.0,1,0,0,0,0,4315,101,0,619000,,138276,0,37.0,0,5,4950,9,2023-01-09T00:00:00.000,0,0,,128037,4950,8,4,0,1,11000,,,,0,0,11000,0
5000011124,0,30723,1,0,0.7917,1,0,0,0,0,900,101,0,70105,R,30723,0,20.0,0,5,4542,80,2023-01-09T00:00:00.000,0,0,245.0,29720,4542,1,10F,0,1,10094,,,,0,0,10094,0
5000190047,1460,24278,1,1460,0.0,1,0,1460,1460,0,1872,101,0,519000,,24278,0,22.0,0,5,7140,15,2023-01-09T00:00:00.000,0,0,,24095,7140,2,,0,1,119000,,,,0,0,119000,0
5000230027,0,19699,1,0,0.0,1,0,0,0,0,1084,101,0,464000,,19699,0,22.0,0,5,5760,80,2023-01-09T00:00:00.000,0,0,,18840,5760,2,,0,1,96000,,,,0,0,96000,0
5000160112,0,117630,1,0,0.0,1,0,0,0,0,1680,101,0,274000,,117630,0,21.0,0,5,71550,410,2023-01-09T00:00:00.000,0,0,,112950,71550,0,,0,1,159000,,,,0,0,159000,0
5000150098,0,11664,1,0,0.0,0,0,0,0,0,0,101,0,207000,,11664,0,0.0,0,5,12420,,2023-01-09T00:00:00.000,0,0,,11448,14460,0,,0,1,241000,,,,0,0,241000,0
5000012047,7922,40103,1,7568,1.321,0,0,14032,7922,0,1071,101,0,96128,R,40103,0,0.0,0,5,6926,155,2023-01-09T00:00:00.000,0,0,1.0,37342,6926,1,5K,0,1,15390,,,CR,0,0,15390,0
5000260051,0,37089,1,0,0.0,1,0,0,0,0,1626,101,0,665000,,37089,0,17.0,0,5,9240,154,2023-01-09T00:00:00.000,0,0,51.0,34990,9240,1,,0,1,154000,,,,0,0,154000,0
5000030015,3832200,4026510,1,3832200,0.0,1,0,3878100,3832200,0,87493,101,0,8618000,,3832200,0,170.0,0,5,832050,388,2023-01-09T00:00:00.000,0,0,50.0,3878100,832050,122,,0,1,1849000,,,,0,0,1849000,0
5000011207,0,33827,1,0,0.806,1,0,0,0,0,1150,101,0,75363,R,33827,0,0.0,0,5,1785,90,2023-01-09T00:00:00.000,0,0,275.0,28994,1785,1,2A,0,1,3966,,,,0,0,3966,0
5000210053,1460,27190,1,1460,0.0,1,0,1460,1460,0,1840,101,0,640000,,27190,0,34.0,0,5,10920,114,2023-01-09T00:00:00.000,0,0,,27062,10920,1,,0,1,182000,,,,0,0,182000,0
5000230035,0,141840,1,0,0.0,0,0,0,0,0,0,101,0,344000,,141840,0,0.0,0,5,154800,,2023-01-09T00:00:00.000,0,0,,118530,201150,0,,0,1,447000,,,NW,0,0,447000,0
5000210016,0,28776,1,0,0.0,1,0,0,0,0,1332,101,0,542000,,28776,0,20.0,0,5,13800,45,2023-01-09T00:00:00.000,0,0,,27149,13800,2,,0,1,230000,,,,0,0,230000,0
5000240006,0,23407,1,0,0.0,1,0,0,0,0,2070,101,0,593000,,23407,0,22.0,0,5,5700,111,2023-01-09T00:00:00.000,0,0,,23228,5700,2,,0,1,95000,,,,0,0,95000,0
5000011289,0,47172,1,0,1.124,1,0,0,0,0,1603,101,0,105096,R,47172,0,0.0,0,5,2489,90,2023-01-09T00:00:00.000,0,0,275.0,40432,2489,1,8E,0,1,5530,,,,0,0,5530,0
5000220105,0,9216,1,0,0.0,0,0,0,0,0,0,101,0,194000,,9216,0,0.0,0,5,11640,,2023-01-09T00:00:00.000,0,0,,9147,11040,0,,0,1,184000,,,,0,0,184000,0
5000012049,7149,36186,1,6829,1.192,1,0,12662,7149,0,966,101,0,86740,R,36186,0,0.0,0,5,6249,155,2023-01-09T00:00:00.000,0,0,1.0,33696,6249,1,6A,0,1,13887,,,CR,0,0,13887,0
5000050068,0,1297530,1,0,0.0,1,0,0,0,0,31500,101,0,2607000,,1202850,0,50.0,0,5,427500,30,2023-01-09T00:00:00.000,0,0,,1173150,427500,0,,0,1,950000,,,,0,0,950000,0
5000030001,297181,3582450,1,286516,0.0,1,0,328659,297181,0,145446,101,0,8196000,,3582450,0,110.0,0,5,815400,350,2023-01-09T00:00:00.000,0,0,,3364200,815400,140,,0,1,1812000,,,,0,0,1812000,0
5000011267,0,49942,1,0,1.19,1,0,0,0,0,1697,101,0,111267,R,49942,0,0.0,0,5,2635,90,2023-01-09T00:00:00.000,0,0,275.0,42806,2635,1,6I,0,1,5855,,,,0,0,5855,0
5000140013,1460,23630,1,1460,0.0,1,0,1460,1460,0,1450,101,0,534000,,23630,0,20.0,0,5,10140,145,2023-01-09T00:00:00.000,0,0,,22294,10140,1,,0,1,169000,,,,0,0,169000,0
5000020746,84600,84600,1,84600,0.0,0,0,89100,84600,0,0,101,0,198000,,84600,0,0.0,0,5,89100,,2023-01-09T00:00:00.000,0,0,,89100,84600,0,,0,1,188000,,,,0,0,188000,0
5000161005,29705,52023,1,31108,13.66,1,0,38394,29705,0,705,101,0,111967,R,49684,0,0.0,0,5,2643,55,2023-01-09T00:00:00.000,0,0,242.0,48169,2643,1,2B,0,1,5874,,,,0,0,5874,0
5000011251,0,25809,1,0,0.615,1,0,0,0,0,878,101,0,57504,R,25809,0,0.0,0,5,1362,90,2023-01-09T00:00:00.000,0,0,275.0,22121,1362,1,5F,0,1,3026,,,,0,0,3026,0
5000160145,0,17539,1,0,0.0,1,0,0,0,0,4221,101,0,618000,,17539,0,21.0,0,5,8040,49,2023-01-09T00:00:00.000,0,0,,17406,8040,2,,0,1,134000,,,,0,0,134000,0
5000240065,0,20909,1,0,0.0,1,0,0,0,0,1804,101,0,479000,,20909,0,22.0,0,5,5820,232,2023-01-09T00:00:00.000,0,0,,20750,5820,2,,0,1,97000,,,,0,0,97000,0
5000011069,2390,37939,1,2390,0.9776,1,0,2390,2390,0,900,101,0,86566,R,37939,0,20.0,0,5,5609,80,2023-01-09T00:00:00.000,0,0,245.0,36701,5609,1,6J,0,1,12464,,,,0,0,12464,0
5000170105,0,4775,1,0,0.0,0,0,0,0,0,0,101,0,170000,,4775,0,0.0,0,5,10200,,2023-01-09T00:00:00.000,0,0,,4734,10680,0,,0,1,178000,,,,0,0,178000,0
5000011211,0,37352,1,0,0.89,1,0,0,0,0,1270,101,0,83217,R,37352,0,0.0,0,5,1971,90,2023-01-09T00:00:00.000,0,0,275.0,32015,1971,1,2E,0,1,4379,,,,0,0,4379,0
5000050042,0,168390,1,0,0.0,0,0,0,0,0,0,101,0,420000,,168390,0,0.0,0,5,189000,,2023-01-09T00:00:00.000,0,0,,161370,185400,0,,0,1,412000,,,,0,0,412000,0
5000050035,0,140846,1,0,0.0,1,0,0,0,0,4315,101,0,619000,,140846,0,37.0,0,5,4950,17,2023-01-09T00:00:00.000,0,0,,139104,4950,8,,0,1,11000,,,NE,0,0,11000,0
5000012056,8600,43533,1,8215,1.434,1,0,15232,8600,0,1008,101,0,104350,R,43533,0,0.0,0,5,7518,155,2023-01-09T00:00:00.000,0,0,1.0,40536,7518,1,6I,0,1,16706,,,CR,0,0,16706,0
5000230038,0,143370,1,0,0.0,1,0,0,0,0,3250,101,0,300000,,143370,0,25.0,0,5,56250,17,2023-01-09T00:00:00.000,0,0,,135000,56250,0,,0,1,125000,,,,0,0,125000,0
5000250067,0,20218,1,0,0.0,1,0,0,0,0,1880,101,0,481000,,20218,0,20.0,0,5,6120,114,2023-01-09T00:00:00.000,0,0,,20218,6120,1,,0,1,102000,,,,0,0,102000,0
5000011235,0,28790,1,0,0.686,1,0,0,0,0,978,101,0,64142,R,28790,0,0.0,0,5,1519,90,2023-01-09T00:00:00.000,0,0,275.0,24676,1519,1,4C,0,1,3375,,,,0,0,3375,0
5000200035,1460,38465,1,1460,0.0,1,0,1460,1460,0,2284,101,0,625000,,38465,0,27.0,0,5,10560,55,2023-01-09T00:00:00.000,0,0,19.0,36288,10560,1,,0,1,176000,,,,0,0,176000,0
5000011058,2390,25768,1,2390,0.664,1,0,2390,2390,0,900,101,0,58797,R,25768,0,20.0,0,5,3810,80,2023-01-09T00:00:00.000,0,0,245.0,24927,3810,1,5N,0,1,8466,,,,0,0,8466,0
