tree_id,latitude,longitude,y_sp,x_sp,zip_city,block_id,steward,st_senate,st_assem,trnk_other,state,trnk_light,curb_loc,council_district,bin,spc_latin,status,boroname,stump_diam,address,zipcode,cncldist
209913,40.80907709,-73.96312072,234047.8184,994459.1872,New York,108875,1or2,30,69,No,New York,No,OnCurb,7.0,1084468.0,Quercus palustris,Alive,Manhattan,0,3000 BROADWAY,10027,7
209057,40.55904478,-74.10605199,142969.4096,954781.6501,Staten Island,415850,,24,64,No,New York,No,OnCurb,50.0,5056700.0,Gleditsia triacanthos var. inermis,Alive,Staten Island,0,295 ROMA AVENUE,10306,50
189339,40.69528068,-73.96637972,192587.7409,993572.9187,Brooklyn,219520,,25,50,No,New York,No,OffsetFromCurb,35.0,3054489.0,Platanus x acerifolia,Alive,Brooklyn,0,79 HALL STREET,11205,35
160012,40.78564187,-73.85397242,225541.1087,1024688.614,College Point,314916,,11,27,Yes,New York,No,OnCurb,19.0,4097922.0,Acer platanoides,Alive,Queens,0,14-001 113 STREET,11356,19
209058,40.55906117,-74.10603753,142975.3788,954785.6764,Staten Island,415850,,24,64,No,New York,No,OnCurb,50.0,5056700.0,,Dead,Staten Island,0,295 ROMA AVENUE,10306,50
204169,40.56736217,-74.13481836,146010.6273,946793.0936,Staten Island,415381,1or2,24,62,No,New York,No,OnCurb,50.0,5060161.0,Platanus x acerifolia,Alive,Staten Island,0,190 WOLVERINE STREET,10306,50
181710,40.5752053,-73.9524669,148842.8277,997454.6885,Brooklyn,207966,,22,45,No,New York,No,OnCurb,48.0,3246168.0,Quercus phellos,Alive,Brooklyn,0,267 WEST END AVENUE,11235,48
209264,40.70261344,-73.91509437,195268.9025,1007791.776,Brooklyn,222724,,18,53,No,New York,No,OnCurb,37.0,3075220.0,Gleditsia triacanthos var. inermis,Alive,Brooklyn,0,1467 GREENE AVENUE,11237,37
208990,40.77164614,-73.91826096,220418.8479,1006890.309,Astoria,301773,1or2,12,36,No,New York,No,OnCurb,22.0,4445848.0,Quercus palustris,Alive,Queens,0,24-064 29 STREET,11102,22
190421,40.77000454,-73.98485279,219810.5598,988445.6205,New York,106099,1or2,27,67,No,New York,No,OnCurb,3.0,1076229.0,Gleditsia triacanthos var. inermis,Alive,Manhattan,0,8 COLUMBUS AVENUE,10023,3
192889,40.60998452,-73.94862442,161514.3817,998514.6975,Brooklyn,210568,,17,41,No,New York,No,OnCurb,48.0,3182700.0,Platanus x acerifolia,Alive,Brooklyn,0,3778 BEDFORD AVENUE,11229,48
208346,40.78258674,-73.97484011,224395.3144,991217.7131,New York,106403,1or2,29,67,No,New York,No,OffsetFromCurb,6.0,1031975.0,Platanus x acerifolia,Alive,Manhattan,0,418 COLUMBUS AVENUE,10024,6
191273,40.73943979,-73.98436755,208674.8524,988582.0146,New York,105425,1or2,28,75,No,New York,No,OnCurb,2.0,1018042.0,Gleditsia triacanthos var. inermis,Alive,Manhattan,0,139 EAST 23 STREET,10010,2
190127,40.77117978,-73.94736721,220242.7538,998828.4813,New York,107593,1or2,28,76,No,New York,No,OnCurb,5.0,1051377.0,Gleditsia triacanthos var. inermis,Alive,Manhattan,0,25 EAST END AVENUE,10075,5
170611,40.78531604,-73.85243355,225423.1122,1025114.966,College Point,314930,,11,27,Yes,New York,No,OffsetFromCurb,19.0,4097959.0,Acer platanoides,Alive,Queens,0,14-011 115 STREET,11356,19
196078,40.76256232,-73.98946512,217098.9258,987168.3777,New York,103924,1or2,27,75,No,New York,No,OnCurb,3.0,1025165.0,Gleditsia triacanthos var. inermis,Alive,Manhattan,0,712 9 AVENUE,10019,3
203767,40.78159709,-73.91106905,224046.2531,1008878.661,Astoria,302373,,13,36,No,New York,No,OnCurb,22.0,4019060.0,Platanus x acerifolia,Alive,Queens,0,20-038 CRESCENT STREET,11105,22
187261,40.80393434,-73.95280608,232175.5026,997315.5677,New York,109131,,30,70,No,New York,No,OnCurb,9.0,1058378.0,Tilia americana,Alive,Manhattan,0,131 ST NICHOLAS AVENUE,10026,9
204355,40.56785426,-74.13823191,146191.3852,945844.9826,Staten Island,415383,1or2,24,62,No,New York,No,OnCurb,50.0,5060401.0,Acer campestre,Alive,Staten Island,0,89 WEST CEDARVIEW AVENUE,10306,50
163722,40.57035358,-73.86056009,147102.4778,1022989.184,Rockaway Park,337786,,15,23,Yes,New York,No,OnCurb,32.0,4307021.0,Quercus bicolor,Alive,Queens,0,190 BEACH 145 STREET,11694,32
204212,40.59354536,-73.99184925,155521.0952,986513.6569,Brooklyn,204913,,23,47,No,New York,No,OnCurb,47.0,3186633.0,Ginkgo biloba,Alive,Brooklyn,0,8815 25 AVENUE,11214,47
184317,40.85677447,-73.89097861,251442.3541,1014408.447,Bronx,505563,,33,78,No,New York,No,OnCurb,15.0,2011701.0,Quercus palustris,Alive,Bronx,0,4634 3 AVENUE,10458,15
201739,40.63536134,-73.98352687,170756.0755,988822.1116,Brooklyn,228504,,17,44,No,New York,No,OnCurb,44.0,3125681.0,Gleditsia triacanthos var. inermis,Alive,Brooklyn,0,1523 43 STREET,11219,44
201932,40.58145546,-73.82453415,151165.1498,1032989.795,Rockaway Park,338316,1or2,15,23,No,New York,No,OnCurb,32.0,4445259.0,Gleditsia triacanthos var. inermis,Alive,Queens,0,104-000 SHORE FRONT PARKWAY,11694,32
175566,40.81976492,-73.90658662,237953.4126,1010105.204,Bronx,500954,,32,79,No,New York,No,OnCurb,17.0,2101307.0,Pyrus calleryana,Alive,Bronx,0,801 JACKSON AVENUE,10456,17
198184,40.6085261,-73.96616266,160980.6732,993645.3181,Brooklyn,210463,,22,45,No,New York,No,OnCurb,44.0,3176130.0,Pyrus calleryana,Alive,Brooklyn,0,1730 EAST 7 STREET,11223,44
189700,40.67483919,-73.97218377,185139.7462,991965.8172,Brooklyn,223525,3or4,21,52,No,New York,No,OnCurb,39.0,3024462.0,Quercus phellos,Alive,Brooklyn,0,26 8 AVENUE,11217,39
192057,40.72813901,-74.00239005,204557.2438,983587.5643,New York,102327,1or2,26,66,No,New York,No,OnCurb,3.0,1008136.0,Quercus rubra,Alive,Manhattan,0,153 WEST HOUSTON STREET,10014,3
176429,40.70447953,-73.83230048,195981.8715,1030746.71,Kew Gardens,310179,1or2,14,27,No,New York,No,OnCurb,29.0,4192908.0,Acer platanoides,Alive,Queens,0,119-008 84 AVENUE,11415,29
200469,40.75765083,-73.98304478,215309.7879,988947.2931,New York,104861,,27,75,Yes,New York,No,OnCurb,4.0,1083716.0,Ginkgo biloba,Alive,Manhattan,0,115 WEST 46 STREET,10036,4
179369,40.62504975,-73.96309381,167001.0158,994494.8824,Brooklyn,229990,,17,48,No,New York,No,OnCurb,44.0,3179572.0,Styphnolobium japonicum,Alive,Brooklyn,0,1309 AVENUE J,11230,44
170266,40.64537755,-73.9574176,174407.6952,996066.9573,Brooklyn,230788,,21,42,No,New York,No,OnCurb,40.0,3117876.0,Tilia americana,Alive,Brooklyn,0,19 DURYEA PLACE,11226,40
197201,40.60796812,-73.93855748,160781.5532,1001310.35,Brooklyn,212085,1or2,22,59,No,New York,No,OnCurb,46.0,3337535.0,Liquidambar styraciflua,Alive,Brooklyn,0,2819 FILLMORE AVENUE,11229,46
186502,40.85696595,-73.8875335,251513.3231,1015361.372,Bronx,505606,1or2,34,78,No,New York,No,OnCurb,15.0,2011921.0,Gleditsia triacanthos var. inermis,Alive,Bronx,0,2450 HOFFMAN STREET,10458,15
164687,40.84777132,-73.89364334,248161.2586,1013675.288,Bronx,505190,1or2,33,86,No,New York,No,OnCurb,15.0,2113159.0,Acer platanoides,Alive,Bronx,0,2007 LA FONTAINE AVENUE,10457,15
194656,40.5602591,-74.16264761,143435.9359,939056.4306,Staten Island,413528,1or2,24,62,No,New York,No,OnCurb,51.0,5073072.0,Quercus palustris,Alive,Staten Island,0,630 ARTHUR KILL ROAD,10308,51
180252,40.76961476,-73.98364215,219668.6089,988780.9814,New York,106093,1or2,27,67,No,New York,No,OnCurb,3.0,1084277.0,Gleditsia triacanthos var. inermis,Alive,Manhattan,0,31 WEST 60 STREET,10023,3
127551,40.68626385,-73.93661699,189307.2163,1001828.513,Brooklyn,220826,,25,56,No,New York,No,OnCurb,36.0,3045076.0,Acer platanoides,Alive,Brooklyn,0,540 MADISON STREET,11221,36
194356,40.74243039,-73.92826539,209772.1737,1004127.969,Long Island City,303511,,12,37,No,New York,No,OnCurb,26.0,4003171.0,Styphnolobium japonicum,Alive,Queens,0,45-051 37 STREET,11101,26
163902,40.58436482,-73.93188582,152183.6452,1003169.514,Brooklyn,208236,,23,41,No,New York,No,OnCurb,48.0,3247935.0,Acer platanoides,Alive,Brooklyn,0,3205 EMMONS AVENUE,11235,48
188530,40.75013519,-73.89095085,212589.9472,1014464.492,Jackson Heights,340780,,13,39,No,New York,No,OnCurb,25.0,4029569.0,Styphnolobium japonicum,Alive,Queens,0,35-015 75 STREET,11372,25
166718,40.73287782,-73.7546477,206378.9616,1052247.851,Queens Village,319654,,11,24,No,New York,No,OnCurb,23.0,4164766.0,Acer platanoides,Alive,Queens,0,80-050 BELL BOULEVARD,11427,23
204413,40.59393169,-73.9938007,155661.8022,985971.6813,Brooklyn,204940,,23,47,No,New York,No,OnCurb,47.0,3186628.0,Quercus phellos,Alive,Brooklyn,0,2435 HARWAY AVENUE,11214,47
183381,40.66362636,-73.75365462,181149.4721,1052594.028,Springfield Gardens,331371,,10,31,No,New York,No,OnCurb,31.0,4287150.0,Gleditsia triacanthos var. inermis,Alive,Queens,0,144-044 225 STREET,11413,31
187229,40.75235028,-73.97971637,213378.8197,989869.8454,New York,104671,3or4,27,73,Yes,New York,No,OnCurb,4.0,1035331.0,Gleditsia triacanthos var. inermis,Alive,Manhattan,0,301 MADISON AVENUE,10017,4
206337,40.68584614,-73.99547033,189148.7038,985506.258,Brooklyn,224360,,26,52,No,New York,No,OnCurb,39.0,3003558.0,Tilia americana,Alive,Brooklyn,0,233 KANE STREET,11201,39
197978,40.74068684,-73.80826026,209186.9544,1037383.265,Fresh Meadows,310798,1or2,16,25,No,New York,No,OnCurb,20.0,4146049.0,Quercus palustris,Alive,Queens,0,160-001 59 AVENUE,11365,20
196765,40.70649325,-73.82961562,196716.9678,1031489.691,Kew Gardens,310309,,15,27,No,New York,No,OnCurb,29.0,4079554.0,Quercus palustris,Alive,Queens,0,84-061 ABINGDON ROAD,11415,29
179248,40.59284161,-74.16353728,155306.9929,938831.3874,Staten Island,409827,,24,63,No,New York,No,OnCurb,51.0,5037444.0,Liquidambar styraciflua,Alive,Staten Island,0,2222 RICHMOND AVENUE,10314,51
196606,40.80732247,-73.96719944,233408.0972,993330.325,New York,108890,,31,69,No,New York,No,OnCurb,7.0,1057359.0,Gleditsia triacanthos var. inermis,Alive,Manhattan,0,415 RIVERSIDE DRIVE,10024,7
179475,40.66831143,-73.98089638,182760.8524,989549.5845,Brooklyn,223106,,21,52,No,New York,No,OnCurb,39.0,3021747.0,Gleditsia triacanthos var. inermis,Alive,Brooklyn,0,469 7 STREET,11215,39
200330,40.62369892,-73.95925314,166509.3458,995561.2533,Brooklyn,229932,,17,48,No,New York,No,OnCurb,44.0,3180066.0,Zelkova serrata,Alive,Brooklyn,0,1098 EAST 17 STREET,11230,44
199051,40.76996828,-73.98212294,219797.4889,989201.764,New York,107043,,27,75,No,New York,No,OnCurb,3.0,1087510.0,Malus,Alive,Manhattan,0,1870 BROADWAY,10023,3
208229,40.78220389,-73.97237311,224256.0371,991900.9617,New York,106402,1or2,29,67,No,New York,No,OnCurb,6.0,1031141.0,Quercus palustris,Alive,Manhattan,0,1 WEST 81 STREET,10024,6
193911,40.83884369,-73.87001251,244917.4105,1020217.96,Bronx,508895,,33,87,No,New York,No,OnCurb,18.0,2028526.0,Quercus alba,Alive,Bronx,0,1528 ROSEDALE AVENUE,10460,18
175693,40.74829709,-73.98065645,211902.0549,989609.7097,New York,105648,1or2,28,75,No,New York,No,OnCurb,4.0,1017127.0,Ginkgo biloba,Alive,Manhattan,0,30 PARK AVENUE,10016,4
170796,40.7855742,-73.85411981,225516.3863,1024647.839,College Point,314915,,11,27,Yes,New York,No,OnCurb,19.0,4097922.0,Acer platanoides,Alive,Queens,0,14-001 113 STREET,11356,19
173167,40.57151101,-74.12324985,147517.4147,950009.3257,Staten Island,415602,1or2,24,62,Yes,New York,No,OnCurb,50.0,5059267.0,Acer platanoides,Alive,Staten Island,0,42 BISHOP STREET,10306,50
158552,40.72503588,-73.78472973,203499.9881,1043917.842,Jamaica,307315,,11,24,No,New York,No,OnCurb,24.0,4156009.0,Acer platanoides,Alive,Queens,0,184-004 TUDOR ROAD,11432,24
191380,40.7398883,-73.98542513,208838.2064,988288.9148,New York,104299,1or2,28,74,No,New York,No,OnCurb,2.0,1087070.0,Zelkova serrata,Alive,Manhattan,0,119 EAST 23 STREET,10010,2
120819,40.74797175,-74.00705779,211783.0069,982294.4173,New York,103619,,27,75,No,New York,No,OnCurb,3.0,1012318.0,Quercus bicolor,Alive,Manhattan,0,548 WEST 22 STREET,10011,3
164689,40.84797529,-73.8935215,248235.6118,1013708.906,Bronx,505190,1or2,33,86,Yes,New York,No,OnCurb,15.0,2011845.0,Acer platanoides,Alive,Bronx,0,2029 LA FONTAINE AVENUE,10457,15
165483,40.71736609,-73.83226394,200676.8457,1030747.849,Forest Hills,348286,,14,27,No,New York,No,OnCurb,29.0,4052803.0,Acer platanoides,Alive,Queens,0,113-001 77 AVENUE,11375,29
203334,40.75088939,-73.88730078,212866.0071,1015475.47,Jackson Heights,340820,,13,39,Yes,New York,No,OnCurb,25.0,4029672.0,Platanus x acerifolia,Alive,Queens,0,35-021 79 STREET,11372,25
208456,40.76760837,-73.7978701,219001.7881,1040239.857,Flushing,312916,,11,26,No,New York,No,OnCurb,19.0,4111491.0,Platanus x acerifolia,Alive,Queens,0,167-011 33 AVENUE,11358,19
205036,40.59406603,-73.99007878,155710.8379,987005.335,Brooklyn,206800,,22,47,No,New York,No,OnCurb,47.0,3186166.0,Gleditsia triacanthos var. inermis,Alive,Brooklyn,0,170 BAY 40 STREET,11214,47
189460,40.69528272,-73.96832203,192588.2809,993034.3154,Brooklyn,219493,1or2,25,50,No,New York,No,OnCurb,35.0,3054362.0,Gleditsia triacanthos var. inermis,Alive,Brooklyn,0,77 WAVERLY AVENUE,11205,35
189694,40.67088136,-73.9774838,183697.3741,990496.0383,Brooklyn,223212,,21,52,Yes,New York,No,OnCurb,39.0,3025228.0,Zelkova serrata,Alive,Brooklyn,0,509 2 STREET,11215,39
205787,40.78010688,-73.98322688,223491.2634,988895.2768,New York,106342,3or4,29,67,No,New York,No,OnCurb,6.0,1030530.0,Ginkgo biloba,Alive,Manhattan,0,262 WEST 73 STREET,10023,6
193119,40.76650458,-73.92878905,218543.0603,1003975.733,Astoria,301210,1or2,12,36,No,New York,No,OnCurb,22.0,4006648.0,Gleditsia triacanthos var. inermis,Alive,Queens,0,31-003 23 STREET,11106,22
182170,40.63461036,-73.99982555,170482.0436,984298.4179,Brooklyn,228523,,17,48,No,New York,No,OnCurb,44.0,3139264.0,Platanus x acerifolia,Alive,Brooklyn,0,5414 11 AVENUE,11219,44
165685,40.61093835,-74.00100057,161857.7065,983972.1912,Brooklyn,205967,,23,49,No,New York,No,OnCurb,43.0,3163309.0,Acer platanoides,Alive,Brooklyn,0,1727 81 STREET,11214,43
147193,40.6756903,-73.74783797,185549.2805,1054195.096,Springfield Gardens,337147,,14,29,No,New York,No,OnCurb,31.0,4281713.0,Acer platanoides,Alive,Queens,0,135-034 223 STREET,11413,31
170666,40.78557727,-73.85320672,225517.9283,1024900.696,College Point,314928,,11,27,Yes,New York,No,OnCurb,19.0,4097947.0,Acer platanoides,Alive,Queens,0,114-002 14 AVENUE,11356,19
196131,40.61298057,-73.97678695,162602.5925,990694.9353,Brooklyn,206122,,17,48,No,New York,No,OnCurb,44.0,3172417.0,Platanus x acerifolia,Alive,Brooklyn,0,2345 63 STREET,11204,44
121659,40.60249347,-74.11737184,158802.8521,951657.4494,Staten Island,409102,,24,63,No,New York,No,OnCurb,50.0,5017501.0,Acer saccharinum,Alive,Staten Island,0,86 BOLIVAR STREET,10314,50
180460,40.70019272,-73.89246318,194393.8557,1014067.805,Ridgewood,344376,1or2,12,38,No,New York,No,OnCurb,30.0,4086948.0,Acer platanoides,Alive,Queens,0,62-020 74 AVENUE,11385,30
200398,40.59784149,-74.16242863,157127.9994,939142.6676,Staten Island,408850,,24,63,No,New York,No,OnCurb,50.0,5113825.0,Gleditsia triacanthos var. inermis,Alive,Staten Island,0,2043 RICHMOND AVENUE,10314,50
181351,40.77817309,-73.90396581,222800.8514,1010847.21,Astoria,302224,1or2,13,36,No,New York,No,OnCurb,22.0,4436992.0,Pyrus calleryana,Alive,Queens,0,35-015 20 AVENUE,11105,22
209053,40.5589637,-74.10612351,142939.8963,954761.742,Staten Island,415850,,24,64,No,New York,No,OnCurb,50.0,5056701.0,Gleditsia triacanthos var. inermis,Alive,Staten Island,0,299 ROMA AVENUE,10306,50
118769,40.71975914,-73.98660086,201504.474,987964.2225,New York,102847,,26,65,No,New York,No,OnCurb,1.0,1077437.0,Corylus colurna,Alive,Manhattan,0,131 NORFOLK STREET,10002,1
208477,40.69118518,-73.96039364,191096.3216,995233.5351,Brooklyn,221175,1or2,25,57,No,New York,No,OnCurb,33.0,3055123.0,Gleditsia triacanthos var. inermis,Alive,Brooklyn,0,285 CLASSON AVENUE,11205,33
201661,40.71498666,-73.85066148,199800.7215,1025649.379,Forest Hills,348116,1or2,15,28,No,New York,No,OnCurb,29.0,4077275.0,Platanus x acerifolia,Alive,Queens,0,96-008 70 AVENUE,11375,29
167418,40.5794322,-74.11194146,150399.0788,953154.6531,Staten Island,406305,,24,62,No,New York,No,OnCurb,50.0,5051838.0,Acer platanoides,Alive,Staten Island,0,57 GREELEY AVENUE,10306,50
208339,40.78280478,-73.97468132,224474.768,991261.6644,New York,106403,1or2,29,67,No,New York,No,OffsetFromCurb,6.0,1031976.0,Platanus x acerifolia,Alive,Manhattan,0,424 COLUMBUS AVENUE,10024,6
209921,40.80874458,-73.96340334,233926.6401,994380.9994,New York,108875,,30,69,No,New York,No,OffsetFromCurb,7.0,1084465.0,Platanus x acerifolia,Alive,Manhattan,0,2966 BROADWAY,10027,7
200406,40.59837239,-74.16253586,157321.4754,939113.2481,Staten Island,408850,,24,63,No,New York,No,OnCurb,50.0,5107349.0,Gleditsia triacanthos var. inermis,Alive,Staten Island,0,2024 RICHMOND AVENUE,10314,50
208350,40.78240423,-73.97497302,224328.8112,991180.9254,New York,106403,,29,67,No,New York,No,OffsetFromCurb,6.0,1031764.0,Platanus x acerifolia,Alive,Manhattan,0,412 COLUMBUS AVENUE,10024,6
189565,40.66677776,-73.97597938,182202.426,990913.775,Brooklyn,223043,,21,44,No,New York,No,OnCurb,39.0,3025654.0,Tilia americana,Alive,Brooklyn,0,603 6 STREET,11215,39
189601,40.66984888,-73.97257729,183321.6009,991857.2302,Brooklyn,223168,1or2,21,52,No,New York,No,OnCurb,39.0,3025138.0,Ginkgo biloba,Alive,Brooklyn,0,40 PROSPECT PARK WEST,11215,39
187294,40.80278452,-73.95251716,231756.6268,997395.7824,New York,109688,,30,70,Yes,New York,No,OnCurb,9.0,1055058.0,Gleditsia triacanthos var. inermis,Alive,Manhattan,0,110 ST NICHOLAS AVENUE,10026,9
169968,40.61467596,-73.96761588,163221.0735,993240.9879,Brooklyn,227498,,22,48,No,New York,No,OnCurb,44.0,3173808.0,Acer platanoides,Alive,Brooklyn,0,618 AVENUE N,11230,44
189537,40.6690395,-73.97325313,183026.6639,991669.8395,Brooklyn,223141,1or2,21,52,No,New York,No,OnCurb,39.0,3025258.0,Platanus x acerifolia,Alive,Brooklyn,0,53 PROSPECT PARK WEST,11215,39
201816,40.58341923,-73.82415968,151880.8078,1033092.376,Rockaway Park,338314,,15,23,No,New York,No,OffsetFromCurb,32.0,4533408.0,Tilia americana,Alive,Queens,0,103-08 ROCKAWAY BEACH BOULEVARD,11694,32
178493,40.76186626,-73.73603575,216955.3257,1057374.193,Little Neck,321695,,11,26,No,New York,No,OnCurb,19.0,4170585.0,Acer platanoides,Alive,Queens,0,51-004 248 STREET,11362,19
208405,40.70789509,-73.9156455,197193.0187,1007637.113,Ridgewood,345512,,12,37,Yes,New York,No,OnCurb,34.0,4081692.0,Gleditsia triacanthos var. inermis,Alive,Queens,0,1802 DE KALB AVENUE,11385,34
199052,40.76996863,-73.98208864,219797.6198,989211.263,New York,107043,,27,75,No,New York,No,OffsetFromCurb,3.0,1087510.0,Malus,Alive,Manhattan,0,1870 BROADWAY,10023,3
208649,40.76272385,-73.98729652,217157.8561,987769.1163,New York,103940,,27,75,No,New York,No,OnCurb,3.0,1086093.0,Tilia americana,Alive,Manhattan,0,311 WEST 50 STREET,10019,3
186754,40.87567747,-73.88153803,258332.84,1017010.666,Bronx,506584,,36,80,Yes,New York,No,OnCurb,11.0,2018017.0,Acer platanoides,Alive,Bronx,0,171 EAST MOSHOLU PARKWAY NORTH,10467,11
180711,40.72185073,-73.84123676,202306.1,1028257.551,Forest Hills,348633,,16,28,No,New York,No,OnCurb,29.0,4052567.0,Gleditsia triacanthos var. inermis,Alive,Queens,0,71-017 110 STREET,11375,29
209063,40.55918278,-74.10593025,143019.6487,954815.5382,Staten Island,415850,,24,64,No,New York,No,OnCurb,50.0,5057125.0,Gleditsia triacanthos var. inermis,Alive,Staten Island,0,286 ROMA AVENUE,10306,50
196483,40.6036605,-73.93572858,159212.7426,1002096.984,Brooklyn,210467,,22,59,No,New York,No,OffsetFromCurb,46.0,3248153.0,Quercus coccinea,Alive,Brooklyn,0,2112 STUART STREET,11229,46
180266,40.77033272,-73.98369364,219930.1832,988766.6707,New York,106095,1or2,27,67,No,New York,No,OnCurb,3.0,1027366.0,Gleditsia triacanthos var. inermis,Alive,Manhattan,0,43 WEST 61 STREET,10023,3
190177,40.51732552,-74.19518295,127812.7224,929981.2634,Staten Island,410272,,24,62,No,New York,No,OnCurb,51.0,5082762.0,Pyrus calleryana,Alive,Staten Island,0,34 CASE AVENUE,10309,51
189400,40.67506176,-73.97196016,185220.856,992027.8181,Brooklyn,223528,,21,52,No,New York,No,OnCurb,39.0,3024459.0,Ginkgo biloba,Alive,Brooklyn,0,20 8 AVENUE,11217,39
158050,40.57237894,-74.08885094,147822.0518,959566.1816,Staten Island,408871,1or2,24,64,No,New York,No,OffsetFromCurb,50.0,5094926.0,Quercus bicolor,Alive,Staten Island,0,1041 FR CAPODANNO BOULEVARD,10306,50
174597,40.58823855,-74.08850458,153600.0029,959668.2414,Staten Island,409167,,24,64,No,New York,No,OnCurb,50.0,5049901.0,Liquidambar styraciflua,Alive,Staten Island,0,380 DELAWARE AVENUE,10305,50
171588,40.61544133,-74.16442172,163541.0985,938601.2107,Staten Island,408752,,24,63,No,New York,No,OnCurb,50.0,5031586.0,Platanus x acerifolia,Alive,Staten Island,0,109 ROMAN AVENUE,10314,50
163875,40.58453676,-73.93097316,152246.4836,1003422.966,Brooklyn,208277,,22,59,No,New York,No,OnCurb,48.0,3248660.0,Platanus x acerifolia,Alive,Brooklyn,0,2847 KNAPP STREET,11235,48
179447,40.63749057,-73.95578896,171534.4778,996520.3688,Brooklyn,230453,1or2,21,42,No,New York,No,OnCurb,45.0,3253123.0,Quercus rubra,Alive,Brooklyn,0,512 EAST 23 STREET,11210,45
155477,40.69535849,-73.85850254,192645.9911,1023487.247,Woodhaven,309474,,15,38,No,New York,No,OnCurb,32.0,4181724.0,Acer platanoides,Alive,Queens,0,86-010 85 ROAD,11421,32
165576,40.71650512,-73.83319329,200362.6797,1030490.824,Forest Hills,348315,,14,27,No,New York,No,OnCurb,29.0,4052782.0,Acer platanoides,Alive,Queens,0,112-001 77 AVENUE,11375,29
180516,40.70099719,-73.89270307,194686.8669,1014000.929,Ridgewood,344567,,15,37,No,New York,No,OnCurb,30.0,4088367.0,Ginkgo biloba,Alive,Queens,0,62-015 MYRTLE AVENUE,11385,30
156003,40.64210174,-73.95815085,173214.1303,995864.043,Brooklyn,230724,,21,42,No,New York,No,OnCurb,40.0,3118849.0,Styphnolobium japonicum,Alive,Brooklyn,0,2101 DORCHESTER ROAD,11226,40
201819,40.58350299,-73.82387099,151911.4853,1033172.504,Rockaway Park,338314,,15,23,No,New York,No,OffsetFromCurb,32.0,4533404.0,Tilia americana,Alive,Queens,0,102-20 ROCKAWAY BEACH BOULEVARD,11694,32
159658,40.70378287,-73.94425849,195688.4699,999705.1745,Brooklyn,216819,1or2,18,53,No,New York,No,OnCurb,34.0,3071440.0,Magnolia grandiflora,Alive,Brooklyn,0,50 MANHATTAN AVENUE,11206,34
184448,40.8560007,-73.89284982,251159.8019,1013891.161,Bronx,505559,,33,78,No,New York,No,OffsetFromCurb,15.0,2011366.0,Gleditsia triacanthos var. inermis,Alive,Bronx,0,469 EAST 184 STREET,10458,15
184749,40.85153001,-73.89377521,249530.6467,1013637.142,Bronx,505305,,33,86,No,New York,No,OnCurb,15.0,2011508.0,Platanus x acerifolia,Alive,Bronx,0,546 EAST 181 STREET,10457,15
209105,40.84571911,-73.91819074,247406.267,1006884.554,Bronx,503965,1or2,29,77,No,New York,No,OnCurb,14.0,2008698.0,Platanus x acerifolia,Alive,Bronx,0,1592 JESUP AVENUE,10452,14
192653,40.58802014,-73.96632142,153509.8098,993604.1092,Brooklyn,207574,,23,46,No,New York,No,OnCurb,47.0,3195823.0,Platanus x acerifolia,Alive,Brooklyn,0,2536 OCEAN PARKWAY,11223,47
174298,40.70838164,-73.94502063,197363.8038,999492.8081,Brooklyn,217297,,18,53,No,New York,No,OnCurb,34.0,3070970.0,Styphnolobium japonicum,Alive,Brooklyn,0,162 MANHATTAN AVENUE,11206,34
204203,40.56873093,-74.13912874,146511.1713,945596.3243,Staten Island,415447,1or2,24,62,No,New York,No,OnCurb,50.0,5060533.0,Platanus x acerifolia,Alive,Staten Island,0,328 THOMAS STREET,10306,50
172904,40.65260281,-73.9519308,177040.8445,997588.1426,Brooklyn,232496,,20,43,No,New York,No,OnCurb,40.0,3116694.0,Liriodendron tulipifera,Alive,Brooklyn,0,179 LINDEN BOULEVARD,11226,40
165614,40.72670253,-73.94655129,204038.4017,999064.365,Brooklyn,216089,,26,50,No,New York,No,OnCurb,33.0,3066311.0,Liquidambar styraciflua,Alive,Brooklyn,0,67 JEWEL STREET,11222,33
192942,40.70653352,-73.82499155,196734.1647,1032771.7,Kew Gardens,310298,1or2,14,27,No,New York,No,OnCurb,29.0,4193186.0,Platanus x acerifolia,Alive,Queens,0,84-036 127 STREET,11415,29
204165,40.56744833,-74.13410014,146041.7106,946992.6877,Staten Island,415381,1or2,24,62,No,New York,No,OnCurb,50.0,5060166.0,Acer campestre,Alive,Staten Island,0,168 WOLVERINE STREET,10306,50
191248,40.65015942,-73.95571955,176150.0946,996537.2982,Brooklyn,232171,1or2,21,42,No,New York,No,OnCurb,40.0,3117236.0,Gleditsia triacanthos var. inermis,Alive,Brooklyn,0,2201 BEDFORD AVENUE,11226,40
188408,40.74912139,-73.88962284,212221.0471,1014832.911,Jackson Heights,340716,3or4,13,39,No,New York,No,OnCurb,25.0,4029863.0,Pyrus calleryana,Alive,Queens,0,76-002 37 AVENUE,11372,25
208862,40.69144734,-73.96061055,191191.8076,995173.341,Brooklyn,219320,,25,57,No,New York,No,OnCurb,33.0,3055127.0,Gleditsia triacanthos var. inermis,Alive,Brooklyn,0,277 CLASSON AVENUE,11205,35
181996,40.65080674,-73.83481023,176426.0445,1030087.728,Howard Beach,316433,,15,23,No,New York,No,OnCurb,32.0,4296088.0,Acer platanoides,Alive,Queens,0,164-015 96 STREET,11414,32
