bin,the_geom,lm_orig,style_oth,hist_dist,mat_prim,shape_leng,lot,mat_other,mat_four,date_high,alt_arch_2,arch_build,circa,altered,notes,lm_new
3047841,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93080966612068, 40.68036262512099], [-73.930869028423, 40.680355745750205], [-73.93089396888998, 40.68048047299555], [-73.93083460647935, 40.68048735237907], [-73.93080966612068, 40.68036262512099]]]]}",0,0,Bedford Stuyvesant / Expanded Stuyvesant Heights Historic District,Brownstone,125.239583381,75,0,0,1890,0,"S. W. & C. J. Dodge Architects (arch), R. Sweet (bldr)",1,0,0,0
3032037,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9439153347365, 40.67206789968619], [-73.94391965537172, 40.67202270582534], [-73.94392184612117, 40.6719997824727], [-73.9439244326098, 40.67199992601482], [-73.94393425700984, 40.67200047021167], [-73.94393972550755, 40.67194325592887], [-73.94400013718119, 40.67194660374938], [-73.9439872517876, 40.672081402830436], [-73.94391443027229, 40.67207736726405], [-73.9439153347365, 40.67206789968619]]]]}",0,0,Crown Heights North III Historic District,Brick,138.990198622,17,0,0,1900,0,King & Symonds,1,0,0,0
3035033,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9526226798167, 40.662896360062206], [-73.95261022781807, 40.662781019504074], [-73.9526249501217, 40.66278009803643], [-73.95268207724527, 40.662776522185794], [-73.95268672020441, 40.662819530053696], [-73.95269447649841, 40.66289137463455], [-73.95266912722585, 40.6628929617232], [-73.95266116798354, 40.66290216982947], [-73.95263422454599, 40.662903856211614], [-73.9526226798167, 40.662896360062206]]]]}",0,0,Prospect Lefferts Gardens Historic District,Brownstone,126.931771898,17,0,0,1910,0,Benjamin Driesler,0,0,0,0
3025411,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97809956738253, 40.67010623124132], [-73.97820592678642, 40.66997831070632], [-73.97823815222914, 40.66999384529506], [-73.9782495980086, 40.66998007857826], [-73.97826442535758, 40.66998722607018], [-73.97825004892087, 40.67000451685193], [-73.97822191954478, 40.67003834929925], [-73.9782295726801, 40.67004203835845], [-73.97823193559529, 40.67005318628638], [-73.97819093705141, 40.67010249525013], [-73.97819512310133, 40.67010451409869], [-73.97820362173057, 40.67010861035288], [-73.97817526275539, 40.670142719203035], [-73.97813211450256, 40.67012191990897], [-73.97809956738253, 40.67010623124132]]]]}",0,0,Park Slope Historic District,Flemish-Bond Brick,170.202365728,12,0,0,1929,0,Slee & Bryson,0,0,0,0
3025358,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97465788690207, 40.669349860614375], [-73.97472183369726, 40.66927274462646], [-73.97474861569978, 40.66924044721439], [-73.97476570810265, 40.669248664567114], [-73.97479193396572, 40.66921703790697], [-73.97482248561536, 40.669180193699916], [-73.97486376751493, 40.669200040184194], [-73.97484650568505, 40.66922085723137], [-73.97484324476095, 40.66922478997027], [-73.97479692208672, 40.66928065231851], [-73.97474868489616, 40.66933882314942], [-73.97473041370648, 40.6693608745641], [-73.97471626128764, 40.669377924517256], [-73.97469596321478, 40.669368165670214], [-73.97468516640758, 40.66936864326978], [-73.97468136947022, 40.669373222456244], [-73.97465821458653, 40.66936209058806], [-73.97466213102922, 40.66935736824669], [-73.97465788690207, 40.669349860614375]]]]}",0,0,Park Slope Historic District,Brownstone,196.683929671,21,0,0,1903,0,Benjamin Driesler,0,0,0,0
3047408,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93394848478346, 40.6812670815653], [-73.93392161897924, 40.681131118172836], [-73.93396103235703, 40.68112660490872], [-73.9339540387211, 40.68109121427778], [-73.93398790136376, 40.681087336283014], [-73.93399489501721, 40.681122726911916], [-73.93402175508157, 40.68125866146749], [-73.93399643256578, 40.68126156191007], [-73.93398543504597, 40.68127136490514], [-73.93395856986713, 40.6812744418556], [-73.93394909563554, 40.681270176083586], [-73.93394848478346, 40.6812670815653]]]]}",0,0,Stuyvesant Heights Historic District,Stone,170.332505538,10,0,0,1897,0,"Magnus Dahlander & Assoc. (arch), Eli H. Bishop (builder)",0,0,0,0
3117495,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.96715759884854, 40.6446966374335], [-73.96713519950124, 40.644582849668666], [-73.967287719795, 40.64456542940643], [-73.96729156194534, 40.64458494652829], [-73.96731013706629, 40.644582824786006], [-73.96731960847441, 40.64458174235364], [-73.96732125713837, 40.644590112237594], [-73.96732476084011, 40.64460791107348], [-73.96734181907475, 40.64460596269512], [-73.96735456262783, 40.644670700058825], [-73.96731268313137, 40.6446754825213], [-73.9673133458987, 40.64467884884638], [-73.96715759884854, 40.6446966374335]]]]}",0,0,Prospect Park South Historic District,Wood Frame,194.75251467,35,0,0,1905,0,John B. Slee,0,1,0,0
3031655,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94208526020783, 40.67281957529499], [-73.94209469070032, 40.672722223528766], [-73.9421161054058, 40.67272342568674], [-73.94212115716132, 40.67267128748991], [-73.9421296567133, 40.67258354465001], [-73.94218596496214, 40.6725867067529], [-73.94217671840852, 40.6726821603342], [-73.9421629833917, 40.672823940469165], [-73.94208526020783, 40.67281957529499]]]]}",0,0,Crown Heights North III Historic District,Brick,216.568245618,36,0,0,1909,0,A. White Pierce,1,0,0,0
3028789,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.96813890401714, 40.67738364621942], [-73.96816990604793, 40.67729847781684], [-73.96817529965372, 40.677283661339516], [-73.96818268654597, 40.677263366681665], [-73.96824942009371, 40.6772774466534], [-73.9682056376758, 40.67739772621634], [-73.96813890401714, 40.67738364621942]]]]}",0,0,Prospect Heights Historic District,Brownstone,129.361634571,16,0,0,1892,0,Charles Infanger,1,0,0,0
3046523,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.92990531059638, 40.68346782681319], [-73.92994837672035, 40.68346275252646], [-73.92996743952945, 40.6834605065408], [-73.92999378088983, 40.6835900732496], [-73.92993165183988, 40.6835973926356], [-73.92990953898398, 40.683488622262814], [-73.92990531059638, 40.68346782681319]]]]}",0,0,Bedford Stuyvesant / Expanded Stuyvesant Heights Historic District,Brownstone,130.406647955,54,0,0,1882,0,George Nicholls,1,0,0,0
3024737,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97547874590124, 40.67354824087108], [-73.97557219284755, 40.673408219847346], [-73.97558300315428, 40.673392020974994], [-73.9756078786714, 40.673401644653346], [-73.97558574091855, 40.67343481583436], [-73.9756272103942, 40.67345085919855], [-73.97554509099376, 40.673573907965356], [-73.9755284241095, 40.673579262486214], [-73.9755072275436, 40.67357106238804], [-73.97550002405461, 40.67355647160944], [-73.97547874590124, 40.67354824087108]]]]}",0,0,Park Slope Historic District,Brownstone,172.238470952,12,0,0,1887,0,S. Harbison,0,0,0,0
3025997,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.98059774074129, 40.66622758696134], [-73.98067929520953, 40.66612971641453], [-73.98069756525494, 40.66613854363649], [-73.98072240881073, 40.66610872992099], [-73.98076633331384, 40.66612995342709], [-73.98074022038227, 40.66616129061225], [-73.98068474584859, 40.666227862752216], [-73.98065993535633, 40.66625763684203], [-73.98061002641433, 40.66623352253175], [-73.98059774074129, 40.66622758696134]]]]}",0,0,Park Slope Historic District Extension,Brick,151.055290819,17,0,0,1882,0,L. Pearson,1,0,0,0
3029345,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.96688557458347, 40.674966313240944], [-73.9669037615437, 40.67491495850387], [-73.96710292606919, 40.67495584226969], [-73.96708473925068, 40.67500719793859], [-73.96688557458347, 40.674966313240944]]]]}",0,0,Prospect Heights Historic District,Brick,153.19285223,57,0,0,1915,0,Not determined,1,0,0,0
3027842,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97106328988065, 40.680162303552336], [-73.97093726940304, 40.680136120853454], [-73.97095391952372, 40.68008967472509], [-73.97113962187437, 40.68012825806573], [-73.97122176206874, 40.68014532357516], [-73.97120511212108, 40.68019176884148], [-73.97109891692902, 40.68016970572956], [-73.97106328988065, 40.680162303552336]]]]}",0,0,Prospect Heights Historic District,Brownstone,189.09390871,1,0,0,1880,0,Not determined,1,1,0,0
3026622,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.98095385242331, 40.66181445576904], [-73.98099775501116, 40.66176180083522], [-73.98104162795643, 40.66170918099968], [-73.98106192864817, 40.66170477541572], [-73.98108008993458, 40.661713556637515], [-73.9810830051876, 40.661729186478325], [-73.9811049796466, 40.66173981168002], [-73.98106283737505, 40.66179035613438], [-73.98101720535543, 40.66184508649755], [-73.98099116586377, 40.6618324965814], [-73.98097274383787, 40.66183811726011], [-73.98095458371407, 40.66182933692223], [-73.98095385242331, 40.66181445576904]]]]}",0,0,Park Slope Historic District Extension,Limestone,141.120089328,61,0,0,1904,0,Woodruff Leeming,1,0,0,0
3031691,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94159004521599, 40.67237161842951], [-73.94159496236927, 40.67231830771401], [-73.94172704658457, 40.67232536899405], [-73.94179921671196, 40.672329227313234], [-73.94179430090374, 40.672382538037965], [-73.9417201402822, 40.67237857334724], [-73.94159004521599, 40.67237161842951]]]]}",0,0,Crown Heights North III Historic District,Brick,152.538844487,4,0,0,1910,0,Cohn Brothers,1,0,0,0
3368946,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95816015248828, 40.63103335397792], [-73.95821582421135, 40.63102612684218], [-73.95822867552704, 40.63108358825817], [-73.95818414024009, 40.631089369614415], [-73.95814876024465, 40.63109396199852], [-73.95813591017776, 40.63103650057399], [-73.95816015248828, 40.63103335397792]]]]}",0,0,Fiske Terrace-Midwood Park Historic District,Asphalt Shingles,87.4756513725,16,0,0,0,0,Not determined,0,0,0,0
3398050,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.98594877590168, 40.70302236395947], [-73.98595482170975, 40.70292461144505], [-73.98595962319635, 40.70284699061848], [-73.98596285861278, 40.702794688388956], [-73.98596398655609, 40.70277644956101], [-73.98607178720634, 40.70278031144352], [-73.98617043537287, 40.70278384614043], [-73.98616881240231, 40.70281009406263], [-73.98616596656564, 40.70285609726478], [-73.98616381645347, 40.70289085856148], [-73.98616134578002, 40.70293080586658], [-73.9861552254785, 40.703029760566], [-73.98604653697383, 40.70302586623574], [-73.98594877590168, 40.70302236395947]]]]}",0,0,DUMBO Historic District,Brick,293.996957905,7501,0,0,1898,0,Edward N. Stone,0,1,0,0
3117013,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.96818541355412, 40.64718383197107], [-73.96823402850387, 40.64717973454538], [-73.96824837576219, 40.64727850370427], [-73.96822037229039, 40.647280864331385], [-73.96822144818634, 40.64728827048758], [-73.96812081892347, 40.64729675073017], [-73.96806529789207, 40.64730142972611], [-73.96803543459939, 40.64730394648191], [-73.96802841136586, 40.64725559482539], [-73.96804209800897, 40.64725444146399], [-73.96803652066518, 40.64721604453403], [-73.96814930178662, 40.6472065402403], [-73.968146480682, 40.64718711258713], [-73.96818541355412, 40.64718383197107]]]]}",0,0,Prospect Park South Historic District,Wood Frame,197.341540425,7,0,0,1909,0,Benjamin Driesler (attributed),0,0,0,0
3002039,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.99611901283188, 40.69490891176071], [-73.99613489959505, 40.69491337523615], [-73.99620726673885, 40.694933707617814], [-73.9962735243536, 40.69495232337909], [-73.99628525014386, 40.69495561783347], [-73.996283165234, 40.694959916813666], [-73.99628094661489, 40.69496449224682], [-73.99622082843295, 40.69508845125881], [-73.99617051225263, 40.695192197657384], [-73.99613404518529, 40.6951819522064], [-73.996004274431, 40.69514549142029], [-73.99605276977744, 40.69504549926863], [-73.99611901283188, 40.69490891176071]]]]}",0,0,Brooklyn Heights Historic District,Stone,282.032546404,35,0,0,1930,0,Murray Klein,0,0,0,0
3046470,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93432877125869, 40.683089594491165], [-73.93430273007823, 40.6829591689518], [-73.9343758874923, 40.68295070353913], [-73.93440152858763, 40.68307912969227], [-73.93435547120316, 40.68308445968514], [-73.93436257979312, 40.68312006467073], [-73.9343354819776, 40.68312320010966], [-73.93432877125869, 40.683089594491165]]]]}",0,0,Bedford Stuyvesant / Expanded Stuyvesant Heights Historic District,Brownstone,161.941515738,80,0,0,1890,0,J. S. Stevens,1,0,0,0
3018615,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9753459414173, 40.68026327238154], [-73.97540933204247, 40.68016807366343], [-73.97543103216388, 40.6801764476795], [-73.97545393712562, 40.680173338589334], [-73.9754658409726, 40.680177931950354], [-73.97547616270904, 40.68019386515021], [-73.97541277097174, 40.680289063904624], [-73.9753459414173, 40.68026327238154]]]]}",0,0,Park Slope Historic District Extension II,Brownstone,121.928235367,49,0,0,1889,0,Walter M. Coots,1,0,0,0
3393763,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94781930013231, 40.6821610902185], [-73.9478903241889, 40.68215307901144], [-73.94791409144867, 40.68227520580914], [-73.94785910883913, 40.68228140796364], [-73.94784306844747, 40.682283217031284], [-73.94784129295037, 40.682274092216126], [-73.94781930013231, 40.6821610902185]]]]}",0,0,Bedford Historic District,Limestone,129.787559316,7501,0,0,1892,0,William H. Burhans,1,0,0,0
3005878,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.98732816704731, 40.684916257550164], [-73.98734298647602, 40.68489427043498], [-73.98739671333156, 40.684814554744705], [-73.9874576483885, 40.684838353878106], [-73.98740543145281, 40.6849158292836], [-73.98738910217273, 40.68494005671958], [-73.98732816704731, 40.684916257550164]]]]}",0,0,Boerum Hill Historic District,Brick,121.280248871,57,0,0,1869,0,Not determined,0,0,0,0
3001592,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9931815712646, 40.700289090757465], [-73.99319283435125, 40.700265941960716], [-73.99319729248178, 40.70025677861357], [-73.9932065473734, 40.700259387043154], [-73.99334537911807, 40.7002985115964], [-73.99334048667336, 40.700308568232046], [-73.99334817308176, 40.70031845719936], [-73.99334876461728, 40.70031921726565], [-73.99334149458936, 40.70033415904184], [-73.99332477612381, 40.700329447494916], [-73.9931815712646, 40.700289090757465]]]]}",0,0,Brooklyn Heights Historic District,Brick,117.845191467,8,0,0,1899,0,Not determined,0,0,0,0
3031590,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94596160698968, 40.673037599374005], [-73.94597282253314, 40.67291102821363], [-73.94597550943433, 40.672880706424046], [-73.94604263991747, 40.6728841544822], [-73.94602873763002, 40.67304104744011], [-73.94601665343914, 40.6730499991961], [-73.94599348218236, 40.673048808646456], [-73.94597969622556, 40.673038528195576], [-73.94596160698968, 40.673037599374005]]]]}",0,0,Crown Heights North II Historic District,Brownstone,154.745966847,26,0,0,1897,0,Axel S. Hedman,1,0,0,0
3028089,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97325593180676, 40.679797575539645], [-73.97330034076947, 40.67967417215396], [-73.97337464160967, 40.67968967011449], [-73.97333023277454, 40.67981307262822], [-73.97325593180676, 40.679797575539645]]]]}",0,0,Prospect Heights Historic District,Brownstone,135.967941427,82,0,0,1874,0,Not determined,1,1,0,0
3056060,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9651886199186, 40.68596289638195], [-73.96512779015733, 40.68597039635321], [-73.96497825214311, 40.685988832182986], [-73.96497017112885, 40.68595085145641], [-73.96506966158009, 40.685938586084845], [-73.96506572017323, 40.68592006312146], [-73.96517659853303, 40.68590639361111], [-73.9651886199186, 40.68596289638195]]]]}",0,0,Clinton Hill Historic District,Wood Frame,159.915234569,24,0,0,1860,0,Not determined,1,0,0,0
3051908,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94956222485018, 40.683875038858744], [-73.9495967435779, 40.68387084408073], [-73.9495901394224, 40.68383935291248], [-73.94963085607127, 40.68383440350696], [-73.94963346685807, 40.68384685335621], [-73.9496564076493, 40.68395624073331], [-73.94965895126182, 40.683968368168365], [-73.94958371575473, 40.68397751146764], [-73.94957574314371, 40.683939496375565], [-73.94956222485018, 40.683875038858744]]]]}",0,0,Bedford Historic District,Brick,141.111557948,11,0,0,1875,0,Not determined,1,1,0,0
3324453,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94841652837884, 40.67790433842431], [-73.94841381626935, 40.67790419852908], [-73.94835865151762, 40.67790135066928], [-73.94836014301933, 40.67788459996372], [-73.94836059165839, 40.677879567188285], [-73.94837168837097, 40.67775498685464], [-73.9483767677863, 40.67769796313678], [-73.94846346631321, 40.67770243883923], [-73.9484556200726, 40.67779042912283], [-73.94845147023227, 40.677836980273625], [-73.94847167851776, 40.67784956231218], [-73.94846928501171, 40.67787643079889], [-73.94844668309732, 40.67789085412418], [-73.94844534912497, 40.6779058263848], [-73.94841652837884, 40.67790433842431]]]]}",0,0,Crown Heights North Historic District,Brick,202.306070151,58,0,0,1880,0,John Mumford,1,0,0,0
3381919,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.96522640619486, 40.6475806215109], [-73.9652469861959, 40.64757849350442], [-73.96525754390926, 40.64763774086215], [-73.96517823882559, 40.64764593860516], [-73.96517393372768, 40.64762176199984], [-73.96516768945715, 40.647586691242786], [-73.96522640619486, 40.6475806215109]]]]}",0,0,Prospect Park South Historic District,Not determined,87.9817070607,54,0,0,1923,0,Gilbert I. Prowler,0,0,0,0
3031078,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9392082083363, 40.67447229074119], [-73.93921817406292, 40.67435186380928], [-73.9392876772233, 40.674355197292606], [-73.93927771280457, 40.6744756242311], [-73.9392082083363, 40.67447229074119]]]]}",0,0,Crown Heights North III Historic District,Brownstone,126.559295615,39,0,0,1890,0,Frederick B. Langston,1,0,0,0
3002957,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.99473342038922, 40.689890410549005], [-73.99466716939446, 40.689872081153], [-73.99472223233552, 40.689756767566685], [-73.99475022115155, 40.689764511459884], [-73.99487659146482, 40.68979947507984], [-73.99487115690593, 40.689810856424785], [-73.99492854004221, 40.689826732314884], [-73.99493804688727, 40.689842769073366], [-73.99497933991809, 40.689854192992335], [-73.99494954750973, 40.68991658554968], [-73.99490596413281, 40.68990452755745], [-73.99488729227033, 40.68991968596929], [-73.99477077857652, 40.689887450464525], [-73.99475399755715, 40.68988280665448], [-73.99473342038922, 40.689890410549005]]]]}",0,0,Cobble Hill Historic District,Not determined,240.028553467,30,0,0,1892,0,H. W. Billard,0,0,0,0
3059474,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97002582889357, 40.687483118395974], [-73.97009183765351, 40.68747516512499], [-73.9701172161523, 40.68759722822611], [-73.97005120727499, 40.6876051806109], [-73.97002582889357, 40.687483118395974]]]]}",0,0,Fort Greene Historic District,Not determined,127.117564262,23,0,0,1875,0,Giddings H. Pinney (builder),1,0,0,0
3002150,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.99692186398302, 40.69366859679915], [-73.99695255946521, 40.69356860917529], [-73.99696987403287, 40.69357168938632], [-73.9970263821198, 40.69358173968287], [-73.99699568555906, 40.693681726425616], [-73.99696933684797, 40.6936770394661], [-73.99692186398302, 40.69366859679915]]]]}",0,0,Brooklyn Heights Historic District,Brick,116.864976253,39,0,0,1845,0,Not determined,0,0,0,0
3003170,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.99342163968322, 40.68822809447799], [-73.99326136916343, 40.68818282449895], [-73.99326073154077, 40.68818264435891], [-73.99323930907873, 40.68817659345314], [-73.99326546131788, 40.68812294419686], [-73.99340833961543, 40.688163301775376], [-73.99342312442201, 40.6881674774016], [-73.99347686220553, 40.688182656813275], [-73.99350155206709, 40.68818963088567], [-73.99348411341087, 40.68822540369614], [-73.99343035429763, 40.68821021888371], [-73.99342163968322, 40.68822809447799]]]]}",0,0,Cobble Hill Historic District,Not determined,181.370843811,26,0,0,1858,0,Not determined,0,0,0,0
3002450,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9959568388238, 40.69201014275043], [-73.9957772807963, 40.6919598912785], [-73.99578761866707, 40.69193848916465], [-73.99580821984495, 40.69189584252113], [-73.99585868412909, 40.69190996529273], [-73.99598777772322, 40.69194609394524], [-73.99597050386667, 40.69198185361373], [-73.99600924772487, 40.6919926971403], [-73.99599558269615, 40.69202098628156], [-73.9959568388238, 40.69201014275043]]]]}",0,0,Brooklyn Heights Historic District,Stucco,178.725532798,52,0,0,1852,0,Not determined,0,1,Original details and stoop have been removed from No. 276.,0
3003991,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.99616675945624, 40.68446910102237], [-73.99616053137059, 40.684467364624], [-73.99618552634068, 40.68441542021436], [-73.99619175323903, 40.68441715661128], [-73.99632949032761, 40.68445556440099], [-73.99630449663776, 40.68450750794121], [-73.99616675945624, 40.68446910102237]]]]}",0,0,Cobble Hill Historic District,Not determined,125.353299296,67,0,0,1853,0,"Thomas S. Purdy (builder), James W. Deering (Mason)",0,0,0,0
3027828,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9714573327777, 40.68031189636351], [-73.97147627714791, 40.680260371828744], [-73.97162615641727, 40.68029231140778], [-73.97160721097099, 40.680343835966745], [-73.9714573327777, 40.68031189636351]]]]}",0,0,Prospect Heights Historic District,Brownstone,125.324319874,55,0,0,1882,0,"Charles Werner (architect), A. Wilson (carpenter)",1,0,0,0
3001518,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.99781420162321, 40.69547161564824], [-73.99779108808376, 40.69546516303402], [-73.99779666577071, 40.695453588852416], [-73.99777733823908, 40.69544819350978], [-73.99772802796505, 40.69543442821165], [-73.99772238045772, 40.69544614917219], [-73.99770431769417, 40.695441106843134], [-73.99766282907385, 40.69542952541593], [-73.9976153089035, 40.695416259890386], [-73.99765896386691, 40.695325668316734], [-73.99772890415908, 40.695345192831816], [-73.99783919611357, 40.69537598168078], [-73.99789751112831, 40.69539226042698], [-73.99787554477396, 40.69543784667355], [-73.99791395730965, 40.69544856977987], [-73.99791409927879, 40.69544879941317], [-73.99792336631884, 40.695463707566965], [-73.99791198143515, 40.69548753942709], [-73.99790272548024, 40.695496327361276], [-73.99788059510142, 40.69549014943942], [-73.99781420162321, 40.69547161564824]]]]}",0,0,Brooklyn Heights Historic District,Brick,248.003817778,506,0,0,1879,0,Not determined,0,0,Original details and stoop removed from No. 6. Modern brick facade added.,0
3003346,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.99844589418137, 40.68772923716998], [-73.99846046221828, 40.68770383748246], [-73.99851040804853, 40.68772043550387], [-73.99856181016551, 40.687737517097524], [-73.99856467063695, 40.6877384680755], [-73.99855010381532, 40.6877638677761], [-73.99853775812076, 40.687759764880525], [-73.99844589418137, 40.68772923716998]]]]}",0,0,Cobble Hill Historic District,Brick,83.2636043927,68,0,0,1879,0,"William Field & Son (architect), James H. Stevenson (mason)",0,0,0,0
3001832,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.99399545536869, 40.69650376701955], [-73.99402195592832, 40.6964480933137], [-73.99398762994171, 40.69643862803978], [-73.99400560662359, 40.69640086058275], [-73.99404111571737, 40.696410650997635], [-73.99404847394315, 40.69639519318076], [-73.9941188473447, 40.696414598340155], [-73.99409381899713, 40.696467178883736], [-73.99427376537587, 40.69651679721054], [-73.9942469585062, 40.69657311662612], [-73.99399545536869, 40.69650376701955]]]]}",0,0,Brooklyn Heights Historic District,Brick,252.99778627,46,0,0,0,0,Not determined,0,0,0,0
3026690,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9818151383198, 40.66180214461275], [-73.9818959994046, 40.66170543380961], [-73.98191510712927, 40.661682581710785], [-73.98196939739033, 40.661708905121614], [-73.98186942863873, 40.661828468070325], [-73.9818151383198, 40.66180214461275]]]]}",0,0,Park Slope Historic District Extension,Brick,138.993455526,13,0,0,1891,0,Edwin J. Bedell,1,1,0,0
3029084,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.96849512058637, 40.676517709383624], [-73.96854092075377, 40.676392811509345], [-73.96860956230213, 40.676407401487005], [-73.96856376225342, 40.6765322993884], [-73.96849512058637, 40.676517709383624]]]]}",0,0,Prospect Heights Historic District,Brownstone,134.02358065,16,0,0,1897,0,William H. Reynolds,1,0,0,0
3046471,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93440152858763, 40.68307912969227], [-73.9343758874923, 40.68295070353913], [-73.9344450379004, 40.682942702263574], [-73.93447068030869, 40.68307112840208], [-73.93443080792848, 40.68307574243632], [-73.93443852748594, 40.68311440501124], [-73.9344092481285, 40.68311779226908], [-73.93440152858763, 40.68307912969227]]]]}",0,0,Bedford Stuyvesant / Expanded Stuyvesant Heights Historic District,Brownstone,161.947727474,81,0,0,1890,0,J. S. Stevens,1,0,0,0
3056158,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.96359614938991, 40.68586225387749], [-73.96346615696909, 40.68587706125175], [-73.9634547754417, 40.68581916270687], [-73.96358476775262, 40.68580435444477], [-73.96359614938991, 40.68586225387749]]]]}",0,0,Clinton Hill Historic District,Wood,115.565239263,54,0,0,1866,0,John T. Barnard,1,0,0,0
3031765,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9395507831063, 40.67210367748168], [-73.93928722879338, 40.67208943933249], [-73.9392932078926, 40.67202528526626], [-73.93957922427587, 40.672040735587785], [-73.93957324544957, 40.672104890569244], [-73.9395507831063, 40.67210367748168]]]]}",0,0,Crown Heights North III Historic District,Brick,205.943323175,90,0,0,1899,0,Amzi Hill & Son,1,1,0,0
3031576,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94909662892478, 40.67273025327964], [-73.94910892590991, 40.67260455939211], [-73.94917327433905, 40.67260820880994], [-73.949160976291, 40.672733903604424], [-73.94909662892478, 40.67273025327964]]]]}",0,0,Crown Heights North II Historic District,Brick,127.640251875,66,0,0,1897,0,John L. Young,1,0,0,0
3046460,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93359723713584, 40.68305678767113], [-73.9336640287411, 40.68304905925998], [-73.93368686358025, 40.683163435030934], [-73.93368847497203, 40.68317150366677], [-73.93365186534258, 40.68317574019487], [-73.93362168324711, 40.68317923209189], [-73.93361752708378, 40.68315841520792], [-73.93359723713584, 40.68305678767113]]]]}",0,0,Bedford Stuyvesant / Expanded Stuyvesant Heights Historic District,Brownstone,127.71971892,70,0,0,1878,0,Benjamin T. Robbins,1,1,0,0
3002622,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.99318042112867, 40.69199594750505], [-73.99318984047918, 40.69197562888736], [-73.99320063012478, 40.691952356667166], [-73.99323081780055, 40.69196046576537], [-73.99326599792165, 40.691969915111244], [-73.99337597357402, 40.69199945471839], [-73.99334786121564, 40.69206009274177], [-73.99317251762679, 40.69201299464809], [-73.99318042112867, 40.69199594750505]]]]}",0,0,Brooklyn Heights Historic District,Brick,149.982881585,27,0,0,1851,0,Not determined,0,0,0,0
3028368,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97199526143501, 40.67887645725391], [-73.97202928651963, 40.67888341029814], [-73.97214867242198, 40.678907808081554], [-73.97214665801975, 40.67891352315949], [-73.9721422893377, 40.67892591228098], [-73.97218094726429, 40.67893381194218], [-73.97217408456757, 40.67895327490365], [-73.97216945298528, 40.67896641048905], [-73.9720294872615, 40.67893780772679], [-73.97199286957981, 40.67893032454905], [-73.97197738394573, 40.67892715997272], [-73.97198562516832, 40.67890378732447], [-73.97199526143501, 40.67887645725391]]]]}",0,0,Prospect Heights Historic District,Brick,148.572361161,44,0,0,1880,0,Not determined,1,1,0,0
