uniqueid,qbikestore8,qchildschoolsame,qborough1,qbenefits04,qschooltransitto2,qschooltravelcode15,qnationoe,qridehailpurpose05,qusetravelcode14,qbenefits09,gfocusaa1_qfocusaa6_ma7,qschooltravelcode21,qsharetravelcode26,qnyc,qpreridehailcode07,gfulltime_qparttime_ma,qusetravelcode11,qwpsurveyzone07,qzipwork1,qchildrenschoolzip1,gfocusaa1_qfocusaa1_ma6,qridehail6,gfocusaa1_qfocusaa5b_ma5,qbikeride,qday1,qshare1,qbenefits14,gfocusaa1_qfocusaa4_ma3,qschooltravelcode14,qshare7,qpreridehailcode13,qbikemany,qcarpark8,gcarreduce1_qcarreduce4_ma,qchildren,qziptravel1,qridehail5,qwpsurveyzone09,qnocitibike9,qwpsurveyzone01,qreachtravel5,qsharetravelcode23,qusetravelcode26,qhispanic_other5,qzipwork5,finishtime_est,qpreridehailcode22,qzipwork2,gfocusaa1_qfocusaa4_ma6,qsharetravelcode15,qwelfare4,qschooltravelcode27,qpreridehailcode19,qsharetravelcode22,gfocusaa1_qfocusaa5b_ma8,qdisability1,qpreridehailcode18,qagecode_final1,qsmartphone,qusetravelcode21,qpreridehailcode01,qcitibike,qschooltransitto1,gfocusaa1_qfocusaa3_ma6,qwelfare3,gfocusaa1_qfocusaa5b_ma2,qpreridehailcode17,gcarreduce1_qcarreduce3_ma,qcarpark5,qusetravelcode03,gfocusaa1_qfocusaa5_ma1,qschooltransitto6,qsunrise_append,gfulltime_qfulltime_ma,qchildrenschoolzip2,qschooltransitfrom6,gfocusaa1_qfocusaa4_ma1,qusetravelcode12,qzipwork6,qagecode_final4,qwpsurveyzone08,gimprove1_qimprove1_ma,qschooltravelcode10,qsharefreq,qschooltravelcode12,qbenefits11,qsharetravelcode16,qziptravel2,qsharetravelcode18,qincome,qtimework6,gfocusaa1_qfocusaa6_ma4,qsharetravelcode09,respondent_serial,qsharepurpose11,gfocusaa1_qfocusaa1_ma7,qsharepurpose_other9,qnocitibike8,qusetravelcode08,qnocitibike_other7,qcarpark7,qusetravelcode16,qsharetravelcode24,gfocusaa1_qfocusaa6_ma5,qwpsurveyzone03,qbiketo,gfocusaa1_qfocusaa5_ma7,qcaraccess,qschooltransitto4,qusetravelcode20,qshare2,qusetravelcode07,qlanguagepref,qsharepurpose07,qdisability6,qnocitibike3,qlanguage2oe,qsafety5,qlicense,qreachtravel7,qreachtravel1,weekday_number_of_trips,qsharetravelcode11,qreachtravel6,gfocusaa1_qfocusaa2_ma1,gcarincrease1_qcarincrease3_ma,qsharetravelcode19,qtimework2,gfocusaa1_qfocusaa6_ma6,qzipwork4,qdisability8,qsharetravelcode14,gfocusaa1_qfocusaa1_ma2,qsharetravelcode13,gcarincrease1_qcarincrease1_ma,qreachtravel3,qpreridehailcode14,qridehailpurpose09,qridehailpurpose04,qschooltravelcode01,qtimework5,qeducation,qnocitibike1,gfocusaa1_qfocusaa5_ma4,qschooltravelcode13,qcaretaker,qusetravelcode06,qcitibikefreq,qschooltravelcode07,qrace
110001270,0, ,1,0, , ,2, ,0,0,0, , ,4, ,1,0,1,11207, ,0,1,0,5,2,0,0,0, ,0, ,1, , ,1, ,0,0,0,1, , ,0, , , , , ,0, ,0, , , ,0,0, ,0,1,0, ,2, ,0,1,1, , , ,1,0, ,5:24:00 AM,1, , ,0,0, ,0,0,1, , , ,0, , , ,3, ,1, , , ,0, ,0,0, , ,0, ,0,0,2,0,3, ,0,0,0,2, ,1,0,1, ,2, , ,2, , ,0, , , ,0,11207,0, ,0, , , , , , , , ,3,1,0, ,4,0, , ,6
110001195, , ,1,0, ,0,1,0,0,0,0,0, ,6,0,0,1, ,55555,11229,0,0,0,5,7,0,0,1,0,0,0,0,0, ,2, ,0, ,0, , , ,0, , , ,0, ,1, ,0,0,0, ,0,0,0,0,1,0,0,2, ,0,1,1,1, ,0,1,1, ,5:24:00 AM,1, , ,0,0, ,0, ,1,0, ,0,0, , , ,11, ,1, , , ,1, ,0,0, ,0,0, ,1, ,2,0,1, ,0,0,0,1, ,1,0,11,1,1, , , , , ,1, , , ,0, ,0, ,0, , , ,0,0,0,1, ,6,0,0,0,4,0, ,0,1
110000645, , ,0, , , ,1, ,0, ,1, , ,7, , ,0, , , ,0,1,0,5,7,0, ,0, ,0, ,0,0, ,1, ,0, ,0, , , ,0, , , , , ,0, ,0, , , ,0,0, ,0,1,0, ,2, ,0,1,0, , ,0,0,0, ,5:25:00 AM, , , ,1,0, ,0, ,1, , , , , , , ,7, ,0, , , ,0, ,0,0, ,0,0, ,0, ,2,1,1, ,0,0,0,1, ,1,0,21,1,1, , , , , ,1, , , ,0, ,0, ,1, , , , , , , , ,6,0,0, ,4,0, , ,2
110000957,0, ,1,0,0,0,1, ,0,0,0,0, ,7, ,1,1,1, ,11219,1,1,1,4,3,0,0,0,0,0, ,1,0, ,2, ,0,0,0,0, , ,0, , , , , ,1, ,0,0, , ,0,0, ,0,2,0, ,2,1,0,0,1, , ,0,0,1,0,5:25:00 AM, , ,0,1,0, ,0,0,1,0, ,0,0, , , ,2, ,0, , , ,0, ,0,0, ,0,0, ,0,0,2,0,1,0,0,0,0,1, ,1,0,11,2,2, , ,2, , ,0, , , ,1,11219,0, ,1, , , , , , ,1, ,4,0,0,0,3,0, ,0,1
110001152, , ,1,0, ,0,1, ,0,0,1,0, ,7, ,1,0,0, ,11210,1,1,0,5,7,0,0,0,0,0, ,0, , ,2, ,0,0,0,0, , ,0, , , , , ,0, ,0,0, , ,0,0, ,0,1,0, ,2, ,0,0,0, , , ,0,0, ,5:24:00 AM, , , ,1,0, ,0,0,1,0, ,0,0, , , ,1, ,0, , , ,0, ,0,0, , ,0, ,0,0,2,0,3, ,0,0,0,1, ,1,0,21, ,2, , , , , ,1, , , ,0,10027,0, ,0, , , , , , ,1, ,3,0,0,0,3,0, ,0,2
110000127, , ,0, , , ,1, ,0, ,1, , ,5, , ,0, , , ,0,1,0,5,1,0, ,0, ,0, ,0, , ,1, ,0, ,0, , , ,0, , , , , ,0, ,0, , , ,0,0, ,0,1,0, ,2, ,0,1,0, , , ,0,1, ,5:35:00 AM, , , ,1,0, ,0, ,3, , , , , , , ,6, ,0, , , ,0, ,0,0, , ,0, ,0, ,2,0,3, ,0,0,0,1, ,0,0,21, ,1, , ,0, , ,0, , , ,0, ,0, ,0, , , , , , , , ,7,0,0, ,4,0, , ,1
110001424,0, ,0,0, ,0,2, ,0,0,0,0, ,7, ,0,0, ,10009,10002,0,1,0,1,5,0,0,0,0,0, ,4,0,5,2, ,0, ,0, , , ,0, , , , , ,1, ,0,0, , ,0,0, ,0,2,0, ,2, ,0,1,0, ,5,0,1,0, ,5:24:00 AM,1, , ,0,0, ,1, ,1,0, ,0,0, , , ,5, ,0, , , ,0, ,0,0, ,0,0, ,0, ,2,0,1, ,0,0,0,1, ,1,1,1,2,2, , ,2, , ,1, , , ,0, ,0, ,0, , , , , , ,1, ,7,0,0,0,3,0, ,0,9
110001652, , ,0, , , ,3, ,0, ,1, , ,7, , ,0, , , ,1,1,0,5,3,0, ,0, ,0, ,0, , ,1, ,0, ,0, , , ,0, , , , , ,0, ,0, , , ,0,0, ,0,2,0, ,2, ,0,1,0, , , ,1,0, ,5:25:00 AM, , , ,0,0, ,0, ,1, , , , , , , ,1, ,0, , , ,0, ,0,0, , ,0, ,0, ,2,1,3, ,0,0,0,1, ,1,0,8, ,2, , ,0, , ,1, , , ,0, ,0, ,0, , , , , , , , ,2,0,0, ,4,0, , ,1
110002132, , ,0, , , ,7, ,0, ,1, , ,6, , ,0, , , ,0,1,0,5,2,0, ,0, ,0, ,0, , ,1, ,0, ,0, , , ,0, , , , , ,0, ,0, , , ,0,0, ,0,2,0, ,2, ,0,1,0, , , ,1,0, ,5:27:00 AM, , , ,1,0, ,0, ,2, , , , , , , ,11, ,0, , , ,0, ,0,0, , ,0, ,0, ,2,0,3, ,0,0,0,1, ,0,0,21, ,2, , ,1, , ,0, , , ,0, ,0, ,0, , , , , , , , ,1,0,0, ,4,0, , ,3
110002111,0, ,0,0,0,0,8, ,0,0,0,0, ,6, ,0,0,0,10017,12201,1,1,0,3,2,0,0,0,0,0, ,2,0, ,2, ,0,0,0,0, , ,0, , , , , ,0, ,0,0, , ,0,0, ,0,1,0, ,2,1,0,1,1, , ,0,0,0,0,5:27:00 AM,1, ,0,0,0, ,0,0,1,0, ,0,0, , , ,4, ,0, , , ,0, ,0,0, ,0,0, ,0,1,2,0,1,0,0,0,0,1, ,1,0,1,3,1, , ,1, , ,0, , , ,1, ,0, ,0, , , , , , ,1, ,6,0,0,0,1,0, ,0,3
110000884,0, ,0, ,0,0,1, ,0, ,0,0, ,8, , ,0, , ,55555,0,1,0,1,2,0, ,1,0,0, ,1, , ,4, ,0, ,0, , , ,0, , , , , ,0, ,0,0, , ,0,0, ,1,1,0, ,2,1,0,1,0, , , ,1,0,0,5:25:00 AM, ,55555,0,0,0, ,0, ,1,0, ,0, , , , ,10, ,0, , , ,0, ,0,0, , ,0, ,0, ,2,0,3,0,0,0,0,1, ,1,0,2, ,2, , ,0, , ,0, , , ,0, ,0, ,0, , , , , , ,1, ,2,0,0,0,2,0, ,0,6
110001084, , ,0, , , ,1, ,0, ,1, , ,7, , ,0, , , ,0,1,0,5,6,0, ,0, ,0, ,0, , ,1, ,0, ,0, , , ,0, , , , , ,0, ,0, , , ,0,0, ,0,2,0, ,2, ,1,1,0, , , ,1,1, ,5:24:00 AM, , , ,0,0, ,0, ,1, , , , , , , ,5, ,0, , , ,0, ,0,0, , ,0, ,0, ,2,0,3, ,0,0,0,1, ,1,0,21, ,2, , ,3, , ,1, , , ,0, ,0, ,1, , , , , , , , ,6,0,0, ,1,0, , ,2
110001253, , ,1, , ,0,7, ,0, ,1,0, ,7, , ,1, , ,11202,0,1,0,5,2,0, ,0,0,0, ,0,0, ,2, ,0, ,0, , , ,0, , , , , ,1, ,0,0, , ,0,0, ,0,1,0, ,2, ,1,1,0, , ,0,0,1, ,5:24:00 AM, , , ,0,0, ,0, ,2,0, ,0, , , , ,3, ,0, , , ,0, ,0,0, ,0,0, ,0, ,2,0,1, ,0,0,0,1, ,0,0,21,2,1, , ,0, , ,0, , , ,0, ,0, ,1, , , , , , ,1, ,6,0,0,0,3,0, ,0,2
110002215, , ,1, ,0,0,1, ,0, ,0,0, ,7, , ,0, , ,99999,0,1,0,5,3,0, ,0,0,0, ,0, , ,3, ,0, ,0, , , ,0, , , , , ,0, ,0,0, , ,0,0, ,0,2,0, ,2,0,0,1,0, , , ,0,0,0,5:27:00 AM, , ,0,0,0, ,0, ,2,0, ,0, , , , ,1, ,0, , , ,0, ,0,0, , ,0, ,0, ,2,1,3,0,0,0,0,1, ,0,0,21, ,2, , ,2, , ,0, , , ,0, ,0, ,0, , , , , , ,0, ,1,0,0,0,1,0, ,0,2
110000950, , ,0,0, , ,1, ,0,0,1, , ,7, ,0,0,0,10034, ,0,1,0,5,3,0,0,0, ,0, ,0, , ,1, ,0,0,0,0, , ,0, , , , , ,0, ,0, , , ,0,0, ,0,1,0, ,2, ,0,1,0, , , ,1,0, ,5:25:00 AM,1, , ,0,0, ,0,0,1, , , ,0, , , ,6, ,0, , , ,0, ,0,0, , ,0, ,0,0,2,1,3, ,0,0,0,1, ,1,0,21, ,1, , ,4, , ,1, , , ,0, ,0, ,1, , , , , , , , ,4,0,0, ,4,0, , ,1
110001412, , ,0,0, , ,1, ,0,0,0, , ,7, ,2,0,0, , ,1,1,0,5,4,0,0,0, ,0, ,0, , ,1, ,0,0,0,0, , ,0, ,10032, , , ,1, ,0, , , ,0,0, ,0,2,0, ,2, ,1,0,0, , , ,0,0, ,5:24:00 AM, , , ,0,0, ,0,0,3, , , ,0, , , ,2, ,1, , , ,0, ,0,0, , ,1, ,0,0,2,0,3, ,0,0,0,1, ,1,0,2, ,1, , ,0, , ,0, , , ,0,10032,0, ,1, , , , , , , ,same,6,0,0, ,6,0, , ,1
110000752, , ,1, , , ,7, ,0, ,0, , ,3, , ,0, , , ,1,1,0,5,7,0, ,0, ,0, ,0, , ,3, ,0, ,0, , , ,0, , , , , ,1, ,0, , , ,0,0, ,0,1,0, ,2, ,1,1,0, , , ,1,0, ,5:25:00 AM, , , ,0,0, ,0, ,1, , , , , , , ,10, ,0, , , ,0, ,0,0, , ,0, ,0, ,2,0,3, ,0,0,0,1, ,1,0,21, ,2, , , , , ,0, , , ,1, ,0, ,0, , , , , , , , ,8,0,0, ,1,0, , ,4
110000959,0, ,1,0, , ,1, ,0,0,0, , ,6, ,3,1,1, , ,0,1,0,4,3,0,0,1, ,0, ,1,0, ,1, ,0,0,0,0, , ,0, ,11203, , , ,0, ,0, , , ,0,0, ,0,1,0, ,2, ,0,1,0, , ,0,1,0, ,5:25:00 AM, , , ,1,0,00000,0,0,3, , , ,1, , , ,11,10am,1, , , ,0, ,0,0, ,0,0, ,1,0,2,1,1, ,0,0,0,1, ,1,0,8,2,1, , ,9, , ,1, , , ,1,11204,0, ,1, , , , , , , ,10 am,7,0,0, ,4,0, , ,1
110001079, , ,1, , , ,1, ,0, ,1, , ,7, , ,1, , , ,0,1,0,5,6,0, ,0, ,0, ,0,0, ,1, ,0, ,0, , , ,0, , , , , ,1, ,0, , , ,0,0, ,0,1,0, ,2, ,0,1,0, , ,0,0,0, ,5:24:00 AM, , , ,0,0, ,1, ,1, , , , , , , ,5, ,0, , , ,0, ,0,0, ,0,0, ,0, ,2,0,1, ,0,0,0,1, ,1,0,21,1,1, , ,1, , ,1, , , ,0, ,0, ,0, , , , , , , , ,6,0,1, ,4,0, , ,2
110002068,0, ,0,0, , ,1,0,0,0,0, , ,7,0,0,0,0,11106, ,1,0,0,2,2,0,0,1, ,0,0,1,0, ,1, ,0,0,0,0, , ,0, , , ,0, ,0, ,0, ,0, ,0,0,0,0,1,0,0,2, ,0,1,0,1, ,0,0,1, ,5:27:00 AM,1, , ,1,0, ,0,0,1, , , ,0, , , ,8, ,0, , , ,0, ,0,0, ,0,0, ,0,0,1,0,1, ,0,0,0,1, ,1,0,21,2,1, , ,3, , ,0, , , ,0, ,0, ,0, , , ,0,0,0, , ,4,0,0, ,4,0, , ,1
110001750,0, ,1,0, , ,1,0,0,0,1, , ,5,0,1,0,1, , ,0,0,1,5,4,0,0,1, ,0,0,1, , ,1, ,0,0,0,0, , ,0, , , ,0, ,1, ,0, ,0, ,0,0,0,1,1,0,0,2, ,0,1,1,0, , ,1,1, ,5:25:00 AM, , , ,1,0, ,0,0,2, , , ,0, , , ,7, ,0, , , ,0, ,0,0, , ,0, ,0,0,2,0,3, ,0,0,0,1, ,1,0,21, ,2, , ,2, , ,1, , , ,0,11234,0, ,1, , , ,0,0,0, , ,4,0,0, ,4,0, , ,2
110001144,0, ,0,1, , ,1,0,0,0,0, , ,7,0,0,1, ,01121, ,0,0,0,2,7,0,0,0, ,0,0,2,0, ,1, ,0, ,0, , , ,0, , , ,0, ,0, ,0, ,0, ,0,0,0,0,1,0,0,2, ,0,1,1,0, ,0,0,0, ,5:24:00 AM,1, , ,1,0, ,0, ,3, , , ,0, , , ,9, ,0, , , ,0, ,0,0, ,0,0, ,0, ,2,1,1, ,0,0,0,1, ,1,0,21,1,1, , , , , ,1, , , ,0, ,0, ,1, , , ,0,0,0, , ,7,0,0, ,4,0, , ,1
110000185, , ,1, , , ,9, ,0, ,1, , ,7, , ,1, , , ,0,1,0,5,7,0, ,0, ,0, ,0,0, ,1, ,0, ,0, , , ,0, , , , , ,1, ,0, , , ,0,1, ,0,2,0, ,2, ,0,1,0, , ,0,0,0, ,5:33:00 AM, , , ,1,0, ,0, ,3, , , , , , , ,6, ,0, , , ,0, ,0,0, ,0,0, ,0, ,2,1,1, ,0,0,0,1, ,0,0,21,1,1, , , , , ,0, , , ,0, ,0, ,0, , , , , , , , ,4,0,0, ,1,0, , ,1
110000438,0, ,0,1, , ,5, ,0,0,0, , ,5, ,0,1, ,REF, ,1,1,0,3,3,0,0,1, ,0, ,4,0, ,1, ,0, ,0, , , ,0, , , , , ,1, ,0, , , ,0,0, ,0,2,0, ,2, ,0,1,0, , ,0,0,0, ,5:31:00 AM,1, , ,1,0, ,0, ,3, , , ,0, , , ,7, ,1, , , ,0, ,0,0, ,0,0, ,0, ,2,1,1, ,0,0,0,1, ,1,1,11,2,1, , ,5, , ,1,5, , ,0, ,0, ,0, ,3, , , , , , ,4,0,0, ,4,0, , ,1
110001460, , ,0, , , ,9, ,0, ,1, , ,7, , ,0, , , ,0,1,0,5,5,0, ,0, ,0, ,0, , ,1, ,0, ,0, , , ,0, , , , , ,0, ,0, , , ,0,1, ,0,2,0, ,2, ,0,0,0, , , ,1,1, ,5:24:00 AM, , , ,1,0, ,0, ,1, , , , , , , ,1, ,0, , , ,1, ,0,0, , ,0, ,0, ,2,0,3, ,0,0,0,1, ,0,0,2, ,2, , ,0, , ,0, , , ,0, ,0, ,0, , , , , , , , ,5,0,1, ,4,0, , ,2
110001241,0, ,0,0, , ,1, ,0,0,0, , ,7, ,0,1, ,00999, ,0,1,0,2,2,0,0,0, ,0, ,5,0, ,1, ,0, , , , , ,0, , , , , ,0, ,0, , , ,1,0, ,0,1,1, ,1, ,0,1,0, , ,0,0,0, ,5:24:00 AM,1, , ,0,0, ,0, ,1, , , ,0, , , ,11, ,0, , , ,0, , ,0, ,0,0, ,0, ,1,0,1, ,0,0,0,1, ,1, ,21,2,1, , ,3, , ,0, , , ,0, ,0, ,0, , , , , , , , ,7, ,0, ,4,0,3, ,1
110001886,0, ,1,0, , ,1,0,0,0,0, , ,6,0,2,1,0, , ,0,0,0,4,7,0,0,0, ,0,0,2,0, ,2, ,0,0,0,1, , ,0, ,10036, ,0, ,1, ,0, ,0, ,0,0,0,0,1,1,0,2, ,1,1,1,0, ,0,1,1, ,5:26:00 AM,0, , ,0,0, ,1,0,1, , , ,0, , , ,7, ,0, , , ,0, ,0,0, ,0,0, ,0,0,2,0,1, ,0,0,0,1, ,1,1,21,2,1, , , , , ,1,5, , ,0,11215,0, ,1, ,5, ,0,0,0, ,9am,6,0,0, ,3,0, , ,1
110000046, , ,0,0, , ,1, ,0,0,1, , ,7, ,0,0,0,11420, ,0,1,0,5,1,0,0,1, ,0, ,0, , ,1, ,0,0,0,0, , ,0, , , , , ,0, ,0, , , ,0,0, ,0,2,0, ,2, ,0,1,0, , , ,1,1, ,5:37:00 AM,1, , ,1,0, ,0,1,2, , , ,0, , , ,2, ,0, , , ,0, ,0,0, , ,0, ,0,0,2,0,3, ,0,0,0,1, ,1,0,21, ,1, , ,2, , ,1, , , ,0, ,0, ,1, , , , , , , , ,4,0,0, ,4,0, , ,1
110002077, , ,0, , , ,1, ,0, ,1, , ,7, , ,0, , , ,0,1,0,5,2,0, ,0, ,0, ,0, , ,1, ,0, ,0, , , ,0, , , , , ,0, ,0, , , ,1,1, ,0,1,0, ,2, ,0,0,0, , , ,0,0, ,5:27:00 AM, , , ,0,0, ,0, ,2, , , , , , , ,1, ,0, , , ,0, ,0,0, , ,0, ,0, ,2,0,3, ,0,0,0,1, ,0,0,21, ,1, , ,2, , ,0, , , ,0, ,0, ,0, , , , , , , , ,3,0,0, ,1,0, , ,2
110002007, , ,1,0, , ,1, ,0,0,1, , ,7, ,0,0,0,10014, ,1,1,0,5,1,0,0,0, ,0, ,0, , ,1, ,0,0,0,0, , ,0, , , , , ,0, ,0, , , ,0,0, ,0,2,0, ,2, ,0,1,0, , , ,1,1, ,5:27:00 AM,1, , ,0,0, ,0,0,1, , , ,0, , , ,5, ,0, , , ,0, ,0,0, , ,0, ,0,1,2,0,3, ,0,0,0,1, ,1,0,21, ,2, , , , , ,0, , , ,0, ,0, ,1, , , , , , , , ,6,0,0, ,4,0, , ,1
110000546,0, ,0,0, , ,2,1,0,0,0, , ,7,0,0,0,0,10036, ,1,0,0,1,5,0,0,0, ,0,0,1,0, ,1, ,0,0,0,0, , ,0, , , ,0, ,1, ,0, ,0, ,0,0,0,0,1,1,0,2, ,0,1,1,0, ,1,0,1, ,5:26:00 AM,1, , ,1,0, ,1,0,2, , , ,0, , , ,4, ,1, , , ,0, ,0,0, ,0,0, ,1,1,1,0,1, ,0,0,0,1, ,1,1,1,1,1, , ,3, , ,0, , , ,1, ,0, ,1, , , ,0,0,0, , ,6,0,0, ,4,0, , ,2
110000128,0, ,0, , , ,1, ,0, ,0, , ,7, , ,1, , , ,0,1,0,5,6,0, ,1, ,0, ,4,0, ,1, ,0, ,0, , , ,0, , , , , ,1, ,0, , , ,0,0, ,0,1,0, ,2, ,0,1,0, , ,0,0,0, ,5:35:00 AM, , , ,1,0, ,0, ,2, , , , , , , ,4, ,0, , , ,0, ,0,0, ,0,0, ,0, ,2,1,1, ,0,0,0,1, ,1,0,21,1,1, , ,2, , ,1, , , ,0, ,0, ,1, , , , , , , , ,6,0,0, ,4,0, , ,2
110001221,0, ,1,0,0,0,1,0,0,0,0,0, ,6,0,0,0,0,11211,11211,0,0,0,2,1,0,0,0,0,0,0,1,0, ,5, ,0,0,0,1, , ,0, , , ,0, ,1, ,0,0,0, ,0,0,0,0,1,0,0,2,1,0,1,1,1, ,1,0,1,0,5:24:00 AM,1,11206,0,0,0, ,0,0,1,0, ,0,0, , , ,7, ,1, , , ,0, ,0,0, ,0,0, ,0,0,2,0,2,0,0,0,0,1, ,1,1,19,2,2, , , , , ,0, , , ,0, ,0, ,0, , , ,0,0,1,1, ,7,0,0,0,4,0, ,0,1
110000837,0, ,0,0,0,0,7,1,0,0,0,0, ,6,0,0,1, ,REF,11412,1,0,0,1,1,0,0,1,0,0,0,4,0, ,3, ,0, ,0, , , ,0, , , ,0, ,0, ,0,0,0, ,0,0,0,0,1,0,0,2,1,0,1,1,0, ,0,1,1,0,5:25:00 AM,1, ,0,0,0, ,0, ,1,0, ,0,0, , , ,11, ,0, , , ,0, ,0,0, ,0,0, ,0, ,2,0,1,0,0,0,0,1, ,1,0,21,2,1, , , , , ,1, , , ,1, ,0, ,0, , , ,0,0,1,1, ,6,0,1,0,3,0, ,0,2
110001174,0, ,0, , , ,2, ,0, ,0, ,0,6, , ,0, , , ,1,1,1,1,7,0, ,0, ,0, ,2,0, ,2,1,0, ,0, , ,0,0, , , , , ,0,0,0, , ,0,0,0, ,0,1,0, ,2, ,0,1,0, , ,0,1,0, ,5:24:00 AM, , , ,0,0, ,0, ,2, ,8, , ,0,0,0,2, ,0,0, ,1,0, ,0,0, ,0,0,0,1, ,1,1,1, ,0,0,0,1,0,1,0,1,5,1, , , ,0, ,1, ,0, ,0, ,0,0,0,0, , , , , , , ,5,0,0, ,4,0, , ,6
110000273, , ,0, , , ,1, ,0, ,1, , ,7, , ,1, , , ,0,1,0,5,7,0, ,0, ,0, ,0,0, ,1, ,0, ,0, , , ,0, , , , , ,1, ,0, , , ,0,0, ,0,1,0, ,2, ,0,1,0, , ,0,0,0, ,5:33:00 AM, , , ,1,0, ,0, ,2, , , , , , , ,4, ,0, , , ,0, ,0,0, ,0,0, ,0, ,2,1,1, ,0,0,0,1, ,0,0,9,1,1, , , , , ,0, , , ,0, ,0, ,0, , , , , , , , ,3,0,0, ,4,0, , ,1
110001727,0, ,0,0, ,0,1,1,0,0,1,0, ,5,0,0,1, ,11212,11694,0,0,0,5,3,0,0,0,0,0,0,3,0, ,2, ,0, ,0, , , ,0, , , ,0, ,0, ,0,0,0, ,0,0,0,0,1,0,0,2, ,0,1,1,0, ,0,0,1, ,5:25:00 AM,1, , ,1,0, ,0, ,2,0, ,0,0, , , ,8, ,0, , , ,0, ,0,0, ,0,0, ,0, ,2,0,1, ,0,0,0,1, ,1,0,21,1,1, , ,1, , ,0, , , ,0, ,0, ,1, , , ,0,0,0,1, ,7,0,0,0,3,0, ,0,1
110000587,0, ,1, , , ,1, ,0, ,1, , ,7, , ,1, , , ,1,1,0,5,6,0, ,1, ,0, ,3,0, ,1, ,0, ,0, , , ,0, , , , , ,1, ,0, , , ,0,0, ,0,1,0, ,2, ,0,1,0, , ,0,0,1, ,5:26:00 AM, , , ,1,0, ,0, ,1, , , , , , , ,7, ,0, , , ,0, ,0,0, ,0,0, ,0, ,2,0,1, ,0,0,0,1, ,1,0,21,1,1, , ,0, , ,1, , , ,0, ,0, ,1, , , , , , , , ,6,0,0, ,4,0, , ,1
110002024,0, ,1,0,0,0,1, ,0,0,1,0, ,6, ,2,0,1, ,11219,0,1,0,1,1,0,0,0,0,0, ,6,0, ,5, ,0,0,0,0, , ,0, ,11210, , , ,0, ,0,0, , ,0,0, ,0,1,0, ,2,1,0,1,0, , ,0,0,0,0,5:27:00 AM, , ,0,1,0, ,0,0,1,0, ,0,0, , , ,4, ,0, , , ,0, ,0,0, ,0,0, ,0,0,2,1,2,0,0,0,0,1, ,1,0,21,1,1, , , , , ,0, , , ,0,11219,0, ,0, , , , , , ,1,10am,4,0,0,0,3,0, ,0,1
110001858, , ,0,0, ,0,1,0,0,0,1,0, ,5,0,0,1,0,10034,01062,1,0,0,5,6,0,0,0,0,0,0,0,0, ,3, ,0,0,0,0, , ,0, , , ,0, ,0, ,0,0,0, ,0,0,0,0,1,0,0,2, ,0,1,0,0, ,0,0,1, ,5:26:00 AM,1, , ,1,0, ,0,0,2,0, ,1,0, , , ,6, ,0, , , ,0, ,0,0, ,0,0, ,0,0,2,0,1, ,0,0,0,1, ,1,0,8,2,1, , ,3, , ,1, , , ,0, ,0, ,1, , , ,0,0,0,0, ,6,0,0,0,3,0, ,0,2
110002118, , ,0, , , ,2, ,0, ,0, , ,6, , ,0, , , ,1,1,0,5,2,0, ,0, ,0, ,0, , ,1, ,0, ,0, , , ,0, , , , , ,0, ,0, , , ,1,0, ,0,2,0, ,2, ,1,1,0, , , ,1,0, ,5:27:00 AM, , , ,0,0, ,0, ,1, , , , , , , ,4, ,0, , , ,0, ,0,0, , ,0, ,0, ,2,0,3, ,0,0,0,2, ,1,0,2, ,1, , ,0, , ,1, , , ,0, ,0, ,0, , , , , , , , ,4,0,0, ,4,0, , ,2
110000840, , ,0,0, ,0,1, ,0,0,1,0, ,7, ,0,1,0,10012,11432,0,1,0,4,1,0,0,0,0,0, ,0,0, ,3, ,0,0,0,0, , ,0, , , , , ,1, ,0,0, , ,0,0, ,0,1,0, ,2, ,1,1,0, , ,0,0,1, ,5:25:00 AM,1,11432, ,0,0, ,0,0,1,0, ,1,0, , , ,7, ,0, , , ,0, ,0,0, ,0,0, ,0,1,2,0,1, ,0,0,1,1, ,1,0,2,2,1, , , , , ,0, , , ,0, ,0, ,1, , , , , , ,0, ,7,0,0,0,3,0, ,0,7
110000111,0, ,0,0, ,0,3, ,0,0,0,0, ,7, ,0,0,0,11101,11385,0,1,0,1,2,0,0,0,0,0, ,2, , ,2, ,0,0,0,0, , ,0, , , , , ,0, ,0,0, , ,0,0, ,0,2,1, ,2, ,1,1,0, , , ,1,1, ,5:35:00 AM,1, , ,1,0, ,0,0,3,0, ,0,0, , , ,5, ,1, , , ,0, ,0,0, , ,0, ,1,0,1,0,3, ,0,0,0,1, ,1,1,8, ,1, , ,0, , ,1, , , ,1, ,0, ,0, , , , , , ,1, ,4,0,0,0,4,0, ,0,1
110000916,0, ,0,0, , ,3,1,0,0,0, , ,7,0,0,0,0,11221, ,0,0,0,4,2,0,0,0, ,0,0,3,0, ,1, ,0,0,0,1, , ,0, , , ,0, ,0, ,0, ,0, ,0,0,0,0,2,0,0,2, ,0,1,0,0, ,0,0,0, ,5:25:00 AM,1, , ,1,0, ,0,0,1, , , ,0, , , ,5, ,0, , , ,0, ,0,0, ,0,0, ,0,0,2,1,2, ,0,0,0,1, ,0,1,16,2,1, , ,2, , ,0, , , ,1, ,0, ,1, , , ,0,0,0, , ,4,0,0, ,4,1, , ,1
