unique_squirrel_id,geocoded_column,tail_flags,eating,:@computed_region_sbqj_enih,highlight_fur_color,indifferent,x,chasing,approaches,location,y,date,above_ground_sighter,age,:@computed_region_92fq_4b7q,combination_of_primary_and,other_activities
22I-AM-1007-03,"{'type': 'Point', 'coordinates': [-73.9611696144784, 40.7816692895155]}",False,False,13,,True,-73.9611696144784,False,False,Above Ground,40.7816692895155,10072018,30,Adult,19,Gray+,
33E-AM-1014-12,"{'type': 'Point', 'coordinates': [-73.958317581802, 40.7916566683158]}",False,False,13,White,False,-73.958317581802,False,False,Above Ground,40.7916566683158,10142018,15,Adult,19,Gray+White,sleeping
6A-AM-1006-06,"{'type': 'Point', 'coordinates': [-73.978436117932, 40.7724769242403]}",False,False,13,"Cinnamon, White",False,-73.978436117932,False,False,Above Ground,40.7724769242403,10062018,15,Adult,19,"Gray+Cinnamon, White",
6F-PM-1008-04,"{'type': 'Point', 'coordinates': [-73.9734687538064, 40.7694308959222]}",False,False,13,White,False,-73.9734687538064,False,False,Ground Plane,40.7694308959222,10082018,FALSE,Adult,19,Cinnamon+White,
3D-PM-1010-10,"{'type': 'Point', 'coordinates': [-73.9777259022441, 40.7682059907903]}",False,False,13,White,False,-73.9777259022441,False,False,Ground Plane,40.7682059907903,10102018,FALSE,Adult,19,Gray+White,
9G-PM-1007-06,"{'type': 'Point', 'coordinates': [-73.971086588091, 40.7719703235178]}",False,True,13,,False,-73.971086588091,False,False,Ground Plane,40.7719703235178,10072018,FALSE,Adult,19,Gray+,
36I-PM-1007-13,"{'type': 'Point', 'coordinates': [-73.9528682507794, 40.7925807808307]}",False,True,13,Cinnamon,False,-73.9528682507794,False,True,Ground Plane,40.7925807808307,10072018,FALSE,Adult,19,Gray+Cinnamon,
22F-AM-1007-06,"{'type': 'Point', 'coordinates': [-73.9642288873015, 40.7820439983567]}",False,True,13,,False,-73.9642288873015,False,True,Ground Plane,40.7820439983567,10072018,FALSE,Adult,19,Cinnamon+,
36F-AM-1017-04,"{'type': 'Point', 'coordinates': [-73.9565035705619, 40.7937382705056]}",False,True,13,White,False,-73.9565035705619,False,True,Ground Plane,40.7937382705056,10172018,FALSE,Juvenile,19,Gray+White,
38E-AM-1010-09,"{'type': 'Point', 'coordinates': [-73.95621174551, 40.7951044378207]}",False,False,13,Cinnamon,True,-73.95621174551,False,False,Ground Plane,40.7951044378207,10102018,FALSE,Adult,19,Gray+Cinnamon,
37C-PM-1013-03,"{'type': 'Point', 'coordinates': [-73.9587401274261, 40.7960322222949]}",False,False,13,White,True,-73.9587401274261,False,False,,40.7960322222949,10132018,,Adult,19,Gray+White,
10A-AM-1006-04,"{'type': 'Point', 'coordinates': [-73.9761592532482, 40.7747213585387]}",False,False,13,,False,-73.9761592532482,False,False,Above Ground,40.7747213585387,10062018,10,Juvenile,19,Gray+,walking on branch
13H-PM-1010-05,"{'type': 'Point', 'coordinates': [-73.9677646187171, 40.7746492806333]}",False,False,13,,True,-73.9677646187171,False,False,Ground Plane,40.7746492806333,10102018,FALSE,Adult,19,Gray+,
5G-PM-1010-03,"{'type': 'Point', 'coordinates': [-73.973351945818, 40.768814796037]}",False,False,13,,False,-73.973351945818,False,False,Ground Plane,40.768814796037,10102018,FALSE,Adult,19,Gray+,
35A-AM-1014-03,"{'type': 'Point', 'coordinates': [-73.9615696577673, 40.7951278622399]}",False,False,13,White,True,-73.9615696577673,False,False,Ground Plane,40.7951278622399,10142018,FALSE,Adult,19,Gray+White,
13D-AM-1014-08,"{'type': 'Point', 'coordinates': [-73.9712527809516, 40.7763310392591]}",False,False,13,Cinnamon,False,-73.9712527809516,False,False,Ground Plane,40.7763310392591,10142018,FALSE,Adult,19,Gray+Cinnamon,
8H-AM-1017-01,"{'type': 'Point', 'coordinates': [-73.9697277998257, 40.7705198722028]}",False,True,13,Cinnamon,True,-73.9697277998257,True,False,Ground Plane,40.7705198722028,10172018,FALSE,Adult,19,Gray+Cinnamon,
8H-AM-1017-06,"{'type': 'Point', 'coordinates': [-73.970252675331, 40.77059995882221]}",False,True,13,Cinnamon,True,-73.970252675331,True,False,Above Ground,40.7705999588222,10172018,6,Adult,19,Gray+Cinnamon,
6B-PM-1017-03,"{'type': 'Point', 'coordinates': [-73.9772635911119, 40.7709428872533]}",False,False,13,Cinnamon,False,-73.9772635911119,False,False,Ground Plane,40.7709428872533,10172018,FALSE,Adult,19,Gray+Cinnamon,
17F-AM-1007-02,"{'type': 'Point', 'coordinates': [-73.9675198230918, 40.778631094685]}",False,False,13,Gray,True,-73.9675198230918,False,False,Above Ground,40.778631094685,10072018,4,Adult,19,Cinnamon+Gray,
32E-PM-1017-14,"{'type': 'Point', 'coordinates': [-73.9596413903948, 40.7903128889029]}",False,True,13,,False,-73.9596413903948,False,False,,40.7903128889029,10172018,,Adult,19,Gray+,
42G-PM-1014-01,"{'type': 'Point', 'coordinates': [-73.9522291603405, 40.7976985385835]}",False,False,13,White,False,-73.9522291603405,False,False,Above Ground,40.7976985385835,10142018,8,Adult,19,Gray+White,
40B-PM-1014-01,"{'type': 'Point', 'coordinates': [-73.9573057686241, 40.7985734105729]}",False,False,13,Cinnamon,True,-73.9573057686241,False,False,Ground Plane,40.7985734105729,10142018,FALSE,Adult,19,Gray+Cinnamon,
39H-AM-1007-02,"{'type': 'Point', 'coordinates': [-73.9523001834395, 40.7949231000186]}",False,True,13,Cinnamon,True,-73.9523001834395,False,False,Ground Plane,40.7949231000186,10072018,FALSE,Adult,19,Gray+Cinnamon,
36G-PM-1012-01,"{'type': 'Point', 'coordinates': [-73.9549082481152, 40.7933537584624]}",False,False,13,White,False,-73.9549082481152,False,False,Ground Plane,40.7933537584624,10122018,FALSE,Adult,19,Gray+White,crossing east drive
38B-AM-1019-05,"{'type': 'Point', 'coordinates': [-73.9588468413094, 40.7963852299012]}",False,False,13,,False,-73.9588468413094,False,False,Above Ground,40.7963852299012,10192018,28,Adult,19,Gray+,sitting still
34I-PM-1010-01,"{'type': 'Point', 'coordinates': [-73.9545799024508, 40.7908084039886]}",False,True,13,,False,-73.9545799024508,False,False,Above Ground,40.7908084039886,10102018,15,Adult,19,Gray+,
5C-PM-1010-10,"{'type': 'Point', 'coordinates': [-73.9763622269272, 40.7704671295941]}",False,True,13,Cinnamon,False,-73.9763622269272,False,True,Ground Plane,40.7704671295941,10102018,FALSE,Adult,19,Gray+Cinnamon,
36A-PM-1013-08,"{'type': 'Point', 'coordinates': [-73.960657061561, 40.7956150744102]}",False,False,13,,False,-73.960657061561,False,False,Ground Plane,40.7956150744102,10132018,FALSE,,19,Gray+,running from #7
14F-AM-1007-06,"{'type': 'Point', 'coordinates': [-73.9689627791, 40.776062004359]}",False,False,13,"Cinnamon, White",True,-73.9689627791,True,False,Ground Plane,40.776062004359,10072018,FALSE,Juvenile,19,"Gray+Cinnamon, White",
5I-AM-1010-05,"{'type': 'Point', 'coordinates': [-73.9710207438538, 40.7682187144432]}",False,True,13,,True,-73.9710207438538,False,False,Ground Plane,40.7682187144432,10102018,FALSE,Adult,19,Gray+,
2A-AM-1010-08,"{'type': 'Point', 'coordinates': [-73.9805137046778, 40.769275143797]}",False,False,13,,False,-73.9805137046778,False,False,Ground Plane,40.769275143797,10102018,FALSE,Adult,19,Gray+,
1D-PM-1007-03,"{'type': 'Point', 'coordinates': [-73.9783366903829, 40.7668300056094]}",False,False,13,White,True,-73.9783366903829,True,False,Ground Plane,40.7668300056094,10072018,FALSE,Adult,19,Gray+White,
18I-AM-1017-03,"{'type': 'Point', 'coordinates': [-73.9635658786416, 40.77772917779011]}",False,False,13,Black,True,-73.9635658786416,False,False,Ground Plane,40.7777291777901,10172018,FALSE,Adult,19,Cinnamon+Black,
1C-PM-1013-06,"{'type': 'Point', 'coordinates': [-73.9793103340869, 40.76782015359681]}",False,False,13,"Cinnamon, White",False,-73.9793103340869,False,False,Ground Plane,40.7678201535968,10132018,FALSE,Adult,19,"Gray+Cinnamon, White",
41B-PM-1014-02,"{'type': 'Point', 'coordinates': [-73.9579941847434, 40.7991216713328]}",False,False,13,,False,-73.9579941847434,False,False,Above Ground,40.7991216713328,10142018,28,Adult,19,Black+,
7D-PM-1010-01,"{'type': 'Point', 'coordinates': [-73.9749446629706, 40.7720659696067]}",False,False,13,White,False,-73.9749446629706,False,False,Ground Plane,40.7720659696067,10102018,FALSE,Adult,19,Gray+White,
7B-AM-1008-11,"{'type': 'Point', 'coordinates': [-73.9768434635084, 40.7728494038744]}",False,False,13,,True,-73.9768434635084,False,False,Ground Plane,40.7728494038744,10082018,FALSE,Adult,19,Gray+,
15H-PM-1008-03,"{'type': 'Point', 'coordinates': [-73.96579697896901, 40.7760402842845]}",False,False,13,,True,-73.965796978969,False,False,Ground Plane,40.7760402842845,10082018,FALSE,Adult,19,Gray+,not sure walk-pause-walk
32F-AM-1012-03,"{'type': 'Point', 'coordinates': [-73.9585537668382, 40.7903905787005]}",False,False,13,Cinnamon,False,-73.9585537668382,False,False,Above Ground,40.7903905787005,10122018,20,Adult,19,Gray+Cinnamon,bringing green leaves to nest
20C-PM-1018-09,"{'type': 'Point', 'coordinates': [-73.9684376038582, 40.7824275067237]}",False,False,13,,False,-73.9684376038582,False,True,Ground Plane,40.7824275067237,10182018,FALSE,Adult,19,Cinnamon+,
33D-PM-1006-02,"{'type': 'Point', 'coordinates': [-73.95983407835722, 40.7915857030295]}",False,False,13,Cinnamon,False,-73.9598340783572,True,False,Above Ground,40.7915857030295,10062018,15,,19,Gray+Cinnamon,
22F-PM-1014-03,"{'type': 'Point', 'coordinates': [-73.9649658099293, 40.7823262369074]}",True,False,13,Cinnamon,True,-73.9649658099293,False,False,Ground Plane,40.7823262369074,10142018,FALSE,Juvenile,19,Gray+Cinnamon,
33I-PM-1006-05,"{'type': 'Point', 'coordinates': [-73.9547878025303, 40.7899151873467]}",False,True,13,,True,-73.9547878025303,False,False,Ground Plane,40.7899151873467,10062018,FALSE,Adult,19,Gray+,
6H-AM-1008-01,"{'type': 'Point', 'coordinates': [-73.9714789136757, 40.7694886645194]}",False,True,13,"Gray, White",False,-73.9714789136757,False,False,Ground Plane,40.7694886645194,10082018,FALSE,Adult,19,"Cinnamon+Gray, White",
10I-AM-1010-03,"{'type': 'Point', 'coordinates': [-73.9683965841952, 40.7718679848978]}",False,False,13,White,True,-73.9683965841952,False,False,Ground Plane,40.7718679848978,10102018,FALSE,Adult,19,Gray+White,
16C-AM-1014-04,"{'type': 'Point', 'coordinates': [-73.9705053821577, 40.7787503220242]}",False,False,13,Black,True,-73.9705053821577,False,False,Ground Plane,40.7787503220242,10142018,FALSE,Adult,19,Gray+Black,
9G-AM-1007-02,"{'type': 'Point', 'coordinates': [-73.9704485231855, 40.7717290560806]}",False,False,13,,False,-73.9704485231855,False,False,Above Ground,40.7717290560806,10072018,25,Adult,19,Gray+,
8F-PM-1012-03,"{'type': 'Point', 'coordinates': [-73.9724452296309, 40.7715792113505]}",False,False,13,Cinnamon,True,-73.9724452296309,False,False,Ground Plane,40.7715792113505,10122018,FALSE,Adult,19,Gray+Cinnamon,buried an acorn
35D-PM-1013-07,"{'type': 'Point', 'coordinates': [-73.95916671628011, 40.7937602121568]}",False,False,13,White,True,-73.9591667162801,False,False,Above Ground,40.7937602121568,10132018,12,Juvenile,19,Gray+White,
13E-PM-1008-06,"{'type': 'Point', 'coordinates': [-73.9706929341294, 40.77604738723951]}",False,False,13,White,True,-73.9706929341294,False,False,Ground Plane,40.7760473872395,10082018,FALSE,Adult,19,Gray+White,
21F-AM-1018-05,"{'type': 'Point', 'coordinates': [-73.9649611089685, 40.7814371834837]}",False,False,13,Gray,False,-73.9649611089685,False,False,Above Ground,40.7814371834837,10182018,2,Adult,19,Cinnamon+Gray,
33E-PM-1012-01,"{'type': 'Point', 'coordinates': [-73.9588358879692, 40.7912631913057]}",False,True,13,White,False,-73.9588358879692,False,False,Ground Plane,40.7912631913057,10122018,FALSE,Adult,19,Gray+White,
5C-PM-1010-04,"{'type': 'Point', 'coordinates': [-73.97698874738522, 40.7707561532949]}",False,True,13,Cinnamon,True,-73.9769887473852,False,False,Ground Plane,40.7707561532949,10102018,FALSE,Adult,19,Gray+Cinnamon,
33D-AM-1017-03,"{'type': 'Point', 'coordinates': [-73.9600546294497, 40.7914969165757]}",False,False,13,,True,-73.9600546294497,False,True,Ground Plane,40.7914969165757,10172018,FALSE,Adult,19,Gray+,
13E-AM-1017-11,"{'type': 'Point', 'coordinates': [-73.9707683621584, 40.77598155661231]}",False,False,13,Cinnamon,False,-73.9707683621584,False,False,Above Ground,40.7759815566123,10172018,,Adult,19,Gray+Cinnamon,
36A-PM-1013-07,"{'type': 'Point', 'coordinates': [-73.9607701370443, 40.7955418990855]}",False,False,13,,False,-73.9607701370443,True,False,Ground Plane,40.7955418990855,10132018,FALSE,,19,Gray+,chasing #8
41B-PM-1014-05,"{'type': 'Point', 'coordinates': [-73.9570131890379, 40.7991786736124]}",False,False,13,,True,-73.9570131890379,False,False,Above Ground,40.7991786736124,10142018,25,Adult,19,Gray+,
15H-PM-1008-02,"{'type': 'Point', 'coordinates': [-73.9667755678511, 40.7760256836088]}",False,False,13,,False,-73.9667755678511,True,False,Above Ground,40.7760256836088,10082018,10,Adult,19,Gray+,
13E-PM-1008-10,"{'type': 'Point', 'coordinates': [-73.9698817079185, 40.7758322627711]}",False,True,13,White,False,-73.9698817079185,False,False,Ground Plane,40.7758322627711,10082018,FALSE,Adult,19,Cinnamon+White,
4D-PM-1008-05,"{'type': 'Point', 'coordinates': [-73.9764016030666, 40.7689894344251]}",False,False,13,"Gray, White",True,-73.9764016030666,False,False,Ground Plane,40.7689894344251,10082018,FALSE,Adult,19,"Cinnamon+Gray, White",
16C-AM-1014-02,"{'type': 'Point', 'coordinates': [-73.97118011225781, 40.77868889422141]}",False,False,13,"Black, Cinnamon, White",False,-73.9711801122578,False,True,Ground Plane,40.7786888942214,10142018,FALSE,Adult,19,"Gray+Black, Cinnamon, White",
21C-PM-1006-01,"{'type': 'Point', 'coordinates': [-73.9674285955293, 40.7829723919744]}",True,False,13,,False,-73.9674285955293,False,False,Ground Plane,40.7829723919744,10062018,FALSE,Adult,19,Gray+,
28C-PM-1006-02,"{'type': 'Point', 'coordinates': [-73.963842266151, 40.7887340867773]}",False,False,13,,False,-73.963842266151,False,False,Ground Plane,40.7887340867773,10062018,FALSE,Adult,19,Gray+,
26B-AM-1010-01,"{'type': 'Point', 'coordinates': [-73.9662939630722, 40.7878502338031]}",False,False,13,,False,-73.9662939630722,False,False,Ground Plane,40.7878502338031,10102018,FALSE,Adult,19,Gray+,
14D-AM-1014-09,"{'type': 'Point', 'coordinates': [-73.9707900566519, 40.7771670550089]}",False,False,13,"Cinnamon, White",True,-73.9707900566519,False,False,Above Ground,40.7771670550089,10142018,30,Adult,19,"Gray+Cinnamon, White",
17E-PM-1018-03,"{'type': 'Point', 'coordinates': [-73.967832992543, 40.7783669913408]}",False,False,13,,True,-73.967832992543,False,False,Ground Plane,40.7783669913408,10182018,FALSE,Adult,19,Gray+,
36H-PM-1008-01,"{'type': 'Point', 'coordinates': [-73.9547959269955, 40.7925162926273]}",False,False,13,White,True,-73.9547959269955,False,False,Above Ground,40.7925162926273,10082018,20,Adult,19,Gray+White,
11G-AM-1012-01,"{'type': 'Point', 'coordinates': [-73.9691433356733, 40.77317083332421]}",False,False,13,Cinnamon,True,-73.9691433356733,False,False,Ground Plane,40.7731708333242,10122018,FALSE,Adult,19,Gray+Cinnamon,
35E-PM-1006-03,"{'type': 'Point', 'coordinates': [-73.9573604880421, 40.7930844158021]}",False,True,13,Cinnamon,True,-73.9573604880421,False,False,Ground Plane,40.7930844158021,10062018,FALSE,Adult,19,Gray+Cinnamon,
33C-AM-1012-02,"{'type': 'Point', 'coordinates': [-73.9615402629655, 40.7924082330328]}",False,False,13,Cinnamon,True,-73.9615402629655,True,False,Above Ground,40.7924082330328,10122018,20,Adult,19,Gray+Cinnamon,
10G-AM-1006-07,"{'type': 'Point', 'coordinates': [-73.9706903740547, 40.77268737606871]}",False,True,13,,True,-73.9706903740547,False,False,Ground Plane,40.7726873760687,10062018,FALSE,Adult,19,Gray+,
34E-PM-1006-01,"{'type': 'Point', 'coordinates': [-73.958417813526, 40.7927301214476]}",False,False,13,"Black, Cinnamon, White",True,-73.958417813526,False,False,Above Ground,40.7927301214476,10062018,20,Adult,19,"Gray+Black, Cinnamon, White",sitting and watching on a tree
30D-AM-1017-02,"{'type': 'Point', 'coordinates': [-73.9613643418025, 40.7892431934209]}",False,False,13,,True,-73.9613643418025,False,False,Ground Plane,40.7892431934209,10172018,FALSE,Adult,19,Gray+,
40D-PM-1013-01,"{'type': 'Point', 'coordinates': [-73.9566346046453, 40.7973923396512]}",False,False,13,Cinnamon,False,-73.9566346046453,False,False,Ground Plane,40.7973923396512,10132018,FALSE,Adult,19,Gray+Cinnamon,
5C-AM-1006-02,"{'type': 'Point', 'coordinates': [-73.9771614686616, 40.7709677983247]}",False,True,13,White,True,-73.9771614686616,False,False,Above Ground,40.7709677983247,10062018,10,Adult,19,Cinnamon+White,
10G-PM-1017-06,"{'type': 'Point', 'coordinates': [-73.9701575891098, 40.7730973282423]}",False,False,13,Cinnamon,True,-73.9701575891098,False,False,Ground Plane,40.7730973282423,10172018,FALSE,Adult,19,Gray+Cinnamon,
36I-AM-1017-08,"{'type': 'Point', 'coordinates': [-73.95329527631061, 40.7920074462622]}",False,False,13,,False,-73.9532952763106,True,False,Ground Plane,40.7920074462622,10172018,FALSE,Adult,19,Gray+,chasing (#7)
32D-PM-1006-04,"{'type': 'Point', 'coordinates': [-73.9602398690946, 40.7910157676119]}",False,True,13,"Cinnamon, White",True,-73.9602398690946,False,False,Above Ground,40.7910157676119,10062018,40,Adult,19,"Gray+Cinnamon, White",
35E-PM-1006-06,"{'type': 'Point', 'coordinates': [-73.9578779556574, 40.7934116539732]}",False,False,13,,False,-73.9578779556574,False,False,Above Ground,40.7934116539732,10062018,,Adult,19,Gray+,
8C-PM-1013-05,"{'type': 'Point', 'coordinates': [-73.9758464905133, 40.7725957408841]}",True,False,13,White,True,-73.9758464905133,False,False,Ground Plane,40.7725957408841,10132018,FALSE,Adult,19,Gray+White,
32A-PM-1013-03,"{'type': 'Point', 'coordinates': [-73.9638179439747, 40.7924173263904]}",False,True,13,Cinnamon,True,-73.9638179439747,False,False,Ground Plane,40.7924173263904,10132018,FALSE,Juvenile,19,Gray+Cinnamon,
13C-AM-1010-04,"{'type': 'Point', 'coordinates': [-73.9720065066618, 40.7764043782924]}",False,False,13,,True,-73.9720065066618,False,False,Ground Plane,40.7764043782924,10102018,FALSE,Adult,19,Gray+,
7B-AM-1008-02,"{'type': 'Point', 'coordinates': [-73.9771422625274, 40.772361415776]}",False,False,13,,True,-73.9771422625274,True,False,Above Ground,40.772361415776,10082018,5,Adult,19,Gray+,
35B-AM-1010-01,"{'type': 'Point', 'coordinates': [-73.9607746337979, 40.793958106938206]}",False,False,13,,True,-73.9607746337979,False,False,Ground Plane,40.7939581069382,10102018,FALSE,Adult,19,Gray+,walking w/ something in mouth
4B-AM-1010-03,"{'type': 'Point', 'coordinates': [-73.9789952029637, 40.7697758333099]}",False,False,13,White,True,-73.9789952029637,False,False,Above Ground,40.7697758333099,10102018,25,Juvenile,19,Gray+White,
1B-AM-1012-12,"{'type': 'Point', 'coordinates': [-73.9802376131034, 40.7680707516627]}",False,False,13,Gray,True,-73.9802376131034,False,False,Ground Plane,40.7680707516627,10122018,FALSE,Adult,19,Cinnamon+Gray,
3F-AM-1006-01,"{'type': 'Point', 'coordinates': [-73.975086415444, 40.7671990131313]}",False,False,13,,True,-73.975086415444,False,False,Ground Plane,40.7671990131313,10062018,FALSE,Adult,19,Gray+,
9C-AM-1006-02,"{'type': 'Point', 'coordinates': [-73.9753140640445, 40.7734037805101]}",False,False,13,,True,-73.9753140640445,False,False,Ground Plane,40.7734037805101,10062018,FALSE,Adult,19,Gray+,
4A-PM-1007-03,"{'type': 'Point', 'coordinates': [-73.9793952066038, 40.77078376578591]}",False,True,13,White,True,-73.9793952066038,False,False,Ground Plane,40.7707837657859,10072018,FALSE,Adult,19,Gray+White,
18C-PM-1018-03,"{'type': 'Point', 'coordinates': [-73.9698196671161, 40.7802972001469]}",False,False,13,,False,-73.9698196671161,True,False,Above Ground,40.7802972001469,10182018,1,Juvenile,19,Gray+,
22I-AM-1007-02,"{'type': 'Point', 'coordinates': [-73.9611368390233, 40.7815619053395]}",False,False,13,,True,-73.9611368390233,False,False,Ground Plane,40.7815619053395,10072018,FALSE,Adult,19,Gray+,
4C-PM-1010-11,"{'type': 'Point', 'coordinates': [-73.977447585355, 40.7697167828003]}",False,True,13,Cinnamon,False,-73.977447585355,False,False,Ground Plane,40.7697167828003,10102018,FALSE,Adult,19,Gray+Cinnamon,
41A-PM-1007-05,"{'type': 'Point', 'coordinates': [-73.9582523503306, 40.7996897499473]}",False,False,13,"Cinnamon, White",False,-73.9582523503306,False,False,Ground Plane,40.7996897499473,10072018,FALSE,Adult,19,"Gray+Cinnamon, White",
7H-AM-1006-06,"{'type': 'Point', 'coordinates': [-73.970540988328, 40.7698103067062]}",False,False,13,Cinnamon,True,-73.970540988328,True,False,Above Ground,40.7698103067062,10062018,12,Adult,19,Gray+Cinnamon,
14D-PM-1019-11,"{'type': 'Point', 'coordinates': [-73.970720187655, 40.7774564799983]}",False,False,13,,False,-73.970720187655,False,False,,40.7774564799983,10192018,,Adult,19,Gray+,
5E-AM-1008-06,"{'type': 'Point', 'coordinates': [-73.9745630038492, 40.7692602628745]}",False,False,13,White,False,-73.9745630038492,False,True,Ground Plane,40.7692602628745,10082018,FALSE,Adult,19,Cinnamon+White,
40C-AM-1017-06,"{'type': 'Point', 'coordinates': [-73.956200809768, 40.798181446265]}",False,False,13,Cinnamon,False,-73.956200809768,False,False,Ground Plane,40.798181446265,10172018,FALSE,Adult,19,Gray+Cinnamon,
16F-AM-1008-01,"{'type': 'Point', 'coordinates': [-73.9676424599715, 40.7777766106807]}",False,False,13,"Gray, White",False,-73.9676424599715,False,True,Ground Plane,40.7777766106807,10082018,FALSE,Adult,19,"Cinnamon+Gray, White",
11I-AM-1012-02,"{'type': 'Point', 'coordinates': [-73.9677423154682, 40.77288133502451]}",False,False,13,White,True,-73.9677423154682,False,False,Ground Plane,40.7728813350245,10122018,FALSE,Adult,19,Cinnamon+White,
12H-PM-1007-08,"{'type': 'Point', 'coordinates': [-73.9680833729772, 40.7741871025115]}",False,False,13,,False,-73.9680833729772,False,False,Above Ground,40.7741871025115,10072018,7,,19,+,
38G-PM-1020-09,"{'type': 'Point', 'coordinates': [-73.9546654184146, 40.7947639241491]}",True,True,13,"Cinnamon, White",True,-73.9546654184146,False,False,Ground Plane,40.7947639241491,10202018,FALSE,Adult,19,"Gray+Cinnamon, White",
6D-PM-1020-03,"{'type': 'Point', 'coordinates': [-73.9761036400144, 40.7705482684594]}",False,False,13,,False,-73.9761036400144,True,False,Ground Plane,40.7705482684594,10202018,FALSE,Juvenile,19,Gray+,
35D-PM-1013-09,"{'type': 'Point', 'coordinates': [-73.9590992841423, 40.793758098573]}",False,False,13,White,True,-73.9590992841423,False,False,Ground Plane,40.793758098573,10132018,FALSE,Adult,19,Gray+White,
33I-PM-1006-07,"{'type': 'Point', 'coordinates': [-73.9546042927016, 40.7898133734952]}",False,False,13,,False,-73.9546042927016,False,False,Ground Plane,40.7898133734952,10062018,FALSE,Adult,19,Gray+,
14A-PM-1014-06,"{'type': 'Point', 'coordinates': [-73.973305698325, 40.7783823311296]}",False,False,13,"Cinnamon, White",False,-73.973305698325,False,False,Above Ground,40.7783823311296,10142018,9,Adult,19,"Gray+Cinnamon, White",
6D-AM-1008-02,"{'type': 'Point', 'coordinates': [-73.9755055978764, 40.7707438681742]}",False,False,13,,False,-73.9755055978764,False,False,Above Ground,40.7707438681742,10082018,10,Juvenile,19,Gray+,
39B-PM-1014-01,"{'type': 'Point', 'coordinates': [-73.9582850206205, 40.7978975855555]}",False,True,13,White,True,-73.9582850206205,False,False,Ground Plane,40.7978975855555,10142018,FALSE,Adult,19,Gray+White,
