latitude,longitude,guards,nta,problems,root_other,census_tract,root_grate,bbl,root_stone,tree_dbh,created_at,user_type
40.56962266,-74.13854027,,SI25,RootOther,Yes,138.0,No,5044290001.0,No,5,2015-09-05T00:00:00.000,Volunteer
40.71431739,-73.93882398,,BK90,,No,481.0,No,3029160040.0,No,5,2015-08-20T00:00:00.000,Volunteer
40.59683648,-73.77245394,,QN12,,No,97203.0,No,4159550003.0,No,3,2015-08-20T00:00:00.000,TreesCount Staff
40.60866168,-73.767642,,QN15,,No,100801.0,No,4156970048.0,No,7,2015-08-24T00:00:00.000,TreesCount Staff
40.73617912,-73.95234583,,BK76,,No,579.0,No,3024890001.0,No,5,2015-08-16T00:00:00.000,Volunteer
40.5222291,-74.18562598,,SI01,,No,198.0,No,5065400033.0,No,5,2015-08-30T00:00:00.000,TreesCount Staff
40.61095304,-73.7701119,,QN15,"Stones,BranchLights",No,100801.0,No,4157010079.0,Yes,25,2015-08-20T00:00:00.000,TreesCount Staff
40.77997369,-73.91049677,,QN72,,No,105.0,No,4008600001.0,No,18,2015-08-30T00:00:00.000,Volunteer
40.65364723,-73.95912524,,BK60,,No,79602.0,No,3050640001.0,No,2,2015-08-26T00:00:00.000,TreesCount Staff
40.61352449,-74.00698867,Harmful,BK28,,No,184.0,No,3063050010.0,No,9,2015-08-22T00:00:00.000,Volunteer
40.73563404,-73.98266889,,MN21,Stones,No,64.0,No,1009000027.0,Yes,7,2015-08-26T00:00:00.000,Volunteer
40.83746668,-73.93929338,Unsure,MN36,,No,24301.0,No,1021210049.0,No,5,2015-08-16T00:00:00.000,Volunteer
40.67530269,-73.9733763,Helpful,BK37,BranchOther,No,159.0,No,3010590061.0,No,13,2015-08-30T00:00:00.000,Volunteer
40.67136737,-73.98458177,,BK37,,No,137.0,No,3009870042.0,No,15,2015-08-24T00:00:00.000,Volunteer
40.59511949,-73.75157132,,QN15,,No,101001.0,No,4156340001.0,No,15,2015-08-24T00:00:00.000,TreesCount Staff
40.59660932,-74.0793197,,SI14,RootOther,Yes,64.0,No,5032380006.0,No,21,2015-09-08T00:00:00.000,TreesCount Staff
40.71269558,-73.99769319,,MN27,"Stones,TrunkOther",No,27.0,No,1002790040.0,Yes,6,2015-09-03T00:00:00.000,NYC Parks Staff
40.62595465,-73.95657608,,BK43,Stones,No,762.0,No,3067120001.0,Yes,18,2015-08-27T00:00:00.000,TreesCount Staff
40.76843137,-73.8082915,,QN51,,No,1151.0,No,4048570008.0,No,39,2015-08-21T00:00:00.000,Volunteer
40.72892773,-73.8555042,,QN17,,No,71304.0,No,4021040001.0,No,2,2015-08-30T00:00:00.000,Volunteer
40.64872085,-73.96469573,,BK42,,No,512.0,No,3050970001.0,No,14,2015-08-20T00:00:00.000,TreesCount Staff
40.75237429,-73.8932499,,QN28,Stones,No,289.0,No,4012600064.0,Yes,8,2015-07-16T00:00:00.000,Volunteer
40.76996266,-73.98475372,Helpful,MN14,,No,145.0,No,1011310031.0,No,13,2015-08-30T00:00:00.000,Volunteer
40.60963578,-73.94855771,,BK44,BranchLights,No,548.0,No,3067870038.0,No,8,2015-08-31T00:00:00.000,TreesCount Staff
40.60927794,-74.00402241,,BK27,Stones,No,178.0,No,3063260001.0,Yes,17,2015-08-22T00:00:00.000,TreesCount Staff
40.74046863,-73.9289544,,QN31,,No,189.0,No,4002290001.0,No,3,2015-08-27T00:00:00.000,Volunteer
40.71385547,-73.9397681,,BK90,,No,481.0,No,3029200018.0,No,3,2015-09-05T00:00:00.000,Volunteer
40.77040139,-73.96611252,Unsure,MN40,BranchOther,No,130.0,No,1013857502.0,No,8,2015-09-05T00:00:00.000,Volunteer
40.73951749,-74.00396884,Helpful,MN23,,No,77.0,No,1006290051.0,No,5,2015-08-31T00:00:00.000,Volunteer
40.77010497,-73.89883708,Harmful,QN72,"Stones,BranchLights",No,135.0,No,4007600045.0,Yes,9,2015-08-20T00:00:00.000,Volunteer
40.59447845,-73.98622844,,BK29,"Stones,BranchLights",No,302.0,No,3068820046.0,Yes,11,2015-09-04T00:00:00.000,Volunteer
40.71316969,-73.85444599,,QN17,"Stones,BranchLights",No,729.0,No,4032090004.0,Yes,42,2015-09-04T00:00:00.000,Volunteer
40.77841237,-73.91382885,,QN72,,No,103.0,No,4008580167.0,No,2,2015-08-30T00:00:00.000,Volunteer
40.71724309,-73.94544886,,BK90,,No,497.0,No,3027440017.0,No,3,2015-08-19T00:00:00.000,Volunteer
40.73588436,-73.9995854,Harmful,MN23,"Stones,BranchOther",No,71.0,No,1006060046.0,Yes,15,2015-09-01T00:00:00.000,Volunteer
40.72309177,-73.84421522,,QN17,,No,739.0,No,4022210001.0,No,3,2015-08-27T00:00:00.000,TreesCount Staff
40.84794708,-73.89338226,,BX17,Stones,No,37504.0,No,2030680022.0,Yes,3,2015-08-29T00:00:00.000,Volunteer
40.72856769,-73.95177312,,BK76,,No,573.0,No,3025980015.0,No,5,2015-08-27T00:00:00.000,Volunteer
40.5834737,-73.82397193,,QN10,,No,938.0,No,4161767501.0,No,2,2015-09-04T00:00:00.000,TreesCount Staff
40.76076999,-73.73547397,,QN45,,No,150701.0,No,4082110023.0,No,22,2015-08-26T00:00:00.000,Volunteer
40.76761445,-73.79794186,,QN51,Stones,No,1141.0,No,4049230027.0,Yes,30,2015-09-07T00:00:00.000,Volunteer
40.78081459,-73.91201937,,QN72,,No,105.0,No,4008710001.0,No,2,2015-09-05T00:00:00.000,Volunteer
40.7231189,-73.84446066,,QN17,Stones,No,739.0,No,4022210001.0,Yes,21,2015-08-27T00:00:00.000,TreesCount Staff
40.56261546,-74.18192346,,SI48,,No,17007.0,No,5057250018.0,No,3,2015-09-02T00:00:00.000,TreesCount Staff
40.85123953,-73.90424248,,BX41,,No,23502.0,No,2028120011.0,No,8,2015-08-29T00:00:00.000,TreesCount Staff
40.76509665,-73.79585205,,QN51,,No,1141.0,No,4052540086.0,No,5,2015-08-30T00:00:00.000,Volunteer
40.66522204,-73.92220308,,BK81,,No,900.0,No,3035310023.0,No,22,2015-08-31T00:00:00.000,Volunteer
40.71688341,-73.99153287,,MN27,,No,16.0,No,1003080019.0,No,12,2015-09-02T00:00:00.000,TreesCount Staff
40.58836456,-74.1886227,,SI05,,No,29102.0,No,5026430024.0,No,11,2015-09-03T00:00:00.000,TreesCount Staff
40.67591256,-73.96350468,Unsure,BK64,"Stones,BranchOther",No,205.0,No,3011600044.0,Yes,10,2015-08-23T00:00:00.000,Volunteer
40.75698134,-73.89408742,,QN28,,No,30902.0,No,4011440039.0,No,9,2015-08-26T00:00:00.000,Volunteer
40.7206881,-73.98224174,,MN28,,No,2201.0,No,1003450048.0,No,4,2015-09-01T00:00:00.000,Volunteer
40.83912378,-73.87002412,,BX08,,No,,No,,No,4,2015-09-01T00:00:00.000,Volunteer
40.71669718,-73.99162805,,MN27,,No,16.0,No,1003080022.0,No,13,2015-09-02T00:00:00.000,TreesCount Staff
40.84668434,-73.91548543,,BX36,"Stones,RootOther,BranchLights",Yes,217.0,No,2028650166.0,Yes,6,2015-09-08T00:00:00.000,TreesCount Staff
40.74704876,-73.99280743,Helpful,MN17,WiresRope,No,95.0,No,1008040008.0,No,4,2015-08-28T00:00:00.000,Volunteer
40.69102388,-73.96035777,,BK69,"Stones,RootOther,BranchOther",Yes,193.0,No,3019240005.0,Yes,9,2015-09-07T00:00:00.000,Volunteer
40.76955939,-73.95993924,Unsure,MN31,"Stones,BranchLights,BranchOther",No,126.0,No,1014270006.0,Yes,4,2015-08-30T00:00:00.000,Volunteer
40.69544412,-73.94799785,,BK75,MetalGrates,No,25901.0,Yes,3017550020.0,No,6,2015-08-28T00:00:00.000,Volunteer
40.72627143,-73.94728673,,BK76,,No,571.0,No,3026510014.0,No,6,2015-09-08T00:00:00.000,Volunteer
40.57807406,-74.11474624,,SI45,Stones,No,122.0,No,5036180026.0,Yes,24,2015-09-04T00:00:00.000,TreesCount Staff
40.74830311,-73.82657765,,QN62,BranchLights,No,799.0,No,4051330033.0,No,13,2015-08-30T00:00:00.000,TreesCount Staff
40.59626688,-73.77234286,,QN12,,No,97203.0,No,4159550003.0,No,4,2015-08-20T00:00:00.000,TreesCount Staff
40.53211313,-74.1561806,,SI01,BranchLights,No,15602.0,No,5053500059.0,No,10,2015-08-26T00:00:00.000,TreesCount Staff
40.59666002,-74.16220431,,SI05,,No,29103.0,No,5021020102.0,No,3,2015-09-03T00:00:00.000,TreesCount Staff
40.84757796,-73.90664068,,BX41,,No,23302.0,No,2028010018.0,No,0,2015-09-08T00:00:00.000,TreesCount Staff
40.57672003,-73.85048877,,QN10,,No,928.0,No,4162650016.0,No,9,2015-09-04T00:00:00.000,NYC Parks Staff
40.74452808,-73.9854111,Helpful,MN17,,No,74.0,No,1008580017.0,No,6,2015-09-01T00:00:00.000,Volunteer
40.59869603,-74.16260123,,SI05,,No,29103.0,No,5021000450.0,No,3,2015-09-03T00:00:00.000,TreesCount Staff
40.57220936,-74.12585102,,SI25,,No,138.0,No,5043400021.0,No,0,2015-09-02T00:00:00.000,Volunteer
40.66243464,-73.75219521,,QN03,,No,680.0,No,4134970009.0,No,18,2015-08-04T00:00:00.000,Volunteer
40.63737897,-73.95381354,,BK42,,No,770.0,No,3052240054.0,No,0,2015-08-27T00:00:00.000,TreesCount Staff
40.89126258,-73.83389144,,BX03,Stones,No,456.0,No,2049660013.0,Yes,23,2015-08-23T00:00:00.000,Volunteer
40.64360575,-73.96683229,,BK42,,No,1522.0,No,3051430010.0,No,8,2015-08-17T00:00:00.000,Volunteer
40.72311463,-73.9903307,,MN27,,No,3601.0,No,1004220046.0,No,3,2015-09-04T00:00:00.000,NYC Parks Staff
40.74791179,-73.98052056,Helpful,MN20,,No,80.0,No,1008910001.0,No,4,2015-08-25T00:00:00.000,Volunteer
40.76916627,-73.95901189,Helpful,MN31,"RootOther,TrunkOther,BranchOther",Yes,126.0,No,1014270017.0,No,10,2015-08-30T00:00:00.000,Volunteer
40.72322904,-73.8437543,,QN17,,No,739.0,No,4022210056.0,No,3,2015-08-27T00:00:00.000,TreesCount Staff
40.62049439,-73.95894021,,BK43,,No,768.0,No,3067340109.0,No,6,2015-09-03T00:00:00.000,TreesCount Staff
40.71239072,-73.96592316,,BK73,,No,549.0,No,3024410030.0,No,8,2015-08-18T00:00:00.000,Volunteer
40.68581011,-73.99536155,Harmful,BK33,Stones,No,45.0,No,3003120046.0,Yes,15,2015-09-06T00:00:00.000,Volunteer
40.58438465,-73.93170769,,BK17,Stones,No,622.0,No,3088080059.0,Yes,7,2015-08-21T00:00:00.000,NYC Parks Staff
40.71179418,-73.96524572,,BK73,,No,549.0,No,3024427501.0,No,6,2015-08-18T00:00:00.000,Volunteer
40.60961592,-73.96487682,,BK25,WiresRope,No,420.0,No,3066400004.0,No,2,2015-09-02T00:00:00.000,TreesCount Staff
40.76307992,-73.96064456,Harmful,MN31,RootOther,Yes,118.0,No,1014390014.0,No,14,2015-09-08T00:00:00.000,Volunteer
40.63745394,-73.95382789,,BK42,,No,770.0,No,3052240054.0,No,16,2015-08-27T00:00:00.000,TreesCount Staff
40.67244571,-73.97427583,,BK37,"Stones,RootOther",Yes,157.0,No,3010670051.0,Yes,7,2015-08-30T00:00:00.000,Volunteer
40.77499266,-73.92203675,,QN72,,No,95.0,No,4008740045.0,No,0,2015-09-09T00:00:00.000,TreesCount Staff
40.87343706,-73.88088627,,BX43,,No,419.0,No,2033350039.0,No,15,2015-08-29T00:00:00.000,Volunteer
40.67661734,-73.97237645,Helpful,BK64,,No,159.0,No,3011690009.0,No,9,2015-08-30T00:00:00.000,Volunteer
40.87023146,-73.90092157,,BX28,,No,26701.0,No,2032480120.0,No,19,2015-09-01T00:00:00.000,Volunteer
40.85595972,-73.89055519,,BX06,,No,387.0,No,2030550002.0,No,4,2015-08-29T00:00:00.000,Volunteer
40.71290601,-73.93971598,,BK90,,No,481.0,No,3029220022.0,No,10,2015-09-05T00:00:00.000,Volunteer
40.69072505,-73.96045172,,BK69,BranchOther,No,193.0,No,3019240001.0,No,16,2015-09-08T00:00:00.000,Volunteer
40.77013009,-73.9829175,,MN14,"WiresRope,BranchOther",No,145.0,No,1011140009.0,No,2,2015-08-27T00:00:00.000,Volunteer
40.85488535,-73.85369905,,BX49,BranchLights,No,288.0,No,2043080025.0,No,12,2015-08-18T00:00:00.000,TreesCount Staff
40.78281017,-73.95150745,,MN40,"Stones,BranchOther",No,15801.0,No,1015210033.0,Yes,4,2015-08-18T00:00:00.000,Volunteer
40.76313613,-73.96077693,Harmful,MN31,RootOther,Yes,118.0,No,1014390014.0,No,14,2015-09-08T00:00:00.000,Volunteer
40.58211738,-73.82864619,,QN10,,No,,No,,No,2,2015-09-04T00:00:00.000,TreesCount Staff
40.53936939,-74.19255287,,SI48,Stones,No,17009.0,No,5063120068.0,Yes,6,2015-09-02T00:00:00.000,TreesCount Staff
40.76782574,-73.9308659,,QN71,"Stones,RootOther",Yes,79.0,No,4005340011.0,Yes,8,2015-08-20T00:00:00.000,Volunteer
40.55892863,-74.10615445,,SI25,,No,12806.0,No,5040740037.0,No,10,2015-09-08T00:00:00.000,TreesCount Staff
40.71275528,-73.94033809,,BK90,,No,481.0,No,3029190038.0,No,8,2015-09-05T00:00:00.000,Volunteer
40.60503697,-73.93726274,,BK44,,No,638.0,No,3088160016.0,No,3,2015-09-02T00:00:00.000,TreesCount Staff
40.62990671,-73.99109537,,BK88,Stones,No,238.0,No,3056710046.0,Yes,22,2015-08-25T00:00:00.000,TreesCount Staff
40.6883251,-73.8665587,,QN53,"Stones,WiresRope,BranchLights",No,4.0,No,4088950021.0,Yes,23,2015-08-26T00:00:00.000,TreesCount Staff
40.59493629,-73.98917143,,BK29,Stones,No,302.0,No,3068790065.0,Yes,5,2015-09-05T00:00:00.000,TreesCount Staff
40.58871258,-74.15250829,,SI24,"Stones,RootOther,BranchLights",Yes,27705.0,No,5023720085.0,Yes,16,2015-08-20T00:00:00.000,TreesCount Staff
40.8428596,-73.9001112,,BX01,,No,165.0,No,2029160002.0,No,12,2015-09-08T00:00:00.000,TreesCount Staff
40.61133243,-73.91197789,,BK45,"WiresRope,BranchLights",No,70201.0,No,3086510041.0,No,17,2015-09-06T00:00:00.000,TreesCount Staff
40.70574154,-73.91784901,,BK77,,No,445.0,No,3032390045.0,No,10,2015-09-07T00:00:00.000,Volunteer
40.61561939,-73.99384165,,BK28,"Stones,BranchLights",No,264.0,No,3061820041.0,Yes,9,2015-08-25T00:00:00.000,TreesCount Staff
40.60955151,-73.94574108,,BK44,"Stones,BranchLights",No,548.0,No,3068100009.0,Yes,13,2015-08-31T00:00:00.000,TreesCount Staff
40.78290966,-73.91203277,,QN72,,No,105.0,No,4008820060.0,No,3,2015-08-30T00:00:00.000,Volunteer
40.590643,-73.79673994,,QN12,,No,954.0,No,4159150024.0,No,4,2015-08-29T00:00:00.000,Volunteer
40.5981597,-74.1624929,,SI05,,No,29103.0,No,5021000450.0,No,3,2015-09-03T00:00:00.000,TreesCount Staff
40.72846888,-73.95207231,,BK76,,No,573.0,No,3025980011.0,No,5,2015-08-27T00:00:00.000,Volunteer
40.75071921,-73.89012366,,QN28,RootOther,Yes,287.0,No,4012760071.0,No,21,2015-08-30T00:00:00.000,Volunteer
40.62103615,-74.03391951,,BK31,,No,58.0,No,3060800018.0,No,29,2015-08-31T00:00:00.000,Volunteer
