trip_id,linked_trip_id,day_id,trip_wkday_weight,transit_access,trip_svnday_weight,high_speed_flag,depart_seconds,r_duration_minutes,linked_leg_num,o_purpose_category,taxi_type,depart_dow,hh_member_10,hh_member_3,taxi_pay,dwell_mins,mode_3,hh_member_6,driver,is_complete,hh_member_2,ev_charge_station_level_5,trip_num,transit_egress,arrive_minute,num_hh_travelers,taxi_cost,ev_charge_station_level_3,mode_1
2200181701011,2200181701010,220018170104,1150.992448,1,767.3282988,0,15,1,3,11,995,1,995,0,995,406.0333333,995,995,995,1,0,995,12,1,2,1,,995,995
2200257001023,2200257001023,220025700104,0.0,995,93.15359006,0,49,1,1,1,995,6,995,0,995,224.4333333,995,995,995,1,1,995,23,995,22,2,,995,1
2200144001018,2200144001018,220014400105,50.89898099,995,29.085132,0,5,2,1,7,995,1,995,995,995,181.55,995,995,995,1,995,995,18,995,41,1,,995,1
2200257001045,2200257001045,220025700107,163.0187826,995,93.15359006,0,22,2,1,1,995,2,995,0,995,86.4,995,995,995,1,1,995,45,995,50,2,,995,1
2200198901011,2200198901008,220019890103,0.0,1,75.95804773,0,7,1,4,11,995,5,995,995,995,0.0,995,995,995,1,0,995,11,1,53,1,,995,58
2200076801083,2200076801020,220007680102,0.0,1,0.0,0,50,995,3,11,995,4,995,0,995,617.4,995,995,995,995,0,995,23,1,28,1,,995,30
2200076801057,2200076801054,220007680105,0.0,2,0.0,0,29,3,4,11,995,1,995,0,995,0.0,1,995,995,1,0,995,62,1,45,1,,995,30
2200257001003,2200257001003,220025700101,163.0187826,995,93.15359006,0,57,1,1,6,4,3,995,0,995,86.16666667,995,995,995,1,1,995,3,995,30,2,,995,36
2200122301029,2200122301029,220012230105,0.0,995,29.03863386,0,22,1,1,1,995,6,995,995,995,11.25,995,995,995,1,995,995,32,995,27,1,,995,1
2200198901034,2200198901033,220019890107,132.9265835,1,75.95804773,0,18,3,2,11,995,2,995,995,995,0.0,995,995,995,1,0,995,35,1,54,1,,995,58
2200258901017,2200258901017,220025890105,0.0,1,422.0569211,0,44,1,1,1,995,6,995,0,995,0.0,995,995,995,1,0,995,19,1,30,1,,995,995
2200010501005,2200010501004,220001050101,861.6302902,3,492.3601658,0,31,3,2,11,995,1,995,995,995,9.6,78,995,2,1,0,995,5,5,53,1,,995,23
2200060701036,2200060701034,220006070105,1587.128157,1,906.9303753,0,27,1,3,11,995,2,995,0,995,750.5833333,995,995,995,1,0,995,37,1,12,1,,995,995
2200151801026,2200151801026,220015180106,271.1773728,995,162.7064237,0,38,4,1,3,995,2,995,995,995,0.0,995,995,2,1,0,995,34,995,26,1,,995,34
2200181701016,2200181701016,220018170106,1150.992448,995,767.3282988,0,43,3,1,2,995,3,995,0,995,1066.3,995,995,995,1,0,995,17,995,51,1,,995,1
2200122301034,2200122301032,220012230106,0.0,1,29.03863386,0,12,3,3,11,995,7,995,995,995,0.0,995,995,995,1,995,995,37,1,16,1,,995,30
2200257001018,2200257001018,220025700103,0.0,995,93.15359006,0,40,1,1,6,4,5,995,0,995,87.41666667,995,995,995,1,1,995,18,995,32,2,,995,36
2200043001002,2200043001002,220004300101,50.96764312,995,29.1243675,0,46,1,1,8,995,4,995,995,995,3.5,995,995,995,1,995,995,2,995,23,1,,995,1
2200112801025,2200112801025,220011280106,61.63010281,995,35.21720161,0,11,2,1,9,995,1,995,0,995,8.116666667,995,995,995,1,0,995,31,995,52,1,,995,1
2200112801023,2200112801023,220011280106,61.63010281,5,35.21720161,0,1,3,2,11,995,1,995,0,995,8.65,55,995,995,1,0,995,29,1,57,1,,995,61
2200010501001,2200010501001,220001050101,861.6302902,995,492.3601658,0,58,3,1,2,995,1,995,995,995,127.2,995,995,2,1,0,995,1,995,1,1,,995,1
2200258901034,2200258901033,220025890107,738.5996119,1,422.0569211,0,21,4,3,11,995,1,995,0,995,0.0,995,995,995,1,0,995,37,1,24,1,,995,58
2200099101007,2200099101007,220009910103,0.0,995,0.0,0,30,2,1,10,995,6,995,995,995,5.316666667,995,995,1,1,0,995,7,995,38,1,,995,6
2200258901010,2200258901010,220025890103,738.5996119,995,422.0569211,0,41,1,1,9,995,4,995,0,995,1274.416667,995,995,995,1,0,995,11,995,26,1,,995,1
2200183001051,2200183001051,220018300107,845.4087018,995,483.0906868,0,58,1,1,8,995,2,995,0,995,258.0,995,995,995,1,0,995,52,995,59,1,,995,1
2200076801013,2200076801013,220007680101,67.92033811,995,40.75220286,0,22,3,1,7,995,3,995,0,995,14.15,995,995,995,1,0,995,13,995,24,1,,995,1
2200010501038,2200010501038,220001050105,0.0,995,492.3601658,0,50,1,1,1,995,5,995,995,995,6.516666667,995,995,2,1,0,995,40,995,14,1,,995,1
2200122301033,2200122301032,220012230106,0.0,1,29.03863386,0,21,3,2,11,995,7,995,995,995,0.0,995,995,995,1,995,995,36,1,40,1,,995,30
2200197701018,2200197701018,220019770104,0.0,995,0.0,0,12,1,1,1,995,3,995,995,995,140.85,995,995,995,1,995,995,20,995,14,1,,995,1
2200112801007,2200112801006,220011280102,61.63010281,1,35.21720161,0,55,2,2,11,995,4,995,0,995,0.0,995,995,995,1,0,995,8,1,49,1,,995,30
2200197701011,2200197701011,220019770103,67.86374726,995,40.71824835,0,3,2,1,1,995,2,995,995,995,5.816666667,995,995,995,1,995,995,13,995,14,1,,995,1
2200112801013,2200112801013,220011280103,0.0,1,35.21720161,0,20,2,2,11,995,5,995,0,995,0.0,995,995,995,1,0,995,17,1,6,1,,995,30
2200122301030,2200122301030,220012230105,0.0,995,29.03863386,0,54,1,1,7,995,6,995,995,995,8.483333333,995,995,995,1,995,995,33,995,47,1,,995,1
2200012801034,2200012801034,220001280106,1163.731813,995,581.8659064,0,27,1,1,1,995,2,995,0,995,7.266666667,995,995,2,1,1,995,34,995,48,2,,995,6
2200130601010,2200130601010,220013060103,67.8131215,995,40.6878729,0,55,3,1,10,1,1,995,995,1,1375.616667,995,995,995,1,995,995,11,995,13,1,43.0,995,49
2200127601006,2200127601006,220012760102,72.22785971,995,41.27306269,0,26,1,1,1,995,4,995,995,995,0.0,995,995,995,1,1,995,6,995,53,2,,995,6
2200012801041,2200012801041,220001280106,1163.731813,995,581.8659064,0,56,2,1,1,995,2,995,0,995,0.0,995,995,2,1,1,995,41,995,54,2,,995,6
2200060701059,2200060701007,220006070101,0.0,1,0.0,0,10,995,1,2,995,5,995,0,995,0.0,995,995,995,995,0,995,7,1,26,1,,995,30
2200156601002,2200156601002,220015660101,2521.66621,995,1440.95212,0,39,1,1,2,995,3,995,995,995,5.733333333,995,995,995,1,0,995,2,995,59,1,,995,1
2200198901035,2200198901035,220019890107,132.9265835,995,75.95804773,0,49,2,1,2,995,2,995,995,995,2.45,995,995,995,1,0,995,37,995,10,1,,995,1
2200279801008,2200279801008,220027980101,0.0,995,0.0,0,13,1,1,11,995,7,995,995,995,930.8166667,995,995,995,1,995,995,8,995,20,1,,995,73
2200258901040,2200258901011,220025890104,0.0,1,0.0,0,50,995,1,1,995,5,995,0,995,0.0,995,995,995,995,0,995,12,1,40,1,,995,30
2200156601017,2200156601017,220015660105,0.0,995,1440.95212,0,34,1,1,10,995,7,995,995,995,51.88333333,995,995,995,1,1,995,17,995,3,2,,995,6
2200198901006,2200198901005,220019890102,132.9265835,1,75.95804773,0,12,3,2,11,995,4,995,995,995,0.0,995,995,995,1,0,995,6,1,8,1,,995,58
2200144001036,2200144001036,220014400107,50.89898099,995,29.085132,0,54,1,1,1,995,3,995,995,995,14.35,995,995,995,1,995,995,38,995,15,1,,995,1
2200258901009,2200258901009,220025890103,738.5996119,995,422.0569211,0,51,1,1,1,995,4,995,0,995,0.0,995,995,995,1,0,995,10,995,19,1,,995,1
2200043001026,2200043001026,220004300107,50.96764312,995,29.1243675,0,18,1,1,1,995,3,995,995,995,0.0,995,995,1,1,995,995,26,995,52,1,,995,6
2200043001012,2200043001012,220004300105,50.96764312,995,29.1243675,0,4,2,1,1,995,1,995,995,995,8.2,995,995,1,1,995,995,12,995,37,1,,995,6
2200122301047,2200122301041,220012230107,0.0,1,0.0,0,27,995,3,11,995,1,995,995,995,727.55,995,995,995,995,995,995,47,1,52,1,,995,23
2200112801005,2200112801004,220011280101,61.63010281,1,35.21720161,0,35,1,3,11,995,3,995,0,995,993.0333333,995,995,995,1,0,995,6,1,1,1,,995,995
2200010501050,2200010501050,220001050106,0.0,995,492.3601658,0,31,3,1,1,995,6,995,995,995,306.7166667,995,995,2,1,0,995,52,995,50,1,,995,1
2200258301022,2200258301022,220025830105,0.0,995,0.0,1,38,1,1,8,995,7,995,1,995,17.45,995,995,995,1,1,995,22,995,55,4,,995,1
2200010501024,2200010501024,220001050103,861.6302902,995,492.3601658,0,45,1,1,10,995,3,995,995,995,90.0,995,995,2,1,0,995,25,995,8,1,,995,1
2200197701036,2200197701036,220019770106,0.0,995,0.0,0,26,4,1,6,995,5,995,995,995,0.0,995,995,995,1,995,995,38,995,27,1,,995,1
2200076801010,2200076801009,220007680101,67.92033811,995,40.75220286,0,52,2,3,11,995,3,995,0,995,0.0,995,995,995,1,0,995,10,995,17,1,,995,1
2200012801005,2200012801005,220001280101,1163.731813,995,581.8659064,0,57,2,1,8,995,4,995,0,995,1244.033333,995,995,2,1,1,995,5,995,36,2,,995,6
2200148601001,2200148601001,220014860101,1199.483572,1,1199.483572,0,0,3,2,11,995,2,995,995,995,0.0,995,995,995,1,0,995,2,1,20,1,,995,61
2200258301004,2200258301004,220025830102,2567.772449,995,1925.829337,0,38,1,1,1,995,4,995,1,995,0.0,995,995,995,1,1,995,4,995,12,4,,995,1
2200010501023,2200010501021,220001050103,861.6302902,995,492.3601658,0,59,1,3,11,995,3,995,995,995,0.0,995,995,2,1,0,995,24,995,3,1,,995,1
2200257001039,2200257001039,220025700107,163.0187826,995,93.15359006,0,57,2,1,1,995,2,995,0,995,10.68333333,995,995,995,1,1,995,39,995,9,2,,995,1
2200144001012,2200144001012,220014400104,0.0,995,29.085132,0,33,2,1,12,995,7,995,995,995,45.26666667,995,995,995,1,995,995,12,995,55,1,,995,1
2200065501025,2200065501025,220006550105,0.0,995,47.625257,0,24,1,1,10,995,5,995,0,995,9.833333333,995,995,1,1,0,995,25,995,47,1,,995,6
2200183001043,2200183001042,220018300106,845.4087018,1,483.0906868,0,30,3,2,11,995,1,995,0,995,4.95,995,995,995,1,0,995,43,1,33,1,,995,30
2200060701041,2200060701040,220006070106,1587.128157,1,906.9303753,0,18,2,3,11,995,3,995,0,995,0.0,995,995,995,1,0,995,44,1,57,1,,995,30
2200181701012,2200181701012,220018170104,1150.992448,995,767.3282988,0,12,2,1,2,995,1,995,0,995,995.8833333,995,995,995,1,0,995,13,995,7,1,,995,1
2200122301005,2200122301004,220012230101,50.81760925,1,29.03863386,0,2,2,2,11,995,2,995,995,995,0.0,995,995,995,1,995,995,6,1,29,1,,995,23
2200144001003,2200144001003,220014400102,0.0,995,29.085132,0,33,1,1,1,995,5,995,995,995,7.883333333,995,995,995,1,995,995,3,995,10,1,,995,1
2200060701021,2200060701021,220006070104,1587.128157,995,906.9303753,0,49,2,1,2,995,1,995,0,995,0.0,995,995,995,1,0,995,22,995,40,1,,995,1
2200112801024,2200112801023,220011280106,61.63010281,995,35.21720161,0,12,2,3,11,995,1,995,0,995,17.25,995,995,995,1,0,995,30,995,19,1,,995,1
2200198901004,2200198901001,220019890102,132.9265835,1,75.95804773,0,26,2,4,11,995,4,995,995,995,493.7833333,995,995,995,1,0,995,4,1,7,1,,995,995
2200112801002,2200112801001,220011280101,61.63010281,1,35.21720161,0,45,1,2,11,995,3,995,0,995,0.0,995,995,995,1,0,995,2,1,50,1,,995,30
2200197701038,2200197701038,220019770106,0.0,995,0.0,0,36,2,1,2,995,5,995,995,995,19.78333333,995,995,995,0,995,995,40,995,31,1,,995,995
2200065501002,2200065501002,220006550101,83.34419975,995,47.625257,0,53,2,1,3,1,1,995,0,1,132.1333333,995,995,995,1,0,995,2,995,40,1,13.0,995,49
2200076801073,2200076801073,220007680107,67.92033811,995,40.75220286,0,11,1,1,1,995,2,995,0,995,14.56666667,995,995,995,1,0,995,78,995,38,1,,995,1
2200148601008,2200148601002,220014860101,0.0,1,0.0,0,0,995,3,11,995,2,995,995,995,310.0,995,995,995,995,0,995,6,1,50,1,,995,30
2200161101002,2200161101002,220016110102,76.43167495,1,45.85900497,0,7,4,2,11,995,3,995,995,995,0.0,995,995,995,1,995,995,5,1,25,1,,995,30
2200257001011,2200257001011,220025700102,163.0187826,995,93.15359006,0,37,1,1,6,995,4,995,0,995,10.28333333,995,995,995,1,0,995,11,995,17,1,,995,1
2200257001005,2200257001005,220025700101,163.0187826,995,93.15359006,0,29,1,1,2,995,3,995,1,995,22.78333333,995,995,995,1,0,995,5,995,3,2,,995,1
2200183001056,2200183001047,220018300106,0.0,5,0.0,0,35,995,1,7,995,1,995,0,995,0.0,995,995,995,995,0,995,47,1,4,1,,995,30
2200258301013,2200258301013,220025830103,0.0,995,1925.829337,0,12,1,1,1,995,5,995,1,995,7.95,995,995,995,1,1,995,13,995,11,4,,995,1
2200258301002,2200258301002,220025830101,2567.772449,995,1925.829337,0,43,1,1,8,995,3,995,0,995,4.766666667,995,995,995,1,0,995,2,995,13,1,,995,1
2200257001012,2200257001012,220025700102,163.0187826,995,93.15359006,0,3,1,1,3,995,4,995,0,995,7.933333333,995,995,995,1,1,995,12,995,37,2,,995,1
2200257001004,2200257001004,220025700101,163.0187826,995,93.15359006,0,2,2,1,1,995,3,995,0,995,226.5,995,995,995,1,0,995,4,995,9,1,,995,1
2200127601005,2200127601005,220012760101,72.22785971,995,41.27306269,0,49,3,1,2,995,3,995,995,995,867.2,995,995,1,1,0,995,5,995,23,1,,995,6
2200156601020,2200156601020,220015660106,2521.66621,995,1440.95212,0,25,2,1,2,995,1,995,995,995,45.73333333,995,995,1,1,0,995,20,995,13,1,,995,6
2200112801006,2200112801006,220011280102,61.63010281,1,35.21720161,0,30,1,1,1,995,4,995,0,995,0.0,995,995,995,1,0,995,7,1,37,1,,995,995
2200148601007,2200148601001,220014860101,0.0,1,0.0,0,0,995,3,11,995,2,995,995,995,40.0,995,995,995,995,0,995,3,1,20,1,,995,61
2200198901037,2200198901008,220019890103,0.0,1,0.0,0,49,995,5,11,995,5,995,995,995,187.1666667,995,995,995,995,0,995,12,1,53,1,,995,58
2200053301029,2200053301029,220005330104,0.0,1,274.2044905,0,9,4,1,3,995,6,995,995,995,1706.95,995,995,995,1,0,995,32,1,45,1,,995,62
2200060701045,2200060701045,220006070106,1587.128157,995,906.9303753,0,12,2,1,8,995,3,995,0,995,6.466666667,995,995,995,1,0,995,48,995,33,1,,995,1
2200279801009,2200279801009,220027980102,0.0,995,0.0,0,44,2,1,1,995,1,995,995,995,0.0,995,995,995,1,995,995,9,995,3,1,,995,73
2200198901005,2200198901005,220019890102,132.9265835,995,75.95804773,0,50,2,1,2,995,4,995,995,995,5.15,995,995,995,1,0,995,5,995,36,1,,995,1
2200197701008,2200197701008,220019770102,67.86374726,995,40.71824835,0,4,1,1,9,995,1,995,995,995,12.01666667,995,995,995,1,995,995,10,995,45,1,,995,1
2200198901030,2200198901030,220019890106,132.9265835,995,75.95804773,0,16,2,1,8,995,1,995,995,995,252.1666667,995,995,995,1,0,995,31,995,35,1,,995,1
2200197701029,2200197701028,220019770105,67.86374726,1,40.71824835,0,46,3,2,11,995,4,995,995,995,0.0,995,995,995,1,995,995,31,1,18,1,,995,30
2200010501036,2200010501035,220001050104,861.6302902,3,492.3601658,0,47,2,2,11,995,4,995,995,995,0.0,995,995,2,1,0,995,38,3,9,1,,995,23
2200065501030,2200065501030,220006550106,0.0,995,47.625257,0,57,3,1,1,995,6,995,0,995,3.733333333,995,995,1,1,0,995,30,995,17,1,,995,6
2200065501001,2200065501001,220006550101,83.34419975,995,47.625257,0,29,2,1,1,1,1,995,0,1,393.2833333,995,995,995,1,0,995,1,995,55,1,15.0,995,49
2200010501037,2200010501035,220001050104,861.6302902,3,492.3601658,0,34,3,3,11,995,4,995,995,995,802.9666667,995,995,2,1,0,995,39,3,43,1,,995,995
2200130601012,2200130601012,220013060104,67.8131215,995,40.6878729,0,31,2,1,10,995,2,995,995,995,8.133333333,995,995,995,1,995,995,13,995,28,1,,995,1
2200053301005,2200053301003,220005330101,479.8578584,1,274.2044905,0,9,1,3,11,995,3,995,995,995,687.8,995,995,995,1,0,995,6,1,25,1,,995,995
2200076801027,2200076801023,220007680103,0.0,1,40.75220286,0,24,2,5,11,995,5,995,0,995,4.983333333,995,995,995,1,0,995,29,1,12,1,,995,30
2200076801007,2200076801006,220007680101,67.92033811,1,40.75220286,0,39,1,2,11,995,3,995,0,995,0.0,995,995,995,1,0,995,5,1,23,1,,995,30
2200043001018,2200043001018,220004300106,50.96764312,995,29.1243675,0,36,1,1,10,995,2,995,995,995,0.0,995,995,995,1,995,995,18,995,8,1,,995,6
